locus_tag	ftype	length_bp	gene	EC_number	COG	product
NBGCEFFD_00106	CDS	1767	cysG_2	4.99.1.4		Siroheme synthase
NBGCEFFD_00107	gene	2142	cbiD			
NBGCEFFD_00107	CDS	2142	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
NBGCEFFD_00108	gene	1137				
NBGCEFFD_00108	CDS	1137				hypothetical protein
NBGCEFFD_00109	gene	1023	hmuU_1			
NBGCEFFD_00109	CDS	1023	hmuU_1		COG0609	Hemin transport system permease protein HmuU
NBGCEFFD_00110	gene	810				
NBGCEFFD_00110	CDS	810				hypothetical protein
NBGCEFFD_00111	gene	2106	recD2_1			
NBGCEFFD_00111	CDS	2106	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
NBGCEFFD_00112	gene	1002	korB_1			
NBGCEFFD_00112	CDS	1002	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
NBGCEFFD_00113	gene	1851	korA_1			
NBGCEFFD_00113	CDS	1851	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NBGCEFFD_00114	gene	1614	pckA_1			
NBGCEFFD_00114	CDS	1614	pckA_1	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
NBGCEFFD_00115	gene	660	upp_1			
NBGCEFFD_00115	CDS	660	upp_1	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
NBGCEFFD_00116	gene	516	dps			
NBGCEFFD_00116	CDS	516	dps	1.16.-.-	COG0783	DNA protection during starvation protein
NBGCEFFD_00117	gene	1764	arnT			
NBGCEFFD_00117	CDS	1764	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
NBGCEFFD_00118	gene	1977	mdoB			
NBGCEFFD_00118	CDS	1977	mdoB	2.7.8.20		Phosphoglycerol transferase I
NBGCEFFD_00119	gene	1851				
NBGCEFFD_00119	CDS	1851				hypothetical protein
NBGCEFFD_00120	gene	552				
NBGCEFFD_00120	CDS	552				hypothetical protein
NBGCEFFD_00121	gene	2712				
NBGCEFFD_00121	CDS	2712				hypothetical protein
NBGCEFFD_00122	gene	1455				
NBGCEFFD_00122	CDS	1455				hypothetical protein
NBGCEFFD_00123	gene	396				
NBGCEFFD_00123	CDS	396				hypothetical protein
NBGCEFFD_00124	gene	1425				
NBGCEFFD_00124	CDS	1425				hypothetical protein
NBGCEFFD_00125	gene	2802				
NBGCEFFD_00125	CDS	2802				hypothetical protein
NBGCEFFD_00126	gene	546				
NBGCEFFD_00126	CDS	546				hypothetical protein
NBGCEFFD_00127	gene	759				
NBGCEFFD_00127	CDS	759				hypothetical protein
NBGCEFFD_00128	gene	774				
NBGCEFFD_00128	CDS	774				hypothetical protein
NBGCEFFD_00129	gene	1053				
NBGCEFFD_00129	CDS	1053				hypothetical protein
NBGCEFFD_00130	gene	717				
NBGCEFFD_00130	CDS	717				hypothetical protein
NBGCEFFD_00131	gene	147				
NBGCEFFD_00131	CDS	147				hypothetical protein
NBGCEFFD_00132	gene	2313	cirA			
NBGCEFFD_00132	CDS	2313	cirA		COG4771	Colicin I receptor
NBGCEFFD_00133	gene	408				
NBGCEFFD_00133	CDS	408				hypothetical protein
NBGCEFFD_00134	gene	585				
NBGCEFFD_00134	CDS	585				hypothetical protein
NBGCEFFD_00135	gene	318				
NBGCEFFD_00135	CDS	318				hypothetical protein
NBGCEFFD_00136	gene	750				
NBGCEFFD_00136	CDS	750				hypothetical protein
NBGCEFFD_00137	gene	456				
NBGCEFFD_00137	CDS	456				hypothetical protein
NBGCEFFD_00138	gene	216				
NBGCEFFD_00138	CDS	216				hypothetical protein
NBGCEFFD_00139	gene	381				
NBGCEFFD_00139	CDS	381				hypothetical protein
NBGCEFFD_00140	gene	390				
NBGCEFFD_00140	CDS	390				hypothetical protein
NBGCEFFD_00141	gene	348				
NBGCEFFD_00141	CDS	348				hypothetical protein
NBGCEFFD_00142	gene	549				
NBGCEFFD_00142	CDS	549				hypothetical protein
NBGCEFFD_00143	gene	690				
NBGCEFFD_00143	CDS	690				hypothetical protein
NBGCEFFD_00144	gene	249				
NBGCEFFD_00144	CDS	249				hypothetical protein
NBGCEFFD_00145	gene	246				
NBGCEFFD_00145	CDS	246				hypothetical protein
NBGCEFFD_00146	gene	774	rsrIM			
NBGCEFFD_00146	CDS	774	rsrIM	2.1.1.72		Modification methylase RsrI
NBGCEFFD_00147	gene	789				
NBGCEFFD_00147	CDS	789				hypothetical protein
NBGCEFFD_00148	gene	261				
NBGCEFFD_00148	CDS	261				hypothetical protein
NBGCEFFD_00149	gene	351				
NBGCEFFD_00149	CDS	351				hypothetical protein
NBGCEFFD_00150	gene	699				
NBGCEFFD_00150	CDS	699				hypothetical protein
NBGCEFFD_00151	gene	390				
NBGCEFFD_00151	CDS	390				hypothetical protein
NBGCEFFD_00152	gene	219				
NBGCEFFD_00152	CDS	219				hypothetical protein
NBGCEFFD_00153	gene	507				
NBGCEFFD_00153	CDS	507				hypothetical protein
NBGCEFFD_00154	gene	189				
NBGCEFFD_00154	CDS	189				hypothetical protein
NBGCEFFD_00155	gene	231				
NBGCEFFD_00155	CDS	231				hypothetical protein
NBGCEFFD_00156	gene	792				
NBGCEFFD_00156	CDS	792				hypothetical protein
NBGCEFFD_00157	gene	225				
NBGCEFFD_00157	CDS	225				hypothetical protein
NBGCEFFD_00158	gene	474				
NBGCEFFD_00158	CDS	474				hypothetical protein
NBGCEFFD_00159	gene	753				
NBGCEFFD_00159	CDS	753				hypothetical protein
NBGCEFFD_00160	gene	921				
NBGCEFFD_00160	CDS	921				hypothetical protein
NBGCEFFD_00161	gene	477				
NBGCEFFD_00161	CDS	477				hypothetical protein
NBGCEFFD_00162	gene	942				
NBGCEFFD_00162	CDS	942				hypothetical protein
NBGCEFFD_00163	gene	237				
NBGCEFFD_00163	CDS	237				hypothetical protein
NBGCEFFD_00164	gene	777				
NBGCEFFD_00164	CDS	777				hypothetical protein
NBGCEFFD_00165	gene	2049	pcrA_1			
NBGCEFFD_00165	CDS	2049	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
NBGCEFFD_00166	gene	120				
NBGCEFFD_00166	CDS	120				hypothetical protein
NBGCEFFD_00167	gene	237				
NBGCEFFD_00167	CDS	237				hypothetical protein
NBGCEFFD_00168	gene	573				
NBGCEFFD_00168	CDS	573				hypothetical protein
NBGCEFFD_00169	gene	288				
NBGCEFFD_00169	CDS	288				hypothetical protein
NBGCEFFD_00170	gene	312				
NBGCEFFD_00170	CDS	312				hypothetical protein
NBGCEFFD_00171	gene	285				
NBGCEFFD_00171	CDS	285				hypothetical protein
NBGCEFFD_00172	gene	549				
NBGCEFFD_00172	CDS	549				hypothetical protein
NBGCEFFD_00173	gene	468				
NBGCEFFD_00173	CDS	468				hypothetical protein
NBGCEFFD_00174	gene	414				
NBGCEFFD_00174	CDS	414				hypothetical protein
NBGCEFFD_00175	gene	231				
NBGCEFFD_00175	CDS	231				hypothetical protein
NBGCEFFD_00176	gene	324				
NBGCEFFD_00176	CDS	324				hypothetical protein
NBGCEFFD_00177	gene	207				
NBGCEFFD_00177	CDS	207				hypothetical protein
NBGCEFFD_00178	gene	396				
NBGCEFFD_00178	CDS	396				hypothetical protein
NBGCEFFD_00179	gene	321				
NBGCEFFD_00179	CDS	321				hypothetical protein
NBGCEFFD_00180	gene	999				
NBGCEFFD_00180	CDS	999				hypothetical protein
NBGCEFFD_00181	gene	201				
NBGCEFFD_00181	CDS	201				hypothetical protein
NBGCEFFD_00182	gene	165				
NBGCEFFD_00182	CDS	165				hypothetical protein
NBGCEFFD_00183	gene	189				
NBGCEFFD_00183	CDS	189				hypothetical protein
NBGCEFFD_00184	gene	354				
NBGCEFFD_00184	CDS	354				hypothetical protein
NBGCEFFD_00185	gene	372				
NBGCEFFD_00185	CDS	372				hypothetical protein
NBGCEFFD_00186	gene	465				
NBGCEFFD_00186	CDS	465				hypothetical protein
NBGCEFFD_00187	gene	303				
NBGCEFFD_00187	CDS	303				hypothetical protein
NBGCEFFD_00188	gene	777				
NBGCEFFD_00188	CDS	777				hypothetical protein
NBGCEFFD_00189	gene	186				
NBGCEFFD_00189	CDS	186				hypothetical protein
NBGCEFFD_00190	gene	1470				
NBGCEFFD_00190	CDS	1470				hypothetical protein
NBGCEFFD_00191	gene	258				
NBGCEFFD_00191	CDS	258				hypothetical protein
NBGCEFFD_00192	gene	222				
NBGCEFFD_00192	CDS	222				hypothetical protein
NBGCEFFD_00193	gene	723				
NBGCEFFD_00193	CDS	723				hypothetical protein
NBGCEFFD_00194	gene	435				
NBGCEFFD_00194	CDS	435				hypothetical protein
NBGCEFFD_00195	gene	168				
NBGCEFFD_00195	CDS	168				hypothetical protein
NBGCEFFD_00196	gene	240				
NBGCEFFD_00196	CDS	240				hypothetical protein
NBGCEFFD_00197	gene	528				
NBGCEFFD_00197	CDS	528				hypothetical protein
NBGCEFFD_00198	gene	243				
NBGCEFFD_00198	CDS	243				hypothetical protein
NBGCEFFD_00199	gene	588				
NBGCEFFD_00199	CDS	588				hypothetical protein
NBGCEFFD_00200	gene	780				
NBGCEFFD_00200	CDS	780				hypothetical protein
NBGCEFFD_00201	gene	549				
NBGCEFFD_00201	CDS	549				hypothetical protein
NBGCEFFD_00202	gene	900				
NBGCEFFD_00202	CDS	900				hypothetical protein
NBGCEFFD_00203	gene	732				
NBGCEFFD_00203	CDS	732				hypothetical protein
NBGCEFFD_00204	gene	1761				
NBGCEFFD_00204	CDS	1761				hypothetical protein
NBGCEFFD_00205	gene	2646				
NBGCEFFD_00205	CDS	2646				hypothetical protein
NBGCEFFD_00206	gene	828				
NBGCEFFD_00206	CDS	828				hypothetical protein
NBGCEFFD_00207	gene	645				
NBGCEFFD_00207	CDS	645				hypothetical protein
NBGCEFFD_00208	gene	1134				
NBGCEFFD_00208	CDS	1134				hypothetical protein
NBGCEFFD_00209	gene	627	nqrD			
NBGCEFFD_00209	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
NBGCEFFD_00210	gene	615	nqrC			
NBGCEFFD_00210	CDS	615	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
NBGCEFFD_00211	gene	1152	nqrB			
NBGCEFFD_00211	CDS	1152	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
NBGCEFFD_00212	gene	1350	nqrA			
NBGCEFFD_00212	CDS	1350	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
NBGCEFFD_00213	gene	4482				
NBGCEFFD_00213	CDS	4482				hypothetical protein
NBGCEFFD_00214	gene	1194				
NBGCEFFD_00214	CDS	1194				hypothetical protein
NBGCEFFD_00215	gene	822	panB			
NBGCEFFD_00215	CDS	822	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
NBGCEFFD_00216	gene	663	vldH			
NBGCEFFD_00216	CDS	663	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
NBGCEFFD_00217	gene	834				
NBGCEFFD_00217	CDS	834				hypothetical protein
NBGCEFFD_00218	gene	624	rsmG			
NBGCEFFD_00218	CDS	624	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
NBGCEFFD_00219	gene	645				
NBGCEFFD_00219	CDS	645		3.-.-.-		putative protein
NBGCEFFD_00220	gene	558	ruvC			
NBGCEFFD_00220	CDS	558	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
NBGCEFFD_00221	gene	111				
NBGCEFFD_00221	CDS	111				hypothetical protein
NBGCEFFD_00222	gene	468				
NBGCEFFD_00222	CDS	468				hypothetical protein
NBGCEFFD_00223	gene	687				
NBGCEFFD_00223	CDS	687				hypothetical protein
NBGCEFFD_00224	gene	1152				
NBGCEFFD_00224	CDS	1152				hypothetical protein
NBGCEFFD_00225	gene	2037	glgB			
NBGCEFFD_00225	CDS	2037	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
NBGCEFFD_00226	gene	1104				
NBGCEFFD_00226	CDS	1104				hypothetical protein
NBGCEFFD_00227	gene	756	kdsB			
NBGCEFFD_00227	CDS	756	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
NBGCEFFD_00228	gene	2403	feoB			
NBGCEFFD_00228	CDS	2403	feoB		COG0370	Fe(2+) transporter FeoB
NBGCEFFD_00229	gene	879				
NBGCEFFD_00229	CDS	879				hypothetical protein
NBGCEFFD_00230	gene	663	queC			
NBGCEFFD_00230	CDS	663	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NBGCEFFD_00231	gene	1251	pgk			
NBGCEFFD_00231	CDS	1251	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NBGCEFFD_00232	gene	936				
NBGCEFFD_00232	CDS	936				hypothetical protein
NBGCEFFD_00233	gene	2565	glgP			
NBGCEFFD_00233	CDS	2565	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
NBGCEFFD_00234	gene	1641				
NBGCEFFD_00234	CDS	1641				hypothetical protein
NBGCEFFD_00235	gene	432				
NBGCEFFD_00235	CDS	432				hypothetical protein
NBGCEFFD_00236	gene	2583				
NBGCEFFD_00236	CDS	2583				hypothetical protein
NBGCEFFD_00237	gene	729	gph_1			
NBGCEFFD_00237	CDS	729	gph_1	3.1.3.18		Phosphoglycolate phosphatase
NBGCEFFD_00238	gene	933				
NBGCEFFD_00238	CDS	933				hypothetical protein
NBGCEFFD_00239	gene	813				
NBGCEFFD_00239	CDS	813				hypothetical protein
NBGCEFFD_00240	gene	717				
NBGCEFFD_00240	CDS	717				hypothetical protein
NBGCEFFD_00241	gene	117				
NBGCEFFD_00241	CDS	117				hypothetical protein
NBGCEFFD_00242	gene	150				
NBGCEFFD_00242	CDS	150				hypothetical protein
NBGCEFFD_00243	gene	1638	rlmL			
NBGCEFFD_00243	CDS	1638	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NBGCEFFD_00244	gene	2166	ptpA			
NBGCEFFD_00244	CDS	2166	ptpA	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
NBGCEFFD_00245	gene	1233				
NBGCEFFD_00245	CDS	1233			COG2081	putative protein
NBGCEFFD_00246	gene	252	comM			
NBGCEFFD_00246	CDS	252	comM		COG0606	Competence protein ComM
NBGCEFFD_00247	gene	2196				
NBGCEFFD_00247	CDS	2196				hypothetical protein
NBGCEFFD_00248	gene	1050	dusB			
NBGCEFFD_00248	CDS	1050	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
NBGCEFFD_00249	gene	1128				
NBGCEFFD_00249	CDS	1128				hypothetical protein
NBGCEFFD_00250	gene	453				
NBGCEFFD_00250	CDS	453				hypothetical protein
NBGCEFFD_00251	gene	1302				
NBGCEFFD_00251	CDS	1302				hypothetical protein
NBGCEFFD_00252	gene	1149	yghO			
NBGCEFFD_00252	CDS	1149	yghO			Protein YghO
NBGCEFFD_00253	gene	1944	gyrB_1			
NBGCEFFD_00253	CDS	1944	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
NBGCEFFD_00254	gene	441	coaD			
NBGCEFFD_00254	CDS	441	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
NBGCEFFD_00255	gene	411	ybeY			
NBGCEFFD_00255	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
NBGCEFFD_00256	gene	1578				
NBGCEFFD_00256	CDS	1578				hypothetical protein
NBGCEFFD_00257	gene	1035	ruvB			
NBGCEFFD_00257	CDS	1035	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NBGCEFFD_00258	gene	1218	norV			
NBGCEFFD_00258	CDS	1218	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
NBGCEFFD_00259	gene	1317				
NBGCEFFD_00259	CDS	1317		3.4.24.-	COG0612	putative zinc protease
NBGCEFFD_00260	gene	1368				
NBGCEFFD_00260	CDS	1368				hypothetical protein
