locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHBFGMFK_00047	gene	1254				
DHBFGMFK_00047	CDS	1254				hypothetical protein
DHBFGMFK_00048	gene	504				
DHBFGMFK_00048	CDS	504				hypothetical protein
DHBFGMFK_00049	gene	480	smpB			
DHBFGMFK_00049	CDS	480	smpB		COG0691	SsrA-binding protein
DHBFGMFK_00050	gene	405				
DHBFGMFK_00050	CDS	405				hypothetical protein
DHBFGMFK_00051	gene	855	map_1			
DHBFGMFK_00051	CDS	855	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
DHBFGMFK_00052	gene	1026	tsaD			
DHBFGMFK_00052	CDS	1026	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DHBFGMFK_00053	gene	492	pncC			
DHBFGMFK_00053	CDS	492	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
DHBFGMFK_00054	gene	1482	degQ			
DHBFGMFK_00054	CDS	1482	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DHBFGMFK_00055	gene	1026	ansA			
DHBFGMFK_00055	CDS	1026	ansA	3.5.1.1	COG0252	L-asparaginase 1
DHBFGMFK_00056	gene	2061	btuB_1			
DHBFGMFK_00056	CDS	2061	btuB_1			Vitamin B12 transporter BtuB
DHBFGMFK_00057	gene	540				
DHBFGMFK_00057	CDS	540				hypothetical protein
DHBFGMFK_00058	gene	1986	rho			
DHBFGMFK_00058	CDS	1986	rho	3.6.4.-		Transcription termination factor Rho
DHBFGMFK_00059	gene	240				
DHBFGMFK_00059	CDS	240				hypothetical protein
DHBFGMFK_00060	gene	579				
DHBFGMFK_00060	CDS	579		2.3.1.-	COG1670	Acetyltransferase
DHBFGMFK_00061	gene	510				
DHBFGMFK_00061	CDS	510				hypothetical protein
DHBFGMFK_00062	gene	90				
DHBFGMFK_00062	CDS	90				hypothetical protein
DHBFGMFK_00063	gene	654	rbr			
DHBFGMFK_00063	CDS	654	rbr		COG1592	Rubrerythrin
DHBFGMFK_00064	gene	74				
DHBFGMFK_00064	tRNA	74				tRNA-Lys(ctt)
DHBFGMFK_00065	gene	987	msrA			
DHBFGMFK_00065	CDS	987	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
DHBFGMFK_00066	gene	1164				
DHBFGMFK_00066	CDS	1164				hypothetical protein
DHBFGMFK_00067	gene	546				
DHBFGMFK_00067	CDS	546				hypothetical protein
DHBFGMFK_00068	gene	486	ftnA			
DHBFGMFK_00068	CDS	486	ftnA	1.16.3.2		Bacterial non-heme ferritin
DHBFGMFK_00069	gene	936	arnC_1			
DHBFGMFK_00069	CDS	936	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DHBFGMFK_00070	gene	1212				
DHBFGMFK_00070	CDS	1212				hypothetical protein
DHBFGMFK_00071	gene	390				
DHBFGMFK_00071	CDS	390				hypothetical protein
DHBFGMFK_00072	gene	1038	pheS			
DHBFGMFK_00072	CDS	1038	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DHBFGMFK_00073	gene	1356				
DHBFGMFK_00073	CDS	1356				hypothetical protein
DHBFGMFK_00074	gene	852				
DHBFGMFK_00074	CDS	852				hypothetical protein
DHBFGMFK_00075	gene	1026	murB			
DHBFGMFK_00075	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DHBFGMFK_00076	gene	774	rbn			
DHBFGMFK_00076	CDS	774	rbn	3.1.26.11		Ribonuclease BN
DHBFGMFK_00077	gene	294				
DHBFGMFK_00077	CDS	294				hypothetical protein
DHBFGMFK_00078	gene	369				
DHBFGMFK_00078	CDS	369				hypothetical protein
DHBFGMFK_00079	gene	216				
DHBFGMFK_00079	CDS	216				hypothetical protein
DHBFGMFK_00080	gene	516				
DHBFGMFK_00080	CDS	516				hypothetical protein
DHBFGMFK_00081	gene	291	yqgF			
DHBFGMFK_00081	CDS	291	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
DHBFGMFK_00082	gene	561	def			
DHBFGMFK_00082	CDS	561	def	3.5.1.88	COG0242	Peptide deformylase
DHBFGMFK_00083	gene	1965	cpoB			
DHBFGMFK_00083	CDS	1965	cpoB			Cell division coordinator CpoB
DHBFGMFK_00084	gene	588				
DHBFGMFK_00084	CDS	588				hypothetical protein
DHBFGMFK_00085	gene	456				
DHBFGMFK_00085	CDS	456				hypothetical protein
DHBFGMFK_00086	gene	564				
DHBFGMFK_00086	CDS	564				hypothetical protein
DHBFGMFK_00087	gene	573				
DHBFGMFK_00087	CDS	573				hypothetical protein
DHBFGMFK_00088	gene	405				
DHBFGMFK_00088	CDS	405				hypothetical protein
DHBFGMFK_00089	gene	768				
DHBFGMFK_00089	CDS	768				hypothetical protein
DHBFGMFK_00090	gene	1965	thrS			
DHBFGMFK_00090	CDS	1965	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
DHBFGMFK_00091	gene	2061	pat			
DHBFGMFK_00091	CDS	2061	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
DHBFGMFK_00092	gene	1812	ettA			
DHBFGMFK_00092	CDS	1812	ettA		COG0488	Energy-dependent translational throttle protein EttA
DHBFGMFK_00093	gene	615	engB			
DHBFGMFK_00093	CDS	615	engB		COG0218	putative GTP-binding protein EngB
DHBFGMFK_00094	gene	615	recR			
DHBFGMFK_00094	CDS	615	recR		COG0353	Recombination protein RecR
DHBFGMFK_00095	gene	423				
DHBFGMFK_00095	CDS	423				hypothetical protein
DHBFGMFK_00096	gene	1194				
DHBFGMFK_00096	CDS	1194				hypothetical protein
DHBFGMFK_00097	gene	516	speG			
DHBFGMFK_00097	CDS	516	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
DHBFGMFK_00098	gene	76				
DHBFGMFK_00098	tRNA	76				tRNA-Asp(gtc)
DHBFGMFK_00099	gene	76				
DHBFGMFK_00099	tRNA	76				tRNA-Asp(gtc)
DHBFGMFK_00100	gene	75				
DHBFGMFK_00100	tRNA	75				tRNA-Thr(tgt)
DHBFGMFK_00101	gene	528				
DHBFGMFK_00101	CDS	528				hypothetical protein
DHBFGMFK_00102	gene	783				
DHBFGMFK_00102	CDS	783				hypothetical protein
DHBFGMFK_00103	gene	519	kdsC			
DHBFGMFK_00103	CDS	519	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
DHBFGMFK_00104	gene	573	yhdE			
DHBFGMFK_00104	CDS	573	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
DHBFGMFK_00105	gene	1107				
DHBFGMFK_00105	CDS	1107				hypothetical protein
DHBFGMFK_00106	gene	990				
DHBFGMFK_00106	CDS	990				hypothetical protein
DHBFGMFK_00107	gene	1515				
DHBFGMFK_00107	CDS	1515				hypothetical protein
DHBFGMFK_00108	gene	981				
DHBFGMFK_00108	CDS	981				hypothetical protein
DHBFGMFK_00109	gene	1398				
DHBFGMFK_00109	CDS	1398				hypothetical protein
DHBFGMFK_00110	gene	978	pfkA			
DHBFGMFK_00110	CDS	978	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
DHBFGMFK_00111	gene	1527	atpD			
DHBFGMFK_00111	CDS	1527	atpD	7.2.2.1		ATP synthase subunit beta, sodium ion specific
DHBFGMFK_00112	gene	240	atpC			
DHBFGMFK_00112	CDS	240	atpC			ATP synthase epsilon chain
DHBFGMFK_00113	gene	393				
DHBFGMFK_00113	CDS	393				hypothetical protein
DHBFGMFK_00114	gene	1032	atpB			
DHBFGMFK_00114	CDS	1032	atpB			ATP synthase subunit a
DHBFGMFK_00115	gene	240	atpH_1			
DHBFGMFK_00115	CDS	240	atpH_1			ATP synthase subunit c
DHBFGMFK_00116	gene	519	atpF			
DHBFGMFK_00116	CDS	519	atpF		COG0711	ATP synthase subunit b
DHBFGMFK_00117	gene	534	atpH_2			
DHBFGMFK_00117	CDS	534	atpH_2		COG0712	ATP synthase subunit delta
DHBFGMFK_00118	gene	1584	atpA			
DHBFGMFK_00118	CDS	1584	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
DHBFGMFK_00119	gene	969	atpG			
DHBFGMFK_00119	CDS	969	atpG		COG0224	ATP synthase gamma chain
DHBFGMFK_00120	gene	264				
DHBFGMFK_00120	CDS	264				hypothetical protein
DHBFGMFK_00121	gene	1488				
DHBFGMFK_00121	CDS	1488				hypothetical protein
DHBFGMFK_00122	gene	813	glgA			
DHBFGMFK_00122	CDS	813	glgA	2.4.1.21		Glycogen synthase
DHBFGMFK_00123	gene	858	panC			
DHBFGMFK_00123	CDS	858	panC	6.3.2.1	COG0414	Pantothenate synthetase
DHBFGMFK_00124	gene	345	panD			
DHBFGMFK_00124	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
DHBFGMFK_00125	gene	432	accB			
DHBFGMFK_00125	CDS	432	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
DHBFGMFK_00126	gene	159				
DHBFGMFK_00126	CDS	159				hypothetical protein
DHBFGMFK_00127	gene	1554	pccB			
DHBFGMFK_00127	CDS	1554	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
DHBFGMFK_00128	gene	405	epi			
DHBFGMFK_00128	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
DHBFGMFK_00129	gene	2364				
DHBFGMFK_00129	CDS	2364				hypothetical protein
DHBFGMFK_00130	gene	1977	fbp			
DHBFGMFK_00130	CDS	1977	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
DHBFGMFK_00131	gene	1125				
DHBFGMFK_00131	CDS	1125				hypothetical protein
DHBFGMFK_00132	gene	1320	lysC			
DHBFGMFK_00132	CDS	1320	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
DHBFGMFK_00133	gene	708	btuD_1			
DHBFGMFK_00133	CDS	708	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DHBFGMFK_00134	gene	1296	deaD_1			
DHBFGMFK_00134	CDS	1296	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
DHBFGMFK_00135	gene	1164				
DHBFGMFK_00135	CDS	1164				hypothetical protein
DHBFGMFK_00136	gene	1128	tgt			
DHBFGMFK_00136	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
DHBFGMFK_00137	gene	2424	lon1			
DHBFGMFK_00137	CDS	2424	lon1	3.4.21.53	COG0466	Lon protease 1
DHBFGMFK_00138	gene	645	yfiC			
DHBFGMFK_00138	CDS	645	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
DHBFGMFK_00139	gene	1464				
DHBFGMFK_00139	CDS	1464				hypothetical protein
DHBFGMFK_00140	gene	1077	mnmA			
DHBFGMFK_00140	CDS	1077	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
DHBFGMFK_00141	gene	705	hxpA			
DHBFGMFK_00141	CDS	705	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
DHBFGMFK_00142	gene	1356	pgi			
DHBFGMFK_00142	CDS	1356	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DHBFGMFK_00143	gene	88				
DHBFGMFK_00143	tRNA	88				tRNA-Ser(gct)
DHBFGMFK_00144	gene	73				
DHBFGMFK_00144	tRNA	73				tRNA-Glu(ctc)
DHBFGMFK_00145	gene	1488				
DHBFGMFK_00145	CDS	1488				hypothetical protein
DHBFGMFK_00146	gene	444				
DHBFGMFK_00146	CDS	444				hypothetical protein
DHBFGMFK_00147	gene	435				
DHBFGMFK_00147	CDS	435				hypothetical protein
DHBFGMFK_00148	gene	903	rnfB			
DHBFGMFK_00148	CDS	903	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
DHBFGMFK_00149	gene	1353	rnfC			
DHBFGMFK_00149	CDS	1353	rnfC	7.2.1.2	COG4656	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
DHBFGMFK_00150	gene	1035	rnfD			
DHBFGMFK_00150	CDS	1035	rnfD	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
DHBFGMFK_00151	gene	672	rsxG			
DHBFGMFK_00151	CDS	672	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
DHBFGMFK_00152	gene	591	rnfE			
DHBFGMFK_00152	CDS	591	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
DHBFGMFK_00153	gene	603	rnfA			
DHBFGMFK_00153	CDS	603	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
DHBFGMFK_00154	gene	1041	galE			
DHBFGMFK_00154	CDS	1041	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DHBFGMFK_00155	gene	2868	uvrA_1			
DHBFGMFK_00155	CDS	2868	uvrA_1		COG0178	UvrABC system protein A
DHBFGMFK_00156	gene	720				
DHBFGMFK_00156	CDS	720				hypothetical protein
DHBFGMFK_00157	gene	1356				
DHBFGMFK_00157	CDS	1356				hypothetical protein
DHBFGMFK_00158	gene	753				
DHBFGMFK_00158	CDS	753				hypothetical protein
DHBFGMFK_00159	gene	1518	dtpA			
DHBFGMFK_00159	CDS	1518	dtpA		COG3104	Dipeptide and tripeptide permease A
DHBFGMFK_00160	gene	483				
DHBFGMFK_00160	CDS	483				hypothetical protein
DHBFGMFK_00161	gene	1932				
DHBFGMFK_00161	CDS	1932				hypothetical protein
DHBFGMFK_00162	gene	1437	radA			
DHBFGMFK_00162	CDS	1437	radA	3.6.4.-	COG1066	DNA repair protein RadA
DHBFGMFK_00163	gene	912				
DHBFGMFK_00163	CDS	912				hypothetical protein
DHBFGMFK_00164	gene	2196				
DHBFGMFK_00164	CDS	2196				hypothetical protein
DHBFGMFK_00165	gene	1227	cls			
DHBFGMFK_00165	CDS	1227	cls	2.7.8.-		Cardiolipin synthase
DHBFGMFK_00166	gene	975	kdsD			
DHBFGMFK_00166	CDS	975	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
DHBFGMFK_00167	gene	756	kdsA_1			
DHBFGMFK_00167	CDS	756	kdsA_1	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
DHBFGMFK_00168	gene	159				
DHBFGMFK_00168	CDS	159				hypothetical protein
DHBFGMFK_00169	gene	279				
DHBFGMFK_00169	CDS	279				hypothetical protein
DHBFGMFK_00170	gene	74				
DHBFGMFK_00170	tRNA	74				tRNA-Pro(tgg)
DHBFGMFK_00171	gene	1188				
DHBFGMFK_00171	CDS	1188				hypothetical protein
DHBFGMFK_00172	gene	2739	valS			
DHBFGMFK_00172	CDS	2739	valS	6.1.1.9	COG0525	Valine--tRNA ligase
DHBFGMFK_00173	gene	828	mazG			
DHBFGMFK_00173	CDS	828	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
DHBFGMFK_00174	gene	564				
DHBFGMFK_00174	CDS	564				hypothetical protein
DHBFGMFK_00175	gene	915	rnz			
DHBFGMFK_00175	CDS	915	rnz	3.1.26.11	COG1234	Ribonuclease Z
DHBFGMFK_00176	gene	366				
DHBFGMFK_00176	CDS	366				hypothetical protein
DHBFGMFK_00177	gene	1536				
DHBFGMFK_00177	CDS	1536				hypothetical protein
DHBFGMFK_00178	gene	561	sigW			
DHBFGMFK_00178	CDS	561	sigW		COG1595	ECF RNA polymerase sigma factor SigW
DHBFGMFK_00179	gene	366				
DHBFGMFK_00179	CDS	366				hypothetical protein
DHBFGMFK_00180	gene	441				
DHBFGMFK_00180	CDS	441				hypothetical protein
DHBFGMFK_00181	gene	2610	mutS2			
DHBFGMFK_00181	CDS	2610	mutS2	3.1.-.-		Endonuclease MutS2
DHBFGMFK_00182	gene	86				
DHBFGMFK_00182	tRNA	86				tRNA-Ser(tga)
DHBFGMFK_00183	gene	1338				
DHBFGMFK_00183	CDS	1338				hypothetical protein
DHBFGMFK_00184	gene	75				
DHBFGMFK_00184	tRNA	75				tRNA-Phe(gaa)
DHBFGMFK_00185	gene	606	tsaC			
DHBFGMFK_00185	CDS	606	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
DHBFGMFK_00186	gene	1785	clcB			
DHBFGMFK_00186	CDS	1785	clcB			Voltage-gated ClC-type chloride channel ClcB
DHBFGMFK_00187	gene	963	fmt			
DHBFGMFK_00187	CDS	963	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
DHBFGMFK_00188	gene	999	menE			
DHBFGMFK_00188	CDS	999	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
DHBFGMFK_00189	gene	360				
DHBFGMFK_00189	CDS	360				hypothetical protein
DHBFGMFK_00190	gene	996	gpsA			
DHBFGMFK_00190	CDS	996	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DHBFGMFK_00191	gene	1731	lysS			
DHBFGMFK_00191	CDS	1731	lysS	6.1.1.6		Lysine--tRNA ligase
DHBFGMFK_00192	gene	717				
DHBFGMFK_00192	CDS	717		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DHBFGMFK_00193	gene	1722				
DHBFGMFK_00193	CDS	1722				hypothetical protein
DHBFGMFK_00194	gene	1479	cstA			
DHBFGMFK_00194	CDS	1479	cstA		COG1966	Peptide transporter CstA
DHBFGMFK_00195	gene	495				
DHBFGMFK_00195	CDS	495				hypothetical protein
DHBFGMFK_00196	gene	849	nadC			
DHBFGMFK_00196	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
DHBFGMFK_00197	gene	1623				
DHBFGMFK_00197	CDS	1623				hypothetical protein
DHBFGMFK_00198	gene	1632	pepDA			
DHBFGMFK_00198	CDS	1632	pepDA	3.4.-.-	COG4690	Dipeptidase A
DHBFGMFK_00199	gene	168				
DHBFGMFK_00199	CDS	168				hypothetical protein
DHBFGMFK_00200	gene	1254	mltF			
DHBFGMFK_00200	CDS	1254	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DHBFGMFK_00201	gene	459	pyrI			
DHBFGMFK_00201	CDS	459	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
DHBFGMFK_00202	gene	948	pyrB			
DHBFGMFK_00202	CDS	948	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
DHBFGMFK_00203	gene	2304	mrcA_1			
DHBFGMFK_00203	CDS	2304	mrcA_1		COG5009	Penicillin-binding protein 1A
DHBFGMFK_00204	gene	987				
DHBFGMFK_00204	CDS	987				hypothetical protein
DHBFGMFK_00205	gene	1059	rfbM			
DHBFGMFK_00205	CDS	1059	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
DHBFGMFK_00206	gene	1086	gmd			
DHBFGMFK_00206	CDS	1086	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
DHBFGMFK_00207	gene	1098	fcl_1			
DHBFGMFK_00207	CDS	1098	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
DHBFGMFK_00208	gene	1494				
DHBFGMFK_00208	CDS	1494				hypothetical protein
DHBFGMFK_00209	gene	609				
DHBFGMFK_00209	CDS	609				hypothetical protein
DHBFGMFK_00210	gene	2409				
DHBFGMFK_00210	CDS	2409				hypothetical protein
DHBFGMFK_00211	gene	621	rnd			
DHBFGMFK_00211	CDS	621	rnd	3.1.13.5		Ribonuclease D
DHBFGMFK_00212	gene	1182	rlmI			
DHBFGMFK_00212	CDS	1182	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
DHBFGMFK_00213	gene	1332	tilS			
DHBFGMFK_00213	CDS	1332	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
DHBFGMFK_00214	gene	762	lptB_1			
DHBFGMFK_00214	CDS	762	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DHBFGMFK_00215	gene	3348	secA			
DHBFGMFK_00215	CDS	3348	secA			Protein translocase subunit SecA
DHBFGMFK_00216	gene	1419	phoV			
DHBFGMFK_00216	CDS	1419	phoV	3.1.3.1		Alkaline phosphatase PhoV
DHBFGMFK_00217	gene	1197				
DHBFGMFK_00217	CDS	1197				hypothetical protein
DHBFGMFK_00218	gene	729	coaX			
DHBFGMFK_00218	CDS	729	coaX	2.7.1.33		Type III pantothenate kinase
DHBFGMFK_00219	gene	1296				
DHBFGMFK_00219	CDS	1296				hypothetical protein
DHBFGMFK_00220	gene	726				
DHBFGMFK_00220	CDS	726				hypothetical protein
DHBFGMFK_00221	gene	1269				
DHBFGMFK_00221	CDS	1269				hypothetical protein
DHBFGMFK_00222	gene	2133				
DHBFGMFK_00222	CDS	2133				hypothetical protein
DHBFGMFK_00223	gene	537				
DHBFGMFK_00223	CDS	537				hypothetical protein
DHBFGMFK_00224	gene	810				
DHBFGMFK_00224	CDS	810				IS3 family transposase ISEnfa3
DHBFGMFK_00225	gene	786				
DHBFGMFK_00225	CDS	786				hypothetical protein
DHBFGMFK_00226	gene	1545	comM			
DHBFGMFK_00226	CDS	1545	comM		COG0606	Competence protein ComM
DHBFGMFK_00227	gene	1224				
DHBFGMFK_00227	CDS	1224			COG2081	putative protein
DHBFGMFK_00228	gene	2166	ptpA			
DHBFGMFK_00228	CDS	2166	ptpA	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
DHBFGMFK_00229	gene	1638	rlmL			
DHBFGMFK_00229	CDS	1638	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
DHBFGMFK_00230	gene	117				
DHBFGMFK_00230	CDS	117				hypothetical protein
DHBFGMFK_00231	gene	717				
DHBFGMFK_00231	CDS	717				hypothetical protein
DHBFGMFK_00232	gene	804				
DHBFGMFK_00232	CDS	804				hypothetical protein
DHBFGMFK_00233	gene	933				
DHBFGMFK_00233	CDS	933				hypothetical protein
DHBFGMFK_00234	gene	705	gph_1			
DHBFGMFK_00234	CDS	705	gph_1	3.1.3.18		Phosphoglycolate phosphatase
