locus_tag	ftype	length_bp	gene	EC_number	COG	product
EFENACEL_00060	CDS	549		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
EFENACEL_00061	gene	594				
EFENACEL_00061	CDS	594				hypothetical protein
EFENACEL_00062	gene	168				
EFENACEL_00062	CDS	168				hypothetical protein
EFENACEL_00063	gene	513				
EFENACEL_00063	CDS	513				hypothetical protein
EFENACEL_00064	gene	756	frdB			
EFENACEL_00064	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
EFENACEL_00065	gene	1983	frdA			
EFENACEL_00065	CDS	1983	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
EFENACEL_00066	gene	690				
EFENACEL_00066	CDS	690				hypothetical protein
EFENACEL_00067	gene	171				
EFENACEL_00067	CDS	171				hypothetical protein
EFENACEL_00068	gene	474				
EFENACEL_00068	CDS	474				hypothetical protein
EFENACEL_00069	gene	447				
EFENACEL_00069	CDS	447				hypothetical protein
EFENACEL_00070	gene	876				
EFENACEL_00070	CDS	876				hypothetical protein
EFENACEL_00071	gene	3024				
EFENACEL_00071	CDS	3024				hypothetical protein
EFENACEL_00072	gene	3417	mfd			
EFENACEL_00072	CDS	3417	mfd	3.6.4.-		Transcription-repair-coupling factor
EFENACEL_00073	gene	210				
EFENACEL_00073	CDS	210				hypothetical protein
EFENACEL_00074	gene	243	pepC			
EFENACEL_00074	CDS	243	pepC	3.4.22.40	COG3579	Aminopeptidase C
EFENACEL_00075	gene	900	ddh			
EFENACEL_00075	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
EFENACEL_00076	gene	336				
EFENACEL_00076	CDS	336				hypothetical protein
EFENACEL_00077	gene	1470				
EFENACEL_00077	CDS	1470				hypothetical protein
EFENACEL_00078	gene	2184				
EFENACEL_00078	CDS	2184				hypothetical protein
EFENACEL_00079	gene	108				
EFENACEL_00079	CDS	108				hypothetical protein
EFENACEL_00080	gene	606	ruvA			
EFENACEL_00080	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
EFENACEL_00081	gene	1329				
EFENACEL_00081	CDS	1329				hypothetical protein
EFENACEL_00082	gene	3615				
EFENACEL_00082	CDS	3615				hypothetical protein
EFENACEL_00083	gene	1188				
EFENACEL_00083	CDS	1188				hypothetical protein
EFENACEL_00084	gene	156				
EFENACEL_00084	CDS	156				hypothetical protein
EFENACEL_00085	gene	705	cobB			
EFENACEL_00085	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
EFENACEL_00086	gene	2007				
EFENACEL_00086	CDS	2007				hypothetical protein
EFENACEL_00087	gene	939	nhaD			
EFENACEL_00087	CDS	939	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
EFENACEL_00088	gene	912				
EFENACEL_00088	CDS	912				hypothetical protein
EFENACEL_00089	gene	558	rsmD			
EFENACEL_00089	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
EFENACEL_00090	gene	861				
EFENACEL_00090	CDS	861				hypothetical protein
EFENACEL_00091	gene	492				
EFENACEL_00091	CDS	492				hypothetical protein
EFENACEL_00092	gene	1056	recD2_1			
EFENACEL_00092	CDS	1056	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
EFENACEL_00093	gene	384				
EFENACEL_00093	CDS	384				hypothetical protein
EFENACEL_00094	gene	579				
EFENACEL_00094	CDS	579				hypothetical protein
EFENACEL_00095	gene	1038	nrnA			
EFENACEL_00095	CDS	1038	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
EFENACEL_00096	gene	1938	dnaG			
EFENACEL_00096	CDS	1938	dnaG	2.7.7.-		DNA primase
EFENACEL_00097	gene	330				
EFENACEL_00097	CDS	330				hypothetical protein
EFENACEL_00098	gene	4155	cas9			
EFENACEL_00098	CDS	4155	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
EFENACEL_00099	gene	933	cas1			
EFENACEL_00099	CDS	933	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
EFENACEL_00100	gene	306	cas2_1			
EFENACEL_00100	CDS	306	cas2_1	3.1.-.-		CRISPR-associated endoribonuclease Cas2
EFENACEL_00101	gene	975				
EFENACEL_00101	CDS	975				hypothetical protein
EFENACEL_00102	gene	1458	egtB			
EFENACEL_00102	CDS	1458	egtB	1.14.99.50		Hercynine oxygenase
EFENACEL_00103	gene	816				
EFENACEL_00103	CDS	816				hypothetical protein
EFENACEL_00104	gene	1116	pgpH			
EFENACEL_00104	CDS	1116	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
EFENACEL_00105	gene	1485				
EFENACEL_00105	CDS	1485				hypothetical protein
EFENACEL_00106	gene	900				
EFENACEL_00106	CDS	900				hypothetical protein
EFENACEL_00107	gene	2271	priA			
EFENACEL_00107	CDS	2271	priA	3.6.4.-	COG1198	Primosomal protein N'
EFENACEL_00108	gene	90				
EFENACEL_00108	CDS	90				hypothetical protein
EFENACEL_00109	gene	984	menF			
EFENACEL_00109	CDS	984	menF	5.4.4.2		Isochorismate synthase MenF
EFENACEL_00110	gene	597				
EFENACEL_00110	CDS	597				hypothetical protein
EFENACEL_00111	gene	600				
EFENACEL_00111	CDS	600				hypothetical protein
EFENACEL_00112	gene	1026				
EFENACEL_00112	CDS	1026				hypothetical protein
EFENACEL_00113	gene	255				
EFENACEL_00113	CDS	255				hypothetical protein
EFENACEL_00114	gene	2040	uvrB			
EFENACEL_00114	CDS	2040	uvrB		COG0556	UvrABC system protein B
EFENACEL_00115	gene	2460				
EFENACEL_00115	CDS	2460				hypothetical protein
EFENACEL_00116	gene	897	bamD_1			
EFENACEL_00116	CDS	897	bamD_1			Outer membrane protein assembly factor BamD
EFENACEL_00117	gene	351				
EFENACEL_00117	CDS	351				hypothetical protein
EFENACEL_00118	gene	459				
EFENACEL_00118	CDS	459				hypothetical protein
EFENACEL_00119	gene	567				
EFENACEL_00119	CDS	567				hypothetical protein
EFENACEL_00120	gene	477	ribH			
EFENACEL_00120	CDS	477	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
EFENACEL_00121	gene	741				
EFENACEL_00121	CDS	741				hypothetical protein
EFENACEL_00122	gene	303				
EFENACEL_00122	CDS	303				hypothetical protein
EFENACEL_00123	gene	732	rsmE			
EFENACEL_00123	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
EFENACEL_00124	gene	564				
EFENACEL_00124	CDS	564				hypothetical protein
EFENACEL_00125	gene	1329	nupG			
EFENACEL_00125	CDS	1329	nupG			Nucleoside permease NupG
EFENACEL_00126	gene	102				
EFENACEL_00126	CDS	102				hypothetical protein
EFENACEL_00127	gene	999	dagK			
EFENACEL_00127	CDS	999	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
EFENACEL_00128	gene	978				
EFENACEL_00128	CDS	978				hypothetical protein
EFENACEL_00129	gene	675				
EFENACEL_00129	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
EFENACEL_00130	gene	492				
EFENACEL_00130	CDS	492				hypothetical protein
EFENACEL_00131	gene	621				
EFENACEL_00131	CDS	621				hypothetical protein
EFENACEL_00132	gene	978				
EFENACEL_00132	CDS	978				hypothetical protein
EFENACEL_00133	gene	852				
EFENACEL_00133	CDS	852				hypothetical protein
EFENACEL_00134	gene	2409				
EFENACEL_00134	CDS	2409		5.1.1.1		Alanine racemase
EFENACEL_00135	gene	282				
EFENACEL_00135	CDS	282				hypothetical protein
EFENACEL_00136	gene	726				
EFENACEL_00136	CDS	726				hypothetical protein
EFENACEL_00137	gene	687	psd			
EFENACEL_00137	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
EFENACEL_00138	gene	3711	dnaE			
EFENACEL_00138	CDS	3711	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
EFENACEL_00139	gene	315	trxA			
EFENACEL_00139	CDS	315	trxA			Thioredoxin 1
EFENACEL_00140	gene	861				
EFENACEL_00140	CDS	861				hypothetical protein
EFENACEL_00141	gene	5739				
EFENACEL_00141	CDS	5739				hypothetical protein
EFENACEL_00142	gene	201				
EFENACEL_00142	CDS	201				hypothetical protein
EFENACEL_00143	gene	375				
EFENACEL_00143	CDS	375				hypothetical protein
EFENACEL_00144	gene	453	yvbK			
EFENACEL_00144	CDS	453	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
EFENACEL_00145	gene	504				
EFENACEL_00145	CDS	504				hypothetical protein
EFENACEL_00146	gene	360				
EFENACEL_00146	CDS	360				hypothetical protein
EFENACEL_00147	gene	459				
EFENACEL_00147	CDS	459				hypothetical protein
EFENACEL_00148	gene	555				
EFENACEL_00148	CDS	555				hypothetical protein
EFENACEL_00149	gene	2130	tpiA			
EFENACEL_00149	CDS	2130	tpiA			Triosephosphate isomerase
EFENACEL_00150	gene	639				
EFENACEL_00150	CDS	639				hypothetical protein
EFENACEL_00151	gene	594	folE			
EFENACEL_00151	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
EFENACEL_00152	gene	615				
EFENACEL_00152	CDS	615				hypothetical protein
EFENACEL_00153	gene	105				
EFENACEL_00153	CDS	105				hypothetical protein
EFENACEL_00154	gene	1110				
EFENACEL_00154	CDS	1110				hypothetical protein
EFENACEL_00155	gene	963				
EFENACEL_00155	CDS	963				hypothetical protein
EFENACEL_00156	gene	792	tagA			
EFENACEL_00156	CDS	792	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
EFENACEL_00157	gene	492	dapH_1			
EFENACEL_00157	CDS	492	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EFENACEL_00158	gene	639				
EFENACEL_00158	CDS	639				hypothetical protein
EFENACEL_00159	gene	1419	aspA			
EFENACEL_00159	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
EFENACEL_00160	gene	354				
EFENACEL_00160	CDS	354				hypothetical protein
EFENACEL_00161	gene	354				
EFENACEL_00161	CDS	354				hypothetical protein
EFENACEL_00162	gene	378				
EFENACEL_00162	CDS	378				hypothetical protein
EFENACEL_00163	gene	753				
EFENACEL_00163	CDS	753				hypothetical protein
EFENACEL_00164	gene	747				
EFENACEL_00164	CDS	747				hypothetical protein
EFENACEL_00165	gene	105				
EFENACEL_00165	CDS	105				hypothetical protein
EFENACEL_00166	gene	1896				
EFENACEL_00166	CDS	1896				hypothetical protein
EFENACEL_00167	gene	558	xerC_1			
EFENACEL_00167	CDS	558	xerC_1			Tyrosine recombinase XerC
EFENACEL_00168	gene	765				
EFENACEL_00168	CDS	765				hypothetical protein
EFENACEL_00169	gene	1482				
EFENACEL_00169	CDS	1482				hypothetical protein
EFENACEL_00170	gene	987	emrA			
EFENACEL_00170	CDS	987	emrA			Colistin resistance protein EmrA
EFENACEL_00171	gene	1182				
EFENACEL_00171	CDS	1182				hypothetical protein
EFENACEL_00172	gene	1245	ybhR			
EFENACEL_00172	CDS	1245	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
EFENACEL_00173	gene	1086				
EFENACEL_00173	CDS	1086				hypothetical protein
EFENACEL_00174	gene	2172				
EFENACEL_00174	CDS	2172				hypothetical protein
EFENACEL_00175	gene	495				
EFENACEL_00175	CDS	495				hypothetical protein
EFENACEL_00176	gene	432	rnpA			
EFENACEL_00176	CDS	432	rnpA	3.1.26.5		Ribonuclease P protein component
EFENACEL_00177	gene	240				
EFENACEL_00177	CDS	240			COG0759	Putative membrane protein insertion efficiency factor
EFENACEL_00178	gene	1305	tyrS			
EFENACEL_00178	CDS	1305	tyrS	6.1.1.1		Tyrosine--tRNA ligase
EFENACEL_00179	gene	654				
EFENACEL_00179	CDS	654				hypothetical protein
EFENACEL_00180	gene	981	ribD			
EFENACEL_00180	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
EFENACEL_00181	gene	1311	eno			
EFENACEL_00181	CDS	1311	eno	4.2.1.11	COG0148	Enolase
EFENACEL_00182	gene	417	glpE_1			
EFENACEL_00182	CDS	417	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
EFENACEL_00183	gene	417				
EFENACEL_00183	CDS	417				hypothetical protein
EFENACEL_00184	gene	978	dnaN			
EFENACEL_00184	CDS	978	dnaN		COG0592	Beta sliding clamp
EFENACEL_00185	gene	615				
EFENACEL_00185	CDS	615				hypothetical protein
EFENACEL_00186	gene	579				
EFENACEL_00186	CDS	579				hypothetical protein
EFENACEL_00187	gene	858	rmlD			
EFENACEL_00187	CDS	858	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
EFENACEL_00188	gene	1593	prfC			
EFENACEL_00188	CDS	1593	prfC		COG4108	Peptide chain release factor 3
EFENACEL_00189	gene	360	crcB			
EFENACEL_00189	CDS	360	crcB			Putative fluoride ion transporter CrcB
EFENACEL_00190	gene	1038				
EFENACEL_00190	CDS	1038				hypothetical protein
EFENACEL_00191	gene	1932				
EFENACEL_00191	CDS	1932				hypothetical protein
EFENACEL_00192	gene	1257				
EFENACEL_00192	CDS	1257				hypothetical protein
EFENACEL_00193	gene	1524	pckA			
EFENACEL_00193	CDS	1524	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
EFENACEL_00194	gene	1851	korA			
EFENACEL_00194	CDS	1851	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
EFENACEL_00195	gene	1002	korB			
EFENACEL_00195	CDS	1002	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
EFENACEL_00196	gene	2106	recD2_2			
EFENACEL_00196	CDS	2106	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
EFENACEL_00197	gene	810				
EFENACEL_00197	CDS	810				hypothetical protein
EFENACEL_00198	gene	396	hmuU_1			
EFENACEL_00198	CDS	396	hmuU_1		COG0609	Hemin transport system permease protein HmuU
EFENACEL_00199	gene	933	ytlR			
EFENACEL_00199	CDS	933	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
EFENACEL_00200	gene	1029	miaA_1			
EFENACEL_00200	CDS	1029	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
EFENACEL_00201	gene	606				
EFENACEL_00201	CDS	606				hypothetical protein
EFENACEL_00202	gene	2064	dsbD			
EFENACEL_00202	CDS	2064	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
EFENACEL_00203	gene	1113	macA			
EFENACEL_00203	CDS	1113	macA		COG0845	Macrolide export protein MacA
EFENACEL_00204	gene	1248	macB			
EFENACEL_00204	CDS	1248	macB	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
EFENACEL_00205	gene	603				
EFENACEL_00205	CDS	603				hypothetical protein
EFENACEL_00206	gene	279				
EFENACEL_00206	CDS	279				hypothetical protein
EFENACEL_00207	gene	1395	asnS			
EFENACEL_00207	CDS	1395	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
EFENACEL_00208	gene	1473				
EFENACEL_00208	CDS	1473				hypothetical protein
EFENACEL_00209	gene	1347	purB			
EFENACEL_00209	CDS	1347	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EFENACEL_00210	gene	76				
EFENACEL_00210	tRNA	76				tRNA-Val(tac)
EFENACEL_00211	gene	1209				
EFENACEL_00211	CDS	1209				Outer membrane protein 40
EFENACEL_00212	gene	1041	mutL			
EFENACEL_00212	CDS	1041	mutL		COG0323	DNA mismatch repair protein MutL
EFENACEL_00213	gene	549				
EFENACEL_00213	CDS	549				hypothetical protein
EFENACEL_00214	gene	291				
EFENACEL_00214	CDS	291				hypothetical protein
EFENACEL_00215	gene	4803				
EFENACEL_00215	CDS	4803				hypothetical protein
EFENACEL_00216	gene	1230				
EFENACEL_00216	CDS	1230				hypothetical protein
EFENACEL_00217	gene	558				
EFENACEL_00217	CDS	558				hypothetical protein
EFENACEL_00218	gene	375				
EFENACEL_00218	CDS	375				hypothetical protein
EFENACEL_00219	gene	720				
EFENACEL_00219	CDS	720				hypothetical protein
EFENACEL_00220	gene	654				
EFENACEL_00220	CDS	654				hypothetical protein
EFENACEL_00221	gene	951				
EFENACEL_00221	CDS	951				hypothetical protein
EFENACEL_00222	gene	567				
EFENACEL_00222	CDS	567				hypothetical protein
EFENACEL_00223	gene	330				
EFENACEL_00223	CDS	330				hypothetical protein
EFENACEL_00224	gene	279				
EFENACEL_00224	CDS	279				hypothetical protein
EFENACEL_00225	gene	825				
EFENACEL_00225	CDS	825				hypothetical protein
EFENACEL_00226	gene	477				
EFENACEL_00226	CDS	477				hypothetical protein
EFENACEL_00227	gene	891				
EFENACEL_00227	CDS	891				hypothetical protein
EFENACEL_00228	gene	2640				
EFENACEL_00228	CDS	2640				hypothetical protein
EFENACEL_00229	gene	147				
EFENACEL_00229	CDS	147				hypothetical protein
EFENACEL_00230	gene	573				
EFENACEL_00230	CDS	573				hypothetical protein
EFENACEL_00231	gene	615				
EFENACEL_00231	CDS	615				hypothetical protein
EFENACEL_00232	gene	1233				
EFENACEL_00232	CDS	1233				hypothetical protein
EFENACEL_00233	gene	2385	btuB_1			
EFENACEL_00233	CDS	2385	btuB_1			Vitamin B12 transporter BtuB
EFENACEL_00234	gene	108				
EFENACEL_00234	CDS	108				hypothetical protein
EFENACEL_00235	gene	927				
EFENACEL_00235	CDS	927				hypothetical protein
EFENACEL_00236	gene	1008	fcl_1			
EFENACEL_00236	CDS	1008	fcl_1	1.1.1.271		GDP-L-fucose synthase
EFENACEL_00237	gene	720	tarI			
EFENACEL_00237	CDS	720	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
EFENACEL_00238	gene	540				
EFENACEL_00238	CDS	540				hypothetical protein
EFENACEL_00239	gene	504				
EFENACEL_00239	CDS	504				hypothetical protein
EFENACEL_00240	gene	708				
EFENACEL_00240	CDS	708				hypothetical protein
EFENACEL_00241	gene	1455				
EFENACEL_00241	CDS	1455				hypothetical protein
EFENACEL_00242	gene	417				
EFENACEL_00242	CDS	417				hypothetical protein
EFENACEL_00243	gene	657	csm3			
EFENACEL_00243	CDS	657	csm3	3.1.-.-	COG1337	CRISPR system Cms endoribonuclease Csm3
EFENACEL_00244	gene	1017				
EFENACEL_00244	CDS	1017				hypothetical protein
EFENACEL_00245	gene	1638				
EFENACEL_00245	CDS	1638				hypothetical protein
EFENACEL_00246	gene	147				
EFENACEL_00246	CDS	147				hypothetical protein
	repeat_region	1027				
EFENACEL_00247	gene	438				
EFENACEL_00247	CDS	438				hypothetical protein
EFENACEL_00248	gene	1248				
EFENACEL_00248	CDS	1248				hypothetical protein
EFENACEL_00249	gene	1140				
EFENACEL_00249	CDS	1140				hypothetical protein
EFENACEL_00250	gene	687	rsmI			
EFENACEL_00250	CDS	687	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EFENACEL_00251	gene	846				
EFENACEL_00251	CDS	846				hypothetical protein
EFENACEL_00252	gene	453	tadA_1			
EFENACEL_00252	CDS	453	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
EFENACEL_00253	gene	741	birA			
EFENACEL_00253	CDS	741	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
EFENACEL_00254	gene	537				
EFENACEL_00254	CDS	537				hypothetical protein
EFENACEL_00255	gene	711	pyrH			
EFENACEL_00255	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
EFENACEL_00256	gene	414	glmS			
EFENACEL_00256	CDS	414	glmS	5.4.99.1		Glutamate mutase sigma subunit
EFENACEL_00257	gene	1383				
EFENACEL_00257	CDS	1383				hypothetical protein
EFENACEL_00258	gene	1464	glmE			
EFENACEL_00258	CDS	1464	glmE	5.4.99.1		Glutamate mutase epsilon subunit
EFENACEL_00259	gene	1239				
EFENACEL_00259	CDS	1239		4.3.1.2		Methylaspartate ammonia-lyase
EFENACEL_00260	gene	1380				
EFENACEL_00260	CDS	1380				hypothetical protein
EFENACEL_00261	gene	321				
EFENACEL_00261	CDS	321				hypothetical protein
EFENACEL_00262	gene	945				
EFENACEL_00262	CDS	945				hypothetical protein
EFENACEL_00263	gene	2886				
EFENACEL_00263	CDS	2886				hypothetical protein
EFENACEL_00264	gene	1359	miaB			
EFENACEL_00264	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EFENACEL_00265	gene	912	xerD			
EFENACEL_00265	CDS	912	xerD			Tyrosine recombinase XerD
EFENACEL_00266	gene	1290				
EFENACEL_00266	CDS	1290				hypothetical protein
EFENACEL_00267	gene	429	csdE			
EFENACEL_00267	CDS	429	csdE		COG2166	Sulfur acceptor protein CsdE
EFENACEL_00268	gene	258	rbfA			
EFENACEL_00268	CDS	258	rbfA			Ribosome-binding factor A
EFENACEL_00269	gene	1230	lolE			
EFENACEL_00269	CDS	1230	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
EFENACEL_00270	gene	354				
EFENACEL_00270	CDS	354				hypothetical protein
EFENACEL_00271	gene	4485				
EFENACEL_00271	CDS	4485				hypothetical protein
EFENACEL_00272	gene	1500				
EFENACEL_00272	CDS	1500				hypothetical protein
EFENACEL_00273	gene	1155				
EFENACEL_00273	CDS	1155				hypothetical protein
EFENACEL_00274	gene	909	pfkB			
