locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJDFNNKG_00032	CDS	597				hypothetical protein
AJDFNNKG_00033	gene	984	menF			
AJDFNNKG_00033	CDS	984	menF	5.4.4.2		Isochorismate synthase MenF
AJDFNNKG_00034	gene	90				
AJDFNNKG_00034	CDS	90				hypothetical protein
AJDFNNKG_00035	gene	2271	priA			
AJDFNNKG_00035	CDS	2271	priA	3.6.4.-	COG1198	Primosomal protein N'
AJDFNNKG_00036	gene	900				
AJDFNNKG_00036	CDS	900				hypothetical protein
AJDFNNKG_00037	gene	1485				
AJDFNNKG_00037	CDS	1485				hypothetical protein
AJDFNNKG_00038	gene	2055	rny_1			
AJDFNNKG_00038	CDS	2055	rny_1	3.1.-.-		Ribonuclease Y
AJDFNNKG_00039	gene	1536	gltX			
AJDFNNKG_00039	CDS	1536	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AJDFNNKG_00040	gene	1260	kdtA			
AJDFNNKG_00040	CDS	1260	kdtA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AJDFNNKG_00041	gene	936	eamA			
AJDFNNKG_00041	CDS	936	eamA		COG0697	putative amino-acid metabolite efflux pump
AJDFNNKG_00042	gene	1788	ftsH_1			
AJDFNNKG_00042	CDS	1788	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
AJDFNNKG_00043	gene	387				
AJDFNNKG_00043	CDS	387				hypothetical protein
AJDFNNKG_00044	gene	498	yrdA			
AJDFNNKG_00044	CDS	498	yrdA		COG0663	Protein YrdA
AJDFNNKG_00045	gene	105				
AJDFNNKG_00045	CDS	105				hypothetical protein
AJDFNNKG_00046	gene	3030				
AJDFNNKG_00046	CDS	3030				hypothetical protein
AJDFNNKG_00047	gene	1266				
AJDFNNKG_00047	CDS	1266				hypothetical protein
AJDFNNKG_00048	gene	765				
AJDFNNKG_00048	CDS	765				hypothetical protein
AJDFNNKG_00049	gene	477	ispF			
AJDFNNKG_00049	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
AJDFNNKG_00050	gene	1146				
AJDFNNKG_00050	CDS	1146				hypothetical protein
AJDFNNKG_00051	gene	96				
AJDFNNKG_00051	CDS	96				hypothetical protein
AJDFNNKG_00052	gene	3567				
AJDFNNKG_00052	CDS	3567				hypothetical protein
AJDFNNKG_00053	gene	618	ycgM			
AJDFNNKG_00053	CDS	618	ycgM		COG0179	putative protein YcgM
AJDFNNKG_00054	gene	999	TSFM			
AJDFNNKG_00054	CDS	999	TSFM			Elongation factor Ts, mitochondrial
AJDFNNKG_00055	gene	870	rpsB			
AJDFNNKG_00055	CDS	870	rpsB		COG0052	30S ribosomal protein S2
AJDFNNKG_00056	gene	387	rpsI			
AJDFNNKG_00056	CDS	387	rpsI		COG0103	30S ribosomal protein S9
AJDFNNKG_00057	gene	462	rplM			
AJDFNNKG_00057	CDS	462	rplM		COG0102	50S ribosomal protein L13
AJDFNNKG_00058	gene	162				
AJDFNNKG_00058	CDS	162				hypothetical protein
AJDFNNKG_00059	gene	1788				
AJDFNNKG_00059	CDS	1788				hypothetical protein
AJDFNNKG_00060	gene	1359				
AJDFNNKG_00060	CDS	1359				hypothetical protein
AJDFNNKG_00061	gene	171				
AJDFNNKG_00061	CDS	171				hypothetical protein
AJDFNNKG_00062	gene	192				
AJDFNNKG_00062	CDS	192				hypothetical protein
AJDFNNKG_00063	gene	1341				
AJDFNNKG_00063	CDS	1341				hypothetical protein
AJDFNNKG_00064	gene	1077				
AJDFNNKG_00064	CDS	1077				hypothetical protein
AJDFNNKG_00065	gene	117				
AJDFNNKG_00065	CDS	117				hypothetical protein
AJDFNNKG_00066	gene	717				
AJDFNNKG_00066	CDS	717				hypothetical protein
AJDFNNKG_00067	gene	633	nadD			
AJDFNNKG_00067	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
AJDFNNKG_00068	gene	576	gmk			
AJDFNNKG_00068	CDS	576	gmk	2.7.4.8	COG0194	Guanylate kinase
AJDFNNKG_00069	gene	1149				
AJDFNNKG_00069	CDS	1149				hypothetical protein
AJDFNNKG_00070	gene	741				
AJDFNNKG_00070	CDS	741				hypothetical protein
AJDFNNKG_00071	gene	576				
AJDFNNKG_00071	CDS	576				hypothetical protein
AJDFNNKG_00072	gene	714				
AJDFNNKG_00072	CDS	714				hypothetical protein
AJDFNNKG_00073	gene	519				
AJDFNNKG_00073	CDS	519				hypothetical protein
AJDFNNKG_00074	gene	1233				
AJDFNNKG_00074	CDS	1233				hypothetical protein
AJDFNNKG_00075	gene	744				
AJDFNNKG_00075	CDS	744				hypothetical protein
AJDFNNKG_00076	gene	2394				
AJDFNNKG_00076	CDS	2394				hypothetical protein
AJDFNNKG_00077	gene	1965	btuB_2			
AJDFNNKG_00077	CDS	1965	btuB_2			Vitamin B12 transporter BtuB
AJDFNNKG_00078	gene	1242				
AJDFNNKG_00078	CDS	1242				hypothetical protein
AJDFNNKG_00079	gene	1554				
AJDFNNKG_00079	CDS	1554				hypothetical protein
AJDFNNKG_00080	gene	3873				
AJDFNNKG_00080	CDS	3873				hypothetical protein
AJDFNNKG_00081	gene	1461	sasA_1			
AJDFNNKG_00081	CDS	1461	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AJDFNNKG_00082	gene	1647	fumA			
AJDFNNKG_00082	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
AJDFNNKG_00083	gene	798				
AJDFNNKG_00083	CDS	798				hypothetical protein
AJDFNNKG_00084	gene	408				
AJDFNNKG_00084	CDS	408				hypothetical protein
AJDFNNKG_00085	gene	660				
AJDFNNKG_00085	CDS	660				hypothetical protein
AJDFNNKG_00086	gene	2214				
AJDFNNKG_00086	CDS	2214				hypothetical protein
AJDFNNKG_00087	gene	2064				
AJDFNNKG_00087	CDS	2064				hypothetical protein
AJDFNNKG_00088	gene	1632				
AJDFNNKG_00088	CDS	1632				hypothetical protein
AJDFNNKG_00089	gene	174				
AJDFNNKG_00089	CDS	174				hypothetical protein
AJDFNNKG_00090	gene	219				
AJDFNNKG_00090	CDS	219				hypothetical protein
AJDFNNKG_00091	gene	2355	pnp			
AJDFNNKG_00091	CDS	2355	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AJDFNNKG_00092	gene	2187	ccsA_1			
AJDFNNKG_00092	CDS	2187	ccsA_1			Cytochrome c biogenesis protein CcsA
AJDFNNKG_00093	gene	1713				
AJDFNNKG_00093	CDS	1713				hypothetical protein
AJDFNNKG_00094	gene	999				
AJDFNNKG_00094	CDS	999				hypothetical protein
AJDFNNKG_00095	gene	1566				
AJDFNNKG_00095	CDS	1566				hypothetical protein
AJDFNNKG_00096	gene	759	ppm1			
AJDFNNKG_00096	CDS	759	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
AJDFNNKG_00097	gene	762				
AJDFNNKG_00097	CDS	762				hypothetical protein
AJDFNNKG_00098	gene	1209	rhaR			
AJDFNNKG_00098	CDS	1209	rhaR			HTH-type transcriptional activator RhaR
AJDFNNKG_00099	gene	675				
AJDFNNKG_00099	CDS	675				hypothetical protein
AJDFNNKG_00100	gene	756				
AJDFNNKG_00100	CDS	756				hypothetical protein
AJDFNNKG_00101	gene	1224				
AJDFNNKG_00101	CDS	1224				hypothetical protein
AJDFNNKG_00102	gene	1221				
AJDFNNKG_00102	CDS	1221				hypothetical protein
AJDFNNKG_00103	gene	705	yknY_1			
AJDFNNKG_00103	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
AJDFNNKG_00104	gene	1152				
AJDFNNKG_00104	CDS	1152				hypothetical protein
AJDFNNKG_00105	gene	1278				
AJDFNNKG_00105	CDS	1278				hypothetical protein
AJDFNNKG_00106	gene	1179				
AJDFNNKG_00106	CDS	1179				hypothetical protein
AJDFNNKG_00107	gene	1329	allB			
AJDFNNKG_00107	CDS	1329	allB	3.5.2.5	COG0044	Allantoinase
AJDFNNKG_00108	gene	849				
AJDFNNKG_00108	CDS	849				hypothetical protein
AJDFNNKG_00109	gene	429				
AJDFNNKG_00109	CDS	429				hypothetical protein
AJDFNNKG_00110	gene	339				
AJDFNNKG_00110	CDS	339				hypothetical protein
AJDFNNKG_00111	gene	465	queF			
AJDFNNKG_00111	CDS	465	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
AJDFNNKG_00112	gene	1581				
AJDFNNKG_00112	CDS	1581				hypothetical protein
AJDFNNKG_00113	gene	1533	pafA			
AJDFNNKG_00113	CDS	1533	pafA	3.1.3.1		Alkaline phosphatase PafA
AJDFNNKG_00114	gene	162				
AJDFNNKG_00114	CDS	162				hypothetical protein
AJDFNNKG_00115	gene	1401	algC_1			
AJDFNNKG_00115	CDS	1401	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
AJDFNNKG_00116	gene	642				
AJDFNNKG_00116	CDS	642				hypothetical protein
AJDFNNKG_00117	gene	873	carD			
AJDFNNKG_00117	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
AJDFNNKG_00118	gene	1026	carE			
AJDFNNKG_00118	CDS	1026	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
AJDFNNKG_00119	gene	1725	caiA			
AJDFNNKG_00119	CDS	1725	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
AJDFNNKG_00120	gene	114				
AJDFNNKG_00120	CDS	114				hypothetical protein
AJDFNNKG_00121	gene	627				
AJDFNNKG_00121	CDS	627				hypothetical protein
AJDFNNKG_00122	gene	828				
AJDFNNKG_00122	CDS	828				hypothetical protein
AJDFNNKG_00123	gene	129				
AJDFNNKG_00123	CDS	129				hypothetical protein
AJDFNNKG_00124	gene	2043				
AJDFNNKG_00124	CDS	2043				hypothetical protein
AJDFNNKG_00125	gene	1374				
AJDFNNKG_00125	CDS	1374				hypothetical protein
AJDFNNKG_00126	gene	252				
AJDFNNKG_00126	CDS	252				hypothetical protein
AJDFNNKG_00127	gene	1833	LIAS			
AJDFNNKG_00127	CDS	1833	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
AJDFNNKG_00128	gene	693				
AJDFNNKG_00128	CDS	693				hypothetical protein
AJDFNNKG_00129	gene	405				
AJDFNNKG_00129	CDS	405				hypothetical protein
AJDFNNKG_00130	gene	861				
AJDFNNKG_00130	CDS	861				hypothetical protein
AJDFNNKG_00131	gene	1746				
AJDFNNKG_00131	CDS	1746				hypothetical protein
AJDFNNKG_00132	gene	510	pspA_1			
AJDFNNKG_00132	CDS	510	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
AJDFNNKG_00133	gene	1047				
AJDFNNKG_00133	CDS	1047				hypothetical protein
AJDFNNKG_00134	gene	1131				
AJDFNNKG_00134	CDS	1131				hypothetical protein
AJDFNNKG_00135	gene	1914	pglF			
AJDFNNKG_00135	CDS	1914	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
AJDFNNKG_00136	gene	594				
AJDFNNKG_00136	CDS	594				hypothetical protein
AJDFNNKG_00137	gene	1197	arnB			
AJDFNNKG_00137	CDS	1197	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
AJDFNNKG_00138	gene	798	tuaG			
AJDFNNKG_00138	CDS	798	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
AJDFNNKG_00139	gene	1221				
AJDFNNKG_00139	CDS	1221				hypothetical protein
AJDFNNKG_00140	gene	1155				
AJDFNNKG_00140	CDS	1155				hypothetical protein
AJDFNNKG_00141	gene	909	trxB			
AJDFNNKG_00141	CDS	909	trxB	1.8.1.9	COG0492	Thioredoxin reductase
AJDFNNKG_00142	gene	549	bsaA			
AJDFNNKG_00142	CDS	549	bsaA			Glutathione peroxidase BsaA
AJDFNNKG_00143	gene	912				
AJDFNNKG_00143	CDS	912				hypothetical protein
AJDFNNKG_00144	gene	468	asnC_1			
AJDFNNKG_00144	CDS	468	asnC_1		COG1522	Regulatory protein AsnC
AJDFNNKG_00145	gene	1755				
AJDFNNKG_00145	CDS	1755				hypothetical protein
AJDFNNKG_00146	gene	1029				
AJDFNNKG_00146	CDS	1029				hypothetical protein
AJDFNNKG_00147	gene	201				
AJDFNNKG_00147	CDS	201				hypothetical protein
AJDFNNKG_00148	gene	1233				
AJDFNNKG_00148	CDS	1233				hypothetical protein
AJDFNNKG_00149	gene	1473				
AJDFNNKG_00149	CDS	1473				hypothetical protein
AJDFNNKG_00150	gene	2127	dpp7			
AJDFNNKG_00150	CDS	2127	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
AJDFNNKG_00151	gene	717				
AJDFNNKG_00151	CDS	717				hypothetical protein
AJDFNNKG_00152	gene	726				
AJDFNNKG_00152	CDS	726				hypothetical protein
AJDFNNKG_00153	gene	1038	wbbI			
AJDFNNKG_00153	CDS	1038	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
AJDFNNKG_00154	gene	852				
AJDFNNKG_00154	CDS	852				hypothetical protein
AJDFNNKG_00155	gene	2424				
AJDFNNKG_00155	CDS	2424				hypothetical protein
AJDFNNKG_00156	gene	651				
AJDFNNKG_00156	CDS	651				hypothetical protein
AJDFNNKG_00157	gene	1305	metK			
AJDFNNKG_00157	CDS	1305	metK	2.5.1.6		S-adenosylmethionine synthase
AJDFNNKG_00158	gene	2826				
AJDFNNKG_00158	CDS	2826				hypothetical protein
AJDFNNKG_00159	gene	165				
AJDFNNKG_00159	CDS	165				hypothetical protein
AJDFNNKG_00160	gene	906				
AJDFNNKG_00160	CDS	906				hypothetical protein
AJDFNNKG_00161	gene	318				
AJDFNNKG_00161	CDS	318				hypothetical protein
AJDFNNKG_00162	gene	210				
AJDFNNKG_00162	CDS	210				hypothetical protein
AJDFNNKG_00163	gene	618				
AJDFNNKG_00163	CDS	618				hypothetical protein
AJDFNNKG_00164	gene	1491	cysS			
AJDFNNKG_00164	CDS	1491	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AJDFNNKG_00165	gene	936				
AJDFNNKG_00165	CDS	936				hypothetical protein
AJDFNNKG_00166	gene	141				
AJDFNNKG_00166	CDS	141				hypothetical protein
AJDFNNKG_00167	gene	1047				
AJDFNNKG_00167	CDS	1047				hypothetical protein
AJDFNNKG_00168	gene	606				
AJDFNNKG_00168	CDS	606				hypothetical protein
AJDFNNKG_00169	gene	237	acpP			
AJDFNNKG_00169	CDS	237	acpP		COG0236	Acyl carrier protein
AJDFNNKG_00170	gene	1263	fabF			
AJDFNNKG_00170	CDS	1263	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AJDFNNKG_00171	gene	1050	rnc			
AJDFNNKG_00171	CDS	1050	rnc	3.1.26.3		Ribonuclease 3
AJDFNNKG_00172	gene	1218				
AJDFNNKG_00172	CDS	1218				hypothetical protein
AJDFNNKG_00173	gene	2058				
AJDFNNKG_00173	CDS	2058				hypothetical protein
AJDFNNKG_00174	gene	93				
AJDFNNKG_00174	CDS	93				hypothetical protein
AJDFNNKG_00175	gene	1092	susF			
AJDFNNKG_00175	CDS	1092	susF			Outer membrane protein SusF
AJDFNNKG_00176	gene	1122	susE			
AJDFNNKG_00176	CDS	1122	susE			Outer membrane protein SusE
AJDFNNKG_00177	gene	1617	susD			
AJDFNNKG_00177	CDS	1617	susD			Starch-binding protein SusD
AJDFNNKG_00178	gene	3081	susC			
AJDFNNKG_00178	CDS	3081	susC			TonB-dependent receptor SusC
AJDFNNKG_00179	gene	1032	cytR			
AJDFNNKG_00179	CDS	1032	cytR		COG1609	HTH-type transcriptional repressor CytR
AJDFNNKG_00180	gene	1299				
AJDFNNKG_00180	CDS	1299				hypothetical protein
AJDFNNKG_00181	gene	711	ispD			
AJDFNNKG_00181	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
AJDFNNKG_00182	gene	1173				
AJDFNNKG_00182	CDS	1173				hypothetical protein
AJDFNNKG_00183	gene	1086				
AJDFNNKG_00183	CDS	1086				hypothetical protein
AJDFNNKG_00184	gene	1245	ybhR_1			
AJDFNNKG_00184	CDS	1245	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
AJDFNNKG_00185	gene	1182				
AJDFNNKG_00185	CDS	1182				hypothetical protein
AJDFNNKG_00186	gene	987	emrA			
AJDFNNKG_00186	CDS	987	emrA			Colistin resistance protein EmrA
AJDFNNKG_00187	gene	1482				
AJDFNNKG_00187	CDS	1482				hypothetical protein
AJDFNNKG_00188	gene	873				
AJDFNNKG_00188	CDS	873				hypothetical protein
AJDFNNKG_00189	gene	216				
AJDFNNKG_00189	CDS	216				hypothetical protein
AJDFNNKG_00190	gene	1566	cydA			
AJDFNNKG_00190	CDS	1566	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
AJDFNNKG_00191	gene	1143	cydB			
AJDFNNKG_00191	CDS	1143	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AJDFNNKG_00192	gene	963	manA			
AJDFNNKG_00192	CDS	963	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
AJDFNNKG_00193	gene	1458	trkH			
AJDFNNKG_00193	CDS	1458	trkH		COG0168	Trk system potassium uptake protein TrkH
AJDFNNKG_00194	gene	897	trkA			
AJDFNNKG_00194	CDS	897	trkA		COG0569	Trk system potassium uptake protein TrkA
AJDFNNKG_00195	gene	73				
AJDFNNKG_00195	tRNA	73				tRNA-Arg(cct)
AJDFNNKG_00196	gene	243				
AJDFNNKG_00196	CDS	243				hypothetical protein
AJDFNNKG_00197	gene	2112	metG			
AJDFNNKG_00197	CDS	2112	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
AJDFNNKG_00198	gene	507				
AJDFNNKG_00198	CDS	507				hypothetical protein
AJDFNNKG_00199	gene	1071				
AJDFNNKG_00199	CDS	1071				hypothetical protein
AJDFNNKG_00200	gene	2085				
AJDFNNKG_00200	CDS	2085				hypothetical protein
AJDFNNKG_00201	gene	2871				
AJDFNNKG_00201	CDS	2871				hypothetical protein
AJDFNNKG_00202	gene	1023				
AJDFNNKG_00202	CDS	1023				hypothetical protein
AJDFNNKG_00203	gene	606	rnhB			
AJDFNNKG_00203	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AJDFNNKG_00204	gene	291				
AJDFNNKG_00204	CDS	291				hypothetical protein
AJDFNNKG_00205	gene	1311	murF			
AJDFNNKG_00205	CDS	1311	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AJDFNNKG_00206	gene	726				
AJDFNNKG_00206	CDS	726				hypothetical protein
AJDFNNKG_00207	gene	1452				
AJDFNNKG_00207	CDS	1452				hypothetical protein
AJDFNNKG_00208	gene	1332	nhaA			
AJDFNNKG_00208	CDS	1332	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
AJDFNNKG_00209	gene	756				
AJDFNNKG_00209	CDS	756				hypothetical protein
AJDFNNKG_00210	gene	717	ybhL			
AJDFNNKG_00210	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
AJDFNNKG_00211	gene	477	argR			
AJDFNNKG_00211	CDS	477	argR		COG1438	Arginine repressor
AJDFNNKG_00212	gene	1188	kbl			
AJDFNNKG_00212	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
AJDFNNKG_00213	gene	960				
AJDFNNKG_00213	CDS	960				putative epimerase/dehydratase
AJDFNNKG_00214	gene	75				
AJDFNNKG_00214	tRNA	75				tRNA-Pro(cgg)
AJDFNNKG_00215	gene	74				
AJDFNNKG_00215	tRNA	74				tRNA-Phe(gaa)
AJDFNNKG_00216	gene	552				
AJDFNNKG_00216	CDS	552				hypothetical protein
AJDFNNKG_00217	gene	96				
AJDFNNKG_00217	CDS	96				hypothetical protein
AJDFNNKG_00218	gene	444				
AJDFNNKG_00218	CDS	444				hypothetical protein
AJDFNNKG_00219	gene	636				
AJDFNNKG_00219	CDS	636				hypothetical protein
AJDFNNKG_00220	gene	552				
AJDFNNKG_00220	CDS	552				hypothetical protein
AJDFNNKG_00221	gene	210				
AJDFNNKG_00221	CDS	210				hypothetical protein
AJDFNNKG_00222	gene	189				
AJDFNNKG_00222	CDS	189				hypothetical protein
AJDFNNKG_00223	gene	399	uppS			
AJDFNNKG_00223	CDS	399	uppS	2.5.1.-	COG0020	Isoprenyl transferase
AJDFNNKG_00224	gene	2622	bamA_1			
AJDFNNKG_00224	CDS	2622	bamA_1			Outer membrane protein assembly factor BamA
AJDFNNKG_00225	gene	513				
AJDFNNKG_00225	CDS	513				hypothetical protein
AJDFNNKG_00226	gene	501	skp			
AJDFNNKG_00226	CDS	501	skp		COG2825	Chaperone protein Skp
AJDFNNKG_00227	gene	612				
AJDFNNKG_00227	CDS	612				hypothetical protein
AJDFNNKG_00228	gene	843	murI			
AJDFNNKG_00228	CDS	843	murI	5.1.1.3		Glutamate racemase
AJDFNNKG_00229	gene	2613				
AJDFNNKG_00229	CDS	2613				hypothetical protein
AJDFNNKG_00230	gene	594				
AJDFNNKG_00230	CDS	594				hypothetical protein
AJDFNNKG_00231	gene	1560				
AJDFNNKG_00231	CDS	1560				hypothetical protein
AJDFNNKG_00232	gene	1968				
AJDFNNKG_00232	CDS	1968				hypothetical protein
AJDFNNKG_00233	gene	807				
AJDFNNKG_00233	CDS	807				hypothetical protein
AJDFNNKG_00234	gene	621				
AJDFNNKG_00234	CDS	621		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
AJDFNNKG_00235	gene	2604	yoaB			
AJDFNNKG_00235	CDS	2604	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
AJDFNNKG_00236	gene	147				
AJDFNNKG_00236	CDS	147				hypothetical protein
AJDFNNKG_00237	gene	3018				
AJDFNNKG_00237	CDS	3018				hypothetical protein
AJDFNNKG_00238	gene	2520				
AJDFNNKG_00238	CDS	2520				hypothetical protein
AJDFNNKG_00239	gene	1050	nrdB			
AJDFNNKG_00239	CDS	1050	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
AJDFNNKG_00240	gene	612	nreC			
AJDFNNKG_00240	CDS	612	nreC		COG2197	Oxygen regulatory protein NreC
AJDFNNKG_00241	gene	1911				
AJDFNNKG_00241	CDS	1911				hypothetical protein
AJDFNNKG_00242	gene	309				
AJDFNNKG_00242	CDS	309				hypothetical protein
AJDFNNKG_00243	gene	147				
AJDFNNKG_00243	CDS	147				hypothetical protein
AJDFNNKG_00244	gene	300				
AJDFNNKG_00244	CDS	300				hypothetical protein
AJDFNNKG_00245	gene	819	pdxK			
AJDFNNKG_00245	CDS	819	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
AJDFNNKG_00246	gene	144				
AJDFNNKG_00246	CDS	144				hypothetical protein
AJDFNNKG_00247	gene	1416				
AJDFNNKG_00247	CDS	1416				hypothetical protein
AJDFNNKG_00248	gene	2685				
AJDFNNKG_00248	CDS	2685				hypothetical protein
AJDFNNKG_00249	gene	1116				
AJDFNNKG_00249	CDS	1116				hypothetical protein
AJDFNNKG_00250	gene	1503				
AJDFNNKG_00250	CDS	1503				hypothetical protein
AJDFNNKG_00251	gene	444				
AJDFNNKG_00251	CDS	444				hypothetical protein
AJDFNNKG_00252	gene	1545				
AJDFNNKG_00252	CDS	1545				hypothetical protein
AJDFNNKG_00253	gene	528				
AJDFNNKG_00253	CDS	528				hypothetical protein
AJDFNNKG_00254	gene	363				
AJDFNNKG_00254	CDS	363				hypothetical protein
AJDFNNKG_00255	gene	1455	recG			
AJDFNNKG_00255	CDS	1455	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
AJDFNNKG_00256	gene	969				
AJDFNNKG_00256	CDS	969				hypothetical protein
AJDFNNKG_00257	gene	615				
