locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNKGAICE_00032	gene	84				
MNKGAICE_00032	tRNA	84				tRNA-Leu(gag)
MNKGAICE_00033	gene	74				
MNKGAICE_00033	tRNA	74				tRNA-Gly(gcc)
MNKGAICE_00034	gene	549				
MNKGAICE_00034	CDS	549				hypothetical protein
MNKGAICE_00035	gene	411				
MNKGAICE_00035	CDS	411				Single-stranded DNA-binding protein
MNKGAICE_00036	gene	1317				
MNKGAICE_00036	CDS	1317				hypothetical protein
MNKGAICE_00037	gene	588				
MNKGAICE_00037	CDS	588				hypothetical protein
MNKGAICE_00038	gene	792	rsmA			
MNKGAICE_00038	CDS	792	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MNKGAICE_00039	gene	561	frr			
MNKGAICE_00039	CDS	561	frr		COG0233	Ribosome-recycling factor
MNKGAICE_00040	gene	510				
MNKGAICE_00040	CDS	510				hypothetical protein
MNKGAICE_00041	gene	993	mdh			
MNKGAICE_00041	CDS	993	mdh	1.1.1.37		Malate dehydrogenase
MNKGAICE_00042	gene	213				
MNKGAICE_00042	CDS	213				hypothetical protein
MNKGAICE_00043	gene	1305				
MNKGAICE_00043	CDS	1305				hypothetical protein
MNKGAICE_00044	gene	1686	dauA			
MNKGAICE_00044	CDS	1686	dauA		COG0659	C4-dicarboxylic acid transporter DauA
MNKGAICE_00045	gene	132				
MNKGAICE_00045	CDS	132				hypothetical protein
MNKGAICE_00046	gene	558				
MNKGAICE_00046	CDS	558				hypothetical protein
MNKGAICE_00047	gene	1827	glgB			
MNKGAICE_00047	CDS	1827	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
MNKGAICE_00048	gene	1152				
MNKGAICE_00048	CDS	1152				hypothetical protein
MNKGAICE_00049	gene	687				
MNKGAICE_00049	CDS	687				hypothetical protein
MNKGAICE_00050	gene	468				
MNKGAICE_00050	CDS	468				hypothetical protein
MNKGAICE_00051	gene	111				
MNKGAICE_00051	CDS	111				hypothetical protein
MNKGAICE_00052	gene	558	ruvC			
MNKGAICE_00052	CDS	558	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MNKGAICE_00053	gene	645				
MNKGAICE_00053	CDS	645		3.-.-.-		putative protein
MNKGAICE_00054	gene	624	rsmG			
MNKGAICE_00054	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MNKGAICE_00055	gene	729				
MNKGAICE_00055	CDS	729				hypothetical protein
MNKGAICE_00056	gene	432				
MNKGAICE_00056	CDS	432				hypothetical protein
MNKGAICE_00057	gene	1059	rfbM			
MNKGAICE_00057	CDS	1059	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
MNKGAICE_00058	gene	1086	gmd			
MNKGAICE_00058	CDS	1086	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
MNKGAICE_00059	gene	1098	fcl			
MNKGAICE_00059	CDS	1098	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
MNKGAICE_00060	gene	1494				
MNKGAICE_00060	CDS	1494				hypothetical protein
MNKGAICE_00061	gene	609				
MNKGAICE_00061	CDS	609				hypothetical protein
MNKGAICE_00062	gene	408	ftsK			
MNKGAICE_00062	CDS	408	ftsK		COG1674	DNA translocase FtsK
MNKGAICE_00063	gene	567				
MNKGAICE_00063	CDS	567				hypothetical protein
MNKGAICE_00064	gene	414	glmS			
MNKGAICE_00064	CDS	414	glmS	5.4.99.1		Glutamate mutase sigma subunit
MNKGAICE_00065	gene	171				
MNKGAICE_00065	CDS	171				hypothetical protein
MNKGAICE_00066	gene	600				
MNKGAICE_00066	CDS	600				hypothetical protein
MNKGAICE_00067	gene	747				
MNKGAICE_00067	CDS	747				hypothetical protein
MNKGAICE_00068	gene	615				
MNKGAICE_00068	CDS	615				hypothetical protein
MNKGAICE_00069	gene	510				
MNKGAICE_00069	CDS	510				hypothetical protein
MNKGAICE_00070	gene	1572				
MNKGAICE_00070	CDS	1572				hypothetical protein
MNKGAICE_00071	gene	1893				
MNKGAICE_00071	CDS	1893				hypothetical protein
MNKGAICE_00072	gene	1143				
MNKGAICE_00072	CDS	1143				hypothetical protein
MNKGAICE_00073	gene	390				
MNKGAICE_00073	CDS	390				hypothetical protein
MNKGAICE_00074	gene	1149				
MNKGAICE_00074	CDS	1149				hypothetical protein
MNKGAICE_00075	gene	426				
MNKGAICE_00075	CDS	426				hypothetical protein
MNKGAICE_00076	gene	207				
MNKGAICE_00076	CDS	207				hypothetical protein
MNKGAICE_00077	gene	219				
MNKGAICE_00077	CDS	219				hypothetical protein
MNKGAICE_00078	gene	2286	relA			
MNKGAICE_00078	CDS	2286	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MNKGAICE_00079	gene	1536				
MNKGAICE_00079	CDS	1536				hypothetical protein
MNKGAICE_00080	gene	2172				
MNKGAICE_00080	CDS	2172				hypothetical protein
MNKGAICE_00081	gene	1455				
MNKGAICE_00081	CDS	1455				hypothetical protein
MNKGAICE_00082	gene	396				
MNKGAICE_00082	CDS	396				hypothetical protein
MNKGAICE_00083	gene	1641				
MNKGAICE_00083	CDS	1641				hypothetical protein
MNKGAICE_00084	gene	1614	apxIB			
MNKGAICE_00084	CDS	1614	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
MNKGAICE_00085	gene	273	lagD_2			
MNKGAICE_00085	CDS	273	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
MNKGAICE_00086	gene	2361				
MNKGAICE_00086	CDS	2361				hypothetical protein
MNKGAICE_00087	gene	375				
MNKGAICE_00087	CDS	375				hypothetical protein
MNKGAICE_00088	gene	147				
MNKGAICE_00088	CDS	147				hypothetical protein
MNKGAICE_00089	gene	4485				
MNKGAICE_00089	CDS	4485				hypothetical protein
MNKGAICE_00090	gene	306	cas2			
MNKGAICE_00090	CDS	306	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
MNKGAICE_00091	gene	933	cas1			
MNKGAICE_00091	CDS	933	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
MNKGAICE_00092	gene	3984	cas9			
MNKGAICE_00092	CDS	3984	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
MNKGAICE_00093	gene	102				
MNKGAICE_00093	CDS	102				hypothetical protein
MNKGAICE_00094	gene	450				
MNKGAICE_00094	CDS	450				hypothetical protein
MNKGAICE_00095	gene	786	tcdA			
MNKGAICE_00095	CDS	786	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
MNKGAICE_00096	gene	558				
MNKGAICE_00096	CDS	558				hypothetical protein
MNKGAICE_00097	gene	1230				
MNKGAICE_00097	CDS	1230				hypothetical protein
MNKGAICE_00098	gene	501				
MNKGAICE_00098	CDS	501				hypothetical protein
MNKGAICE_00099	gene	216	sufC			
MNKGAICE_00099	CDS	216	sufC		COG0396	Vegetative protein 296
MNKGAICE_00100	gene	1365	sufD			
MNKGAICE_00100	CDS	1365	sufD		COG0719	FeS cluster assembly protein SufD
MNKGAICE_00101	gene	1584				
MNKGAICE_00101	CDS	1584				hypothetical protein
MNKGAICE_00102	gene	219				
MNKGAICE_00102	CDS	219				hypothetical protein
MNKGAICE_00103	gene	222				
MNKGAICE_00103	CDS	222				hypothetical protein
MNKGAICE_00104	gene	954	ftsH			
MNKGAICE_00104	CDS	954	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MNKGAICE_00105	gene	696				
MNKGAICE_00105	CDS	696				hypothetical protein
MNKGAICE_00106	gene	165				
MNKGAICE_00106	CDS	165				hypothetical protein
MNKGAICE_00107	gene	2826				
MNKGAICE_00107	CDS	2826				hypothetical protein
MNKGAICE_00108	gene	2022	pyrK			
MNKGAICE_00108	CDS	2022	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
MNKGAICE_00109	gene	1122				
MNKGAICE_00109	CDS	1122				hypothetical protein
MNKGAICE_00110	gene	876	deoD			
MNKGAICE_00110	CDS	876	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
MNKGAICE_00111	gene	1032	ltaE			
MNKGAICE_00111	CDS	1032	ltaE	4.1.2.48		Low specificity L-threonine aldolase
MNKGAICE_00112	gene	711				
MNKGAICE_00112	CDS	711				hypothetical protein
MNKGAICE_00113	gene	2628				
MNKGAICE_00113	CDS	2628				hypothetical protein
MNKGAICE_00114	gene	1230				
MNKGAICE_00114	CDS	1230				hypothetical protein
MNKGAICE_00115	gene	540				
MNKGAICE_00115	CDS	540				hypothetical protein
MNKGAICE_00116	gene	144				
MNKGAICE_00116	CDS	144				hypothetical protein
MNKGAICE_00117	gene	627				
MNKGAICE_00117	CDS	627				hypothetical protein
MNKGAICE_00118	gene	114				
MNKGAICE_00118	CDS	114				hypothetical protein
MNKGAICE_00119	gene	1725	caiA			
MNKGAICE_00119	CDS	1725	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
MNKGAICE_00120	gene	1026	carE			
MNKGAICE_00120	CDS	1026	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
MNKGAICE_00121	gene	873	carD			
MNKGAICE_00121	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
MNKGAICE_00122	gene	1614	pckA			
MNKGAICE_00122	CDS	1614	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
MNKGAICE_00123	gene	660	upp			
MNKGAICE_00123	CDS	660	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
MNKGAICE_00124	gene	516	dps			
MNKGAICE_00124	CDS	516	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MNKGAICE_00125	gene	789				
MNKGAICE_00125	CDS	789				hypothetical protein
MNKGAICE_00126	gene	1809				
MNKGAICE_00126	CDS	1809				hypothetical protein
MNKGAICE_00127	gene	861				
MNKGAICE_00127	CDS	861				hypothetical protein
MNKGAICE_00128	gene	1005				
MNKGAICE_00128	CDS	1005				hypothetical protein
MNKGAICE_00129	gene	828	btuD_1			
MNKGAICE_00129	CDS	828	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MNKGAICE_00130	gene	83				
MNKGAICE_00130	tRNA	83				tRNA-Leu(tag)
MNKGAICE_00131	gene	834				
MNKGAICE_00131	CDS	834				hypothetical protein
MNKGAICE_00132	gene	471				
MNKGAICE_00132	CDS	471				hypothetical protein
MNKGAICE_00133	gene	993	rpoA			
MNKGAICE_00133	CDS	993	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MNKGAICE_00134	gene	609	rpsD			
MNKGAICE_00134	CDS	609	rpsD			30S ribosomal protein S4
MNKGAICE_00135	gene	387	rpsK			
MNKGAICE_00135	CDS	387	rpsK			30S ribosomal protein S11
MNKGAICE_00136	gene	381	rpsM			
MNKGAICE_00136	CDS	381	rpsM			30S ribosomal protein S13
MNKGAICE_00137	gene	780				
MNKGAICE_00137	CDS	780				hypothetical protein
MNKGAICE_00138	gene	1389				
MNKGAICE_00138	CDS	1389				hypothetical protein
MNKGAICE_00139	gene	927				
MNKGAICE_00139	CDS	927				IS982 family transposase IS195
MNKGAICE_00140	gene	240				
MNKGAICE_00140	CDS	240				hypothetical protein
MNKGAICE_00141	gene	600				
MNKGAICE_00141	CDS	600				hypothetical protein
MNKGAICE_00142	gene	633				
MNKGAICE_00142	CDS	633				hypothetical protein
MNKGAICE_00143	gene	927				
MNKGAICE_00143	CDS	927				hypothetical protein
MNKGAICE_00144	gene	141				
MNKGAICE_00144	CDS	141				hypothetical protein
MNKGAICE_00145	gene	1461	pepD			
MNKGAICE_00145	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
MNKGAICE_00146	gene	816				
MNKGAICE_00146	CDS	816				hypothetical protein
MNKGAICE_00147	gene	960				
MNKGAICE_00147	CDS	960				putative epimerase/dehydratase
MNKGAICE_00148	gene	1188	kbl			
MNKGAICE_00148	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MNKGAICE_00149	gene	477	argR			
MNKGAICE_00149	CDS	477	argR		COG1438	Arginine repressor
MNKGAICE_00150	gene	624	ybhL			
MNKGAICE_00150	CDS	624	ybhL		COG0670	Inner membrane protein YbhL
MNKGAICE_00151	gene	522				
MNKGAICE_00151	CDS	522				hypothetical protein
MNKGAICE_00152	gene	2463	pheT			
MNKGAICE_00152	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MNKGAICE_00153	gene	726				
MNKGAICE_00153	CDS	726			COG0217	putative transcriptional regulatory protein
MNKGAICE_00154	gene	390				
MNKGAICE_00154	CDS	390				hypothetical protein
MNKGAICE_00155	gene	861				
MNKGAICE_00155	CDS	861				hypothetical protein
MNKGAICE_00156	gene	693				
MNKGAICE_00156	CDS	693				hypothetical protein
MNKGAICE_00157	gene	750	htpX			
MNKGAICE_00157	CDS	750	htpX	3.4.24.-	COG0501	Protease HtpX 
MNKGAICE_00158	gene	1911				
MNKGAICE_00158	CDS	1911				hypothetical protein
MNKGAICE_00159	gene	612	nreC			
MNKGAICE_00159	CDS	612	nreC		COG2197	Oxygen regulatory protein NreC
MNKGAICE_00160	gene	1050	nrdB			
MNKGAICE_00160	CDS	1050	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
MNKGAICE_00161	gene	912	nrdE			
MNKGAICE_00161	CDS	912	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
MNKGAICE_00162	gene	576				
MNKGAICE_00162	CDS	576				hypothetical protein
MNKGAICE_00163	gene	174				
MNKGAICE_00163	CDS	174				hypothetical protein
MNKGAICE_00164	gene	1032				
MNKGAICE_00164	CDS	1032				hypothetical protein
MNKGAICE_00165	gene	756				
MNKGAICE_00165	CDS	756				hypothetical protein
MNKGAICE_00166	gene	693				
MNKGAICE_00166	CDS	693				hypothetical protein
MNKGAICE_00167	gene	75				
MNKGAICE_00167	tRNA	75				tRNA-Arg(ccg)
MNKGAICE_00168	gene	1161				
MNKGAICE_00168	CDS	1161				hypothetical protein
MNKGAICE_00169	gene	1437	radA			
MNKGAICE_00169	CDS	1437	radA	3.6.4.-	COG1066	DNA repair protein RadA
MNKGAICE_00170	gene	912				
MNKGAICE_00170	CDS	912				hypothetical protein
MNKGAICE_00171	gene	219				
MNKGAICE_00171	CDS	219				hypothetical protein
MNKGAICE_00172	gene	324				
MNKGAICE_00172	CDS	324				hypothetical protein
MNKGAICE_00173	gene	171				
MNKGAICE_00173	CDS	171				hypothetical protein
MNKGAICE_00174	gene	2148				
MNKGAICE_00174	CDS	2148				hypothetical protein
MNKGAICE_00175	gene	663				
MNKGAICE_00175	CDS	663				hypothetical protein
MNKGAICE_00176	gene	681				
MNKGAICE_00176	CDS	681				hypothetical protein
MNKGAICE_00177	gene	453				
MNKGAICE_00177	CDS	453				hypothetical protein
MNKGAICE_00178	gene	1317				
MNKGAICE_00178	CDS	1317				hypothetical protein
MNKGAICE_00179	gene	1149	yghO			
MNKGAICE_00179	CDS	1149	yghO			Protein YghO
MNKGAICE_00180	gene	693				
MNKGAICE_00180	CDS	693				hypothetical protein
MNKGAICE_00181	gene	486	resA_1			
MNKGAICE_00181	CDS	486	resA_1			Thiol-disulfide oxidoreductase ResA
MNKGAICE_00182	gene	1659				
MNKGAICE_00182	CDS	1659				hypothetical protein
MNKGAICE_00183	gene	786				
MNKGAICE_00183	CDS	786				hypothetical protein
MNKGAICE_00184	gene	408				
MNKGAICE_00184	CDS	408				hypothetical protein
MNKGAICE_00185	gene	435				
MNKGAICE_00185	CDS	435				hypothetical protein
MNKGAICE_00186	gene	1011				
MNKGAICE_00186	CDS	1011				hypothetical protein
MNKGAICE_00187	gene	561				
MNKGAICE_00187	CDS	561				hypothetical protein
MNKGAICE_00188	gene	399				
MNKGAICE_00188	CDS	399				hypothetical protein
MNKGAICE_00189	gene	474				
MNKGAICE_00189	CDS	474				hypothetical protein
MNKGAICE_00190	gene	264				
MNKGAICE_00190	CDS	264				hypothetical protein
MNKGAICE_00191	gene	798				
MNKGAICE_00191	CDS	798				hypothetical protein
MNKGAICE_00192	gene	945	algA			
MNKGAICE_00192	CDS	945	algA		COG0662	Alginate biosynthesis protein AlgA
MNKGAICE_00193	gene	1164				
MNKGAICE_00193	CDS	1164				hypothetical protein
MNKGAICE_00194	gene	1134				
MNKGAICE_00194	CDS	1134				hypothetical protein
MNKGAICE_00195	gene	480				
MNKGAICE_00195	CDS	480				hypothetical protein
MNKGAICE_00196	gene	117				
MNKGAICE_00196	CDS	117				hypothetical protein
MNKGAICE_00197	gene	1182	bdhA			
MNKGAICE_00197	CDS	1182	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
MNKGAICE_00198	gene	678				
MNKGAICE_00198	CDS	678				hypothetical protein
MNKGAICE_00199	gene	351	ndhC			
MNKGAICE_00199	CDS	351	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
MNKGAICE_00200	gene	750	ndhK			
MNKGAICE_00200	CDS	750	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
MNKGAICE_00201	gene	624				
MNKGAICE_00201	CDS	624				hypothetical protein
MNKGAICE_00202	gene	1032	rsmH			
MNKGAICE_00202	CDS	1032	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MNKGAICE_00203	gene	465	mraZ			
MNKGAICE_00203	CDS	465	mraZ			Transcriptional regulator MraZ
MNKGAICE_00204	gene	828				
MNKGAICE_00204	CDS	828				hypothetical protein
MNKGAICE_00205	gene	393				
MNKGAICE_00205	CDS	393				hypothetical protein
MNKGAICE_00206	gene	240				
MNKGAICE_00206	CDS	240				hypothetical protein
MNKGAICE_00207	gene	996				
MNKGAICE_00207	CDS	996				hypothetical protein
MNKGAICE_00208	gene	360				
MNKGAICE_00208	CDS	360				hypothetical protein
MNKGAICE_00209	gene	378				
MNKGAICE_00209	CDS	378				hypothetical protein
MNKGAICE_00210	gene	441				
MNKGAICE_00210	CDS	441				hypothetical protein
MNKGAICE_00211	gene	714	COQ5			
MNKGAICE_00211	CDS	714	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MNKGAICE_00212	gene	114				
MNKGAICE_00212	CDS	114				hypothetical protein
MNKGAICE_00213	gene	288				
MNKGAICE_00213	CDS	288				hypothetical protein
MNKGAICE_00214	gene	96				
MNKGAICE_00214	CDS	96				hypothetical protein
MNKGAICE_00215	gene	408				
MNKGAICE_00215	CDS	408				hypothetical protein
MNKGAICE_00216	gene	384				
MNKGAICE_00216	CDS	384				hypothetical protein
MNKGAICE_00217	gene	315	trxA			
MNKGAICE_00217	CDS	315	trxA			Thioredoxin 1
MNKGAICE_00218	gene	2502	dnaE			
MNKGAICE_00218	CDS	2502	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MNKGAICE_00219	gene	531	pgk/tpi			
MNKGAICE_00219	CDS	531	pgk/tpi		COG0126	Bifunctional PGK/TIM
MNKGAICE_00220	gene	906				
MNKGAICE_00220	CDS	906				hypothetical protein
MNKGAICE_00221	gene	2565	glgP			
MNKGAICE_00221	CDS	2565	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
MNKGAICE_00222	gene	264				
MNKGAICE_00222	CDS	264				hypothetical protein
MNKGAICE_00223	gene	870				
MNKGAICE_00223	CDS	870				hypothetical protein
MNKGAICE_00224	gene	261				
MNKGAICE_00224	CDS	261				hypothetical protein
MNKGAICE_00225	gene	165				
MNKGAICE_00225	CDS	165				hypothetical protein
MNKGAICE_00226	gene	387				
MNKGAICE_00226	CDS	387				hypothetical protein
MNKGAICE_00227	gene	222				
MNKGAICE_00227	CDS	222				hypothetical protein
MNKGAICE_00228	gene	555	cobO			
MNKGAICE_00228	CDS	555	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
MNKGAICE_00229	gene	606				
MNKGAICE_00229	CDS	606				hypothetical protein
MNKGAICE_00230	gene	107				
MNKGAICE_00230	rRNA	107				5S ribosomal RNA
MNKGAICE_00231	gene	672	rpe_1			
MNKGAICE_00231	CDS	672	rpe_1	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MNKGAICE_00232	gene	1026	gatD			
MNKGAICE_00232	CDS	1026	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
MNKGAICE_00233	gene	696	tarI1			
MNKGAICE_00233	CDS	696	tarI1	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase 1
MNKGAICE_00234	gene	927				
MNKGAICE_00234	CDS	927				hypothetical protein
MNKGAICE_00235	gene	411				
MNKGAICE_00235	CDS	411				hypothetical protein
MNKGAICE_00236	gene	708	rluB			
MNKGAICE_00236	CDS	708	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MNKGAICE_00237	gene	1395	asnS			
MNKGAICE_00237	CDS	1395	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MNKGAICE_00238	gene	279				
MNKGAICE_00238	CDS	279				hypothetical protein
MNKGAICE_00239	gene	321				
MNKGAICE_00239	CDS	321				hypothetical protein
MNKGAICE_00240	gene	363	lolD			
MNKGAICE_00240	CDS	363	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MNKGAICE_00241	gene	546				
MNKGAICE_00241	CDS	546				hypothetical protein
MNKGAICE_00242	gene	138				
MNKGAICE_00242	CDS	138				hypothetical protein
MNKGAICE_00243	gene	759				
MNKGAICE_00243	CDS	759				hypothetical protein
MNKGAICE_00244	gene	774				
MNKGAICE_00244	CDS	774				hypothetical protein
MNKGAICE_00245	gene	1053				
MNKGAICE_00245	CDS	1053				hypothetical protein
MNKGAICE_00246	gene	477				
MNKGAICE_00246	CDS	477				hypothetical protein
MNKGAICE_00247	gene	366				
MNKGAICE_00247	CDS	366				hypothetical protein
MNKGAICE_00248	gene	1374	tpl			
MNKGAICE_00248	CDS	1374	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
MNKGAICE_00249	gene	1674	aspT			
MNKGAICE_00249	CDS	1674	aspT			Aspartate/alanine antiporter
MNKGAICE_00250	gene	987	btuB_1			
MNKGAICE_00250	CDS	987	btuB_1			Vitamin B12 transporter BtuB
MNKGAICE_00251	gene	147				
MNKGAICE_00251	CDS	147				hypothetical protein
MNKGAICE_00252	gene	1068				
MNKGAICE_00252	CDS	1068				hypothetical protein
MNKGAICE_00253	gene	615				
MNKGAICE_00253	CDS	615				hypothetical protein
MNKGAICE_00254	gene	969				
MNKGAICE_00254	CDS	969				hypothetical protein
MNKGAICE_00255	gene	894	fabD			
MNKGAICE_00255	CDS	894	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
MNKGAICE_00256	gene	888				
MNKGAICE_00256	CDS	888				hypothetical protein
MNKGAICE_00257	gene	924				
MNKGAICE_00257	CDS	924				hypothetical protein
MNKGAICE_00258	gene	729				
MNKGAICE_00258	CDS	729				hypothetical protein
MNKGAICE_00259	gene	1356				
MNKGAICE_00259	CDS	1356				hypothetical protein
MNKGAICE_00260	gene	726				
MNKGAICE_00260	CDS	726				hypothetical protein
MNKGAICE_00261	gene	255				
MNKGAICE_00261	CDS	255				hypothetical protein
MNKGAICE_00262	gene	1272				
MNKGAICE_00262	CDS	1272				hypothetical protein
MNKGAICE_00263	gene	429				
MNKGAICE_00263	CDS	429				hypothetical protein
MNKGAICE_00264	gene	303				
MNKGAICE_00264	CDS	303				hypothetical protein
MNKGAICE_00265	gene	282				
MNKGAICE_00265	CDS	282				hypothetical protein
MNKGAICE_00266	gene	228				
MNKGAICE_00266	CDS	228				hypothetical protein
MNKGAICE_00267	gene	510				
MNKGAICE_00267	CDS	510				hypothetical protein
MNKGAICE_00268	gene	273				
MNKGAICE_00268	CDS	273				hypothetical protein
MNKGAICE_00269	gene	2238	rnr			
MNKGAICE_00269	CDS	2238	rnr	3.1.13.1	COG0557	Ribonuclease R
MNKGAICE_00270	gene	864				
MNKGAICE_00270	CDS	864				hypothetical protein
MNKGAICE_00271	gene	654				
