locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPANPEBB_00057	gene	522				
OPANPEBB_00057	CDS	522				hypothetical protein
OPANPEBB_00058	gene	1239				
OPANPEBB_00058	CDS	1239		4.3.1.2		Methylaspartate ammonia-lyase
OPANPEBB_00059	gene	1464	glmE			
OPANPEBB_00059	CDS	1464	glmE	5.4.99.1		Glutamate mutase epsilon subunit
OPANPEBB_00060	gene	1383				
OPANPEBB_00060	CDS	1383				hypothetical protein
OPANPEBB_00061	gene	414	glmS			
OPANPEBB_00061	CDS	414	glmS	5.4.99.1		Glutamate mutase sigma subunit
OPANPEBB_00062	gene	600				
OPANPEBB_00062	CDS	600				hypothetical protein
OPANPEBB_00063	gene	744				
OPANPEBB_00063	CDS	744				hypothetical protein
OPANPEBB_00064	gene	552				
OPANPEBB_00064	CDS	552				hypothetical protein
OPANPEBB_00065	gene	510				
OPANPEBB_00065	CDS	510				hypothetical protein
OPANPEBB_00066	gene	1560				
OPANPEBB_00066	CDS	1560				hypothetical protein
OPANPEBB_00067	gene	576				
OPANPEBB_00067	CDS	576				hypothetical protein
OPANPEBB_00068	gene	396				
OPANPEBB_00068	CDS	396				hypothetical protein
OPANPEBB_00069	gene	987				
OPANPEBB_00069	CDS	987				hypothetical protein
OPANPEBB_00070	gene	963				
OPANPEBB_00070	CDS	963				hypothetical protein
OPANPEBB_00071	gene	480	dpp7			
OPANPEBB_00071	CDS	480	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
OPANPEBB_00072	gene	717				
OPANPEBB_00072	CDS	717				hypothetical protein
OPANPEBB_00073	gene	726				
OPANPEBB_00073	CDS	726				hypothetical protein
OPANPEBB_00074	gene	1038	wbbI			
OPANPEBB_00074	CDS	1038	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
OPANPEBB_00075	gene	909				
OPANPEBB_00075	CDS	909				hypothetical protein
OPANPEBB_00076	gene	843				
OPANPEBB_00076	CDS	843				hypothetical protein
OPANPEBB_00077	gene	651				
OPANPEBB_00077	CDS	651				hypothetical protein
OPANPEBB_00078	gene	291				
OPANPEBB_00078	CDS	291				hypothetical protein
OPANPEBB_00079	gene	4803				
OPANPEBB_00079	CDS	4803				hypothetical protein
OPANPEBB_00080	gene	1035				
OPANPEBB_00080	CDS	1035				hypothetical protein
OPANPEBB_00081	gene	234	rsxB			
OPANPEBB_00081	CDS	234	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
OPANPEBB_00082	gene	180				
OPANPEBB_00082	CDS	180				hypothetical protein
OPANPEBB_00083	gene	924	folD			
OPANPEBB_00083	CDS	924	folD		COG0190	Bifunctional protein FolD protein
OPANPEBB_00084	gene	1341	ffh			
OPANPEBB_00084	CDS	1341	ffh		COG0541	Signal recognition particle protein
OPANPEBB_00085	gene	480				
OPANPEBB_00085	CDS	480				hypothetical protein
OPANPEBB_00086	gene	753				
OPANPEBB_00086	CDS	753				hypothetical protein
OPANPEBB_00087	gene	2127				
OPANPEBB_00087	CDS	2127			COG1629	putative TonB-dependent receptor
OPANPEBB_00088	gene	402				
OPANPEBB_00088	CDS	402				hypothetical protein
OPANPEBB_00089	gene	3417				
OPANPEBB_00089	CDS	3417				hypothetical protein
OPANPEBB_00090	gene	579				
OPANPEBB_00090	CDS	579				hypothetical protein
	repeat_region	827				
OPANPEBB_00091	gene	405				
OPANPEBB_00091	CDS	405				hypothetical protein
OPANPEBB_00092	gene	1251	sdaA			
OPANPEBB_00092	CDS	1251	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
OPANPEBB_00093	gene	2640	rep_1			
OPANPEBB_00093	CDS	2640	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
OPANPEBB_00094	gene	1404				
OPANPEBB_00094	CDS	1404				hypothetical protein
OPANPEBB_00095	gene	1098	ybhR_1			
OPANPEBB_00095	CDS	1098	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
OPANPEBB_00096	gene	1065	ybhS			
OPANPEBB_00096	CDS	1065	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
OPANPEBB_00097	gene	1476	rbbA			
OPANPEBB_00097	CDS	1476	rbbA		COG0842	Ribosome-associated ATPase
OPANPEBB_00098	gene	888				
OPANPEBB_00098	CDS	888				hypothetical protein
OPANPEBB_00099	gene	1131				
OPANPEBB_00099	CDS	1131				hypothetical protein
OPANPEBB_00100	gene	210				
OPANPEBB_00100	CDS	210				hypothetical protein
OPANPEBB_00101	gene	1152	mshA_1			
OPANPEBB_00101	CDS	1152	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OPANPEBB_00102	gene	1506				
OPANPEBB_00102	CDS	1506				hypothetical protein
OPANPEBB_00103	gene	1221				
OPANPEBB_00103	CDS	1221				hypothetical protein
OPANPEBB_00104	gene	555	dapH			
OPANPEBB_00104	CDS	555	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
OPANPEBB_00105	gene	1530				
OPANPEBB_00105	CDS	1530				hypothetical protein
OPANPEBB_00106	gene	1194				
OPANPEBB_00106	CDS	1194				hypothetical protein
OPANPEBB_00107	gene	1077				
OPANPEBB_00107	CDS	1077				hypothetical protein
OPANPEBB_00108	gene	723				
OPANPEBB_00108	CDS	723				hypothetical protein
OPANPEBB_00109	gene	618				
OPANPEBB_00109	CDS	618				hypothetical protein
OPANPEBB_00110	gene	210				
OPANPEBB_00110	CDS	210				hypothetical protein
OPANPEBB_00111	gene	318				
OPANPEBB_00111	CDS	318				hypothetical protein
OPANPEBB_00112	gene	906				
OPANPEBB_00112	CDS	906				hypothetical protein
OPANPEBB_00113	gene	165				
OPANPEBB_00113	CDS	165				hypothetical protein
OPANPEBB_00114	gene	2826				
OPANPEBB_00114	CDS	2826				hypothetical protein
OPANPEBB_00115	gene	1305	metK			
OPANPEBB_00115	CDS	1305	metK	2.5.1.6		S-adenosylmethionine synthase
OPANPEBB_00116	gene	1050				
OPANPEBB_00116	CDS	1050				hypothetical protein
OPANPEBB_00117	gene	747				
OPANPEBB_00117	CDS	747				hypothetical protein
OPANPEBB_00118	gene	432	rnpA			
OPANPEBB_00118	CDS	432	rnpA	3.1.26.5		Ribonuclease P protein component
OPANPEBB_00119	gene	240				
OPANPEBB_00119	CDS	240			COG0759	Putative membrane protein insertion efficiency factor
OPANPEBB_00120	gene	1305	tyrS			
OPANPEBB_00120	CDS	1305	tyrS	6.1.1.1		Tyrosine--tRNA ligase
OPANPEBB_00121	gene	525				
OPANPEBB_00121	CDS	525				hypothetical protein
OPANPEBB_00122	gene	414				
OPANPEBB_00122	CDS	414				hypothetical protein
OPANPEBB_00123	gene	645				
OPANPEBB_00123	CDS	645				hypothetical protein
OPANPEBB_00124	gene	1506	rpoN			
OPANPEBB_00124	CDS	1506	rpoN		COG1508	RNA polymerase sigma-54 factor
OPANPEBB_00125	gene	630				
OPANPEBB_00125	CDS	630				hypothetical protein
OPANPEBB_00126	gene	507	purE			
OPANPEBB_00126	CDS	507	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
OPANPEBB_00127	gene	1413	ispG			
OPANPEBB_00127	CDS	1413	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
OPANPEBB_00128	gene	804				
OPANPEBB_00128	CDS	804				hypothetical protein
OPANPEBB_00129	gene	126				
OPANPEBB_00129	CDS	126				hypothetical protein
OPANPEBB_00130	gene	231				
OPANPEBB_00130	CDS	231				hypothetical protein
OPANPEBB_00131	gene	1203				
OPANPEBB_00131	CDS	1203				hypothetical protein
OPANPEBB_00132	gene	1311				
OPANPEBB_00132	CDS	1311				hypothetical protein
OPANPEBB_00133	gene	1131	yhdJ			
OPANPEBB_00133	CDS	1131	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OPANPEBB_00134	gene	1557				
OPANPEBB_00134	CDS	1557				hypothetical protein
OPANPEBB_00135	gene	816				
OPANPEBB_00135	CDS	816				hypothetical protein
OPANPEBB_00136	gene	1458	egtB			
OPANPEBB_00136	CDS	1458	egtB	1.14.99.50		Hercynine oxygenase
OPANPEBB_00137	gene	975				
OPANPEBB_00137	CDS	975				hypothetical protein
OPANPEBB_00138	gene	633				
OPANPEBB_00138	CDS	633				hypothetical protein
OPANPEBB_00139	gene	83				
OPANPEBB_00139	tRNA	83				tRNA-Leu(caa)
OPANPEBB_00140	gene	1095	algA			
OPANPEBB_00140	CDS	1095	algA		COG0662	Alginate biosynthesis protein AlgA
OPANPEBB_00141	gene	1164				
OPANPEBB_00141	CDS	1164				hypothetical protein
OPANPEBB_00142	gene	330				
OPANPEBB_00142	CDS	330				hypothetical protein
OPANPEBB_00143	gene	89				
OPANPEBB_00143	tRNA	89				tRNA-Ser(gga)
OPANPEBB_00144	gene	837	dtd3			
OPANPEBB_00144	CDS	837	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OPANPEBB_00145	gene	699				
OPANPEBB_00145	CDS	699				hypothetical protein
OPANPEBB_00146	gene	975				
OPANPEBB_00146	CDS	975		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
OPANPEBB_00147	gene	720				
OPANPEBB_00147	CDS	720				hypothetical protein
OPANPEBB_00148	gene	951				
OPANPEBB_00148	CDS	951				hypothetical protein
OPANPEBB_00149	gene	2682	parC			
OPANPEBB_00149	CDS	2682	parC	5.6.2.2		DNA topoisomerase 4 subunit A
OPANPEBB_00150	gene	861				
OPANPEBB_00150	CDS	861				hypothetical protein
OPANPEBB_00151	gene	1005				
OPANPEBB_00151	CDS	1005				hypothetical protein
OPANPEBB_00152	gene	567				
OPANPEBB_00152	CDS	567				hypothetical protein
OPANPEBB_00153	gene	564				
OPANPEBB_00153	CDS	564				hypothetical protein
OPANPEBB_00154	gene	405				
OPANPEBB_00154	CDS	405				hypothetical protein
OPANPEBB_00155	gene	1068				
OPANPEBB_00155	CDS	1068				hypothetical protein
OPANPEBB_00156	gene	1965	thrS			
OPANPEBB_00156	CDS	1965	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OPANPEBB_00157	gene	2061	pat			
OPANPEBB_00157	CDS	2061	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
OPANPEBB_00158	gene	1812	ettA			
OPANPEBB_00158	CDS	1812	ettA		COG0488	Energy-dependent translational throttle protein EttA
OPANPEBB_00159	gene	615	engB			
OPANPEBB_00159	CDS	615	engB		COG0218	putative GTP-binding protein EngB
OPANPEBB_00160	gene	483				
OPANPEBB_00160	CDS	483				hypothetical protein
OPANPEBB_00161	gene	654				
OPANPEBB_00161	CDS	654				hypothetical protein
OPANPEBB_00162	gene	975				
OPANPEBB_00162	CDS	975				hypothetical protein
OPANPEBB_00163	gene	1632				
OPANPEBB_00163	CDS	1632				hypothetical protein
OPANPEBB_00164	gene	666				
OPANPEBB_00164	CDS	666				hypothetical protein
OPANPEBB_00165	gene	2784	cobQ			
OPANPEBB_00165	CDS	2784	cobQ			Cobyric acid synthase
OPANPEBB_00166	gene	672				
OPANPEBB_00166	CDS	672				hypothetical protein
OPANPEBB_00167	gene	1647	fumA			
OPANPEBB_00167	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
OPANPEBB_00168	gene	1461	sasA_1			
OPANPEBB_00168	CDS	1461	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OPANPEBB_00169	gene	3873				
OPANPEBB_00169	CDS	3873				hypothetical protein
OPANPEBB_00170	gene	1554				
OPANPEBB_00170	CDS	1554				hypothetical protein
OPANPEBB_00171	gene	633				
OPANPEBB_00171	CDS	633				hypothetical protein
OPANPEBB_00172	gene	831				
OPANPEBB_00172	CDS	831				hypothetical protein
OPANPEBB_00173	gene	558	trmH			
OPANPEBB_00173	CDS	558	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
OPANPEBB_00174	gene	429	sufE			
OPANPEBB_00174	CDS	429	sufE		COG2166	Cysteine desulfuration protein SufE
OPANPEBB_00175	gene	1290				
OPANPEBB_00175	CDS	1290				hypothetical protein
OPANPEBB_00176	gene	912	xerD_1			
OPANPEBB_00176	CDS	912	xerD_1			Tyrosine recombinase XerD
OPANPEBB_00177	gene	1359	miaB			
OPANPEBB_00177	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
OPANPEBB_00178	gene	2886				
OPANPEBB_00178	CDS	2886				hypothetical protein
OPANPEBB_00179	gene	444				
OPANPEBB_00179	CDS	444				hypothetical protein
OPANPEBB_00180	gene	672				
OPANPEBB_00180	CDS	672				hypothetical protein
OPANPEBB_00181	gene	582				
OPANPEBB_00181	CDS	582				hypothetical protein
OPANPEBB_00182	gene	687				
OPANPEBB_00182	CDS	687				hypothetical protein
OPANPEBB_00183	gene	462				
OPANPEBB_00183	CDS	462				hypothetical protein
OPANPEBB_00184	gene	597				
OPANPEBB_00184	CDS	597				hypothetical protein
OPANPEBB_00185	gene	1176				
OPANPEBB_00185	CDS	1176				hypothetical protein
OPANPEBB_00186	gene	471				
OPANPEBB_00186	CDS	471				hypothetical protein
OPANPEBB_00187	gene	1584				
OPANPEBB_00187	CDS	1584				hypothetical protein
OPANPEBB_00188	gene	564				
OPANPEBB_00188	CDS	564				hypothetical protein
OPANPEBB_00189	gene	462				
OPANPEBB_00189	CDS	462				hypothetical protein
OPANPEBB_00190	gene	576				
OPANPEBB_00190	CDS	576				hypothetical protein
OPANPEBB_00191	gene	393				
OPANPEBB_00191	CDS	393				hypothetical protein
OPANPEBB_00192	gene	624	pyrE			
OPANPEBB_00192	CDS	624	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
OPANPEBB_00193	gene	852				
OPANPEBB_00193	CDS	852				hypothetical protein
OPANPEBB_00194	gene	1794				
OPANPEBB_00194	CDS	1794				hypothetical protein
OPANPEBB_00195	gene	471				
OPANPEBB_00195	CDS	471				hypothetical protein
OPANPEBB_00196	gene	1287				
OPANPEBB_00196	CDS	1287				hypothetical protein
OPANPEBB_00197	gene	507	recX			
OPANPEBB_00197	CDS	507	recX			Regulatory protein RecX
OPANPEBB_00198	gene	831	prmC_1			
OPANPEBB_00198	CDS	831	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OPANPEBB_00199	gene	1311	murF			
OPANPEBB_00199	CDS	1311	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OPANPEBB_00200	gene	183				
OPANPEBB_00200	CDS	183				hypothetical protein
OPANPEBB_00201	gene	513				
OPANPEBB_00201	CDS	513				hypothetical protein
OPANPEBB_00202	gene	1200	moaA			
OPANPEBB_00202	CDS	1200	moaA			GTP 3',8-cyclase
OPANPEBB_00203	gene	726				
OPANPEBB_00203	CDS	726				hypothetical protein
OPANPEBB_00204	gene	762				
OPANPEBB_00204	CDS	762				hypothetical protein
OPANPEBB_00205	gene	717	ybhL			
OPANPEBB_00205	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
OPANPEBB_00206	gene	477	argR			
OPANPEBB_00206	CDS	477	argR		COG1438	Arginine repressor
OPANPEBB_00207	gene	1188	kbl			
OPANPEBB_00207	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
OPANPEBB_00208	gene	1851				
OPANPEBB_00208	CDS	1851				hypothetical protein
OPANPEBB_00209	gene	1686				
OPANPEBB_00209	CDS	1686				hypothetical protein
OPANPEBB_00210	gene	1767				
OPANPEBB_00210	CDS	1767				hypothetical protein
OPANPEBB_00211	gene	165				
OPANPEBB_00211	CDS	165				hypothetical protein
OPANPEBB_00212	gene	549				
OPANPEBB_00212	CDS	549				hypothetical protein
OPANPEBB_00213	gene	1569				
OPANPEBB_00213	CDS	1569				hypothetical protein
OPANPEBB_00214	gene	1398				
OPANPEBB_00214	CDS	1398				hypothetical protein
OPANPEBB_00215	gene	981				
OPANPEBB_00215	CDS	981				hypothetical protein
OPANPEBB_00216	gene	1515				
OPANPEBB_00216	CDS	1515				hypothetical protein
OPANPEBB_00217	gene	990				
OPANPEBB_00217	CDS	990				hypothetical protein
OPANPEBB_00218	gene	1107				
OPANPEBB_00218	CDS	1107				hypothetical protein
OPANPEBB_00219	gene	573	yhdE			
OPANPEBB_00219	CDS	573	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OPANPEBB_00220	gene	519	kdsC			
OPANPEBB_00220	CDS	519	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
OPANPEBB_00221	gene	783				
OPANPEBB_00221	CDS	783				hypothetical protein
OPANPEBB_00222	gene	528				
OPANPEBB_00222	CDS	528				hypothetical protein
OPANPEBB_00223	gene	75				
OPANPEBB_00223	tRNA	75				tRNA-Thr(tgt)
OPANPEBB_00224	gene	693				
OPANPEBB_00224	CDS	693				hypothetical protein
OPANPEBB_00225	gene	75				
OPANPEBB_00225	tRNA	75				tRNA-Arg(ccg)
OPANPEBB_00226	gene	1224	pepT			
OPANPEBB_00226	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
OPANPEBB_00227	gene	117				
OPANPEBB_00227	CDS	117				hypothetical protein
OPANPEBB_00228	gene	1167	ybaL			
OPANPEBB_00228	CDS	1167	ybaL		COG1226	Putative cation/proton antiporter YbaL
OPANPEBB_00229	gene	990				
OPANPEBB_00229	CDS	990				hypothetical protein
OPANPEBB_00230	gene	1776				
OPANPEBB_00230	CDS	1776				hypothetical protein
OPANPEBB_00231	gene	585				
OPANPEBB_00231	CDS	585				hypothetical protein
OPANPEBB_00232	gene	297				
OPANPEBB_00232	CDS	297				hypothetical protein
OPANPEBB_00233	gene	393	adh			
OPANPEBB_00233	CDS	393	adh	1.1.1.80		NADP-dependent isopropanol dehydrogenase
OPANPEBB_00234	gene	261				
OPANPEBB_00234	CDS	261				hypothetical protein
OPANPEBB_00235	gene	606				
OPANPEBB_00235	CDS	606				hypothetical protein
OPANPEBB_00236	gene	1497	nrfA			
OPANPEBB_00236	CDS	1497	nrfA	1.7.2.2	COG3303	Cytochrome c-552
OPANPEBB_00237	gene	1311				
OPANPEBB_00237	CDS	1311				hypothetical protein
OPANPEBB_00238	gene	798	ccsA_1			
OPANPEBB_00238	CDS	798	ccsA_1			Cytochrome c biogenesis protein CcsA
OPANPEBB_00239	gene	398	ssrA			
OPANPEBB_00239	tmRNA	398	ssrA			transfer-messenger RNA, SsrA
OPANPEBB_00240	gene	636	wecA			
OPANPEBB_00240	CDS	636	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
OPANPEBB_00241	gene	831	resA_1			
OPANPEBB_00241	CDS	831	resA_1			Thiol-disulfide oxidoreductase ResA
OPANPEBB_00242	gene	933	yrbG			
OPANPEBB_00242	CDS	933	yrbG		COG0530	Inner membrane protein YrbG
OPANPEBB_00243	gene	1062				
OPANPEBB_00243	CDS	1062				hypothetical protein
OPANPEBB_00244	gene	444				
OPANPEBB_00244	CDS	444				hypothetical protein
OPANPEBB_00245	gene	561	coaE			
OPANPEBB_00245	CDS	561	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
OPANPEBB_00246	gene	987				
OPANPEBB_00246	CDS	987				hypothetical protein
OPANPEBB_00247	gene	330				
OPANPEBB_00247	CDS	330				hypothetical protein
OPANPEBB_00248	gene	1002	nusB			
OPANPEBB_00248	CDS	1002	nusB			Transcription antitermination protein NusB
OPANPEBB_00249	gene	612	ctc			
OPANPEBB_00249	CDS	612	ctc		COG1825	General stress protein CTC
OPANPEBB_00250	gene	618	pth			
OPANPEBB_00250	CDS	618	pth	3.1.1.29		Peptidyl-tRNA hydrolase
OPANPEBB_00251	gene	489				
OPANPEBB_00251	CDS	489				hypothetical protein
OPANPEBB_00252	gene	570	purN			
OPANPEBB_00252	CDS	570	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
OPANPEBB_00253	gene	546				
OPANPEBB_00253	CDS	546				hypothetical protein
OPANPEBB_00254	gene	765	cdaA			
OPANPEBB_00254	CDS	765	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
OPANPEBB_00255	gene	1008	pta_1			
OPANPEBB_00255	CDS	1008	pta_1	2.3.1.8		Phosphate acetyltransferase
OPANPEBB_00256	gene	1194	ackA			
OPANPEBB_00256	CDS	1194	ackA	2.7.2.1	COG0282	Acetate kinase
OPANPEBB_00257	gene	774	lpxH			
OPANPEBB_00257	CDS	774	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
OPANPEBB_00258	gene	375				
OPANPEBB_00258	CDS	375				hypothetical protein
OPANPEBB_00259	gene	702				
OPANPEBB_00259	CDS	702				hypothetical protein
OPANPEBB_00260	gene	1104				
OPANPEBB_00260	CDS	1104				hypothetical protein
OPANPEBB_00261	gene	525	efp			
OPANPEBB_00261	CDS	525	efp		COG0231	Elongation factor P
OPANPEBB_00262	gene	222				
OPANPEBB_00262	CDS	222				hypothetical protein
OPANPEBB_00263	gene	744				
OPANPEBB_00263	CDS	744				hypothetical protein
OPANPEBB_00264	gene	798				
OPANPEBB_00264	CDS	798				hypothetical protein
OPANPEBB_00265	gene	1377				
OPANPEBB_00265	CDS	1377				hypothetical protein
