locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKOIFHOP_00023	CDS	255				hypothetical protein
DKOIFHOP_00024	gene	2040	uvrB			
DKOIFHOP_00024	CDS	2040	uvrB		COG0556	UvrABC system protein B
DKOIFHOP_00025	gene	2460				
DKOIFHOP_00025	CDS	2460				hypothetical protein
DKOIFHOP_00026	gene	897	bamD_1			
DKOIFHOP_00026	CDS	897	bamD_1			Outer membrane protein assembly factor BamD
DKOIFHOP_00027	gene	351				
DKOIFHOP_00027	CDS	351				hypothetical protein
DKOIFHOP_00028	gene	459				
DKOIFHOP_00028	CDS	459				hypothetical protein
DKOIFHOP_00029	gene	567				
DKOIFHOP_00029	CDS	567				hypothetical protein
DKOIFHOP_00030	gene	129				
DKOIFHOP_00030	CDS	129				hypothetical protein
DKOIFHOP_00031	gene	477	ribH			
DKOIFHOP_00031	CDS	477	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DKOIFHOP_00032	gene	741				
DKOIFHOP_00032	CDS	741				hypothetical protein
DKOIFHOP_00033	gene	1095	recF			
DKOIFHOP_00033	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
DKOIFHOP_00034	gene	291				
DKOIFHOP_00034	CDS	291				hypothetical protein
DKOIFHOP_00035	gene	498	yqgN			
DKOIFHOP_00035	CDS	498	yqgN		COG0212	putative protein YqgN
DKOIFHOP_00036	gene	1725				
DKOIFHOP_00036	CDS	1725				hypothetical protein
DKOIFHOP_00037	gene	444	tadA_1			
DKOIFHOP_00037	CDS	444	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
DKOIFHOP_00038	gene	2094	prlC			
DKOIFHOP_00038	CDS	2094	prlC	3.4.24.70	COG0339	Oligopeptidase A
DKOIFHOP_00039	gene	618				
DKOIFHOP_00039	CDS	618				hypothetical protein
DKOIFHOP_00040	gene	942	apbE			
DKOIFHOP_00040	CDS	942	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
DKOIFHOP_00041	gene	681				
DKOIFHOP_00041	CDS	681				hypothetical protein
DKOIFHOP_00042	gene	486				
DKOIFHOP_00042	CDS	486				hypothetical protein
DKOIFHOP_00043	gene	951	rgtE			
DKOIFHOP_00043	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
DKOIFHOP_00044	gene	579				
DKOIFHOP_00044	CDS	579				hypothetical protein
DKOIFHOP_00045	gene	627				
DKOIFHOP_00045	CDS	627				hypothetical protein
DKOIFHOP_00046	gene	519				
DKOIFHOP_00046	CDS	519				hypothetical protein
DKOIFHOP_00047	gene	480				
DKOIFHOP_00047	CDS	480				hypothetical protein
DKOIFHOP_00048	gene	117				
DKOIFHOP_00048	CDS	117				hypothetical protein
DKOIFHOP_00049	gene	1182	bdhA			
DKOIFHOP_00049	CDS	1182	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
DKOIFHOP_00050	gene	678				
DKOIFHOP_00050	CDS	678				hypothetical protein
DKOIFHOP_00051	gene	351	ndhC			
DKOIFHOP_00051	CDS	351	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
DKOIFHOP_00052	gene	750	ndhK			
DKOIFHOP_00052	CDS	750	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
DKOIFHOP_00053	gene	1563	nuoC			
DKOIFHOP_00053	CDS	1563	nuoC	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
DKOIFHOP_00054	gene	1089	nuoH			
DKOIFHOP_00054	CDS	1089	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
DKOIFHOP_00055	gene	534	nuoI			
DKOIFHOP_00055	CDS	534	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
DKOIFHOP_00056	gene	513				
DKOIFHOP_00056	CDS	513				hypothetical protein
DKOIFHOP_00057	gene	312	nuoK			
DKOIFHOP_00057	CDS	312	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
DKOIFHOP_00058	gene	1989	nuoL			
DKOIFHOP_00058	CDS	1989	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
DKOIFHOP_00059	gene	1500	ndhD1			
DKOIFHOP_00059	CDS	1500	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
DKOIFHOP_00060	gene	1437	ndhB			
DKOIFHOP_00060	CDS	1437	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
DKOIFHOP_00061	gene	774				
DKOIFHOP_00061	CDS	774				hypothetical protein
DKOIFHOP_00062	gene	846				
DKOIFHOP_00062	CDS	846				hypothetical protein
DKOIFHOP_00063	gene	1974				
DKOIFHOP_00063	CDS	1974				hypothetical protein
DKOIFHOP_00064	gene	1584				
DKOIFHOP_00064	CDS	1584				hypothetical protein
DKOIFHOP_00065	gene	1185				
DKOIFHOP_00065	CDS	1185				hypothetical protein
DKOIFHOP_00066	gene	744	kgp			
DKOIFHOP_00066	CDS	744	kgp	3.4.22.47		Lys-gingipain
DKOIFHOP_00067	gene	3306	carB_1			
DKOIFHOP_00067	CDS	3306	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
DKOIFHOP_00068	gene	2484				
DKOIFHOP_00068	CDS	2484				hypothetical protein
DKOIFHOP_00069	gene	876	rffH			
DKOIFHOP_00069	CDS	876	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
DKOIFHOP_00070	gene	624				
DKOIFHOP_00070	CDS	624				hypothetical protein
DKOIFHOP_00071	gene	300				
DKOIFHOP_00071	CDS	300				hypothetical protein
DKOIFHOP_00072	gene	345				
DKOIFHOP_00072	CDS	345				hypothetical protein
DKOIFHOP_00073	gene	1533	rny_1			
DKOIFHOP_00073	CDS	1533	rny_1	3.1.-.-	COG1418	Ribonuclease Y
DKOIFHOP_00074	gene	957				
DKOIFHOP_00074	CDS	957				hypothetical protein
DKOIFHOP_00075	gene	585	malT			
DKOIFHOP_00075	CDS	585	malT			HTH-type transcriptional regulator MalT
DKOIFHOP_00076	gene	1158	gcdB			
DKOIFHOP_00076	CDS	1158	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
DKOIFHOP_00077	gene	450				
DKOIFHOP_00077	CDS	450				hypothetical protein
DKOIFHOP_00078	gene	957				
DKOIFHOP_00078	CDS	957				hypothetical protein
DKOIFHOP_00079	gene	1716	aspT_1			
DKOIFHOP_00079	CDS	1716	aspT_1			Aspartate/alanine antiporter
DKOIFHOP_00080	gene	450				
DKOIFHOP_00080	CDS	450				hypothetical protein
DKOIFHOP_00081	gene	657	gpx1			
DKOIFHOP_00081	CDS	657	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
DKOIFHOP_00082	gene	174				
DKOIFHOP_00082	CDS	174				hypothetical protein
DKOIFHOP_00083	gene	384				
DKOIFHOP_00083	CDS	384				hypothetical protein
DKOIFHOP_00084	gene	408	COQ3			
DKOIFHOP_00084	CDS	408	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DKOIFHOP_00085	gene	1059				
DKOIFHOP_00085	CDS	1059				hypothetical protein
DKOIFHOP_00086	gene	1827				
DKOIFHOP_00086	CDS	1827				hypothetical protein
DKOIFHOP_00087	gene	306				
DKOIFHOP_00087	CDS	306				hypothetical protein
DKOIFHOP_00088	gene	2685				
DKOIFHOP_00088	CDS	2685				hypothetical protein
DKOIFHOP_00089	gene	555				
DKOIFHOP_00089	CDS	555				hypothetical protein
DKOIFHOP_00090	gene	273				
DKOIFHOP_00090	CDS	273				hypothetical protein
DKOIFHOP_00091	gene	1641	pfp			
DKOIFHOP_00091	CDS	1641	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
DKOIFHOP_00092	gene	804				
DKOIFHOP_00092	CDS	804				hypothetical protein
DKOIFHOP_00093	gene	882	rsmC			
DKOIFHOP_00093	CDS	882	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
DKOIFHOP_00094	gene	1023				
DKOIFHOP_00094	CDS	1023				hypothetical protein
DKOIFHOP_00095	gene	1623				
DKOIFHOP_00095	CDS	1623				hypothetical protein
DKOIFHOP_00096	gene	408				
DKOIFHOP_00096	CDS	408				hypothetical protein
DKOIFHOP_00097	gene	3585	ileS			
DKOIFHOP_00097	CDS	3585	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DKOIFHOP_00098	gene	381	dksA			
DKOIFHOP_00098	CDS	381	dksA			RNA polymerase-binding transcription factor DksA
DKOIFHOP_00099	gene	633	lspA			
DKOIFHOP_00099	CDS	633	lspA	3.4.23.36		Lipoprotein signal peptidase
DKOIFHOP_00100	gene	903				
DKOIFHOP_00100	CDS	903				hypothetical protein
DKOIFHOP_00101	gene	222				
DKOIFHOP_00101	CDS	222				hypothetical protein
DKOIFHOP_00102	gene	1482	proS			
DKOIFHOP_00102	CDS	1482	proS	6.1.1.15	COG0442	Proline--tRNA ligase
DKOIFHOP_00103	gene	696	pal_1			
DKOIFHOP_00103	CDS	696	pal_1			Peptidoglycan-associated lipoprotein
DKOIFHOP_00104	gene	732	mtgA			
DKOIFHOP_00104	CDS	732	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
DKOIFHOP_00105	gene	2409	pcrA			
DKOIFHOP_00105	CDS	2409	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
DKOIFHOP_00106	gene	273	groS			
DKOIFHOP_00106	CDS	273	groS		COG0234	10 kDa chaperonin
DKOIFHOP_00107	gene	1632	groL			
DKOIFHOP_00107	CDS	1632	groL		COG0459	60 kDa chaperonin
DKOIFHOP_00108	gene	690				
DKOIFHOP_00108	CDS	690				hypothetical protein
DKOIFHOP_00109	gene	2682				
DKOIFHOP_00109	CDS	2682				hypothetical protein
DKOIFHOP_00110	gene	189				
DKOIFHOP_00110	CDS	189				hypothetical protein
DKOIFHOP_00111	gene	1557	rapZ			
DKOIFHOP_00111	CDS	1557	rapZ			RNase adapter protein RapZ
DKOIFHOP_00112	gene	234				
DKOIFHOP_00112	CDS	234				hypothetical protein
DKOIFHOP_00113	gene	1221				
DKOIFHOP_00113	CDS	1221				hypothetical protein
DKOIFHOP_00114	gene	1044	lpxD			
DKOIFHOP_00114	CDS	1044	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
DKOIFHOP_00115	gene	1386	lpxC			
DKOIFHOP_00115	CDS	1386	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
DKOIFHOP_00116	gene	774	lpxA_1			
DKOIFHOP_00116	CDS	774	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
DKOIFHOP_00117	gene	909	miaA_1			
DKOIFHOP_00117	CDS	909	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DKOIFHOP_00118	gene	2469	mrcA_1			
DKOIFHOP_00118	CDS	2469	mrcA_1		COG5009	Penicillin-binding protein 1A
DKOIFHOP_00119	gene	2559				
DKOIFHOP_00119	CDS	2559				hypothetical protein
DKOIFHOP_00120	gene	171				
DKOIFHOP_00120	CDS	171				hypothetical protein
DKOIFHOP_00121	gene	672	yknY_1			
DKOIFHOP_00121	CDS	672	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
DKOIFHOP_00122	gene	1260	macB_1			
DKOIFHOP_00122	CDS	1260	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
DKOIFHOP_00123	gene	1248	macB_2			
DKOIFHOP_00123	CDS	1248	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
DKOIFHOP_00124	gene	1113	macA			
DKOIFHOP_00124	CDS	1113	macA		COG0845	Macrolide export protein MacA
DKOIFHOP_00125	gene	2064	dsbD			
DKOIFHOP_00125	CDS	2064	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
DKOIFHOP_00126	gene	606				
DKOIFHOP_00126	CDS	606				hypothetical protein
DKOIFHOP_00127	gene	987	miaA_2			
DKOIFHOP_00127	CDS	987	miaA_2	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DKOIFHOP_00128	gene	933	ytlR			
DKOIFHOP_00128	CDS	933	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
DKOIFHOP_00129	gene	1917				
DKOIFHOP_00129	CDS	1917				hypothetical protein
DKOIFHOP_00130	gene	1269	mshA_1			
DKOIFHOP_00130	CDS	1269	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKOIFHOP_00131	gene	1416				
DKOIFHOP_00131	CDS	1416				hypothetical protein
DKOIFHOP_00132	gene	108				
DKOIFHOP_00132	CDS	108				hypothetical protein
DKOIFHOP_00133	gene	825	pyrF			
DKOIFHOP_00133	CDS	825	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DKOIFHOP_00134	gene	1113	prfA			
DKOIFHOP_00134	CDS	1113	prfA		COG0216	Peptide chain release factor 1
DKOIFHOP_00135	gene	1203	purM			
DKOIFHOP_00135	CDS	1203	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DKOIFHOP_00136	gene	741	aroE			
DKOIFHOP_00136	CDS	741	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DKOIFHOP_00137	gene	735	menG			
DKOIFHOP_00137	CDS	735	menG	2.1.1.163		Demethylmenaquinone methyltransferase
DKOIFHOP_00138	gene	981	purC			
DKOIFHOP_00138	CDS	981	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DKOIFHOP_00139	gene	981				
DKOIFHOP_00139	CDS	981			COG1702	PhoH-like protein
DKOIFHOP_00140	gene	801				
DKOIFHOP_00140	CDS	801				hypothetical protein
DKOIFHOP_00141	gene	813				
DKOIFHOP_00141	CDS	813				hypothetical protein
DKOIFHOP_00142	gene	120				
DKOIFHOP_00142	CDS	120				hypothetical protein
DKOIFHOP_00143	gene	1278	rarA			
DKOIFHOP_00143	CDS	1278	rarA		COG2256	Replication-associated recombination protein A
DKOIFHOP_00144	gene	621				
DKOIFHOP_00144	CDS	621				hypothetical protein
DKOIFHOP_00145	gene	75				
DKOIFHOP_00145	tRNA	75				tRNA-Arg(acg)
DKOIFHOP_00146	gene	726	murU			
DKOIFHOP_00146	CDS	726	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
DKOIFHOP_00147	gene	1566	guaA			
DKOIFHOP_00147	CDS	1566	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DKOIFHOP_00148	gene	459	ogt			
DKOIFHOP_00148	CDS	459	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
DKOIFHOP_00149	gene	339				
DKOIFHOP_00149	CDS	339				hypothetical protein
DKOIFHOP_00150	gene	855				
DKOIFHOP_00150	CDS	855				hypothetical protein
DKOIFHOP_00151	gene	1314	pdhD			
DKOIFHOP_00151	CDS	1314	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
DKOIFHOP_00152	gene	1509	gcvPB			
DKOIFHOP_00152	CDS	1509	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
DKOIFHOP_00153	gene	1326	gcvPA			
DKOIFHOP_00153	CDS	1326	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
DKOIFHOP_00154	gene	387	gcvH			
DKOIFHOP_00154	CDS	387	gcvH			Glycine cleavage system H protein
DKOIFHOP_00155	gene	1095	gcvT			
DKOIFHOP_00155	CDS	1095	gcvT	2.1.2.10		Aminomethyltransferase
DKOIFHOP_00156	gene	1038	lplJ			
DKOIFHOP_00156	CDS	1038	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
DKOIFHOP_00157	gene	423	mscL			
DKOIFHOP_00157	CDS	423	mscL		COG1970	Large-conductance mechanosensitive channel
DKOIFHOP_00158	gene	1011	gapA			
DKOIFHOP_00158	CDS	1011	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
DKOIFHOP_00159	gene	780	zupT			
DKOIFHOP_00159	CDS	780	zupT		COG0428	Zinc transporter ZupT
DKOIFHOP_00160	gene	873	sigA_1			
DKOIFHOP_00160	CDS	873	sigA_1		COG0568	RNA polymerase sigma factor SigA
DKOIFHOP_00161	gene	273				
DKOIFHOP_00161	CDS	273				hypothetical protein
DKOIFHOP_00162	gene	1779	rpsA			
DKOIFHOP_00162	CDS	1779	rpsA		COG0539	30S ribosomal protein S1
DKOIFHOP_00163	gene	207				
DKOIFHOP_00163	CDS	207				hypothetical protein
DKOIFHOP_00164	gene	195				
DKOIFHOP_00164	CDS	195				hypothetical protein
DKOIFHOP_00165	gene	1332	mtaB_1			
DKOIFHOP_00165	CDS	1332	mtaB_1	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
DKOIFHOP_00166	gene	1020				
DKOIFHOP_00166	CDS	1020				hypothetical protein
DKOIFHOP_00167	gene	579				
DKOIFHOP_00167	CDS	579				hypothetical protein
DKOIFHOP_00168	gene	360	yjbR			
DKOIFHOP_00168	CDS	360	yjbR		COG2315	putative protein YjbR
DKOIFHOP_00169	gene	1344	glyA			
DKOIFHOP_00169	CDS	1344	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DKOIFHOP_00170	gene	1116	thiL			
DKOIFHOP_00170	CDS	1116	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
DKOIFHOP_00171	gene	660	punA			
DKOIFHOP_00171	CDS	660	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
DKOIFHOP_00172	gene	1173	lpxK			
DKOIFHOP_00172	CDS	1173	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
DKOIFHOP_00173	gene	1767	sppA			
DKOIFHOP_00173	CDS	1767	sppA	3.4.21.-	COG0616	Protease 4
DKOIFHOP_00174	gene	735				
DKOIFHOP_00174	CDS	735		1.-.-.-	COG1028	putative oxidoreductase
DKOIFHOP_00175	gene	138				
DKOIFHOP_00175	CDS	138				hypothetical protein
DKOIFHOP_00176	gene	549				
DKOIFHOP_00176	CDS	549				hypothetical protein
DKOIFHOP_00177	gene	249				
DKOIFHOP_00177	CDS	249				hypothetical protein
DKOIFHOP_00178	gene	780				
DKOIFHOP_00178	CDS	780				hypothetical protein
DKOIFHOP_00179	gene	405				
DKOIFHOP_00179	CDS	405				hypothetical protein
DKOIFHOP_00180	gene	978				
DKOIFHOP_00180	CDS	978				hypothetical protein
DKOIFHOP_00181	gene	621				
DKOIFHOP_00181	CDS	621				hypothetical protein
DKOIFHOP_00182	gene	492				
DKOIFHOP_00182	CDS	492				hypothetical protein
DKOIFHOP_00183	gene	675				
DKOIFHOP_00183	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
DKOIFHOP_00184	gene	954				
DKOIFHOP_00184	CDS	954				hypothetical protein
DKOIFHOP_00185	gene	216				
DKOIFHOP_00185	CDS	216				hypothetical protein
DKOIFHOP_00186	gene	999	dagK			
DKOIFHOP_00186	CDS	999	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
DKOIFHOP_00187	gene	1329	nupG_1			
DKOIFHOP_00187	CDS	1329	nupG_1			Nucleoside permease NupG
DKOIFHOP_00188	gene	564				
DKOIFHOP_00188	CDS	564				hypothetical protein
DKOIFHOP_00189	gene	732	rsmE_1			
DKOIFHOP_00189	CDS	732	rsmE_1	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DKOIFHOP_00190	gene	1341				
DKOIFHOP_00190	CDS	1341				hypothetical protein
DKOIFHOP_00191	gene	645	ytrE			
DKOIFHOP_00191	CDS	645	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
DKOIFHOP_00192	gene	1200				
DKOIFHOP_00192	CDS	1200				hypothetical protein
DKOIFHOP_00193	gene	3288				
DKOIFHOP_00193	CDS	3288				hypothetical protein
DKOIFHOP_00194	gene	339				
DKOIFHOP_00194	CDS	339				hypothetical protein
DKOIFHOP_00195	gene	591				
DKOIFHOP_00195	CDS	591				hypothetical protein
DKOIFHOP_00196	gene	210				
DKOIFHOP_00196	CDS	210				hypothetical protein
DKOIFHOP_00197	gene	600				
DKOIFHOP_00197	CDS	600				hypothetical protein
DKOIFHOP_00198	gene	1044				
DKOIFHOP_00198	CDS	1044				hypothetical protein
DKOIFHOP_00199	gene	270				
DKOIFHOP_00199	CDS	270				hypothetical protein
DKOIFHOP_00200	gene	840				
DKOIFHOP_00200	CDS	840				hypothetical protein
DKOIFHOP_00201	gene	1809	mutS_1			
DKOIFHOP_00201	CDS	1809	mutS_1			DNA mismatch repair protein MutS
DKOIFHOP_00202	gene	1182	purH_1			
DKOIFHOP_00202	CDS	1182	purH_1	3.5.4.10		Bifunctional purine biosynthesis protein PurH
DKOIFHOP_00203	gene	192				
DKOIFHOP_00203	CDS	192				hypothetical protein
DKOIFHOP_00204	gene	339				
DKOIFHOP_00204	CDS	339				hypothetical protein
DKOIFHOP_00205	gene	1200	mgl			
DKOIFHOP_00205	CDS	1200	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
DKOIFHOP_00206	gene	1002	fda			
DKOIFHOP_00206	CDS	1002	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
DKOIFHOP_00207	gene	1077				
DKOIFHOP_00207	CDS	1077				hypothetical protein
DKOIFHOP_00208	gene	735				
DKOIFHOP_00208	CDS	735				hypothetical protein
DKOIFHOP_00209	gene	1557	nnr			
DKOIFHOP_00209	CDS	1557	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
DKOIFHOP_00210	gene	537	hpt			
DKOIFHOP_00210	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
DKOIFHOP_00211	gene	567	adk			
DKOIFHOP_00211	CDS	567	adk	2.7.4.3	COG0563	Adenylate kinase
DKOIFHOP_00212	gene	1176	obg			
DKOIFHOP_00212	CDS	1176	obg	3.6.5.-		GTPase Obg
DKOIFHOP_00213	gene	813				
DKOIFHOP_00213	CDS	813		1.10.3.-	COG1496	Polyphenol oxidase
DKOIFHOP_00214	gene	549				
DKOIFHOP_00214	CDS	549				hypothetical protein
DKOIFHOP_00215	gene	150				
DKOIFHOP_00215	CDS	150				hypothetical protein
DKOIFHOP_00216	gene	2406	btuB_1			
DKOIFHOP_00216	CDS	2406	btuB_1			Vitamin B12 transporter BtuB
DKOIFHOP_00217	gene	144				
DKOIFHOP_00217	CDS	144				hypothetical protein
DKOIFHOP_00218	gene	576				
DKOIFHOP_00218	CDS	576				hypothetical protein
DKOIFHOP_00219	gene	798				
DKOIFHOP_00219	CDS	798				hypothetical protein
DKOIFHOP_00220	gene	495				
DKOIFHOP_00220	CDS	495				hypothetical protein
DKOIFHOP_00221	gene	765				
DKOIFHOP_00221	CDS	765				hypothetical protein
DKOIFHOP_00222	gene	846	yfkN_1			
DKOIFHOP_00222	CDS	846	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
DKOIFHOP_00223	gene	744				
DKOIFHOP_00223	CDS	744				hypothetical protein
DKOIFHOP_00224	gene	168	fdxA			
DKOIFHOP_00224	CDS	168	fdxA			4Fe-4S ferredoxin FdxA
DKOIFHOP_00225	gene	567				
DKOIFHOP_00225	CDS	567				hypothetical protein
DKOIFHOP_00226	gene	711	pyrH			
DKOIFHOP_00226	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
DKOIFHOP_00227	gene	582				
DKOIFHOP_00227	CDS	582				hypothetical protein
DKOIFHOP_00228	gene	741	birA			
DKOIFHOP_00228	CDS	741	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DKOIFHOP_00229	gene	453	tadA_2			
DKOIFHOP_00229	CDS	453	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DKOIFHOP_00230	gene	846				
DKOIFHOP_00230	CDS	846				hypothetical protein
DKOIFHOP_00231	gene	687	rsmI			
DKOIFHOP_00231	CDS	687	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
DKOIFHOP_00232	gene	1140				
DKOIFHOP_00232	CDS	1140				hypothetical protein
DKOIFHOP_00233	gene	1248				
DKOIFHOP_00233	CDS	1248				hypothetical protein
DKOIFHOP_00234	gene	465				
DKOIFHOP_00234	CDS	465				hypothetical protein
DKOIFHOP_00235	gene	1470	mrdB			
DKOIFHOP_00235	CDS	1470	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
DKOIFHOP_00236	gene	1851	mrdA			
DKOIFHOP_00236	CDS	1851	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
DKOIFHOP_00237	gene	498				
DKOIFHOP_00237	CDS	498				hypothetical protein
DKOIFHOP_00238	gene	867				
DKOIFHOP_00238	CDS	867				hypothetical protein
DKOIFHOP_00239	gene	1026	mbl			
