locus_tag	ftype	length_bp	gene	EC_number	COG	product
CDLFLBIA_00017	CDS	1686	dauA		COG0659	C4-dicarboxylic acid transporter DauA
CDLFLBIA_00018	gene	1287				
CDLFLBIA_00018	CDS	1287				hypothetical protein
CDLFLBIA_00019	gene	135				
CDLFLBIA_00019	CDS	135				hypothetical protein
CDLFLBIA_00020	gene	993	mdh			
CDLFLBIA_00020	CDS	993	mdh	1.1.1.37		Malate dehydrogenase
CDLFLBIA_00021	gene	510				
CDLFLBIA_00021	CDS	510				hypothetical protein
CDLFLBIA_00022	gene	411				
CDLFLBIA_00022	CDS	411				hypothetical protein
CDLFLBIA_00023	gene	2538				
CDLFLBIA_00023	CDS	2538				hypothetical protein
CDLFLBIA_00024	gene	1002				
CDLFLBIA_00024	CDS	1002				hypothetical protein
CDLFLBIA_00025	gene	837				
CDLFLBIA_00025	CDS	837				hypothetical protein
CDLFLBIA_00026	gene	1413				
CDLFLBIA_00026	CDS	1413				hypothetical protein
CDLFLBIA_00027	gene	399				
CDLFLBIA_00027	CDS	399			COG0537	putative HIT-like protein
CDLFLBIA_00028	gene	465	greA			
CDLFLBIA_00028	CDS	465	greA		COG0782	Transcription elongation factor GreA
CDLFLBIA_00029	gene	75				
CDLFLBIA_00029	tRNA	75				tRNA-Ala(ggc)
CDLFLBIA_00030	gene	1065				
CDLFLBIA_00030	CDS	1065				hypothetical protein
CDLFLBIA_00031	gene	5553				
CDLFLBIA_00031	CDS	5553				hypothetical protein
CDLFLBIA_00032	gene	453	bcp			
CDLFLBIA_00032	CDS	453	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
CDLFLBIA_00033	gene	2028				
CDLFLBIA_00033	CDS	2028				hypothetical protein
CDLFLBIA_00034	gene	2106	f1pep1			
CDLFLBIA_00034	CDS	2106	f1pep1	3.4.21.26		Prolyl endopeptidase
CDLFLBIA_00035	gene	276				
CDLFLBIA_00035	CDS	276				hypothetical protein
CDLFLBIA_00036	gene	768				
CDLFLBIA_00036	CDS	768				hypothetical protein
CDLFLBIA_00037	gene	555				
CDLFLBIA_00037	CDS	555				hypothetical protein
CDLFLBIA_00038	gene	2175				
CDLFLBIA_00038	CDS	2175				hypothetical protein
CDLFLBIA_00039	gene	204				
CDLFLBIA_00039	CDS	204				hypothetical protein
CDLFLBIA_00040	gene	1329				
CDLFLBIA_00040	CDS	1329				hypothetical protein
CDLFLBIA_00041	gene	2313	cirA			
CDLFLBIA_00041	CDS	2313	cirA		COG4771	Colicin I receptor
CDLFLBIA_00042	gene	717				
CDLFLBIA_00042	CDS	717				hypothetical protein
CDLFLBIA_00043	gene	1053				
CDLFLBIA_00043	CDS	1053				hypothetical protein
CDLFLBIA_00044	gene	774				
CDLFLBIA_00044	CDS	774				hypothetical protein
CDLFLBIA_00045	gene	759				
CDLFLBIA_00045	CDS	759				hypothetical protein
CDLFLBIA_00046	gene	546				
CDLFLBIA_00046	CDS	546				hypothetical protein
CDLFLBIA_00047	gene	2613				
CDLFLBIA_00047	CDS	2613				hypothetical protein
CDLFLBIA_00048	gene	843	murI			
CDLFLBIA_00048	CDS	843	murI	5.1.1.3		Glutamate racemase
CDLFLBIA_00049	gene	612				
CDLFLBIA_00049	CDS	612				hypothetical protein
CDLFLBIA_00050	gene	501	skp			
CDLFLBIA_00050	CDS	501	skp		COG2825	Chaperone protein Skp
CDLFLBIA_00051	gene	513				
CDLFLBIA_00051	CDS	513				hypothetical protein
CDLFLBIA_00052	gene	2622	bamA_1			
CDLFLBIA_00052	CDS	2622	bamA_1			Outer membrane protein assembly factor BamA
CDLFLBIA_00053	gene	747	ispU			
CDLFLBIA_00053	CDS	747	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
CDLFLBIA_00054	gene	705				
CDLFLBIA_00054	CDS	705				hypothetical protein
CDLFLBIA_00055	gene	1419				
CDLFLBIA_00055	CDS	1419				hypothetical protein
CDLFLBIA_00056	gene	714				
CDLFLBIA_00056	CDS	714				hypothetical protein
CDLFLBIA_00057	gene	519				
CDLFLBIA_00057	CDS	519				hypothetical protein
CDLFLBIA_00058	gene	1233				
CDLFLBIA_00058	CDS	1233				hypothetical protein
CDLFLBIA_00059	gene	744				
CDLFLBIA_00059	CDS	744				hypothetical protein
CDLFLBIA_00060	gene	2394				
CDLFLBIA_00060	CDS	2394				hypothetical protein
CDLFLBIA_00061	gene	222				
CDLFLBIA_00061	CDS	222				hypothetical protein
CDLFLBIA_00062	gene	1965	btuB_1			
CDLFLBIA_00062	CDS	1965	btuB_1			Vitamin B12 transporter BtuB
CDLFLBIA_00063	gene	1242				
CDLFLBIA_00063	CDS	1242				hypothetical protein
CDLFLBIA_00064	gene	1017				
CDLFLBIA_00064	CDS	1017				hypothetical protein
CDLFLBIA_00065	gene	555	polC			
CDLFLBIA_00065	CDS	555	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
CDLFLBIA_00066	gene	303				
CDLFLBIA_00066	CDS	303				hypothetical protein
CDLFLBIA_00067	gene	99				
CDLFLBIA_00067	CDS	99				hypothetical protein
CDLFLBIA_00068	gene	2943				
CDLFLBIA_00068	CDS	2943				hypothetical protein
CDLFLBIA_00069	gene	570	purN_1			
CDLFLBIA_00069	CDS	570	purN_1	2.1.2.2		Phosphoribosylglycinamide formyltransferase
CDLFLBIA_00070	gene	489				
CDLFLBIA_00070	CDS	489				hypothetical protein
CDLFLBIA_00071	gene	618	pth			
CDLFLBIA_00071	CDS	618	pth	3.1.1.29		Peptidyl-tRNA hydrolase
CDLFLBIA_00072	gene	612	ctc			
CDLFLBIA_00072	CDS	612	ctc		COG1825	General stress protein CTC
CDLFLBIA_00073	gene	1002	nusB			
CDLFLBIA_00073	CDS	1002	nusB			Transcription antitermination protein NusB
CDLFLBIA_00074	gene	330				
CDLFLBIA_00074	CDS	330				hypothetical protein
CDLFLBIA_00075	gene	987				
CDLFLBIA_00075	CDS	987				hypothetical protein
CDLFLBIA_00076	gene	264				
CDLFLBIA_00076	CDS	264				hypothetical protein
CDLFLBIA_00077	gene	429				
CDLFLBIA_00077	CDS	429				hypothetical protein
CDLFLBIA_00078	gene	258				
CDLFLBIA_00078	CDS	258				hypothetical protein
CDLFLBIA_00079	gene	393				
CDLFLBIA_00079	CDS	393				hypothetical protein
CDLFLBIA_00080	gene	501				
CDLFLBIA_00080	CDS	501				hypothetical protein
CDLFLBIA_00081	gene	216				
CDLFLBIA_00081	CDS	216				hypothetical protein
CDLFLBIA_00082	gene	402				
CDLFLBIA_00082	CDS	402				hypothetical protein
CDLFLBIA_00083	gene	474				
CDLFLBIA_00083	CDS	474				hypothetical protein
CDLFLBIA_00084	gene	576				
CDLFLBIA_00084	CDS	576				hypothetical protein
CDLFLBIA_00085	gene	639				
CDLFLBIA_00085	CDS	639				hypothetical protein
CDLFLBIA_00086	gene	501				
CDLFLBIA_00086	CDS	501				hypothetical protein
CDLFLBIA_00087	gene	3483				
CDLFLBIA_00087	CDS	3483				hypothetical protein
CDLFLBIA_00088	gene	510				
CDLFLBIA_00088	CDS	510				hypothetical protein
CDLFLBIA_00089	gene	1176				
CDLFLBIA_00089	CDS	1176				hypothetical protein
CDLFLBIA_00090	gene	468				
CDLFLBIA_00090	CDS	468				hypothetical protein
CDLFLBIA_00091	gene	576				
CDLFLBIA_00091	CDS	576				hypothetical protein
CDLFLBIA_00092	gene	207				
CDLFLBIA_00092	CDS	207				hypothetical protein
CDLFLBIA_00093	gene	201				
CDLFLBIA_00093	CDS	201				hypothetical protein
CDLFLBIA_00094	gene	381				
CDLFLBIA_00094	CDS	381				hypothetical protein
CDLFLBIA_00095	gene	537				
CDLFLBIA_00095	CDS	537				hypothetical protein
CDLFLBIA_00096	gene	579				
CDLFLBIA_00096	CDS	579				hypothetical protein
CDLFLBIA_00097	gene	756	fabG			
CDLFLBIA_00097	CDS	756	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CDLFLBIA_00098	gene	672				
CDLFLBIA_00098	CDS	672		5.4.99.-	COG0564	putative RNA pseudouridine synthase
CDLFLBIA_00099	gene	747				
CDLFLBIA_00099	CDS	747				hypothetical protein
CDLFLBIA_00100	gene	180				
CDLFLBIA_00100	CDS	180				hypothetical protein
CDLFLBIA_00101	gene	1332				
CDLFLBIA_00101	CDS	1332				hypothetical protein
CDLFLBIA_00102	gene	162				
CDLFLBIA_00102	CDS	162				hypothetical protein
CDLFLBIA_00103	gene	1851				
CDLFLBIA_00103	CDS	1851				hypothetical protein
CDLFLBIA_00104	gene	552				
CDLFLBIA_00104	CDS	552				hypothetical protein
CDLFLBIA_00105	gene	2829				
CDLFLBIA_00105	CDS	2829				hypothetical protein
CDLFLBIA_00106	gene	1455				
CDLFLBIA_00106	CDS	1455				hypothetical protein
CDLFLBIA_00107	gene	396				
CDLFLBIA_00107	CDS	396				hypothetical protein
CDLFLBIA_00108	gene	1104				
CDLFLBIA_00108	CDS	1104				hypothetical protein
CDLFLBIA_00109	gene	534				
CDLFLBIA_00109	CDS	534				hypothetical protein
CDLFLBIA_00110	gene	330				
CDLFLBIA_00110	CDS	330				hypothetical protein
CDLFLBIA_00111	gene	603				
CDLFLBIA_00111	CDS	603				hypothetical protein
CDLFLBIA_00112	gene	705				
CDLFLBIA_00112	CDS	705				hypothetical protein
CDLFLBIA_00113	gene	4299				
CDLFLBIA_00113	CDS	4299				hypothetical protein
CDLFLBIA_00114	gene	2229	btuB_2			
CDLFLBIA_00114	CDS	2229	btuB_2			Vitamin B12 transporter BtuB
CDLFLBIA_00115	gene	765				
CDLFLBIA_00115	CDS	765				hypothetical protein
CDLFLBIA_00116	gene	477	ispF			
CDLFLBIA_00116	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
CDLFLBIA_00117	gene	726				
CDLFLBIA_00117	CDS	726				hypothetical protein
CDLFLBIA_00118	gene	606	rnhB			
CDLFLBIA_00118	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
CDLFLBIA_00119	gene	291				
CDLFLBIA_00119	CDS	291				hypothetical protein
CDLFLBIA_00120	gene	3327				
CDLFLBIA_00120	CDS	3327				TonB-dependent receptor P26
CDLFLBIA_00121	gene	1566				
CDLFLBIA_00121	CDS	1566				hypothetical protein
CDLFLBIA_00122	gene	936				
CDLFLBIA_00122	CDS	936				hypothetical protein
CDLFLBIA_00123	gene	1356				
CDLFLBIA_00123	CDS	1356				hypothetical protein
CDLFLBIA_00124	gene	999				
CDLFLBIA_00124	CDS	999				hypothetical protein
CDLFLBIA_00125	gene	1236	fpgS			
CDLFLBIA_00125	CDS	1236	fpgS	6.3.2.17		Folylpolyglutamate synthase
CDLFLBIA_00126	gene	1173	dnaJ			
CDLFLBIA_00126	CDS	1173	dnaJ		COG0484	Chaperone protein DnaJ
CDLFLBIA_00127	gene	582	grpE			
CDLFLBIA_00127	CDS	582	grpE		COG0576	Protein GrpE
CDLFLBIA_00128	gene	1611	ybiT			
CDLFLBIA_00128	CDS	1611	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CDLFLBIA_00129	gene	732				
CDLFLBIA_00129	CDS	732				hypothetical protein
CDLFLBIA_00130	gene	1035				
CDLFLBIA_00130	CDS	1035				hypothetical protein
CDLFLBIA_00131	gene	924				
CDLFLBIA_00131	CDS	924				hypothetical protein
CDLFLBIA_00132	gene	594	tdcG			
CDLFLBIA_00132	CDS	594	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
CDLFLBIA_00133	gene	405				
CDLFLBIA_00133	CDS	405				hypothetical protein
CDLFLBIA_00134	gene	822	cmk			
CDLFLBIA_00134	CDS	822	cmk	2.7.4.25		Cytidylate kinase
CDLFLBIA_00135	gene	1374	yeeO			
CDLFLBIA_00135	CDS	1374	yeeO		COG0534	putative FMN/FAD exporter YeeO
CDLFLBIA_00136	gene	123				
CDLFLBIA_00136	CDS	123				hypothetical protein
CDLFLBIA_00137	gene	339				
CDLFLBIA_00137	CDS	339				hypothetical protein
CDLFLBIA_00138	gene	582				
CDLFLBIA_00138	CDS	582				hypothetical protein
CDLFLBIA_00139	gene	1512	glyQS			
CDLFLBIA_00139	CDS	1512	glyQS	6.1.1.14		Glycine--tRNA ligase
CDLFLBIA_00140	gene	105				
CDLFLBIA_00140	CDS	105				hypothetical protein
CDLFLBIA_00141	gene	117				
CDLFLBIA_00141	CDS	117				hypothetical protein
CDLFLBIA_00142	gene	2493				
CDLFLBIA_00142	CDS	2493				hypothetical protein
CDLFLBIA_00143	gene	300				
CDLFLBIA_00143	CDS	300				hypothetical protein
CDLFLBIA_00144	gene	636	nth			
CDLFLBIA_00144	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
CDLFLBIA_00145	gene	711				
CDLFLBIA_00145	CDS	711				hypothetical protein
CDLFLBIA_00146	gene	648				
CDLFLBIA_00146	CDS	648				hypothetical protein
CDLFLBIA_00147	gene	2463	pheT			
CDLFLBIA_00147	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CDLFLBIA_00148	gene	726				
CDLFLBIA_00148	CDS	726			COG0217	putative transcriptional regulatory protein
CDLFLBIA_00149	gene	387				
CDLFLBIA_00149	CDS	387				hypothetical protein
CDLFLBIA_00150	gene	1782	lepA			
CDLFLBIA_00150	CDS	1782	lepA	3.6.5.-	COG0481	Elongation factor 4
CDLFLBIA_00151	gene	603				
CDLFLBIA_00151	CDS	603				hypothetical protein
CDLFLBIA_00152	gene	375				
CDLFLBIA_00152	CDS	375				hypothetical protein
CDLFLBIA_00153	gene	1176				
CDLFLBIA_00153	CDS	1176				hypothetical protein
CDLFLBIA_00154	gene	642	gph			
CDLFLBIA_00154	CDS	642	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CDLFLBIA_00155	gene	1326				
CDLFLBIA_00155	CDS	1326				hypothetical protein
CDLFLBIA_00156	gene	606	ribE			
CDLFLBIA_00156	CDS	606	ribE	2.5.1.9	COG0307	Riboflavin synthase
CDLFLBIA_00157	gene	1272	apgM			
CDLFLBIA_00157	CDS	1272	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CDLFLBIA_00158	gene	636				
CDLFLBIA_00158	CDS	636				hypothetical protein
CDLFLBIA_00159	gene	1401	bepA_1			
CDLFLBIA_00159	CDS	1401	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CDLFLBIA_00160	gene	1701	glnS			
CDLFLBIA_00160	CDS	1701	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
CDLFLBIA_00161	gene	180				
CDLFLBIA_00161	CDS	180				hypothetical protein
CDLFLBIA_00162	gene	1314				
CDLFLBIA_00162	CDS	1314				hypothetical protein
CDLFLBIA_00163	gene	108				
CDLFLBIA_00163	CDS	108				hypothetical protein
CDLFLBIA_00164	gene	1812				
CDLFLBIA_00164	CDS	1812				hypothetical protein
CDLFLBIA_00165	gene	1149				
CDLFLBIA_00165	CDS	1149				hypothetical protein
CDLFLBIA_00166	gene	429				
CDLFLBIA_00166	CDS	429				hypothetical protein
CDLFLBIA_00167	gene	1143				
CDLFLBIA_00167	CDS	1143				hypothetical protein
CDLFLBIA_00168	gene	1893				
CDLFLBIA_00168	CDS	1893				hypothetical protein
CDLFLBIA_00169	gene	1089				
CDLFLBIA_00169	CDS	1089				hypothetical protein
CDLFLBIA_00170	gene	816				
CDLFLBIA_00170	CDS	816				hypothetical protein
CDLFLBIA_00171	gene	96				
CDLFLBIA_00171	CDS	96				hypothetical protein
CDLFLBIA_00172	gene	1446				
CDLFLBIA_00172	CDS	1446				hypothetical protein
CDLFLBIA_00173	gene	372				
CDLFLBIA_00173	CDS	372				hypothetical protein
CDLFLBIA_00174	gene	606	fklB			
CDLFLBIA_00174	CDS	606	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
CDLFLBIA_00175	gene	879				
CDLFLBIA_00175	CDS	879				hypothetical protein
CDLFLBIA_00176	gene	912				
CDLFLBIA_00176	CDS	912				hypothetical protein
CDLFLBIA_00177	gene	468	asnC_1			
CDLFLBIA_00177	CDS	468	asnC_1		COG1522	Regulatory protein AsnC
CDLFLBIA_00178	gene	1755				
CDLFLBIA_00178	CDS	1755				hypothetical protein
CDLFLBIA_00179	gene	1038				
CDLFLBIA_00179	CDS	1038				hypothetical protein
CDLFLBIA_00180	gene	720	maeB			
CDLFLBIA_00180	CDS	720	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
CDLFLBIA_00181	gene	3591				
CDLFLBIA_00181	CDS	3591		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
CDLFLBIA_00182	gene	1188				
CDLFLBIA_00182	CDS	1188				hypothetical protein
CDLFLBIA_00183	gene	1083				
CDLFLBIA_00183	CDS	1083				hypothetical protein
CDLFLBIA_00184	gene	291				
CDLFLBIA_00184	CDS	291				hypothetical protein
CDLFLBIA_00185	gene	2202	hppA1			
CDLFLBIA_00185	CDS	2202	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
CDLFLBIA_00186	gene	1062	queA_1			
CDLFLBIA_00186	CDS	1062	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CDLFLBIA_00187	gene	1941	nadE			
CDLFLBIA_00187	CDS	1941	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
CDLFLBIA_00188	gene	891				
CDLFLBIA_00188	CDS	891				hypothetical protein
CDLFLBIA_00189	gene	2676	gyrA			
CDLFLBIA_00189	CDS	2676	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
CDLFLBIA_00190	gene	1170				
CDLFLBIA_00190	CDS	1170				hypothetical protein
CDLFLBIA_00191	gene	1209				
CDLFLBIA_00191	CDS	1209				hypothetical protein
CDLFLBIA_00192	gene	948				
CDLFLBIA_00192	CDS	948				hypothetical protein
CDLFLBIA_00193	gene	1038	wbbI			
CDLFLBIA_00193	CDS	1038	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
CDLFLBIA_00194	gene	726				
CDLFLBIA_00194	CDS	726				hypothetical protein
CDLFLBIA_00195	gene	717				
CDLFLBIA_00195	CDS	717				hypothetical protein
CDLFLBIA_00196	gene	2127	dpp7			
CDLFLBIA_00196	CDS	2127	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
CDLFLBIA_00197	gene	1473				
CDLFLBIA_00197	CDS	1473				hypothetical protein
CDLFLBIA_00198	gene	1233				
CDLFLBIA_00198	CDS	1233				hypothetical protein
CDLFLBIA_00199	gene	171				
CDLFLBIA_00199	CDS	171				hypothetical protein
CDLFLBIA_00200	gene	297				
CDLFLBIA_00200	CDS	297				hypothetical protein
CDLFLBIA_00201	gene	1023	recA			
CDLFLBIA_00201	CDS	1023	recA			Protein RecA
CDLFLBIA_00202	gene	1305				
CDLFLBIA_00202	CDS	1305		1.5.1.43		Carboxynorspermidine synthase
CDLFLBIA_00203	gene	597				
CDLFLBIA_00203	CDS	597				hypothetical protein
CDLFLBIA_00204	gene	849				
CDLFLBIA_00204	CDS	849				hypothetical protein
CDLFLBIA_00205	gene	1347	nhaD			
CDLFLBIA_00205	CDS	1347	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
CDLFLBIA_00206	gene	912				
CDLFLBIA_00206	CDS	912				hypothetical protein
CDLFLBIA_00207	gene	558	rsmD			
CDLFLBIA_00207	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
CDLFLBIA_00208	gene	861				
CDLFLBIA_00208	CDS	861				hypothetical protein
CDLFLBIA_00209	gene	492				
CDLFLBIA_00209	CDS	492				hypothetical protein
CDLFLBIA_00210	gene	1002				
CDLFLBIA_00210	CDS	1002				hypothetical protein
CDLFLBIA_00211	gene	1401	murC			
CDLFLBIA_00211	CDS	1401	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
CDLFLBIA_00212	gene	1116	murG			
CDLFLBIA_00212	CDS	1116	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CDLFLBIA_00213	gene	1287	mrdB_1			
CDLFLBIA_00213	CDS	1287	mrdB_1	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
CDLFLBIA_00214	gene	1344	murD			
CDLFLBIA_00214	CDS	1344	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
CDLFLBIA_00215	gene	1272	mraY			
CDLFLBIA_00215	CDS	1272	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
CDLFLBIA_00216	gene	1452	murE			
CDLFLBIA_00216	CDS	1452	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
CDLFLBIA_00217	gene	210				
CDLFLBIA_00217	CDS	210				hypothetical protein
CDLFLBIA_00218	gene	222				
CDLFLBIA_00218	CDS	222				hypothetical protein
CDLFLBIA_00219	gene	462	rplM			
CDLFLBIA_00219	CDS	462	rplM		COG0102	50S ribosomal protein L13
CDLFLBIA_00220	gene	387	rpsI			
CDLFLBIA_00220	CDS	387	rpsI		COG0103	30S ribosomal protein S9
CDLFLBIA_00221	gene	870	rpsB			
CDLFLBIA_00221	CDS	870	rpsB		COG0052	30S ribosomal protein S2
CDLFLBIA_00222	gene	999	TSFM			
CDLFLBIA_00222	CDS	999	TSFM			Elongation factor Ts, mitochondrial
CDLFLBIA_00223	gene	618	ycgM			
CDLFLBIA_00223	CDS	618	ycgM		COG0179	putative protein YcgM
CDLFLBIA_00224	gene	3567				
CDLFLBIA_00224	CDS	3567				hypothetical protein
CDLFLBIA_00225	gene	96				
CDLFLBIA_00225	CDS	96				hypothetical protein
CDLFLBIA_00226	gene	843				
CDLFLBIA_00226	CDS	843				hypothetical protein
CDLFLBIA_00227	gene	1686				
CDLFLBIA_00227	CDS	1686				hypothetical protein
CDLFLBIA_00228	gene	1851				
CDLFLBIA_00228	CDS	1851				hypothetical protein
CDLFLBIA_00229	gene	3339				
CDLFLBIA_00229	CDS	3339				hypothetical protein
CDLFLBIA_00230	gene	681	pfkB			
CDLFLBIA_00230	CDS	681	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
CDLFLBIA_00231	gene	1212				
CDLFLBIA_00231	CDS	1212				hypothetical protein
CDLFLBIA_00232	gene	753				
CDLFLBIA_00232	CDS	753				hypothetical protein
CDLFLBIA_00233	gene	1065	purR			
CDLFLBIA_00233	CDS	1065	purR			HTH-type transcriptional repressor PurR
CDLFLBIA_00234	gene	3516	sasA_1			
CDLFLBIA_00234	CDS	3516	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CDLFLBIA_00235	gene	726				
CDLFLBIA_00235	CDS	726				hypothetical protein
CDLFLBIA_00236	gene	624				
CDLFLBIA_00236	CDS	624				hypothetical protein
CDLFLBIA_00237	gene	363				
CDLFLBIA_00237	CDS	363				hypothetical protein
CDLFLBIA_00238	gene	450				
CDLFLBIA_00238	CDS	450				hypothetical protein
CDLFLBIA_00239	gene	657	gpx1			
CDLFLBIA_00239	CDS	657	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
CDLFLBIA_00240	gene	174				
CDLFLBIA_00240	CDS	174				hypothetical protein
CDLFLBIA_00241	gene	516	COQ3_1			
CDLFLBIA_00241	CDS	516	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
CDLFLBIA_00242	gene	1059				
CDLFLBIA_00242	CDS	1059				hypothetical protein
CDLFLBIA_00243	gene	1827				
CDLFLBIA_00243	CDS	1827				hypothetical protein
CDLFLBIA_00244	gene	306				
CDLFLBIA_00244	CDS	306				hypothetical protein
CDLFLBIA_00245	gene	408				
CDLFLBIA_00245	CDS	408				hypothetical protein
CDLFLBIA_00246	gene	363				
CDLFLBIA_00246	CDS	363				hypothetical protein
CDLFLBIA_00247	gene	168				
CDLFLBIA_00247	CDS	168				hypothetical protein
CDLFLBIA_00248	gene	315	trxA			
CDLFLBIA_00248	CDS	315	trxA			Thioredoxin 1
CDLFLBIA_00249	gene	3711	dnaE			
CDLFLBIA_00249	CDS	3711	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
CDLFLBIA_00250	gene	687	psd			
CDLFLBIA_00250	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
CDLFLBIA_00251	gene	726				
CDLFLBIA_00251	CDS	726				hypothetical protein
CDLFLBIA_00252	gene	282				
CDLFLBIA_00252	CDS	282				hypothetical protein
CDLFLBIA_00253	gene	384	alr1			
CDLFLBIA_00253	CDS	384	alr1	5.1.1.1	COG0787	Alanine racemase 1
CDLFLBIA_00254	gene	1320	lysC			
CDLFLBIA_00254	CDS	1320	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
CDLFLBIA_00255	gene	708	btuD_1			
CDLFLBIA_00255	CDS	708	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CDLFLBIA_00256	gene	1296	deaD_2			
CDLFLBIA_00256	CDS	1296	deaD_2	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
CDLFLBIA_00257	gene	1164				
CDLFLBIA_00257	CDS	1164				hypothetical protein
CDLFLBIA_00258	gene	1128	tgt			
CDLFLBIA_00258	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
