locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOGLLAEH_00021	gene	552				
JOGLLAEH_00021	CDS	552		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
JOGLLAEH_00022	gene	3336				
JOGLLAEH_00022	CDS	3336				hypothetical protein
JOGLLAEH_00023	gene	408	yqaA			
JOGLLAEH_00023	CDS	408	yqaA		COG1238	Inner membrane protein YqaA
JOGLLAEH_00024	gene	951				
JOGLLAEH_00024	CDS	951				hypothetical protein
JOGLLAEH_00025	gene	1389	purD			
JOGLLAEH_00025	CDS	1389	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JOGLLAEH_00026	gene	138				
JOGLLAEH_00026	CDS	138				hypothetical protein
JOGLLAEH_00027	gene	2901	rexB			
JOGLLAEH_00027	CDS	2901	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
JOGLLAEH_00028	gene	3246	recB			
JOGLLAEH_00028	CDS	3246	recB	3.1.11.5		RecBCD enzyme subunit RecB
JOGLLAEH_00029	gene	1620				
JOGLLAEH_00029	CDS	1620				hypothetical protein
JOGLLAEH_00030	gene	2169	dpp5			
JOGLLAEH_00030	CDS	2169	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
JOGLLAEH_00031	gene	1902	yidC			
JOGLLAEH_00031	CDS	1902	yidC			Membrane protein insertase YidC
JOGLLAEH_00032	gene	1245				
JOGLLAEH_00032	CDS	1245				hypothetical protein
JOGLLAEH_00033	gene	384				
JOGLLAEH_00033	CDS	384				hypothetical protein
JOGLLAEH_00034	gene	1761	aspS			
JOGLLAEH_00034	CDS	1761	aspS	6.1.1.12		Aspartate--tRNA ligase
JOGLLAEH_00035	gene	303				
JOGLLAEH_00035	CDS	303				hypothetical protein
JOGLLAEH_00036	gene	333				
JOGLLAEH_00036	CDS	333				hypothetical protein
JOGLLAEH_00037	gene	819	menB			
JOGLLAEH_00037	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JOGLLAEH_00038	gene	1047	menC			
JOGLLAEH_00038	CDS	1047	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
JOGLLAEH_00039	gene	375				
JOGLLAEH_00039	CDS	375				hypothetical protein
JOGLLAEH_00040	gene	792	rlmB_1			
JOGLLAEH_00040	CDS	792	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JOGLLAEH_00041	gene	801	rlmB_2			
JOGLLAEH_00041	CDS	801	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JOGLLAEH_00042	gene	630				
JOGLLAEH_00042	CDS	630				hypothetical protein
JOGLLAEH_00043	gene	372	flK			
JOGLLAEH_00043	CDS	372	flK	3.1.2.29	COG5496	Fluoroacetyl-CoA thioesterase
JOGLLAEH_00044	gene	1866	icmF			
JOGLLAEH_00044	CDS	1866	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
JOGLLAEH_00045	gene	2166	mutB			
JOGLLAEH_00045	CDS	2166	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
JOGLLAEH_00046	gene	549				
JOGLLAEH_00046	CDS	549				hypothetical protein
JOGLLAEH_00047	gene	1680				
JOGLLAEH_00047	CDS	1680				hypothetical protein
JOGLLAEH_00048	gene	477	cdd			
JOGLLAEH_00048	CDS	477	cdd	3.5.4.5	COG0295	Cytidine deaminase
JOGLLAEH_00049	gene	522				
JOGLLAEH_00049	CDS	522				hypothetical protein
JOGLLAEH_00050	gene	1059				
JOGLLAEH_00050	CDS	1059				hypothetical protein
JOGLLAEH_00051	gene	546	rfbC			
JOGLLAEH_00051	CDS	546	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
JOGLLAEH_00052	gene	819				
JOGLLAEH_00052	CDS	819				hypothetical protein
JOGLLAEH_00053	gene	798	ispE			
JOGLLAEH_00053	CDS	798	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JOGLLAEH_00054	gene	1506	dnaC			
JOGLLAEH_00054	CDS	1506	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
JOGLLAEH_00055	gene	732	truA			
JOGLLAEH_00055	CDS	732	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JOGLLAEH_00056	gene	2229	relA_1			
JOGLLAEH_00056	CDS	2229	relA_1	2.7.6.5		GTP pyrophosphokinase
JOGLLAEH_00057	gene	1524				
JOGLLAEH_00057	CDS	1524				hypothetical protein
JOGLLAEH_00058	gene	1749	pgcA			
JOGLLAEH_00058	CDS	1749	pgcA	5.4.2.2		Phosphoglucomutase
JOGLLAEH_00059	gene	399				
JOGLLAEH_00059	CDS	399				hypothetical protein
JOGLLAEH_00060	gene	471	rlmH			
JOGLLAEH_00060	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JOGLLAEH_00061	gene	105				
JOGLLAEH_00061	CDS	105				hypothetical protein
JOGLLAEH_00062	gene	2205	dap4			
JOGLLAEH_00062	CDS	2205	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
JOGLLAEH_00063	gene	918				
JOGLLAEH_00063	CDS	918				hypothetical protein
JOGLLAEH_00064	gene	816				
JOGLLAEH_00064	CDS	816				hypothetical protein
JOGLLAEH_00065	gene	1341				
JOGLLAEH_00065	CDS	1341				hypothetical protein
JOGLLAEH_00066	gene	933	rsgA			
JOGLLAEH_00066	CDS	933	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JOGLLAEH_00067	gene	561	frr			
JOGLLAEH_00067	CDS	561	frr		COG0233	Ribosome-recycling factor
JOGLLAEH_00068	gene	792	rsmA			
JOGLLAEH_00068	CDS	792	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JOGLLAEH_00069	gene	624				
JOGLLAEH_00069	CDS	624				hypothetical protein
JOGLLAEH_00070	gene	1317				
JOGLLAEH_00070	CDS	1317				hypothetical protein
JOGLLAEH_00071	gene	399				
JOGLLAEH_00071	CDS	399				Single-stranded DNA-binding protein
JOGLLAEH_00072	gene	549				
JOGLLAEH_00072	CDS	549				hypothetical protein
JOGLLAEH_00073	gene	74				
JOGLLAEH_00073	tRNA	74				tRNA-Gly(gcc)
JOGLLAEH_00074	gene	84				
JOGLLAEH_00074	tRNA	84				tRNA-Leu(gag)
JOGLLAEH_00075	gene	84				
JOGLLAEH_00075	tRNA	84				tRNA-Leu(cag)
JOGLLAEH_00076	gene	74				
JOGLLAEH_00076	tRNA	74				tRNA-Gly(gcc)
JOGLLAEH_00077	gene	1176	nspC			
JOGLLAEH_00077	CDS	1176	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
JOGLLAEH_00078	gene	321	rbr3B			
JOGLLAEH_00078	CDS	321	rbr3B	1.11.1.1	COG1592	Reverse rubrerythrin-2
JOGLLAEH_00079	gene	219	rbr3A			
JOGLLAEH_00079	CDS	219	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
JOGLLAEH_00080	gene	1362	hisS			
JOGLLAEH_00080	CDS	1362	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
JOGLLAEH_00081	gene	1275	purA			
JOGLLAEH_00081	CDS	1275	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
JOGLLAEH_00082	gene	513				
JOGLLAEH_00082	CDS	513				hypothetical protein
JOGLLAEH_00083	gene	612				
JOGLLAEH_00083	CDS	612				hypothetical protein
JOGLLAEH_00084	gene	1959				
JOGLLAEH_00084	CDS	1959				hypothetical protein
JOGLLAEH_00085	gene	531				
JOGLLAEH_00085	CDS	531				hypothetical protein
JOGLLAEH_00086	gene	273				
JOGLLAEH_00086	CDS	273				hypothetical protein
JOGLLAEH_00087	gene	495				
JOGLLAEH_00087	CDS	495				hypothetical protein
JOGLLAEH_00088	gene	894				
JOGLLAEH_00088	CDS	894				hypothetical protein
JOGLLAEH_00089	gene	393				
JOGLLAEH_00089	CDS	393				hypothetical protein
JOGLLAEH_00090	gene	864	sigA_1			
JOGLLAEH_00090	CDS	864	sigA_1			RNA polymerase sigma factor SigA
JOGLLAEH_00091	gene	88				
JOGLLAEH_00091	tRNA	88				tRNA-Ser(cga)
JOGLLAEH_00092	gene	585	yigZ			
JOGLLAEH_00092	CDS	585	yigZ		COG1739	IMPACT family member YigZ
JOGLLAEH_00093	gene	1248				
JOGLLAEH_00093	CDS	1248				hypothetical protein
JOGLLAEH_00094	gene	918				
JOGLLAEH_00094	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
JOGLLAEH_00095	gene	1068	serC			
JOGLLAEH_00095	CDS	1068	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JOGLLAEH_00096	gene	1320	dbpA			
JOGLLAEH_00096	CDS	1320	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
JOGLLAEH_00097	gene	399				
JOGLLAEH_00097	CDS	399				hypothetical protein
JOGLLAEH_00098	gene	1269				
JOGLLAEH_00098	CDS	1269				hypothetical protein
JOGLLAEH_00099	gene	582				
JOGLLAEH_00099	CDS	582				hypothetical protein
JOGLLAEH_00100	gene	1602	menD			
JOGLLAEH_00100	CDS	1602	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JOGLLAEH_00101	gene	1110	menF_1			
JOGLLAEH_00101	CDS	1110	menF_1	5.4.4.2		Isochorismate synthase MenF
JOGLLAEH_00102	gene	426				
JOGLLAEH_00102	CDS	426		3.1.2.-	COG2050	Putative esterase
JOGLLAEH_00103	gene	1539				
JOGLLAEH_00103	CDS	1539				hypothetical protein
JOGLLAEH_00104	gene	1431	purF			
JOGLLAEH_00104	CDS	1431	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
JOGLLAEH_00105	gene	900	dapA			
JOGLLAEH_00105	CDS	900	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JOGLLAEH_00106	gene	723				
JOGLLAEH_00106	CDS	723				hypothetical protein
JOGLLAEH_00107	gene	2499	clpC			
JOGLLAEH_00107	CDS	2499	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
JOGLLAEH_00108	gene	1563				
JOGLLAEH_00108	CDS	1563				hypothetical protein
JOGLLAEH_00109	gene	1269	nqrF			
JOGLLAEH_00109	CDS	1269	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
JOGLLAEH_00110	gene	627	nqrE			
JOGLLAEH_00110	CDS	627	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
JOGLLAEH_00111	gene	627	nqrD			
JOGLLAEH_00111	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
JOGLLAEH_00112	gene	615	nqrC			
JOGLLAEH_00112	CDS	615	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
JOGLLAEH_00113	gene	1152	nqrB			
JOGLLAEH_00113	CDS	1152	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
JOGLLAEH_00114	gene	1371	nqrA			
JOGLLAEH_00114	CDS	1371	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
JOGLLAEH_00115	gene	4482				
JOGLLAEH_00115	CDS	4482				hypothetical protein
JOGLLAEH_00116	gene	1194				
JOGLLAEH_00116	CDS	1194				hypothetical protein
JOGLLAEH_00117	gene	822	panB			
JOGLLAEH_00117	CDS	822	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
JOGLLAEH_00118	gene	627	vldH			
JOGLLAEH_00118	CDS	627	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
JOGLLAEH_00119	gene	834				
JOGLLAEH_00119	CDS	834				hypothetical protein
JOGLLAEH_00120	gene	624	rsmG			
JOGLLAEH_00120	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
JOGLLAEH_00121	gene	645				
JOGLLAEH_00121	CDS	645		3.-.-.-		putative protein
JOGLLAEH_00122	gene	558	ruvC			
JOGLLAEH_00122	CDS	558	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
JOGLLAEH_00123	gene	111				
JOGLLAEH_00123	CDS	111				hypothetical protein
JOGLLAEH_00124	gene	468				
JOGLLAEH_00124	CDS	468				hypothetical protein
JOGLLAEH_00125	gene	687				
JOGLLAEH_00125	CDS	687				hypothetical protein
JOGLLAEH_00126	gene	1152				
JOGLLAEH_00126	CDS	1152				hypothetical protein
JOGLLAEH_00127	gene	2037	glgB_1			
JOGLLAEH_00127	CDS	2037	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
JOGLLAEH_00128	gene	1104				
JOGLLAEH_00128	CDS	1104				hypothetical protein
JOGLLAEH_00129	gene	756	kdsB			
JOGLLAEH_00129	CDS	756	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
JOGLLAEH_00130	gene	2403	feoB			
JOGLLAEH_00130	CDS	2403	feoB		COG0370	Fe(2+) transporter FeoB
JOGLLAEH_00131	gene	879				
JOGLLAEH_00131	CDS	879				hypothetical protein
JOGLLAEH_00132	gene	663	queC			
JOGLLAEH_00132	CDS	663	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
JOGLLAEH_00133	gene	1251	pgk			
JOGLLAEH_00133	CDS	1251	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
JOGLLAEH_00134	gene	936				
JOGLLAEH_00134	CDS	936				hypothetical protein
JOGLLAEH_00135	gene	2565	glgP			
JOGLLAEH_00135	CDS	2565	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
JOGLLAEH_00136	gene	1641				
JOGLLAEH_00136	CDS	1641				hypothetical protein
JOGLLAEH_00137	gene	432				
JOGLLAEH_00137	CDS	432				hypothetical protein
JOGLLAEH_00138	gene	2583				
JOGLLAEH_00138	CDS	2583				hypothetical protein
JOGLLAEH_00139	gene	705	gph_1			
JOGLLAEH_00139	CDS	705	gph_1	3.1.3.18		Phosphoglycolate phosphatase
JOGLLAEH_00140	gene	933				
JOGLLAEH_00140	CDS	933				hypothetical protein
JOGLLAEH_00141	gene	813				
JOGLLAEH_00141	CDS	813				hypothetical protein
JOGLLAEH_00142	gene	717				
JOGLLAEH_00142	CDS	717				hypothetical protein
JOGLLAEH_00143	gene	117				
JOGLLAEH_00143	CDS	117				hypothetical protein
JOGLLAEH_00144	gene	1638	rlmL			
JOGLLAEH_00144	CDS	1638	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
JOGLLAEH_00145	gene	2166	ptpA			
JOGLLAEH_00145	CDS	2166	ptpA	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
JOGLLAEH_00146	gene	1224				
JOGLLAEH_00146	CDS	1224			COG2081	putative protein
JOGLLAEH_00147	gene	1545	comM			
JOGLLAEH_00147	CDS	1545	comM		COG0606	Competence protein ComM
JOGLLAEH_00148	gene	786				
JOGLLAEH_00148	CDS	786				hypothetical protein
JOGLLAEH_00149	gene	810				
JOGLLAEH_00149	CDS	810				IS3 family transposase ISEnfa3
JOGLLAEH_00150	gene	537				
JOGLLAEH_00150	CDS	537				hypothetical protein
JOGLLAEH_00151	gene	2133	surA_1			
JOGLLAEH_00151	CDS	2133	surA_1	5.2.1.8		Chaperone SurA
JOGLLAEH_00152	gene	1269				
JOGLLAEH_00152	CDS	1269				hypothetical protein
JOGLLAEH_00153	gene	726				
JOGLLAEH_00153	CDS	726				hypothetical protein
JOGLLAEH_00154	gene	1296				
JOGLLAEH_00154	CDS	1296				hypothetical protein
JOGLLAEH_00155	gene	729	coaX			
JOGLLAEH_00155	CDS	729	coaX	2.7.1.33		Type III pantothenate kinase
JOGLLAEH_00156	gene	1197				
JOGLLAEH_00156	CDS	1197				hypothetical protein
JOGLLAEH_00157	gene	1419	phoV			
JOGLLAEH_00157	CDS	1419	phoV	3.1.3.1		Alkaline phosphatase PhoV
JOGLLAEH_00158	gene	3348	secA			
JOGLLAEH_00158	CDS	3348	secA			Protein translocase subunit SecA
JOGLLAEH_00159	gene	762	lptB_1			
JOGLLAEH_00159	CDS	762	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JOGLLAEH_00160	gene	1332	tilS			
JOGLLAEH_00160	CDS	1332	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JOGLLAEH_00161	gene	1182	rlmI			
JOGLLAEH_00161	CDS	1182	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
JOGLLAEH_00162	gene	621	rnd			
JOGLLAEH_00162	CDS	621	rnd	3.1.13.5		Ribonuclease D
JOGLLAEH_00163	gene	2409				
JOGLLAEH_00163	CDS	2409				hypothetical protein
JOGLLAEH_00164	gene	609				
JOGLLAEH_00164	CDS	609				hypothetical protein
JOGLLAEH_00165	gene	1494				
JOGLLAEH_00165	CDS	1494				hypothetical protein
JOGLLAEH_00166	gene	1098	fcl_1			
JOGLLAEH_00166	CDS	1098	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
JOGLLAEH_00167	gene	1086	gmd			
JOGLLAEH_00167	CDS	1086	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JOGLLAEH_00168	gene	1059	rfbM			
JOGLLAEH_00168	CDS	1059	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
JOGLLAEH_00169	gene	987				
JOGLLAEH_00169	CDS	987				hypothetical protein
JOGLLAEH_00170	gene	2304	mrcA_1			
JOGLLAEH_00170	CDS	2304	mrcA_1		COG5009	Penicillin-binding protein 1A
JOGLLAEH_00171	gene	948	pyrB			
JOGLLAEH_00171	CDS	948	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
JOGLLAEH_00172	gene	459	pyrI			
JOGLLAEH_00172	CDS	459	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
JOGLLAEH_00173	gene	1254	mltF			
JOGLLAEH_00173	CDS	1254	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JOGLLAEH_00174	gene	168				
JOGLLAEH_00174	CDS	168				hypothetical protein
JOGLLAEH_00175	gene	1632	pepDA			
JOGLLAEH_00175	CDS	1632	pepDA	3.4.-.-	COG4690	Dipeptidase A
JOGLLAEH_00176	gene	1623				
JOGLLAEH_00176	CDS	1623				hypothetical protein
JOGLLAEH_00177	gene	849	nadC			
JOGLLAEH_00177	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
JOGLLAEH_00178	gene	495				
JOGLLAEH_00178	CDS	495				hypothetical protein
JOGLLAEH_00179	gene	1479	cstA			
JOGLLAEH_00179	CDS	1479	cstA		COG1966	Peptide transporter CstA
JOGLLAEH_00180	gene	1722				
JOGLLAEH_00180	CDS	1722				hypothetical protein
JOGLLAEH_00181	gene	717				
JOGLLAEH_00181	CDS	717		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
JOGLLAEH_00182	gene	1731	lysS			
JOGLLAEH_00182	CDS	1731	lysS	6.1.1.6		Lysine--tRNA ligase
JOGLLAEH_00183	gene	996	gpsA			
JOGLLAEH_00183	CDS	996	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JOGLLAEH_00184	gene	360				
JOGLLAEH_00184	CDS	360				hypothetical protein
JOGLLAEH_00185	gene	999	menE			
JOGLLAEH_00185	CDS	999	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
JOGLLAEH_00186	gene	963	fmt			
JOGLLAEH_00186	CDS	963	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
JOGLLAEH_00187	gene	1785	clcB			
JOGLLAEH_00187	CDS	1785	clcB			Voltage-gated ClC-type chloride channel ClcB
JOGLLAEH_00188	gene	606	tsaC			
JOGLLAEH_00188	CDS	606	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
JOGLLAEH_00189	gene	75				
JOGLLAEH_00189	tRNA	75				tRNA-Phe(gaa)
JOGLLAEH_00190	gene	984				
JOGLLAEH_00190	CDS	984				hypothetical protein
JOGLLAEH_00191	gene	345				
JOGLLAEH_00191	CDS	345				hypothetical protein
JOGLLAEH_00192	gene	76				
JOGLLAEH_00192	tRNA	76				tRNA-Thr(cgt)
JOGLLAEH_00193	gene	74				
JOGLLAEH_00193	tRNA	74				tRNA-Gly(ccc)
JOGLLAEH_00194	gene	2826	uvrA_1			
JOGLLAEH_00194	CDS	2826	uvrA_1		COG0178	UvrABC system protein A
JOGLLAEH_00195	gene	780	nudC_1			
JOGLLAEH_00195	CDS	780	nudC_1	3.6.1.22		NADH pyrophosphatase
JOGLLAEH_00196	gene	1824	cpdB			
JOGLLAEH_00196	CDS	1824	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
JOGLLAEH_00197	gene	168				
JOGLLAEH_00197	CDS	168				hypothetical protein
JOGLLAEH_00198	gene	804	xerC_1			
JOGLLAEH_00198	CDS	804	xerC_1			Tyrosine recombinase XerC
JOGLLAEH_00199	gene	1896				
JOGLLAEH_00199	CDS	1896				hypothetical protein
JOGLLAEH_00200	gene	105				
JOGLLAEH_00200	CDS	105				hypothetical protein
JOGLLAEH_00201	gene	747				
JOGLLAEH_00201	CDS	747				hypothetical protein
JOGLLAEH_00202	gene	363				
JOGLLAEH_00202	CDS	363				hypothetical protein
JOGLLAEH_00203	gene	726	mhqN			
JOGLLAEH_00203	CDS	726	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
JOGLLAEH_00204	gene	1419	aspA			
JOGLLAEH_00204	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JOGLLAEH_00205	gene	639				
JOGLLAEH_00205	CDS	639				hypothetical protein
JOGLLAEH_00206	gene	786				
JOGLLAEH_00206	CDS	786				hypothetical protein
JOGLLAEH_00207	gene	1659				
JOGLLAEH_00207	CDS	1659				hypothetical protein
JOGLLAEH_00208	gene	486	resA_1			
JOGLLAEH_00208	CDS	486	resA_1			Thiol-disulfide oxidoreductase ResA
JOGLLAEH_00209	gene	693				
JOGLLAEH_00209	CDS	693				hypothetical protein
JOGLLAEH_00210	gene	75				
JOGLLAEH_00210	tRNA	75				tRNA-Met(cat)
JOGLLAEH_00211	gene	1368				
JOGLLAEH_00211	CDS	1368				hypothetical protein
JOGLLAEH_00212	gene	1317				
JOGLLAEH_00212	CDS	1317		3.4.24.-	COG0612	putative zinc protease
JOGLLAEH_00213	gene	1218	norV			
JOGLLAEH_00213	CDS	1218	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JOGLLAEH_00214	gene	1035	ruvB			
JOGLLAEH_00214	CDS	1035	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JOGLLAEH_00215	gene	1578				
JOGLLAEH_00215	CDS	1578				hypothetical protein
JOGLLAEH_00216	gene	411	ybeY			
JOGLLAEH_00216	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
JOGLLAEH_00217	gene	441	coaD			
JOGLLAEH_00217	CDS	441	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JOGLLAEH_00218	gene	1971	gyrB_1			
JOGLLAEH_00218	CDS	1971	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
JOGLLAEH_00219	gene	1149	yghO			
JOGLLAEH_00219	CDS	1149	yghO			Protein YghO
JOGLLAEH_00220	gene	1302				
JOGLLAEH_00220	CDS	1302				hypothetical protein
JOGLLAEH_00221	gene	453				
JOGLLAEH_00221	CDS	453				hypothetical protein
JOGLLAEH_00222	gene	1128				
JOGLLAEH_00222	CDS	1128				hypothetical protein
JOGLLAEH_00223	gene	1050	dusB			
JOGLLAEH_00223	CDS	1050	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
JOGLLAEH_00224	gene	2196				
JOGLLAEH_00224	CDS	2196				hypothetical protein
JOGLLAEH_00225	gene	1518	gpmI			
JOGLLAEH_00225	CDS	1518	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JOGLLAEH_00226	gene	666	ung			
JOGLLAEH_00226	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JOGLLAEH_00227	gene	621				
JOGLLAEH_00227	CDS	621				hypothetical protein
JOGLLAEH_00228	gene	879				
JOGLLAEH_00228	CDS	879				hypothetical protein
JOGLLAEH_00229	gene	1971	gyrB_2			
JOGLLAEH_00229	CDS	1971	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
JOGLLAEH_00230	gene	135				
JOGLLAEH_00230	CDS	135				hypothetical protein
JOGLLAEH_00231	gene	255	rpsT			
JOGLLAEH_00231	CDS	255	rpsT		COG0268	30S ribosomal protein S20
JOGLLAEH_00232	gene	75				
JOGLLAEH_00232	tRNA	75				tRNA-Glu(ttc)
JOGLLAEH_00233	gene	726	recO			
JOGLLAEH_00233	CDS	726	recO		COG1381	DNA repair protein RecO
JOGLLAEH_00234	gene	1122				
