locus_tag	ftype	length_bp	gene	EC_number	COG	product
GOEHLEBP_00039	gene	594				
GOEHLEBP_00039	CDS	594				hypothetical protein
GOEHLEBP_00040	gene	168				
GOEHLEBP_00040	CDS	168				hypothetical protein
GOEHLEBP_00041	gene	513				
GOEHLEBP_00041	CDS	513				hypothetical protein
GOEHLEBP_00042	gene	756	frdB			
GOEHLEBP_00042	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GOEHLEBP_00043	gene	1983	frdA			
GOEHLEBP_00043	CDS	1983	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
GOEHLEBP_00044	gene	690				
GOEHLEBP_00044	CDS	690				hypothetical protein
GOEHLEBP_00045	gene	1953	mnmG			
GOEHLEBP_00045	CDS	1953	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GOEHLEBP_00046	gene	531	apt			
GOEHLEBP_00046	CDS	531	apt	2.4.2.7		Adenine phosphoribosyltransferase
GOEHLEBP_00047	gene	1827	uvrC			
GOEHLEBP_00047	CDS	1827	uvrC		COG0322	UvrABC system protein C
GOEHLEBP_00048	gene	453	dtd			
GOEHLEBP_00048	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
GOEHLEBP_00049	gene	393				
GOEHLEBP_00049	CDS	393				hypothetical protein
GOEHLEBP_00050	gene	891	deoC			
GOEHLEBP_00050	CDS	891	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
GOEHLEBP_00051	gene	102				
GOEHLEBP_00051	CDS	102				hypothetical protein
GOEHLEBP_00052	gene	606				
GOEHLEBP_00052	CDS	606				hypothetical protein
GOEHLEBP_00053	gene	978	ispB			
GOEHLEBP_00053	CDS	978	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GOEHLEBP_00054	gene	2766	polA			
GOEHLEBP_00054	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I
GOEHLEBP_00055	gene	1131	capA			
GOEHLEBP_00055	CDS	1131	capA			Capsule biosynthesis protein CapA
GOEHLEBP_00056	gene	1575				
GOEHLEBP_00056	CDS	1575				hypothetical protein
GOEHLEBP_00057	gene	2628	mutS_1			
GOEHLEBP_00057	CDS	2628	mutS_1		COG0249	DNA mismatch repair protein MutS
GOEHLEBP_00058	gene	849	lgt			
GOEHLEBP_00058	CDS	849	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GOEHLEBP_00059	gene	1104	ychF			
GOEHLEBP_00059	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
GOEHLEBP_00060	gene	633	pflA			
GOEHLEBP_00060	CDS	633	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
GOEHLEBP_00061	gene	642				
GOEHLEBP_00061	CDS	642				hypothetical protein
GOEHLEBP_00062	gene	2874	leuS			
GOEHLEBP_00062	CDS	2874	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GOEHLEBP_00063	gene	969				
GOEHLEBP_00063	CDS	969				hypothetical protein
GOEHLEBP_00064	gene	609				
GOEHLEBP_00064	CDS	609		3.6.1.66		dITP/XTP pyrophosphatase
GOEHLEBP_00065	gene	897				
GOEHLEBP_00065	CDS	897				hypothetical protein
GOEHLEBP_00066	gene	2139				
GOEHLEBP_00066	CDS	2139				hypothetical protein
GOEHLEBP_00067	gene	2379				
GOEHLEBP_00067	CDS	2379				hypothetical protein
GOEHLEBP_00068	gene	1395				
GOEHLEBP_00068	CDS	1395				hypothetical protein
GOEHLEBP_00069	gene	990	nadA			
GOEHLEBP_00069	CDS	990	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GOEHLEBP_00070	gene	1089				
GOEHLEBP_00070	CDS	1089				hypothetical protein
GOEHLEBP_00071	gene	645				
GOEHLEBP_00071	CDS	645				hypothetical protein
GOEHLEBP_00072	gene	1506	rpoN			
GOEHLEBP_00072	CDS	1506	rpoN		COG1508	RNA polymerase sigma-54 factor
GOEHLEBP_00073	gene	630				
GOEHLEBP_00073	CDS	630				hypothetical protein
GOEHLEBP_00074	gene	507	purE			
GOEHLEBP_00074	CDS	507	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GOEHLEBP_00075	gene	1413	ispG			
GOEHLEBP_00075	CDS	1413	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
GOEHLEBP_00076	gene	804				
GOEHLEBP_00076	CDS	804				hypothetical protein
GOEHLEBP_00077	gene	132				
GOEHLEBP_00077	CDS	132				hypothetical protein
GOEHLEBP_00078	gene	630				
GOEHLEBP_00078	CDS	630				hypothetical protein
GOEHLEBP_00079	gene	879				
GOEHLEBP_00079	CDS	879				hypothetical protein
GOEHLEBP_00080	gene	606	fklB			
GOEHLEBP_00080	CDS	606	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
GOEHLEBP_00081	gene	1446				
GOEHLEBP_00081	CDS	1446				hypothetical protein
GOEHLEBP_00082	gene	96				
GOEHLEBP_00082	CDS	96				hypothetical protein
GOEHLEBP_00083	gene	1056	yhcG			
GOEHLEBP_00083	CDS	1056	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
GOEHLEBP_00084	gene	3633				
GOEHLEBP_00084	CDS	3633				hypothetical protein
GOEHLEBP_00085	gene	1188				
GOEHLEBP_00085	CDS	1188				hypothetical protein
GOEHLEBP_00086	gene	156				
GOEHLEBP_00086	CDS	156				hypothetical protein
GOEHLEBP_00087	gene	705	cobB			
GOEHLEBP_00087	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
GOEHLEBP_00088	gene	2004				
GOEHLEBP_00088	CDS	2004				hypothetical protein
GOEHLEBP_00089	gene	534				
GOEHLEBP_00089	CDS	534				hypothetical protein
GOEHLEBP_00090	gene	540				
GOEHLEBP_00090	CDS	540				hypothetical protein
GOEHLEBP_00091	gene	465	rimP			
GOEHLEBP_00091	CDS	465	rimP			Ribosome maturation factor RimP
GOEHLEBP_00092	gene	1257	nusA			
GOEHLEBP_00092	CDS	1257	nusA		COG0195	Transcription termination/antitermination protein NusA
GOEHLEBP_00093	gene	2868	infB			
GOEHLEBP_00093	CDS	2868	infB			Translation initiation factor IF-2
GOEHLEBP_00094	gene	147				
GOEHLEBP_00094	CDS	147				hypothetical protein
GOEHLEBP_00095	gene	1458	sufB			
GOEHLEBP_00095	CDS	1458	sufB		COG0719	FeS cluster assembly protein SufB
GOEHLEBP_00096	gene	366				
GOEHLEBP_00096	CDS	366				hypothetical protein
GOEHLEBP_00097	gene	756	sufC			
GOEHLEBP_00097	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
GOEHLEBP_00098	gene	1365	sufD			
GOEHLEBP_00098	CDS	1365	sufD		COG0719	FeS cluster assembly protein SufD
GOEHLEBP_00099	gene	1584				
GOEHLEBP_00099	CDS	1584				hypothetical protein
GOEHLEBP_00100	gene	471				
GOEHLEBP_00100	CDS	471				hypothetical protein
GOEHLEBP_00101	gene	564				
GOEHLEBP_00101	CDS	564				hypothetical protein
GOEHLEBP_00102	gene	816				
GOEHLEBP_00102	CDS	816				hypothetical protein
GOEHLEBP_00103	gene	696				
GOEHLEBP_00103	CDS	696				hypothetical protein
GOEHLEBP_00104	gene	219				
GOEHLEBP_00104	CDS	219				hypothetical protein
GOEHLEBP_00105	gene	5739				
GOEHLEBP_00105	CDS	5739				hypothetical protein
GOEHLEBP_00106	gene	1353	sufS			
GOEHLEBP_00106	CDS	1353	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
GOEHLEBP_00107	gene	471				
GOEHLEBP_00107	CDS	471				hypothetical protein
GOEHLEBP_00108	gene	465	sigE			
GOEHLEBP_00108	CDS	465	sigE		COG1595	ECF RNA polymerase sigma factor SigE
GOEHLEBP_00109	gene	549				
GOEHLEBP_00109	CDS	549				hypothetical protein
GOEHLEBP_00110	gene	450				
GOEHLEBP_00110	CDS	450				hypothetical protein
GOEHLEBP_00111	gene	73				
GOEHLEBP_00111	tRNA	73				tRNA-Arg(cct)
GOEHLEBP_00112	gene	2112	metG			
GOEHLEBP_00112	CDS	2112	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GOEHLEBP_00113	gene	507				
GOEHLEBP_00113	CDS	507				hypothetical protein
GOEHLEBP_00114	gene	2085				
GOEHLEBP_00114	CDS	2085				hypothetical protein
GOEHLEBP_00115	gene	2871				
GOEHLEBP_00115	CDS	2871				hypothetical protein
GOEHLEBP_00116	gene	1023				
GOEHLEBP_00116	CDS	1023				hypothetical protein
GOEHLEBP_00117	gene	606	rnhB			
GOEHLEBP_00117	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GOEHLEBP_00118	gene	291				
GOEHLEBP_00118	CDS	291				hypothetical protein
GOEHLEBP_00119	gene	3327				
GOEHLEBP_00119	CDS	3327				TonB-dependent receptor P26
GOEHLEBP_00120	gene	1566				
GOEHLEBP_00120	CDS	1566				hypothetical protein
GOEHLEBP_00121	gene	936				
GOEHLEBP_00121	CDS	936				hypothetical protein
GOEHLEBP_00122	gene	1356				
GOEHLEBP_00122	CDS	1356				hypothetical protein
GOEHLEBP_00123	gene	1179				
GOEHLEBP_00123	CDS	1179				hypothetical protein
GOEHLEBP_00124	gene	162				
GOEHLEBP_00124	CDS	162				hypothetical protein
GOEHLEBP_00125	gene	1734				
GOEHLEBP_00125	CDS	1734				hypothetical protein
GOEHLEBP_00126	gene	75				
GOEHLEBP_00126	tRNA	75				tRNA-Asn(gtt)
GOEHLEBP_00127	gene	1896				
GOEHLEBP_00127	CDS	1896				hypothetical protein
GOEHLEBP_00128	gene	747				
GOEHLEBP_00128	CDS	747				hypothetical protein
GOEHLEBP_00129	gene	753				
GOEHLEBP_00129	CDS	753				hypothetical protein
GOEHLEBP_00130	gene	123				
GOEHLEBP_00130	CDS	123				hypothetical protein
GOEHLEBP_00131	gene	726	mhqN			
GOEHLEBP_00131	CDS	726	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
GOEHLEBP_00132	gene	1419	aspA			
GOEHLEBP_00132	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
GOEHLEBP_00133	gene	639				
GOEHLEBP_00133	CDS	639				hypothetical protein
GOEHLEBP_00134	gene	786				
GOEHLEBP_00134	CDS	786				hypothetical protein
GOEHLEBP_00135	gene	1659				
GOEHLEBP_00135	CDS	1659				hypothetical protein
GOEHLEBP_00136	gene	486	resA_1			
GOEHLEBP_00136	CDS	486	resA_1			Thiol-disulfide oxidoreductase ResA
GOEHLEBP_00137	gene	693				
GOEHLEBP_00137	CDS	693				hypothetical protein
GOEHLEBP_00138	gene	75				
GOEHLEBP_00138	tRNA	75				tRNA-Met(cat)
GOEHLEBP_00139	gene	1368				
GOEHLEBP_00139	CDS	1368				hypothetical protein
GOEHLEBP_00140	gene	1317				
GOEHLEBP_00140	CDS	1317		3.4.24.-	COG0612	putative zinc protease
GOEHLEBP_00141	gene	1218	norV			
GOEHLEBP_00141	CDS	1218	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GOEHLEBP_00142	gene	1035	ruvB			
GOEHLEBP_00142	CDS	1035	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GOEHLEBP_00143	gene	1578				
GOEHLEBP_00143	CDS	1578				hypothetical protein
GOEHLEBP_00144	gene	411	ybeY			
GOEHLEBP_00144	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GOEHLEBP_00145	gene	441	coaD			
GOEHLEBP_00145	CDS	441	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GOEHLEBP_00146	gene	1944	gyrB_1			
GOEHLEBP_00146	CDS	1944	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
GOEHLEBP_00147	gene	1149	yghO			
GOEHLEBP_00147	CDS	1149	yghO			Protein YghO
GOEHLEBP_00148	gene	834				
GOEHLEBP_00148	CDS	834				hypothetical protein
GOEHLEBP_00149	gene	528	trmR			
GOEHLEBP_00149	CDS	528	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GOEHLEBP_00150	gene	1008				
GOEHLEBP_00150	CDS	1008				hypothetical protein
GOEHLEBP_00151	gene	885				
GOEHLEBP_00151	CDS	885				hypothetical protein
GOEHLEBP_00152	gene	519				
GOEHLEBP_00152	CDS	519				hypothetical protein
GOEHLEBP_00153	gene	672				
GOEHLEBP_00153	CDS	672				hypothetical protein
GOEHLEBP_00154	gene	3537				
GOEHLEBP_00154	CDS	3537				hypothetical protein
GOEHLEBP_00155	gene	1545				
GOEHLEBP_00155	CDS	1545				hypothetical protein
GOEHLEBP_00156	gene	444				
GOEHLEBP_00156	CDS	444				hypothetical protein
GOEHLEBP_00157	gene	1503				
GOEHLEBP_00157	CDS	1503				hypothetical protein
GOEHLEBP_00158	gene	1116				
GOEHLEBP_00158	CDS	1116				hypothetical protein
GOEHLEBP_00159	gene	2685				
GOEHLEBP_00159	CDS	2685				hypothetical protein
GOEHLEBP_00160	gene	1416				
GOEHLEBP_00160	CDS	1416				hypothetical protein
GOEHLEBP_00161	gene	144				
GOEHLEBP_00161	CDS	144				hypothetical protein
GOEHLEBP_00162	gene	819	pdxK			
GOEHLEBP_00162	CDS	819	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
GOEHLEBP_00163	gene	537				
GOEHLEBP_00163	CDS	537				hypothetical protein
GOEHLEBP_00164	gene	165				
GOEHLEBP_00164	CDS	165				hypothetical protein
GOEHLEBP_00165	gene	1767				
GOEHLEBP_00165	CDS	1767				hypothetical protein
GOEHLEBP_00166	gene	1686				
GOEHLEBP_00166	CDS	1686				hypothetical protein
GOEHLEBP_00167	gene	1851				
GOEHLEBP_00167	CDS	1851				hypothetical protein
GOEHLEBP_00168	gene	3351				
GOEHLEBP_00168	CDS	3351				hypothetical protein
GOEHLEBP_00169	gene	1410				
GOEHLEBP_00169	CDS	1410		3.4.24.-	COG0750	Putative zinc metalloprotease
GOEHLEBP_00170	gene	1155	dxr			
GOEHLEBP_00170	CDS	1155	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
GOEHLEBP_00171	gene	522	rimM			
GOEHLEBP_00171	CDS	522	rimM			Ribosome maturation factor RimM
GOEHLEBP_00172	gene	1347	murA			
GOEHLEBP_00172	CDS	1347	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GOEHLEBP_00173	gene	612				
GOEHLEBP_00173	CDS	612				hypothetical protein
GOEHLEBP_00174	gene	690	tsaB			
GOEHLEBP_00174	CDS	690	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GOEHLEBP_00175	gene	879				
GOEHLEBP_00175	CDS	879				hypothetical protein
GOEHLEBP_00176	gene	1149				
GOEHLEBP_00176	CDS	1149				hypothetical protein
GOEHLEBP_00177	gene	576	gmk			
GOEHLEBP_00177	CDS	576	gmk	2.7.4.8	COG0194	Guanylate kinase
GOEHLEBP_00178	gene	633	nadD			
GOEHLEBP_00178	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
GOEHLEBP_00179	gene	717				
GOEHLEBP_00179	CDS	717				hypothetical protein
GOEHLEBP_00180	gene	1077				
GOEHLEBP_00180	CDS	1077				hypothetical protein
GOEHLEBP_00181	gene	1341				
GOEHLEBP_00181	CDS	1341				hypothetical protein
GOEHLEBP_00182	gene	1734				
GOEHLEBP_00182	CDS	1734				hypothetical protein
GOEHLEBP_00183	gene	1788				
GOEHLEBP_00183	CDS	1788				hypothetical protein
GOEHLEBP_00184	gene	462	rplM			
GOEHLEBP_00184	CDS	462	rplM		COG0102	50S ribosomal protein L13
GOEHLEBP_00185	gene	387	rpsI			
GOEHLEBP_00185	CDS	387	rpsI		COG0103	30S ribosomal protein S9
GOEHLEBP_00186	gene	870	rpsB			
GOEHLEBP_00186	CDS	870	rpsB		COG0052	30S ribosomal protein S2
GOEHLEBP_00187	gene	999	TSFM			
GOEHLEBP_00187	CDS	999	TSFM			Elongation factor Ts, mitochondrial
GOEHLEBP_00188	gene	618	ycgM			
GOEHLEBP_00188	CDS	618	ycgM		COG0179	putative protein YcgM
GOEHLEBP_00189	gene	3567				
GOEHLEBP_00189	CDS	3567				hypothetical protein
GOEHLEBP_00190	gene	96				
GOEHLEBP_00190	CDS	96				hypothetical protein
GOEHLEBP_00191	gene	1146				
GOEHLEBP_00191	CDS	1146				hypothetical protein
GOEHLEBP_00192	gene	477	ispF			
GOEHLEBP_00192	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GOEHLEBP_00193	gene	765				
GOEHLEBP_00193	CDS	765				hypothetical protein
GOEHLEBP_00194	gene	2229	btuB_1			
GOEHLEBP_00194	CDS	2229	btuB_1			Vitamin B12 transporter BtuB
GOEHLEBP_00195	gene	4299				
GOEHLEBP_00195	CDS	4299				hypothetical protein
GOEHLEBP_00196	gene	705				
GOEHLEBP_00196	CDS	705				hypothetical protein
GOEHLEBP_00197	gene	603				
GOEHLEBP_00197	CDS	603				hypothetical protein
GOEHLEBP_00198	gene	330				
GOEHLEBP_00198	CDS	330				hypothetical protein
GOEHLEBP_00199	gene	1356	mshA_1			
GOEHLEBP_00199	CDS	1356	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GOEHLEBP_00200	gene	804				
GOEHLEBP_00200	CDS	804		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
GOEHLEBP_00201	gene	1857	eptC_1			
GOEHLEBP_00201	CDS	1857	eptC_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
GOEHLEBP_00202	gene	1071				
GOEHLEBP_00202	CDS	1071				hypothetical protein
GOEHLEBP_00203	gene	1683				
GOEHLEBP_00203	CDS	1683		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GOEHLEBP_00204	gene	900	nadK			
GOEHLEBP_00204	CDS	900	nadK	2.7.1.23		NAD kinase
GOEHLEBP_00205	gene	567	yajL			
GOEHLEBP_00205	CDS	567	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GOEHLEBP_00206	gene	609				
GOEHLEBP_00206	CDS	609				hypothetical protein
GOEHLEBP_00207	gene	879				
GOEHLEBP_00207	CDS	879		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
GOEHLEBP_00208	gene	639				
GOEHLEBP_00208	CDS	639				hypothetical protein
GOEHLEBP_00209	gene	1440				
GOEHLEBP_00209	CDS	1440				hypothetical protein
GOEHLEBP_00210	gene	1443	tuaB_1			
GOEHLEBP_00210	CDS	1443	tuaB_1		COG2244	Teichuronic acid biosynthesis protein TuaB
GOEHLEBP_00211	gene	138				
GOEHLEBP_00211	CDS	138				hypothetical protein
GOEHLEBP_00212	gene	933				
GOEHLEBP_00212	CDS	933				hypothetical protein
GOEHLEBP_00213	gene	1677				
GOEHLEBP_00213	CDS	1677				hypothetical protein
GOEHLEBP_00214	gene	972	dpnM_1			
GOEHLEBP_00214	CDS	972	dpnM_1	2.1.1.72		Modification methylase DpnIIA
GOEHLEBP_00215	gene	129				
GOEHLEBP_00215	CDS	129				hypothetical protein
GOEHLEBP_00216	gene	1095				
GOEHLEBP_00216	CDS	1095				hypothetical protein
GOEHLEBP_00217	gene	636	nfrA2			
GOEHLEBP_00217	CDS	636	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
GOEHLEBP_00218	gene	1554				
GOEHLEBP_00218	CDS	1554				hypothetical protein
GOEHLEBP_00219	gene	1242				
GOEHLEBP_00219	CDS	1242				hypothetical protein
GOEHLEBP_00220	gene	1965	btuB_2			
GOEHLEBP_00220	CDS	1965	btuB_2			Vitamin B12 transporter BtuB
GOEHLEBP_00221	gene	252				
GOEHLEBP_00221	CDS	252				hypothetical protein
GOEHLEBP_00222	gene	2394				
GOEHLEBP_00222	CDS	2394				hypothetical protein
GOEHLEBP_00223	gene	744				
GOEHLEBP_00223	CDS	744				hypothetical protein
GOEHLEBP_00224	gene	1206				
GOEHLEBP_00224	CDS	1206				hypothetical protein
GOEHLEBP_00225	gene	519				
GOEHLEBP_00225	CDS	519				hypothetical protein
GOEHLEBP_00226	gene	714				
GOEHLEBP_00226	CDS	714				hypothetical protein
GOEHLEBP_00227	gene	1494				
GOEHLEBP_00227	CDS	1494				hypothetical protein
GOEHLEBP_00228	gene	3183				
GOEHLEBP_00228	CDS	3183				TonB-dependent receptor P26
GOEHLEBP_00229	gene	75				
GOEHLEBP_00229	tRNA	75				tRNA-Met(cat)
GOEHLEBP_00230	gene	420				
GOEHLEBP_00230	CDS	420				hypothetical protein
GOEHLEBP_00231	gene	471				
GOEHLEBP_00231	CDS	471				hypothetical protein
GOEHLEBP_00232	gene	1410	dnaA			
GOEHLEBP_00232	CDS	1410	dnaA			Chromosomal replication initiator protein DnaA
GOEHLEBP_00233	gene	903				
GOEHLEBP_00233	CDS	903				hypothetical protein
GOEHLEBP_00234	gene	1185				
GOEHLEBP_00234	CDS	1185				hypothetical protein
GOEHLEBP_00235	gene	381	folB			
GOEHLEBP_00235	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
GOEHLEBP_00236	gene	2559				
GOEHLEBP_00236	CDS	2559				hypothetical protein
GOEHLEBP_00237	gene	738				
GOEHLEBP_00237	CDS	738				hypothetical protein
GOEHLEBP_00238	gene	423				
GOEHLEBP_00238	CDS	423				hypothetical protein
GOEHLEBP_00239	gene	1959				
GOEHLEBP_00239	CDS	1959				hypothetical protein
GOEHLEBP_00240	gene	1458				
GOEHLEBP_00240	CDS	1458				hypothetical protein
GOEHLEBP_00241	gene	963				
GOEHLEBP_00241	CDS	963				hypothetical protein
GOEHLEBP_00242	gene	846				
GOEHLEBP_00242	CDS	846				hypothetical protein
GOEHLEBP_00243	gene	648				
GOEHLEBP_00243	CDS	648				hypothetical protein
GOEHLEBP_00244	gene	675				
GOEHLEBP_00244	CDS	675				hypothetical protein
GOEHLEBP_00245	gene	831	tolQ_1			
GOEHLEBP_00245	CDS	831	tolQ_1			Tol-Pal system protein TolQ
GOEHLEBP_00246	gene	147				
GOEHLEBP_00246	CDS	147				hypothetical protein
GOEHLEBP_00247	gene	1209	ribBA			
GOEHLEBP_00247	CDS	1209	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GOEHLEBP_00248	gene	1866				
GOEHLEBP_00248	CDS	1866				hypothetical protein
GOEHLEBP_00249	gene	600	tdk			
GOEHLEBP_00249	CDS	600	tdk	2.7.1.21	COG1435	Thymidine kinase
GOEHLEBP_00250	gene	1134				
GOEHLEBP_00250	CDS	1134				hypothetical protein
GOEHLEBP_00251	gene	74				
GOEHLEBP_00251	tRNA	74				tRNA-Lys(ttt)
GOEHLEBP_00252	gene	74				
GOEHLEBP_00252	tRNA	74				tRNA-Pro(ggg)
GOEHLEBP_00253	gene	852				
GOEHLEBP_00253	CDS	852				hypothetical protein
GOEHLEBP_00254	gene	840				
GOEHLEBP_00254	CDS	840				hypothetical protein
GOEHLEBP_00255	gene	99				
GOEHLEBP_00255	CDS	99				hypothetical protein
GOEHLEBP_00256	gene	471				
GOEHLEBP_00256	CDS	471				hypothetical protein
GOEHLEBP_00257	gene	1164				
GOEHLEBP_00257	CDS	1164				hypothetical protein
GOEHLEBP_00258	gene	1251	aroA			
GOEHLEBP_00258	CDS	1251	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GOEHLEBP_00259	gene	393				
GOEHLEBP_00259	CDS	393				hypothetical protein
