locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEMEIKGF_00039	tRNA	83				tRNA-Leu(tag)
CEMEIKGF_00040	gene	828	btuD_1			
CEMEIKGF_00040	CDS	828	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CEMEIKGF_00041	gene	1005				
CEMEIKGF_00041	CDS	1005				hypothetical protein
CEMEIKGF_00042	gene	861				
CEMEIKGF_00042	CDS	861				hypothetical protein
CEMEIKGF_00043	gene	2682	parC			
CEMEIKGF_00043	CDS	2682	parC	5.6.2.2		DNA topoisomerase 4 subunit A
CEMEIKGF_00044	gene	951				
CEMEIKGF_00044	CDS	951				hypothetical protein
CEMEIKGF_00045	gene	720				
CEMEIKGF_00045	CDS	720				hypothetical protein
CEMEIKGF_00046	gene	975				
CEMEIKGF_00046	CDS	975		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
CEMEIKGF_00047	gene	699				
CEMEIKGF_00047	CDS	699				hypothetical protein
CEMEIKGF_00048	gene	882	dtd3			
CEMEIKGF_00048	CDS	882	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CEMEIKGF_00049	gene	89				
CEMEIKGF_00049	tRNA	89				tRNA-Ser(gga)
CEMEIKGF_00050	gene	1323				
CEMEIKGF_00050	CDS	1323				hypothetical protein
CEMEIKGF_00051	gene	441				
CEMEIKGF_00051	CDS	441				hypothetical protein
CEMEIKGF_00052	gene	1452				
CEMEIKGF_00052	CDS	1452				hypothetical protein
CEMEIKGF_00053	gene	567	resA_2			
CEMEIKGF_00053	CDS	567	resA_2			Thiol-disulfide oxidoreductase ResA
CEMEIKGF_00054	gene	534	maa			
CEMEIKGF_00054	CDS	534	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
CEMEIKGF_00055	gene	483				
CEMEIKGF_00055	CDS	483				hypothetical protein
CEMEIKGF_00056	gene	498				
CEMEIKGF_00056	CDS	498				hypothetical protein
CEMEIKGF_00057	gene	477				
CEMEIKGF_00057	CDS	477				hypothetical protein
CEMEIKGF_00058	gene	807	tolQ_1			
CEMEIKGF_00058	CDS	807	tolQ_1			Tol-Pal system protein TolQ
CEMEIKGF_00059	gene	486	asnC_1			
CEMEIKGF_00059	CDS	486	asnC_1		COG1522	Regulatory protein AsnC
CEMEIKGF_00060	gene	135				
CEMEIKGF_00060	CDS	135				hypothetical protein
CEMEIKGF_00061	gene	486	dfrA			
CEMEIKGF_00061	CDS	486	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
CEMEIKGF_00062	gene	795	thyA			
CEMEIKGF_00062	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
CEMEIKGF_00063	gene	1410	rsmF			
CEMEIKGF_00063	CDS	1410	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
CEMEIKGF_00064	gene	777				
CEMEIKGF_00064	CDS	777				hypothetical protein
CEMEIKGF_00065	gene	186				
CEMEIKGF_00065	CDS	186				hypothetical protein
CEMEIKGF_00066	gene	543	algU			
CEMEIKGF_00066	CDS	543	algU		COG1595	RNA polymerase sigma-H factor
CEMEIKGF_00067	gene	360				
CEMEIKGF_00067	CDS	360				hypothetical protein
CEMEIKGF_00068	gene	2067	pal_1			
CEMEIKGF_00068	CDS	2067	pal_1			Peptidoglycan-associated lipoprotein
CEMEIKGF_00069	gene	114				
CEMEIKGF_00069	CDS	114				hypothetical protein
CEMEIKGF_00070	gene	519				
CEMEIKGF_00070	CDS	519				hypothetical protein
CEMEIKGF_00071	gene	981	glkA			
CEMEIKGF_00071	CDS	981	glkA	2.7.1.2		Glucokinase
CEMEIKGF_00072	gene	690				
CEMEIKGF_00072	CDS	690				hypothetical protein
CEMEIKGF_00073	gene	579				
CEMEIKGF_00073	CDS	579				hypothetical protein
CEMEIKGF_00074	gene	858	rmlD			
CEMEIKGF_00074	CDS	858	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
CEMEIKGF_00075	gene	1593	prfC			
CEMEIKGF_00075	CDS	1593	prfC		COG4108	Peptide chain release factor 3
CEMEIKGF_00076	gene	1038				
CEMEIKGF_00076	CDS	1038				hypothetical protein
CEMEIKGF_00077	gene	1932				
CEMEIKGF_00077	CDS	1932				hypothetical protein
CEMEIKGF_00078	gene	1296				
CEMEIKGF_00078	CDS	1296				hypothetical protein
CEMEIKGF_00079	gene	888				
CEMEIKGF_00079	CDS	888				hypothetical protein
CEMEIKGF_00080	gene	1476	rbbA			
CEMEIKGF_00080	CDS	1476	rbbA		COG0842	Ribosome-associated ATPase
CEMEIKGF_00081	gene	1065	ybhS			
CEMEIKGF_00081	CDS	1065	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
CEMEIKGF_00082	gene	1098	ybhR_1			
CEMEIKGF_00082	CDS	1098	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
CEMEIKGF_00083	gene	1404				
CEMEIKGF_00083	CDS	1404				hypothetical protein
CEMEIKGF_00084	gene	2640	rep_1			
CEMEIKGF_00084	CDS	2640	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
CEMEIKGF_00085	gene	1251	tdcG			
CEMEIKGF_00085	CDS	1251	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
CEMEIKGF_00086	gene	405				
CEMEIKGF_00086	CDS	405				hypothetical protein
CEMEIKGF_00087	gene	822	cmk_1			
CEMEIKGF_00087	CDS	822	cmk_1	2.7.4.25		Cytidylate kinase
CEMEIKGF_00088	gene	1374	yeeO			
CEMEIKGF_00088	CDS	1374	yeeO		COG0534	putative FMN/FAD exporter YeeO
CEMEIKGF_00089	gene	123				
CEMEIKGF_00089	CDS	123				hypothetical protein
CEMEIKGF_00090	gene	339				
CEMEIKGF_00090	CDS	339				hypothetical protein
CEMEIKGF_00091	gene	582				
CEMEIKGF_00091	CDS	582				hypothetical protein
CEMEIKGF_00092	gene	1542	glyQS			
CEMEIKGF_00092	CDS	1542	glyQS	6.1.1.14		Glycine--tRNA ligase
CEMEIKGF_00093	gene	105				
CEMEIKGF_00093	CDS	105				hypothetical protein
CEMEIKGF_00094	gene	117				
CEMEIKGF_00094	CDS	117				hypothetical protein
CEMEIKGF_00095	gene	2493				
CEMEIKGF_00095	CDS	2493				hypothetical protein
CEMEIKGF_00096	gene	1560				
CEMEIKGF_00096	CDS	1560				hypothetical protein
CEMEIKGF_00097	gene	102				
CEMEIKGF_00097	CDS	102				hypothetical protein
CEMEIKGF_00098	gene	1815				
CEMEIKGF_00098	CDS	1815				hypothetical protein
CEMEIKGF_00099	gene	1377	fucP			
CEMEIKGF_00099	CDS	1377	fucP		COG0738	L-fucose-proton symporter
CEMEIKGF_00100	gene	1191	mro			
CEMEIKGF_00100	CDS	1191	mro	5.1.3.3	COG2017	Aldose 1-epimerase
CEMEIKGF_00101	gene	1224	fpgS			
CEMEIKGF_00101	CDS	1224	fpgS	6.3.2.17		Folylpolyglutamate synthase
CEMEIKGF_00102	gene	1173	dnaJ			
CEMEIKGF_00102	CDS	1173	dnaJ		COG0484	Chaperone protein DnaJ
CEMEIKGF_00103	gene	582	grpE			
CEMEIKGF_00103	CDS	582	grpE		COG0576	Protein GrpE
CEMEIKGF_00104	gene	1611	ybiT			
CEMEIKGF_00104	CDS	1611	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CEMEIKGF_00105	gene	129				
CEMEIKGF_00105	CDS	129				hypothetical protein
CEMEIKGF_00106	gene	732				
CEMEIKGF_00106	CDS	732				hypothetical protein
CEMEIKGF_00107	gene	1035				
CEMEIKGF_00107	CDS	1035				hypothetical protein
CEMEIKGF_00108	gene	924				
CEMEIKGF_00108	CDS	924				hypothetical protein
CEMEIKGF_00109	gene	618				
CEMEIKGF_00109	CDS	618				hypothetical protein
CEMEIKGF_00110	gene	1356				
CEMEIKGF_00110	CDS	1356				hypothetical protein
CEMEIKGF_00111	gene	972	ravA			
CEMEIKGF_00111	CDS	972	ravA	3.6.3.-		ATPase RavA
CEMEIKGF_00112	gene	1314				
CEMEIKGF_00112	CDS	1314				hypothetical protein
CEMEIKGF_00113	gene	642	gph_1			
CEMEIKGF_00113	CDS	642	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CEMEIKGF_00114	gene	1326				
CEMEIKGF_00114	CDS	1326				hypothetical protein
CEMEIKGF_00115	gene	606	ribE			
CEMEIKGF_00115	CDS	606	ribE	2.5.1.9	COG0307	Riboflavin synthase
CEMEIKGF_00116	gene	1272	apgM			
CEMEIKGF_00116	CDS	1272	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CEMEIKGF_00117	gene	636				
CEMEIKGF_00117	CDS	636				hypothetical protein
CEMEIKGF_00118	gene	1365	bepA_1			
CEMEIKGF_00118	CDS	1365	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CEMEIKGF_00119	gene	1707	glnS			
CEMEIKGF_00119	CDS	1707	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
CEMEIKGF_00120	gene	282				
CEMEIKGF_00120	CDS	282				hypothetical protein
CEMEIKGF_00121	gene	1026	mltG			
CEMEIKGF_00121	CDS	1026	mltG	4.2.2.-		Endolytic murein transglycosylase
CEMEIKGF_00122	gene	1386				
CEMEIKGF_00122	CDS	1386				hypothetical protein
CEMEIKGF_00123	gene	432				
CEMEIKGF_00123	CDS	432				hypothetical protein
CEMEIKGF_00124	gene	2040	topB_1			
CEMEIKGF_00124	CDS	2040	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
CEMEIKGF_00125	gene	738	lutA			
CEMEIKGF_00125	CDS	738	lutA		COG0247	Lactate utilization protein A
CEMEIKGF_00126	gene	1371	lutB			
CEMEIKGF_00126	CDS	1371	lutB		COG1139	Lactate utilization protein B
CEMEIKGF_00127	gene	585				
CEMEIKGF_00127	CDS	585				hypothetical protein
CEMEIKGF_00128	gene	570				
CEMEIKGF_00128	CDS	570				hypothetical protein
CEMEIKGF_00129	gene	537	sigE			
CEMEIKGF_00129	CDS	537	sigE		COG1595	ECF RNA polymerase sigma factor SigE
CEMEIKGF_00130	gene	1242				
CEMEIKGF_00130	CDS	1242				hypothetical protein
CEMEIKGF_00131	gene	1824				
CEMEIKGF_00131	CDS	1824				hypothetical protein
CEMEIKGF_00132	gene	1116	fdtB			
CEMEIKGF_00132	CDS	1116	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
CEMEIKGF_00133	gene	939				
CEMEIKGF_00133	CDS	939				hypothetical protein
CEMEIKGF_00134	gene	411	fdtA			
CEMEIKGF_00134	CDS	411	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
CEMEIKGF_00135	gene	1134	rfbB_1			
CEMEIKGF_00135	CDS	1134	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
CEMEIKGF_00136	gene	630	cmk_2			
CEMEIKGF_00136	CDS	630	cmk_2	2.7.4.25		Cytidylate kinase
CEMEIKGF_00137	gene	1404	mepA			
CEMEIKGF_00137	CDS	1404	mepA			Multidrug export protein MepA
CEMEIKGF_00138	gene	1323	xseA			
CEMEIKGF_00138	CDS	1323	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CEMEIKGF_00139	gene	171	xseB			
CEMEIKGF_00139	CDS	171	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CEMEIKGF_00140	gene	1023	ilvE			
CEMEIKGF_00140	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CEMEIKGF_00141	gene	1431	pepC			
CEMEIKGF_00141	CDS	1431	pepC	3.4.22.40	COG3579	Aminopeptidase C
CEMEIKGF_00142	gene	900	ddh			
CEMEIKGF_00142	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
CEMEIKGF_00143	gene	606	ruvA			
CEMEIKGF_00143	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
CEMEIKGF_00144	gene	7554				
CEMEIKGF_00144	CDS	7554				hypothetical protein
CEMEIKGF_00145	gene	1533	pafA			
CEMEIKGF_00145	CDS	1533	pafA	3.1.3.1		Alkaline phosphatase PafA
CEMEIKGF_00146	gene	162				
CEMEIKGF_00146	CDS	162				hypothetical protein
CEMEIKGF_00147	gene	1401	algC_1			
CEMEIKGF_00147	CDS	1401	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
CEMEIKGF_00148	gene	642				
CEMEIKGF_00148	CDS	642				hypothetical protein
CEMEIKGF_00149	gene	873	carD			
CEMEIKGF_00149	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
CEMEIKGF_00150	gene	1026	carE			
CEMEIKGF_00150	CDS	1026	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
CEMEIKGF_00151	gene	1725	caiA			
CEMEIKGF_00151	CDS	1725	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
CEMEIKGF_00152	gene	114				
CEMEIKGF_00152	CDS	114				hypothetical protein
CEMEIKGF_00153	gene	627				
CEMEIKGF_00153	CDS	627				hypothetical protein
CEMEIKGF_00154	gene	825				
CEMEIKGF_00154	CDS	825				hypothetical protein
CEMEIKGF_00155	gene	591				
CEMEIKGF_00155	CDS	591				hypothetical protein
CEMEIKGF_00156	gene	1278				
CEMEIKGF_00156	CDS	1278				hypothetical protein
CEMEIKGF_00157	gene	96				
CEMEIKGF_00157	CDS	96				hypothetical protein
CEMEIKGF_00158	gene	165				
CEMEIKGF_00158	CDS	165				hypothetical protein
CEMEIKGF_00159	gene	1833	LIAS			
CEMEIKGF_00159	CDS	1833	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
CEMEIKGF_00160	gene	1158	pntA_1			
CEMEIKGF_00160	CDS	1158	pntA_1	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
CEMEIKGF_00161	gene	315	pntA_2			
CEMEIKGF_00161	CDS	315	pntA_2	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
CEMEIKGF_00162	gene	1533	pntB			
CEMEIKGF_00162	CDS	1533	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
CEMEIKGF_00163	gene	1665	fadD3			
CEMEIKGF_00163	CDS	1665	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
CEMEIKGF_00164	gene	1248	lolE_1			
CEMEIKGF_00164	CDS	1248	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CEMEIKGF_00165	gene	2055	htpG			
CEMEIKGF_00165	CDS	2055	htpG			Chaperone protein HtpG
CEMEIKGF_00166	gene	1455	pepD_1			
CEMEIKGF_00166	CDS	1455	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
CEMEIKGF_00167	gene	231				
CEMEIKGF_00167	CDS	231				hypothetical protein
CEMEIKGF_00168	gene	606				
CEMEIKGF_00168	CDS	606				hypothetical protein
CEMEIKGF_00169	gene	636	nth			
CEMEIKGF_00169	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
CEMEIKGF_00170	gene	711				
CEMEIKGF_00170	CDS	711				hypothetical protein
CEMEIKGF_00171	gene	648				
CEMEIKGF_00171	CDS	648				hypothetical protein
CEMEIKGF_00172	gene	2463	pheT			
CEMEIKGF_00172	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CEMEIKGF_00173	gene	726				
CEMEIKGF_00173	CDS	726			COG0217	putative transcriptional regulatory protein
CEMEIKGF_00174	gene	387				
CEMEIKGF_00174	CDS	387				hypothetical protein
CEMEIKGF_00175	gene	1782	lepA			
CEMEIKGF_00175	CDS	1782	lepA	3.6.5.-	COG0481	Elongation factor 4
CEMEIKGF_00176	gene	603				
CEMEIKGF_00176	CDS	603				hypothetical protein
CEMEIKGF_00177	gene	2181	bamA_1			
CEMEIKGF_00177	CDS	2181	bamA_1			Outer membrane protein assembly factor BamA
CEMEIKGF_00178	gene	465				
CEMEIKGF_00178	CDS	465				hypothetical protein
CEMEIKGF_00179	gene	807	yycJ			
CEMEIKGF_00179	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CEMEIKGF_00180	gene	2136				
CEMEIKGF_00180	CDS	2136				hypothetical protein
CEMEIKGF_00181	gene	2118				
CEMEIKGF_00181	CDS	2118				hypothetical protein
CEMEIKGF_00182	gene	264	rpmB			
CEMEIKGF_00182	CDS	264	rpmB		COG0227	50S ribosomal protein L28
CEMEIKGF_00183	gene	189	rpmG2			
CEMEIKGF_00183	CDS	189	rpmG2			50S ribosomal protein L33 2
CEMEIKGF_00184	gene	159				
CEMEIKGF_00184	CDS	159				hypothetical protein
CEMEIKGF_00185	gene	957	ftsY			
CEMEIKGF_00185	CDS	957	ftsY		COG0552	Signal recognition particle receptor FtsY
CEMEIKGF_00186	gene	1317	rimO			
CEMEIKGF_00186	CDS	1317	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CEMEIKGF_00187	gene	294	hup_1			
CEMEIKGF_00187	CDS	294	hup_1		COG0776	DNA-binding protein HU
CEMEIKGF_00188	gene	1374	ihfA			
CEMEIKGF_00188	CDS	1374	ihfA			Integration host factor subunit alpha
CEMEIKGF_00189	gene	996				
CEMEIKGF_00189	CDS	996				hypothetical protein
CEMEIKGF_00190	gene	870				
CEMEIKGF_00190	CDS	870				hypothetical protein
CEMEIKGF_00191	gene	1107				
CEMEIKGF_00191	CDS	1107				hypothetical protein
CEMEIKGF_00192	gene	999				
CEMEIKGF_00192	CDS	999				hypothetical protein
CEMEIKGF_00193	gene	1029				
CEMEIKGF_00193	CDS	1029				hypothetical protein
CEMEIKGF_00194	gene	693				
CEMEIKGF_00194	CDS	693				hypothetical protein
CEMEIKGF_00195	gene	2562				
CEMEIKGF_00195	CDS	2562				hypothetical protein
CEMEIKGF_00196	gene	687				
CEMEIKGF_00196	CDS	687				hypothetical protein
CEMEIKGF_00197	gene	1236	queA_1			
CEMEIKGF_00197	CDS	1236	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CEMEIKGF_00198	gene	1941	nadE			
CEMEIKGF_00198	CDS	1941	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
CEMEIKGF_00199	gene	891				
CEMEIKGF_00199	CDS	891				hypothetical protein
CEMEIKGF_00200	gene	2676	gyrA			
CEMEIKGF_00200	CDS	2676	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
CEMEIKGF_00201	gene	1170				
CEMEIKGF_00201	CDS	1170				hypothetical protein
CEMEIKGF_00202	gene	1209				
CEMEIKGF_00202	CDS	1209				hypothetical protein
CEMEIKGF_00203	gene	1254				
CEMEIKGF_00203	CDS	1254				hypothetical protein
CEMEIKGF_00204	gene	504				
CEMEIKGF_00204	CDS	504				hypothetical protein
CEMEIKGF_00205	gene	480	smpB			
CEMEIKGF_00205	CDS	480	smpB		COG0691	SsrA-binding protein
CEMEIKGF_00206	gene	405				
CEMEIKGF_00206	CDS	405				hypothetical protein
CEMEIKGF_00207	gene	855	map_1			
CEMEIKGF_00207	CDS	855	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
CEMEIKGF_00208	gene	1026	tsaD			
CEMEIKGF_00208	CDS	1026	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CEMEIKGF_00209	gene	492	pncC			
CEMEIKGF_00209	CDS	492	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
CEMEIKGF_00210	gene	120				
CEMEIKGF_00210	CDS	120				hypothetical protein
CEMEIKGF_00211	gene	1482	degQ			
CEMEIKGF_00211	CDS	1482	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
CEMEIKGF_00212	gene	1026	ansA			
CEMEIKGF_00212	CDS	1026	ansA	3.5.1.1	COG0252	L-asparaginase 1
CEMEIKGF_00213	gene	2061	btuB_1			
CEMEIKGF_00213	CDS	2061	btuB_1			Vitamin B12 transporter BtuB
CEMEIKGF_00214	gene	540				
CEMEIKGF_00214	CDS	540				hypothetical protein
CEMEIKGF_00215	gene	1986	rho			
CEMEIKGF_00215	CDS	1986	rho	3.6.4.-		Transcription termination factor Rho
CEMEIKGF_00216	gene	303				
CEMEIKGF_00216	CDS	303				hypothetical protein
CEMEIKGF_00217	gene	579				
CEMEIKGF_00217	CDS	579		2.3.1.-	COG1670	Acetyltransferase
CEMEIKGF_00218	gene	531				
CEMEIKGF_00218	CDS	531				hypothetical protein
CEMEIKGF_00219	gene	90				
CEMEIKGF_00219	CDS	90				hypothetical protein
CEMEIKGF_00220	gene	654	rbr			
CEMEIKGF_00220	CDS	654	rbr		COG1592	Rubrerythrin
CEMEIKGF_00221	gene	74				
CEMEIKGF_00221	tRNA	74				tRNA-Lys(ctt)
CEMEIKGF_00222	gene	969	msrA			
CEMEIKGF_00222	CDS	969	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
CEMEIKGF_00223	gene	1164				
CEMEIKGF_00223	CDS	1164				hypothetical protein
CEMEIKGF_00224	gene	546				
CEMEIKGF_00224	CDS	546				hypothetical protein
CEMEIKGF_00225	gene	486	ftnA			
CEMEIKGF_00225	CDS	486	ftnA	1.16.3.2		Bacterial non-heme ferritin
CEMEIKGF_00226	gene	936	arnC_1			
CEMEIKGF_00226	CDS	936	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
CEMEIKGF_00227	gene	1212				
CEMEIKGF_00227	CDS	1212				hypothetical protein
CEMEIKGF_00228	gene	390				
CEMEIKGF_00228	CDS	390				hypothetical protein
CEMEIKGF_00229	gene	1038	pheS			
CEMEIKGF_00229	CDS	1038	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CEMEIKGF_00230	gene	1356				
CEMEIKGF_00230	CDS	1356				hypothetical protein
CEMEIKGF_00231	gene	852				
CEMEIKGF_00231	CDS	852				hypothetical protein
CEMEIKGF_00232	gene	1026	murB			
CEMEIKGF_00232	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CEMEIKGF_00233	gene	774	rbn			
CEMEIKGF_00233	CDS	774	rbn	3.1.26.11		Ribonuclease BN
CEMEIKGF_00234	gene	294				
CEMEIKGF_00234	CDS	294				hypothetical protein
CEMEIKGF_00235	gene	369				
CEMEIKGF_00235	CDS	369				hypothetical protein
CEMEIKGF_00236	gene	216				
CEMEIKGF_00236	CDS	216				hypothetical protein
CEMEIKGF_00237	gene	516				
CEMEIKGF_00237	CDS	516				hypothetical protein
CEMEIKGF_00238	gene	291	yqgF			
CEMEIKGF_00238	CDS	291	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
CEMEIKGF_00239	gene	561	def			
CEMEIKGF_00239	CDS	561	def	3.5.1.88	COG0242	Peptide deformylase
CEMEIKGF_00240	gene	1965	bepA_2			
CEMEIKGF_00240	CDS	1965	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
