locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAGJFKJG_00022	CDS	2616	bamA_1			Outer membrane protein assembly factor BamA
KAGJFKJG_00023	gene	513				
KAGJFKJG_00023	CDS	513				hypothetical protein
KAGJFKJG_00024	gene	501	skp			
KAGJFKJG_00024	CDS	501	skp		COG2825	Chaperone protein Skp
KAGJFKJG_00025	gene	633				
KAGJFKJG_00025	CDS	633				hypothetical protein
KAGJFKJG_00026	gene	843	murI			
KAGJFKJG_00026	CDS	843	murI	5.1.1.3		Glutamate racemase
KAGJFKJG_00027	gene	2613				
KAGJFKJG_00027	CDS	2613				hypothetical protein
KAGJFKJG_00028	gene	594				
KAGJFKJG_00028	CDS	594				hypothetical protein
KAGJFKJG_00029	gene	1560				
KAGJFKJG_00029	CDS	1560				hypothetical protein
KAGJFKJG_00030	gene	1968				
KAGJFKJG_00030	CDS	1968				hypothetical protein
KAGJFKJG_00031	gene	807				
KAGJFKJG_00031	CDS	807				hypothetical protein
KAGJFKJG_00032	gene	1020	lpxL			
KAGJFKJG_00032	CDS	1020	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
KAGJFKJG_00033	gene	1008	ykoT			
KAGJFKJG_00033	CDS	1008	ykoT	2.4.-.-		putative glycosyltransferase YkoT
KAGJFKJG_00034	gene	1674	aspT_1			
KAGJFKJG_00034	CDS	1674	aspT_1			Aspartate/alanine antiporter
KAGJFKJG_00035	gene	1374	tpl			
KAGJFKJG_00035	CDS	1374	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
KAGJFKJG_00036	gene	264				
KAGJFKJG_00036	CDS	264				hypothetical protein
KAGJFKJG_00037	gene	2361				
KAGJFKJG_00037	CDS	2361				hypothetical protein
KAGJFKJG_00038	gene	2178	btuD_1			
KAGJFKJG_00038	CDS	2178	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KAGJFKJG_00039	gene	483				
KAGJFKJG_00039	CDS	483				hypothetical protein
KAGJFKJG_00040	gene	1506				
KAGJFKJG_00040	CDS	1506		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
KAGJFKJG_00041	gene	2295				
KAGJFKJG_00041	CDS	2295				hypothetical protein
KAGJFKJG_00042	gene	453				
KAGJFKJG_00042	CDS	453				hypothetical protein
KAGJFKJG_00043	gene	3030				
KAGJFKJG_00043	CDS	3030				hypothetical protein
KAGJFKJG_00044	gene	498	yrdA			
KAGJFKJG_00044	CDS	498	yrdA		COG0663	Protein YrdA
KAGJFKJG_00045	gene	387				
KAGJFKJG_00045	CDS	387				hypothetical protein
KAGJFKJG_00046	gene	1788	ftsH_1			
KAGJFKJG_00046	CDS	1788	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KAGJFKJG_00047	gene	936	eamA			
KAGJFKJG_00047	CDS	936	eamA		COG0697	putative amino-acid metabolite efflux pump
KAGJFKJG_00048	gene	1260	kdtA			
KAGJFKJG_00048	CDS	1260	kdtA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
KAGJFKJG_00049	gene	1536	gltX			
KAGJFKJG_00049	CDS	1536	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KAGJFKJG_00050	gene	2055	rny_1			
KAGJFKJG_00050	CDS	2055	rny_1	3.1.-.-		Ribonuclease Y
KAGJFKJG_00051	gene	1485				
KAGJFKJG_00051	CDS	1485				hypothetical protein
KAGJFKJG_00052	gene	900				
KAGJFKJG_00052	CDS	900				hypothetical protein
KAGJFKJG_00053	gene	2271	priA			
KAGJFKJG_00053	CDS	2271	priA	3.6.4.-	COG1198	Primosomal protein N'
KAGJFKJG_00054	gene	108				
KAGJFKJG_00054	CDS	108				hypothetical protein
KAGJFKJG_00055	gene	984	menF_1			
KAGJFKJG_00055	CDS	984	menF_1	5.4.4.2		Isochorismate synthase MenF
KAGJFKJG_00056	gene	597				
KAGJFKJG_00056	CDS	597				hypothetical protein
KAGJFKJG_00057	gene	600				
KAGJFKJG_00057	CDS	600				hypothetical protein
KAGJFKJG_00058	gene	1026				
KAGJFKJG_00058	CDS	1026				hypothetical protein
KAGJFKJG_00059	gene	1557				
KAGJFKJG_00059	CDS	1557				hypothetical protein
KAGJFKJG_00060	gene	816				
KAGJFKJG_00060	CDS	816				hypothetical protein
KAGJFKJG_00061	gene	1458	egtB			
KAGJFKJG_00061	CDS	1458	egtB	1.14.99.50		Hercynine oxygenase
KAGJFKJG_00062	gene	1035				
KAGJFKJG_00062	CDS	1035				hypothetical protein
	repeat_region	1888				
KAGJFKJG_00063	gene	306	cas2			
KAGJFKJG_00063	CDS	306	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
KAGJFKJG_00064	gene	933	cas1			
KAGJFKJG_00064	CDS	933	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
KAGJFKJG_00065	gene	4182	cas9			
KAGJFKJG_00065	CDS	4182	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
KAGJFKJG_00066	gene	624	yjdF			
KAGJFKJG_00066	CDS	624	yjdF		COG3647	Inner membrane protein YjdF
KAGJFKJG_00067	gene	83				
KAGJFKJG_00067	tRNA	83				tRNA-Leu(caa)
KAGJFKJG_00068	gene	1095	algA			
KAGJFKJG_00068	CDS	1095	algA		COG0662	Alginate biosynthesis protein AlgA
KAGJFKJG_00069	gene	1164				
KAGJFKJG_00069	CDS	1164				hypothetical protein
KAGJFKJG_00070	gene	1134				
KAGJFKJG_00070	CDS	1134				hypothetical protein
KAGJFKJG_00071	gene	1443	tuaB_1			
KAGJFKJG_00071	CDS	1443	tuaB_1		COG2244	Teichuronic acid biosynthesis protein TuaB
KAGJFKJG_00072	gene	807	rfbF			
KAGJFKJG_00072	CDS	807	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
KAGJFKJG_00073	gene	1101	rfbG			
KAGJFKJG_00073	CDS	1101	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
KAGJFKJG_00074	gene	450				
KAGJFKJG_00074	CDS	450				hypothetical protein
KAGJFKJG_00075	gene	912	rfbJ			
KAGJFKJG_00075	CDS	912	rfbJ	1.1.1.341	COG0451	CDP-abequose synthase
KAGJFKJG_00076	gene	1269				
KAGJFKJG_00076	CDS	1269				hypothetical protein
KAGJFKJG_00077	gene	1050	tagF			
KAGJFKJG_00077	CDS	1050	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
KAGJFKJG_00078	gene	969				
KAGJFKJG_00078	CDS	969				hypothetical protein
KAGJFKJG_00079	gene	828	arnC_1			
KAGJFKJG_00079	CDS	828	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KAGJFKJG_00080	gene	678	dapH_1			
KAGJFKJG_00080	CDS	678	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
KAGJFKJG_00081	gene	603	dapH_2			
KAGJFKJG_00081	CDS	603	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
KAGJFKJG_00082	gene	930				
KAGJFKJG_00082	CDS	930				hypothetical protein
KAGJFKJG_00083	gene	1158	carB_1			
KAGJFKJG_00083	CDS	1158	carB_1			Carbamoyl-phosphate synthase large chain
KAGJFKJG_00084	gene	876				
KAGJFKJG_00084	CDS	876				hypothetical protein
KAGJFKJG_00085	gene	1035	gtfA			
KAGJFKJG_00085	CDS	1035	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
KAGJFKJG_00086	gene	744				
KAGJFKJG_00086	CDS	744				hypothetical protein
KAGJFKJG_00087	gene	864				
KAGJFKJG_00087	CDS	864				hypothetical protein
KAGJFKJG_00088	gene	1587	thiK			
KAGJFKJG_00088	CDS	1587	thiK	2.7.1.89		Thiamine kinase
KAGJFKJG_00089	gene	1536				
KAGJFKJG_00089	CDS	1536			COG1292	putative glycine betaine transporter
KAGJFKJG_00090	gene	786				
KAGJFKJG_00090	CDS	786				hypothetical protein
KAGJFKJG_00091	gene	1200				
KAGJFKJG_00091	CDS	1200				hypothetical protein
KAGJFKJG_00092	gene	1155	mshA_1			
KAGJFKJG_00092	CDS	1155	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KAGJFKJG_00093	gene	543	dapH_3			
KAGJFKJG_00093	CDS	543	dapH_3	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
KAGJFKJG_00094	gene	792	tagA			
KAGJFKJG_00094	CDS	792	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
KAGJFKJG_00095	gene	963				
KAGJFKJG_00095	CDS	963				hypothetical protein
KAGJFKJG_00096	gene	1110				
KAGJFKJG_00096	CDS	1110				hypothetical protein
KAGJFKJG_00097	gene	615				
KAGJFKJG_00097	CDS	615				hypothetical protein
KAGJFKJG_00098	gene	594	folE			
KAGJFKJG_00098	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KAGJFKJG_00099	gene	639				
KAGJFKJG_00099	CDS	639				hypothetical protein
KAGJFKJG_00100	gene	2130	tpiA			
KAGJFKJG_00100	CDS	2130	tpiA			Triosephosphate isomerase
KAGJFKJG_00101	gene	555				
KAGJFKJG_00101	CDS	555				hypothetical protein
KAGJFKJG_00102	gene	459				
KAGJFKJG_00102	CDS	459				hypothetical protein
KAGJFKJG_00103	gene	183				
KAGJFKJG_00103	CDS	183				hypothetical protein
KAGJFKJG_00104	gene	1065	ydiO			
KAGJFKJG_00104	CDS	1065	ydiO	2.1.1.37	COG0270	putative BsuMI modification methylase subunit YdiO
KAGJFKJG_00105	gene	2124				
KAGJFKJG_00105	CDS	2124				hypothetical protein
KAGJFKJG_00106	gene	1278				
KAGJFKJG_00106	CDS	1278				hypothetical protein
KAGJFKJG_00107	gene	423	vsr			
KAGJFKJG_00107	CDS	423	vsr	3.1.-.-	COG3727	Very short patch repair protein
KAGJFKJG_00108	gene	1614	cca			
KAGJFKJG_00108	CDS	1614	cca	2.7.7.72		CCA-adding enzyme
KAGJFKJG_00109	gene	1194	ttgA			
KAGJFKJG_00109	CDS	1194	ttgA			putative efflux pump periplasmic linker TtgA
KAGJFKJG_00110	gene	3258	bepE			
KAGJFKJG_00110	CDS	3258	bepE			Efflux pump membrane transporter BepE
KAGJFKJG_00111	gene	1386	oprM			
KAGJFKJG_00111	CDS	1386	oprM		COG1538	Outer membrane protein OprM
KAGJFKJG_00112	gene	774	lpxA_1			
KAGJFKJG_00112	CDS	774	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
KAGJFKJG_00113	gene	1647				
KAGJFKJG_00113	CDS	1647				hypothetical protein
KAGJFKJG_00114	gene	1668	recN			
KAGJFKJG_00114	CDS	1668	recN		COG0497	DNA repair protein RecN
KAGJFKJG_00115	gene	903				
KAGJFKJG_00115	CDS	903				hypothetical protein
KAGJFKJG_00116	gene	1212	undec1A			
KAGJFKJG_00116	CDS	1212	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
KAGJFKJG_00117	gene	855	dinG			
KAGJFKJG_00117	CDS	855	dinG	3.1.-.-		3'-5' exonuclease DinG
KAGJFKJG_00118	gene	1125	dnaN			
KAGJFKJG_00118	CDS	1125	dnaN			Beta sliding clamp
KAGJFKJG_00119	gene	417				
KAGJFKJG_00119	CDS	417				hypothetical protein
KAGJFKJG_00120	gene	399				
KAGJFKJG_00120	CDS	399		2.8.1.-	COG0607	Sulfurtransferase
KAGJFKJG_00121	gene	1311	eno			
KAGJFKJG_00121	CDS	1311	eno	4.2.1.11		Enolase
KAGJFKJG_00122	gene	981	ribD			
KAGJFKJG_00122	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
KAGJFKJG_00123	gene	654				
KAGJFKJG_00123	CDS	654				hypothetical protein
KAGJFKJG_00124	gene	1305	tyrS			
KAGJFKJG_00124	CDS	1305	tyrS	6.1.1.1		Tyrosine--tRNA ligase
KAGJFKJG_00125	gene	240				
KAGJFKJG_00125	CDS	240			COG0759	Putative membrane protein insertion efficiency factor
KAGJFKJG_00126	gene	432	rnpA			
KAGJFKJG_00126	CDS	432	rnpA	3.1.26.5		Ribonuclease P protein component
KAGJFKJG_00127	gene	747				
KAGJFKJG_00127	CDS	747				hypothetical protein
KAGJFKJG_00128	gene	1038				
KAGJFKJG_00128	CDS	1038				hypothetical protein
KAGJFKJG_00129	gene	1305	metK			
KAGJFKJG_00129	CDS	1305	metK	2.5.1.6		S-adenosylmethionine synthase
KAGJFKJG_00130	gene	2826				
KAGJFKJG_00130	CDS	2826				hypothetical protein
KAGJFKJG_00131	gene	165				
KAGJFKJG_00131	CDS	165				hypothetical protein
KAGJFKJG_00132	gene	894				
KAGJFKJG_00132	CDS	894				hypothetical protein
KAGJFKJG_00133	gene	357				
KAGJFKJG_00133	CDS	357				hypothetical protein
KAGJFKJG_00134	gene	210				
KAGJFKJG_00134	CDS	210				hypothetical protein
KAGJFKJG_00135	gene	618				
KAGJFKJG_00135	CDS	618				hypothetical protein
KAGJFKJG_00136	gene	1491	cysS			
KAGJFKJG_00136	CDS	1491	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
KAGJFKJG_00137	gene	843				
KAGJFKJG_00137	CDS	843				hypothetical protein
KAGJFKJG_00138	gene	1008				
KAGJFKJG_00138	CDS	1008				hypothetical protein
KAGJFKJG_00139	gene	1047				
KAGJFKJG_00139	CDS	1047				hypothetical protein
KAGJFKJG_00140	gene	606				
KAGJFKJG_00140	CDS	606				hypothetical protein
KAGJFKJG_00141	gene	237	acpP			
KAGJFKJG_00141	CDS	237	acpP		COG0236	Acyl carrier protein
KAGJFKJG_00142	gene	1263	fabF			
KAGJFKJG_00142	CDS	1263	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
KAGJFKJG_00143	gene	1050	rnc			
KAGJFKJG_00143	CDS	1050	rnc	3.1.26.3		Ribonuclease 3
KAGJFKJG_00144	gene	171				
KAGJFKJG_00144	CDS	171				hypothetical protein
KAGJFKJG_00145	gene	1644	hcp			
KAGJFKJG_00145	CDS	1644	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
KAGJFKJG_00146	gene	96				
KAGJFKJG_00146	CDS	96				hypothetical protein
KAGJFKJG_00147	gene	600				
KAGJFKJG_00147	CDS	600				hypothetical protein
KAGJFKJG_00148	gene	669				
KAGJFKJG_00148	CDS	669				hypothetical protein
KAGJFKJG_00149	gene	177				
KAGJFKJG_00149	CDS	177				hypothetical protein
KAGJFKJG_00150	gene	321				
KAGJFKJG_00150	CDS	321				hypothetical protein
KAGJFKJG_00151	gene	1527				
KAGJFKJG_00151	CDS	1527				hypothetical protein
KAGJFKJG_00152	gene	1314				
KAGJFKJG_00152	CDS	1314				hypothetical protein
KAGJFKJG_00153	gene	1494	patA_1			
KAGJFKJG_00153	CDS	1494	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
KAGJFKJG_00154	gene	417				
KAGJFKJG_00154	CDS	417				hypothetical protein
KAGJFKJG_00155	gene	1821	argS			
KAGJFKJG_00155	CDS	1821	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
KAGJFKJG_00156	gene	177				
KAGJFKJG_00156	CDS	177				hypothetical protein
KAGJFKJG_00157	gene	921				
KAGJFKJG_00157	CDS	921				hypothetical protein
KAGJFKJG_00158	gene	72				
KAGJFKJG_00158	tRNA	72				tRNA-Gln(ttg)
KAGJFKJG_00159	gene	243				
KAGJFKJG_00159	CDS	243				hypothetical protein
KAGJFKJG_00160	gene	2703	rcsC_1			
KAGJFKJG_00160	CDS	2703	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
KAGJFKJG_00161	gene	432				
KAGJFKJG_00161	CDS	432				hypothetical protein
KAGJFKJG_00162	gene	381				
KAGJFKJG_00162	CDS	381				hypothetical protein
KAGJFKJG_00163	gene	339				
KAGJFKJG_00163	CDS	339				hypothetical protein
KAGJFKJG_00164	gene	132				
KAGJFKJG_00164	CDS	132				hypothetical protein
KAGJFKJG_00165	gene	1668	udk_1			
KAGJFKJG_00165	CDS	1668	udk_1	2.7.1.48		Uridine kinase
KAGJFKJG_00166	gene	1722				
KAGJFKJG_00166	CDS	1722				hypothetical protein
KAGJFKJG_00167	gene	1050	btuB_1			
KAGJFKJG_00167	CDS	1050	btuB_1			Vitamin B12 transporter BtuB
KAGJFKJG_00168	gene	285				
KAGJFKJG_00168	CDS	285				hypothetical protein
KAGJFKJG_00169	gene	6564				
KAGJFKJG_00169	CDS	6564				hypothetical protein
KAGJFKJG_00170	gene	1173				
KAGJFKJG_00170	CDS	1173				hypothetical protein
KAGJFKJG_00171	gene	1005	hmuU			
KAGJFKJG_00171	CDS	1005	hmuU		COG0609	Hemin transport system permease protein HmuU
KAGJFKJG_00172	gene	894	prmB			
KAGJFKJG_00172	CDS	894	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
KAGJFKJG_00173	gene	507	recX			
KAGJFKJG_00173	CDS	507	recX			Regulatory protein RecX
KAGJFKJG_00174	gene	1287				
KAGJFKJG_00174	CDS	1287				hypothetical protein
KAGJFKJG_00175	gene	471				
KAGJFKJG_00175	CDS	471				hypothetical protein
KAGJFKJG_00176	gene	1794				
KAGJFKJG_00176	CDS	1794				hypothetical protein
KAGJFKJG_00177	gene	852				
KAGJFKJG_00177	CDS	852				hypothetical protein
KAGJFKJG_00178	gene	633	pyrE			
KAGJFKJG_00178	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KAGJFKJG_00179	gene	423				
KAGJFKJG_00179	CDS	423				hypothetical protein
KAGJFKJG_00180	gene	576				
KAGJFKJG_00180	CDS	576				hypothetical protein
KAGJFKJG_00181	gene	87				
KAGJFKJG_00181	tRNA	87				tRNA-Leu(taa)
KAGJFKJG_00182	gene	1686				
KAGJFKJG_00182	CDS	1686				hypothetical protein
KAGJFKJG_00183	gene	1005				
KAGJFKJG_00183	CDS	1005				hypothetical protein
KAGJFKJG_00184	gene	696				
KAGJFKJG_00184	CDS	696				hypothetical protein
KAGJFKJG_00185	gene	459	rnhA			
KAGJFKJG_00185	CDS	459	rnhA	3.1.26.4	COG3341	Ribonuclease H
KAGJFKJG_00186	gene	477				
KAGJFKJG_00186	CDS	477				hypothetical protein
KAGJFKJG_00187	gene	666				
KAGJFKJG_00187	CDS	666				hypothetical protein
KAGJFKJG_00188	gene	831				
KAGJFKJG_00188	CDS	831				hypothetical protein
KAGJFKJG_00189	gene	558	trmH			
KAGJFKJG_00189	CDS	558	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
KAGJFKJG_00190	gene	429	csdE			
KAGJFKJG_00190	CDS	429	csdE		COG2166	Sulfur acceptor protein CsdE
KAGJFKJG_00191	gene	1296				
KAGJFKJG_00191	CDS	1296				hypothetical protein
KAGJFKJG_00192	gene	912	xerD_1			
KAGJFKJG_00192	CDS	912	xerD_1			Tyrosine recombinase XerD
KAGJFKJG_00193	gene	1359	miaB			
KAGJFKJG_00193	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KAGJFKJG_00194	gene	2886				
KAGJFKJG_00194	CDS	2886				hypothetical protein
KAGJFKJG_00195	gene	258				
KAGJFKJG_00195	CDS	258				hypothetical protein
KAGJFKJG_00196	gene	177				
KAGJFKJG_00196	CDS	177				hypothetical protein
KAGJFKJG_00197	gene	1731	recJ			
KAGJFKJG_00197	CDS	1731	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
KAGJFKJG_00198	gene	1911	deaD_1			
KAGJFKJG_00198	CDS	1911	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
KAGJFKJG_00199	gene	813				
KAGJFKJG_00199	CDS	813				hypothetical protein
KAGJFKJG_00200	gene	1182				
KAGJFKJG_00200	CDS	1182				Outer membrane protein 41
KAGJFKJG_00201	gene	531	cobP			
KAGJFKJG_00201	CDS	531	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
KAGJFKJG_00202	gene	1032	cobT			
KAGJFKJG_00202	CDS	1032	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
KAGJFKJG_00203	gene	792	cobS			
KAGJFKJG_00203	CDS	792	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
KAGJFKJG_00204	gene	522	pspA_1			
KAGJFKJG_00204	CDS	522	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KAGJFKJG_00205	gene	543				
KAGJFKJG_00205	CDS	543				hypothetical protein
KAGJFKJG_00206	gene	771	korB			
KAGJFKJG_00206	CDS	771	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
KAGJFKJG_00207	gene	1083	korA			
KAGJFKJG_00207	CDS	1083	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
KAGJFKJG_00208	gene	234	rsxB			
KAGJFKJG_00208	CDS	234	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KAGJFKJG_00209	gene	180				
KAGJFKJG_00209	CDS	180				hypothetical protein
KAGJFKJG_00210	gene	924	folD			
KAGJFKJG_00210	CDS	924	folD		COG0190	Bifunctional protein FolD protein
KAGJFKJG_00211	gene	1341	ffh			
KAGJFKJG_00211	CDS	1341	ffh		COG0541	Signal recognition particle protein
KAGJFKJG_00212	gene	480				
KAGJFKJG_00212	CDS	480				hypothetical protein
KAGJFKJG_00213	gene	753				
KAGJFKJG_00213	CDS	753				hypothetical protein
KAGJFKJG_00214	gene	2127				
KAGJFKJG_00214	CDS	2127			COG1629	putative TonB-dependent receptor
KAGJFKJG_00215	gene	402				
KAGJFKJG_00215	CDS	402				hypothetical protein
KAGJFKJG_00216	gene	3417				
KAGJFKJG_00216	CDS	3417				hypothetical protein
KAGJFKJG_00217	gene	579				
KAGJFKJG_00217	CDS	579				hypothetical protein
	repeat_region	1551				
KAGJFKJG_00218	gene	1299				
KAGJFKJG_00218	CDS	1299				hypothetical protein
KAGJFKJG_00219	gene	546	pdxT			
KAGJFKJG_00219	CDS	546	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
KAGJFKJG_00220	gene	876	pdxS			
KAGJFKJG_00220	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
KAGJFKJG_00221	gene	258				
KAGJFKJG_00221	CDS	258				hypothetical protein
KAGJFKJG_00222	gene	918	rhaS			
KAGJFKJG_00222	CDS	918	rhaS			HTH-type transcriptional activator RhaS
KAGJFKJG_00223	gene	474				
KAGJFKJG_00223	CDS	474				hypothetical protein
KAGJFKJG_00224	gene	114				
KAGJFKJG_00224	CDS	114				hypothetical protein
KAGJFKJG_00225	gene	855	bepA_2			
KAGJFKJG_00225	CDS	855	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KAGJFKJG_00226	gene	2325				
KAGJFKJG_00226	CDS	2325				hypothetical protein
KAGJFKJG_00227	gene	1065	kdsA_1			
KAGJFKJG_00227	CDS	1065	kdsA_1	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
KAGJFKJG_00228	gene	1059				
KAGJFKJG_00228	CDS	1059				hypothetical protein
KAGJFKJG_00229	gene	1095				
KAGJFKJG_00229	CDS	1095				hypothetical protein
KAGJFKJG_00230	gene	1107	pdxA2			
KAGJFKJG_00230	CDS	1107	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
KAGJFKJG_00231	gene	978				
KAGJFKJG_00231	CDS	978				hypothetical protein
KAGJFKJG_00232	gene	1047	rlmN			
KAGJFKJG_00232	CDS	1047	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
KAGJFKJG_00233	gene	1560	ahpF			
KAGJFKJG_00233	CDS	1560	ahpF	1.8.1.-		Alkyl hydroperoxide reductase subunit F
KAGJFKJG_00234	gene	567	ahpC			
KAGJFKJG_00234	CDS	567	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
KAGJFKJG_00235	gene	585	sodB			
KAGJFKJG_00235	CDS	585	sodB	1.15.1.1	COG0605	Superoxide dismutase [Mn/Fe]
KAGJFKJG_00236	gene	927	oxyR			
KAGJFKJG_00236	CDS	927	oxyR			Hydrogen peroxide-inducible genes activator
KAGJFKJG_00237	gene	1086	wbpI			
KAGJFKJG_00237	CDS	1086	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
KAGJFKJG_00238	gene	108				
KAGJFKJG_00238	CDS	108				hypothetical protein
KAGJFKJG_00239	gene	954	qmcA			
KAGJFKJG_00239	CDS	954	qmcA		COG0330	Protein QmcA
KAGJFKJG_00240	gene	456				
KAGJFKJG_00240	CDS	456				hypothetical protein
KAGJFKJG_00241	gene	462				
KAGJFKJG_00241	CDS	462				hypothetical protein
KAGJFKJG_00242	gene	408				
KAGJFKJG_00242	CDS	408				hypothetical protein
KAGJFKJG_00243	gene	285				
