locus_tag	ftype	length_bp	gene	EC_number	COG	product
IPNKDEJD_00020	CDS	471				hypothetical protein
IPNKDEJD_00021	gene	1287				
IPNKDEJD_00021	CDS	1287				hypothetical protein
IPNKDEJD_00022	gene	507	recX			
IPNKDEJD_00022	CDS	507	recX			Regulatory protein RecX
IPNKDEJD_00023	gene	894	prmB			
IPNKDEJD_00023	CDS	894	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
IPNKDEJD_00024	gene	1035	hmuU_1			
IPNKDEJD_00024	CDS	1035	hmuU_1		COG0609	Hemin transport system permease protein HmuU
IPNKDEJD_00025	gene	1173				
IPNKDEJD_00025	CDS	1173				hypothetical protein
IPNKDEJD_00026	gene	6564				
IPNKDEJD_00026	CDS	6564				hypothetical protein
IPNKDEJD_00027	gene	285				
IPNKDEJD_00027	CDS	285				hypothetical protein
IPNKDEJD_00028	gene	1050	btuB_1			
IPNKDEJD_00028	CDS	1050	btuB_1			Vitamin B12 transporter BtuB
IPNKDEJD_00029	gene	1722				
IPNKDEJD_00029	CDS	1722				hypothetical protein
IPNKDEJD_00030	gene	1668	udk_1			
IPNKDEJD_00030	CDS	1668	udk_1	2.7.1.48		Uridine kinase
IPNKDEJD_00031	gene	132				
IPNKDEJD_00031	CDS	132				hypothetical protein
IPNKDEJD_00032	gene	339				
IPNKDEJD_00032	CDS	339				hypothetical protein
IPNKDEJD_00033	gene	381				
IPNKDEJD_00033	CDS	381				hypothetical protein
IPNKDEJD_00034	gene	432				
IPNKDEJD_00034	CDS	432				hypothetical protein
IPNKDEJD_00035	gene	2703	rcsC_1			
IPNKDEJD_00035	CDS	2703	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IPNKDEJD_00036	gene	243				
IPNKDEJD_00036	CDS	243				hypothetical protein
IPNKDEJD_00037	gene	72				
IPNKDEJD_00037	tRNA	72				tRNA-Gln(ttg)
IPNKDEJD_00038	gene	918				
IPNKDEJD_00038	CDS	918				hypothetical protein
IPNKDEJD_00039	gene	192				
IPNKDEJD_00039	CDS	192				hypothetical protein
IPNKDEJD_00040	gene	1821	argS			
IPNKDEJD_00040	CDS	1821	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IPNKDEJD_00041	gene	417				
IPNKDEJD_00041	CDS	417				hypothetical protein
IPNKDEJD_00042	gene	1494	patA_1			
IPNKDEJD_00042	CDS	1494	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
IPNKDEJD_00043	gene	1314				
IPNKDEJD_00043	CDS	1314				hypothetical protein
IPNKDEJD_00044	gene	1527				
IPNKDEJD_00044	CDS	1527				hypothetical protein
IPNKDEJD_00045	gene	321				
IPNKDEJD_00045	CDS	321				hypothetical protein
IPNKDEJD_00046	gene	177				
IPNKDEJD_00046	CDS	177				hypothetical protein
IPNKDEJD_00047	gene	669				
IPNKDEJD_00047	CDS	669				hypothetical protein
IPNKDEJD_00048	gene	600				
IPNKDEJD_00048	CDS	600				hypothetical protein
IPNKDEJD_00049	gene	96				
IPNKDEJD_00049	CDS	96				hypothetical protein
IPNKDEJD_00050	gene	1644	hcp			
IPNKDEJD_00050	CDS	1644	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
IPNKDEJD_00051	gene	1050	rnc			
IPNKDEJD_00051	CDS	1050	rnc	3.1.26.3		Ribonuclease 3
IPNKDEJD_00052	gene	1263	fabF			
IPNKDEJD_00052	CDS	1263	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IPNKDEJD_00053	gene	237	acpP			
IPNKDEJD_00053	CDS	237	acpP		COG0236	Acyl carrier protein
IPNKDEJD_00054	gene	606				
IPNKDEJD_00054	CDS	606				hypothetical protein
IPNKDEJD_00055	gene	1047				
IPNKDEJD_00055	CDS	1047				hypothetical protein
IPNKDEJD_00056	gene	141				
IPNKDEJD_00056	CDS	141				hypothetical protein
IPNKDEJD_00057	gene	936				
IPNKDEJD_00057	CDS	936				hypothetical protein
IPNKDEJD_00058	gene	1491	cysS			
IPNKDEJD_00058	CDS	1491	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
IPNKDEJD_00059	gene	618				
IPNKDEJD_00059	CDS	618				hypothetical protein
IPNKDEJD_00060	gene	210				
IPNKDEJD_00060	CDS	210				hypothetical protein
IPNKDEJD_00061	gene	318				
IPNKDEJD_00061	CDS	318				hypothetical protein
IPNKDEJD_00062	gene	906				
IPNKDEJD_00062	CDS	906				hypothetical protein
IPNKDEJD_00063	gene	165				
IPNKDEJD_00063	CDS	165				hypothetical protein
IPNKDEJD_00064	gene	2826				
IPNKDEJD_00064	CDS	2826				hypothetical protein
IPNKDEJD_00065	gene	1305	metK			
IPNKDEJD_00065	CDS	1305	metK	2.5.1.6		S-adenosylmethionine synthase
IPNKDEJD_00066	gene	1050				
IPNKDEJD_00066	CDS	1050				hypothetical protein
IPNKDEJD_00067	gene	747				
IPNKDEJD_00067	CDS	747				hypothetical protein
IPNKDEJD_00068	gene	432	rnpA			
IPNKDEJD_00068	CDS	432	rnpA	3.1.26.5		Ribonuclease P protein component
IPNKDEJD_00069	gene	492				
IPNKDEJD_00069	CDS	492				hypothetical protein
IPNKDEJD_00070	gene	1305	tyrS			
IPNKDEJD_00070	CDS	1305	tyrS	6.1.1.1		Tyrosine--tRNA ligase
IPNKDEJD_00071	gene	654				
IPNKDEJD_00071	CDS	654				hypothetical protein
IPNKDEJD_00072	gene	981	ribD			
IPNKDEJD_00072	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
IPNKDEJD_00073	gene	1311	eno			
IPNKDEJD_00073	CDS	1311	eno	4.2.1.11		Enolase
IPNKDEJD_00074	gene	399	glpE			
IPNKDEJD_00074	CDS	399	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IPNKDEJD_00075	gene	417				
IPNKDEJD_00075	CDS	417				hypothetical protein
IPNKDEJD_00076	gene	1125	dnaN			
IPNKDEJD_00076	CDS	1125	dnaN			Beta sliding clamp
IPNKDEJD_00077	gene	855	dinG			
IPNKDEJD_00077	CDS	855	dinG	3.1.-.-		3'-5' exonuclease DinG
IPNKDEJD_00078	gene	1212	undec1A			
IPNKDEJD_00078	CDS	1212	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
IPNKDEJD_00079	gene	903				
IPNKDEJD_00079	CDS	903				hypothetical protein
IPNKDEJD_00080	gene	1668	recN			
IPNKDEJD_00080	CDS	1668	recN		COG0497	DNA repair protein RecN
IPNKDEJD_00081	gene	1647				
IPNKDEJD_00081	CDS	1647				hypothetical protein
IPNKDEJD_00082	gene	774	lpxA_1			
IPNKDEJD_00082	CDS	774	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
IPNKDEJD_00083	gene	1362	oprM			
IPNKDEJD_00083	CDS	1362	oprM		COG1538	Outer membrane protein OprM
IPNKDEJD_00084	gene	3258	bepE			
IPNKDEJD_00084	CDS	3258	bepE			Efflux pump membrane transporter BepE
IPNKDEJD_00085	gene	1194	ttgA			
IPNKDEJD_00085	CDS	1194	ttgA			putative efflux pump periplasmic linker TtgA
IPNKDEJD_00086	gene	1701	cca			
IPNKDEJD_00086	CDS	1701	cca	2.7.7.72		CCA-adding enzyme
IPNKDEJD_00087	gene	435				
IPNKDEJD_00087	CDS	435				hypothetical protein
IPNKDEJD_00088	gene	555				
IPNKDEJD_00088	CDS	555				hypothetical protein
IPNKDEJD_00089	gene	2130	tpiA			
IPNKDEJD_00089	CDS	2130	tpiA			Triosephosphate isomerase
IPNKDEJD_00090	gene	639				
IPNKDEJD_00090	CDS	639				hypothetical protein
IPNKDEJD_00091	gene	594	folE			
IPNKDEJD_00091	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
IPNKDEJD_00092	gene	615				
IPNKDEJD_00092	CDS	615				hypothetical protein
IPNKDEJD_00093	gene	105				
IPNKDEJD_00093	CDS	105				hypothetical protein
IPNKDEJD_00094	gene	1110				
IPNKDEJD_00094	CDS	1110				hypothetical protein
IPNKDEJD_00095	gene	966				
IPNKDEJD_00095	CDS	966				hypothetical protein
IPNKDEJD_00096	gene	789	tagA			
IPNKDEJD_00096	CDS	789	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
IPNKDEJD_00097	gene	1110	mshA_1			
IPNKDEJD_00097	CDS	1110	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IPNKDEJD_00098	gene	1173	gtfA			
IPNKDEJD_00098	CDS	1173	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
IPNKDEJD_00099	gene	1179				
IPNKDEJD_00099	CDS	1179				hypothetical protein
IPNKDEJD_00100	gene	717				
IPNKDEJD_00100	CDS	717				hypothetical protein
IPNKDEJD_00101	gene	1152	wecB			
IPNKDEJD_00101	CDS	1152	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
IPNKDEJD_00102	gene	924				
IPNKDEJD_00102	CDS	924				hypothetical protein
IPNKDEJD_00103	gene	603	dapH_1			
IPNKDEJD_00103	CDS	603	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
IPNKDEJD_00104	gene	678	dapH_2			
IPNKDEJD_00104	CDS	678	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
IPNKDEJD_00105	gene	816	arnC_1			
IPNKDEJD_00105	CDS	816	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
IPNKDEJD_00106	gene	969				
IPNKDEJD_00106	CDS	969				hypothetical protein
IPNKDEJD_00107	gene	1050	tarF			
IPNKDEJD_00107	CDS	1050	tarF	2.7.8.45	COG1887	Teichoic acid glycerol-phosphate transferase
IPNKDEJD_00108	gene	1269				
IPNKDEJD_00108	CDS	1269				hypothetical protein
IPNKDEJD_00109	gene	912	rfbJ			
IPNKDEJD_00109	CDS	912	rfbJ	1.1.1.341	COG0451	CDP-abequose synthase
IPNKDEJD_00110	gene	441				
IPNKDEJD_00110	CDS	441				hypothetical protein
IPNKDEJD_00111	gene	1101	rfbG			
IPNKDEJD_00111	CDS	1101	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
IPNKDEJD_00112	gene	807	rfbF			
IPNKDEJD_00112	CDS	807	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
IPNKDEJD_00113	gene	1443	tuaB_1			
IPNKDEJD_00113	CDS	1443	tuaB_1		COG2244	Teichuronic acid biosynthesis protein TuaB
IPNKDEJD_00114	gene	1134				
IPNKDEJD_00114	CDS	1134				hypothetical protein
IPNKDEJD_00115	gene	1164				
IPNKDEJD_00115	CDS	1164				hypothetical protein
IPNKDEJD_00116	gene	1095	algA			
IPNKDEJD_00116	CDS	1095	algA		COG0662	Alginate biosynthesis protein AlgA
IPNKDEJD_00117	gene	83				
IPNKDEJD_00117	tRNA	83				tRNA-Leu(caa)
IPNKDEJD_00118	gene	633				
IPNKDEJD_00118	CDS	633				hypothetical protein
IPNKDEJD_00119	gene	975				
IPNKDEJD_00119	CDS	975				hypothetical protein
IPNKDEJD_00120	gene	1458	egtB			
IPNKDEJD_00120	CDS	1458	egtB	1.14.99.50		Hercynine oxygenase
IPNKDEJD_00121	gene	816				
IPNKDEJD_00121	CDS	816				hypothetical protein
IPNKDEJD_00122	gene	1557				
IPNKDEJD_00122	CDS	1557				hypothetical protein
IPNKDEJD_00123	gene	1026				
IPNKDEJD_00123	CDS	1026				hypothetical protein
IPNKDEJD_00124	gene	600				
IPNKDEJD_00124	CDS	600				hypothetical protein
IPNKDEJD_00125	gene	597				
IPNKDEJD_00125	CDS	597				hypothetical protein
IPNKDEJD_00126	gene	984	menF			
IPNKDEJD_00126	CDS	984	menF	5.4.4.2		Isochorismate synthase MenF
IPNKDEJD_00127	gene	90				
IPNKDEJD_00127	CDS	90				hypothetical protein
IPNKDEJD_00128	gene	2271	priA			
IPNKDEJD_00128	CDS	2271	priA	3.6.4.-	COG1198	Primosomal protein N'
IPNKDEJD_00129	gene	900				
IPNKDEJD_00129	CDS	900				hypothetical protein
IPNKDEJD_00130	gene	1485				
IPNKDEJD_00130	CDS	1485				hypothetical protein
IPNKDEJD_00131	gene	2055	rny_1			
IPNKDEJD_00131	CDS	2055	rny_1	3.1.-.-		Ribonuclease Y
IPNKDEJD_00132	gene	1536	gltX			
IPNKDEJD_00132	CDS	1536	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
IPNKDEJD_00133	gene	1260	waaA			
IPNKDEJD_00133	CDS	1260	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
IPNKDEJD_00134	gene	936	eamA			
IPNKDEJD_00134	CDS	936	eamA		COG0697	putative amino-acid metabolite efflux pump
IPNKDEJD_00135	gene	1788	ftsH_1			
IPNKDEJD_00135	CDS	1788	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
IPNKDEJD_00136	gene	387				
IPNKDEJD_00136	CDS	387				hypothetical protein
IPNKDEJD_00137	gene	498	yrdA			
IPNKDEJD_00137	CDS	498	yrdA		COG0663	Protein YrdA
IPNKDEJD_00138	gene	3030				
IPNKDEJD_00138	CDS	3030				hypothetical protein
IPNKDEJD_00139	gene	2202				
IPNKDEJD_00139	CDS	2202				hypothetical protein
IPNKDEJD_00140	gene	1506				
IPNKDEJD_00140	CDS	1506		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
IPNKDEJD_00141	gene	147				
IPNKDEJD_00141	CDS	147				hypothetical protein
IPNKDEJD_00142	gene	1374	tpl			
IPNKDEJD_00142	CDS	1374	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
IPNKDEJD_00143	gene	1674	aspT_1			
IPNKDEJD_00143	CDS	1674	aspT_1			Aspartate/alanine antiporter
IPNKDEJD_00144	gene	987	ykoT			
IPNKDEJD_00144	CDS	987	ykoT	2.4.-.-		putative glycosyltransferase YkoT
IPNKDEJD_00145	gene	1092	lpxL			
IPNKDEJD_00145	CDS	1092	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
IPNKDEJD_00146	gene	807				
IPNKDEJD_00146	CDS	807				hypothetical protein
IPNKDEJD_00147	gene	1977				
IPNKDEJD_00147	CDS	1977				hypothetical protein
IPNKDEJD_00148	gene	1560				
IPNKDEJD_00148	CDS	1560				hypothetical protein
IPNKDEJD_00149	gene	594				
IPNKDEJD_00149	CDS	594				hypothetical protein
IPNKDEJD_00150	gene	2613				
IPNKDEJD_00150	CDS	2613				hypothetical protein
IPNKDEJD_00151	gene	843	murI			
IPNKDEJD_00151	CDS	843	murI	5.1.1.3		Glutamate racemase
IPNKDEJD_00152	gene	633				
IPNKDEJD_00152	CDS	633				hypothetical protein
IPNKDEJD_00153	gene	501	skp			
IPNKDEJD_00153	CDS	501	skp		COG2825	Chaperone protein Skp
IPNKDEJD_00154	gene	513				
IPNKDEJD_00154	CDS	513				hypothetical protein
IPNKDEJD_00155	gene	2616	bamA_1			
IPNKDEJD_00155	CDS	2616	bamA_1			Outer membrane protein assembly factor BamA
IPNKDEJD_00156	gene	750	ispU			
IPNKDEJD_00156	CDS	750	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IPNKDEJD_00157	gene	705				
IPNKDEJD_00157	CDS	705				hypothetical protein
IPNKDEJD_00158	gene	1419				
IPNKDEJD_00158	CDS	1419				hypothetical protein
IPNKDEJD_00159	gene	2049	bepA_1			
IPNKDEJD_00159	CDS	2049	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
IPNKDEJD_00160	gene	786				
IPNKDEJD_00160	CDS	786				hypothetical protein
IPNKDEJD_00161	gene	420	aroQ			
IPNKDEJD_00161	CDS	420	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
IPNKDEJD_00162	gene	627	trmR			
IPNKDEJD_00162	CDS	627	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
IPNKDEJD_00163	gene	231				
IPNKDEJD_00163	CDS	231				hypothetical protein
IPNKDEJD_00164	gene	1023				
IPNKDEJD_00164	CDS	1023				hypothetical protein
IPNKDEJD_00165	gene	684				
IPNKDEJD_00165	CDS	684				hypothetical protein
IPNKDEJD_00166	gene	255				
IPNKDEJD_00166	CDS	255				hypothetical protein
IPNKDEJD_00167	gene	201				
IPNKDEJD_00167	CDS	201				hypothetical protein
IPNKDEJD_00168	gene	1008				
IPNKDEJD_00168	CDS	1008				hypothetical protein
IPNKDEJD_00169	gene	885				
IPNKDEJD_00169	CDS	885				hypothetical protein
IPNKDEJD_00170	gene	519				
IPNKDEJD_00170	CDS	519				hypothetical protein
IPNKDEJD_00171	gene	672				
IPNKDEJD_00171	CDS	672				hypothetical protein
IPNKDEJD_00172	gene	3537				
IPNKDEJD_00172	CDS	3537				hypothetical protein
IPNKDEJD_00173	gene	1545				
IPNKDEJD_00173	CDS	1545				hypothetical protein
IPNKDEJD_00174	gene	444				
IPNKDEJD_00174	CDS	444				hypothetical protein
IPNKDEJD_00175	gene	1503				
IPNKDEJD_00175	CDS	1503				hypothetical protein
IPNKDEJD_00176	gene	1116				
IPNKDEJD_00176	CDS	1116				hypothetical protein
IPNKDEJD_00177	gene	2685				
IPNKDEJD_00177	CDS	2685				hypothetical protein
IPNKDEJD_00178	gene	1416				
IPNKDEJD_00178	CDS	1416				hypothetical protein
IPNKDEJD_00179	gene	144				
IPNKDEJD_00179	CDS	144				hypothetical protein
IPNKDEJD_00180	gene	819	pdxK			
IPNKDEJD_00180	CDS	819	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
IPNKDEJD_00181	gene	912				
IPNKDEJD_00181	CDS	912				hypothetical protein
IPNKDEJD_00182	gene	468	asnC_1			
IPNKDEJD_00182	CDS	468	asnC_1		COG1522	Regulatory protein AsnC
IPNKDEJD_00183	gene	1755				
IPNKDEJD_00183	CDS	1755				hypothetical protein
IPNKDEJD_00184	gene	1038				
IPNKDEJD_00184	CDS	1038				hypothetical protein
IPNKDEJD_00185	gene	1233				
IPNKDEJD_00185	CDS	1233				hypothetical protein
IPNKDEJD_00186	gene	1473				
IPNKDEJD_00186	CDS	1473				hypothetical protein
IPNKDEJD_00187	gene	2127	dpp7			
IPNKDEJD_00187	CDS	2127	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
IPNKDEJD_00188	gene	717				
IPNKDEJD_00188	CDS	717				hypothetical protein
IPNKDEJD_00189	gene	726				
IPNKDEJD_00189	CDS	726				hypothetical protein
IPNKDEJD_00190	gene	1038	wbbI			
IPNKDEJD_00190	CDS	1038	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
IPNKDEJD_00191	gene	948				
IPNKDEJD_00191	CDS	948				hypothetical protein
IPNKDEJD_00192	gene	843				
IPNKDEJD_00192	CDS	843				hypothetical protein
IPNKDEJD_00193	gene	651				
IPNKDEJD_00193	CDS	651				hypothetical protein
IPNKDEJD_00194	gene	291				
IPNKDEJD_00194	CDS	291				hypothetical protein
IPNKDEJD_00195	gene	4803				
IPNKDEJD_00195	CDS	4803				hypothetical protein
IPNKDEJD_00196	gene	1230				
IPNKDEJD_00196	CDS	1230				hypothetical protein
IPNKDEJD_00197	gene	558				
IPNKDEJD_00197	CDS	558				hypothetical protein
IPNKDEJD_00198	gene	786	tcdA			
IPNKDEJD_00198	CDS	786	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
IPNKDEJD_00199	gene	450				
IPNKDEJD_00199	CDS	450				hypothetical protein
IPNKDEJD_00200	gene	102				
IPNKDEJD_00200	CDS	102				hypothetical protein
IPNKDEJD_00201	gene	2115				
IPNKDEJD_00201	CDS	2115				hypothetical protein
IPNKDEJD_00202	gene	468				
IPNKDEJD_00202	CDS	468				hypothetical protein
IPNKDEJD_00203	gene	1887				
IPNKDEJD_00203	CDS	1887				hypothetical protein
IPNKDEJD_00204	gene	1296	adeP			
IPNKDEJD_00204	CDS	1296	adeP		COG2252	Adenine permease AdeP
IPNKDEJD_00205	gene	744				
IPNKDEJD_00205	CDS	744				hypothetical protein
IPNKDEJD_00206	gene	1218	pyrP			
IPNKDEJD_00206	CDS	1218	pyrP			Uracil permease
IPNKDEJD_00207	gene	606				
IPNKDEJD_00207	CDS	606				hypothetical protein
IPNKDEJD_00208	gene	411				
IPNKDEJD_00208	CDS	411				hypothetical protein
IPNKDEJD_00209	gene	1440				
IPNKDEJD_00209	CDS	1440				hypothetical protein
IPNKDEJD_00210	gene	777	dapB			
IPNKDEJD_00210	CDS	777	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
IPNKDEJD_00211	gene	426				
IPNKDEJD_00211	CDS	426				hypothetical protein
IPNKDEJD_00212	gene	1227				
IPNKDEJD_00212	CDS	1227		3.1.3.3	COG0560	Phosphoserine phosphatase
IPNKDEJD_00213	gene	1377				
IPNKDEJD_00213	CDS	1377				hypothetical protein
IPNKDEJD_00214	gene	1866	deaD_1			
IPNKDEJD_00214	CDS	1866	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
IPNKDEJD_00215	gene	708				
IPNKDEJD_00215	CDS	708				hypothetical protein
IPNKDEJD_00216	gene	594				
IPNKDEJD_00216	CDS	594				hypothetical protein
IPNKDEJD_00217	gene	513				
IPNKDEJD_00217	CDS	513				hypothetical protein
IPNKDEJD_00218	gene	756	frdB			
IPNKDEJD_00218	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
IPNKDEJD_00219	gene	1983	frdA			
IPNKDEJD_00219	CDS	1983	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
IPNKDEJD_00220	gene	690				
IPNKDEJD_00220	CDS	690				hypothetical protein
IPNKDEJD_00221	gene	1953	mnmG			
IPNKDEJD_00221	CDS	1953	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
IPNKDEJD_00222	gene	531	apt			
IPNKDEJD_00222	CDS	531	apt	2.4.2.7		Adenine phosphoribosyltransferase
IPNKDEJD_00223	gene	1827	uvrC			
IPNKDEJD_00223	CDS	1827	uvrC		COG0322	UvrABC system protein C
IPNKDEJD_00224	gene	453	dtd			
IPNKDEJD_00224	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
IPNKDEJD_00225	gene	393				
IPNKDEJD_00225	CDS	393				hypothetical protein
IPNKDEJD_00226	gene	891	deoC			
IPNKDEJD_00226	CDS	891	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
IPNKDEJD_00227	gene	606				
IPNKDEJD_00227	CDS	606				hypothetical protein
IPNKDEJD_00228	gene	978	ispB			
IPNKDEJD_00228	CDS	978	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
IPNKDEJD_00229	gene	2766	polA			
IPNKDEJD_00229	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I
IPNKDEJD_00230	gene	1131	capA			
IPNKDEJD_00230	CDS	1131	capA			Capsule biosynthesis protein CapA
IPNKDEJD_00231	gene	1575				
IPNKDEJD_00231	CDS	1575				hypothetical protein
IPNKDEJD_00232	gene	2682	mutS_1			
IPNKDEJD_00232	CDS	2682	mutS_1		COG0249	DNA mismatch repair protein MutS
IPNKDEJD_00233	gene	849	lgt			
IPNKDEJD_00233	CDS	849	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
IPNKDEJD_00234	gene	1104	ychF			
IPNKDEJD_00234	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
IPNKDEJD_00235	gene	438				
IPNKDEJD_00235	CDS	438				hypothetical protein
IPNKDEJD_00236	gene	633	pflA			
IPNKDEJD_00236	CDS	633	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
IPNKDEJD_00237	gene	642				
IPNKDEJD_00237	CDS	642				hypothetical protein
IPNKDEJD_00238	gene	2874	leuS			
IPNKDEJD_00238	CDS	2874	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
IPNKDEJD_00239	gene	969				
IPNKDEJD_00239	CDS	969				hypothetical protein
IPNKDEJD_00240	gene	609				
IPNKDEJD_00240	CDS	609		3.6.1.66		dITP/XTP pyrophosphatase
IPNKDEJD_00241	gene	897				
IPNKDEJD_00241	CDS	897				hypothetical protein
IPNKDEJD_00242	gene	2139				
IPNKDEJD_00242	CDS	2139				hypothetical protein
IPNKDEJD_00243	gene	2379				
IPNKDEJD_00243	CDS	2379				hypothetical protein
IPNKDEJD_00244	gene	1365				
IPNKDEJD_00244	CDS	1365				hypothetical protein
IPNKDEJD_00245	gene	204				
IPNKDEJD_00245	CDS	204				hypothetical protein
IPNKDEJD_00246	gene	990	nadA			
IPNKDEJD_00246	CDS	990	nadA	2.5.1.72	COG0379	Quinolinate synthase A
IPNKDEJD_00247	gene	1098				
IPNKDEJD_00247	CDS	1098				hypothetical protein
IPNKDEJD_00248	gene	645				
IPNKDEJD_00248	CDS	645				hypothetical protein
IPNKDEJD_00249	gene	1506	rpoN			
IPNKDEJD_00249	CDS	1506	rpoN		COG1508	RNA polymerase sigma-54 factor
IPNKDEJD_00250	gene	630				
IPNKDEJD_00250	CDS	630				hypothetical protein
IPNKDEJD_00251	gene	507	purE			
