locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFDBMHJD_00086	gene	1044	lpxD			
CFDBMHJD_00086	CDS	1044	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
CFDBMHJD_00087	gene	1221				
CFDBMHJD_00087	CDS	1221				hypothetical protein
CFDBMHJD_00088	gene	1557	rapZ			
CFDBMHJD_00088	CDS	1557	rapZ			RNase adapter protein RapZ
CFDBMHJD_00089	gene	189				
CFDBMHJD_00089	CDS	189				hypothetical protein
CFDBMHJD_00090	gene	1632	groL			
CFDBMHJD_00090	CDS	1632	groL		COG0459	60 kDa chaperonin
CFDBMHJD_00091	gene	273	groS			
CFDBMHJD_00091	CDS	273	groS		COG0234	10 kDa chaperonin
CFDBMHJD_00092	gene	2409	pcrA			
CFDBMHJD_00092	CDS	2409	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
CFDBMHJD_00093	gene	732	mtgA			
CFDBMHJD_00093	CDS	732	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
CFDBMHJD_00094	gene	696	pal_1			
CFDBMHJD_00094	CDS	696	pal_1			Peptidoglycan-associated lipoprotein
CFDBMHJD_00095	gene	1482	proS			
CFDBMHJD_00095	CDS	1482	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CFDBMHJD_00096	gene	222				
CFDBMHJD_00096	CDS	222				hypothetical protein
CFDBMHJD_00097	gene	903				
CFDBMHJD_00097	CDS	903				hypothetical protein
CFDBMHJD_00098	gene	633	lspA			
CFDBMHJD_00098	CDS	633	lspA	3.4.23.36		Lipoprotein signal peptidase
CFDBMHJD_00099	gene	381	dksA			
CFDBMHJD_00099	CDS	381	dksA			RNA polymerase-binding transcription factor DksA
CFDBMHJD_00100	gene	3585	ileS			
CFDBMHJD_00100	CDS	3585	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
CFDBMHJD_00101	gene	408				
CFDBMHJD_00101	CDS	408				hypothetical protein
CFDBMHJD_00102	gene	1623				
CFDBMHJD_00102	CDS	1623				hypothetical protein
CFDBMHJD_00103	gene	1023				
CFDBMHJD_00103	CDS	1023				hypothetical protein
CFDBMHJD_00104	gene	882	prmC_1			
CFDBMHJD_00104	CDS	882	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
CFDBMHJD_00105	gene	804				
CFDBMHJD_00105	CDS	804				hypothetical protein
CFDBMHJD_00106	gene	1641	pfp			
CFDBMHJD_00106	CDS	1641	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
CFDBMHJD_00107	gene	273				
CFDBMHJD_00107	CDS	273				hypothetical protein
CFDBMHJD_00108	gene	555				
CFDBMHJD_00108	CDS	555				hypothetical protein
CFDBMHJD_00109	gene	2685				
CFDBMHJD_00109	CDS	2685				hypothetical protein
CFDBMHJD_00110	gene	306				
CFDBMHJD_00110	CDS	306				hypothetical protein
CFDBMHJD_00111	gene	1827				
CFDBMHJD_00111	CDS	1827				hypothetical protein
CFDBMHJD_00112	gene	1059				
CFDBMHJD_00112	CDS	1059				hypothetical protein
CFDBMHJD_00113	gene	516	COQ3_1			
CFDBMHJD_00113	CDS	516	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
CFDBMHJD_00114	gene	174				
CFDBMHJD_00114	CDS	174				hypothetical protein
CFDBMHJD_00115	gene	657	gpx1			
CFDBMHJD_00115	CDS	657	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
CFDBMHJD_00116	gene	450				
CFDBMHJD_00116	CDS	450				hypothetical protein
CFDBMHJD_00117	gene	1716	aspT_1			
CFDBMHJD_00117	CDS	1716	aspT_1			Aspartate/alanine antiporter
CFDBMHJD_00118	gene	957				
CFDBMHJD_00118	CDS	957				hypothetical protein
CFDBMHJD_00119	gene	450				
CFDBMHJD_00119	CDS	450				hypothetical protein
CFDBMHJD_00120	gene	1158	gcdB			
CFDBMHJD_00120	CDS	1158	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
CFDBMHJD_00121	gene	585	malT			
CFDBMHJD_00121	CDS	585	malT			HTH-type transcriptional regulator MalT
CFDBMHJD_00122	gene	957				
CFDBMHJD_00122	CDS	957				hypothetical protein
CFDBMHJD_00123	gene	1533	rny_1			
CFDBMHJD_00123	CDS	1533	rny_1	3.1.-.-	COG1418	Ribonuclease Y
CFDBMHJD_00124	gene	294				
CFDBMHJD_00124	CDS	294				hypothetical protein
CFDBMHJD_00125	gene	300				
CFDBMHJD_00125	CDS	300				hypothetical protein
CFDBMHJD_00126	gene	624				
CFDBMHJD_00126	CDS	624				hypothetical protein
CFDBMHJD_00127	gene	876	rmlA			
CFDBMHJD_00127	CDS	876	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
CFDBMHJD_00128	gene	2484				
CFDBMHJD_00128	CDS	2484				hypothetical protein
CFDBMHJD_00129	gene	3306	carB			
CFDBMHJD_00129	CDS	3306	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
CFDBMHJD_00130	gene	744				
CFDBMHJD_00130	CDS	744				hypothetical protein
CFDBMHJD_00131	gene	1185				
CFDBMHJD_00131	CDS	1185				hypothetical protein
CFDBMHJD_00132	gene	1584				
CFDBMHJD_00132	CDS	1584				hypothetical protein
CFDBMHJD_00133	gene	279				
CFDBMHJD_00133	CDS	279				hypothetical protein
CFDBMHJD_00134	gene	3342				
CFDBMHJD_00134	CDS	3342				hypothetical protein
CFDBMHJD_00135	gene	198				
CFDBMHJD_00135	CDS	198				hypothetical protein
CFDBMHJD_00136	gene	150				
CFDBMHJD_00136	CDS	150				hypothetical protein
CFDBMHJD_00137	gene	960				
CFDBMHJD_00137	CDS	960				hypothetical protein
CFDBMHJD_00138	gene	1437	ndhB			
CFDBMHJD_00138	CDS	1437	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
CFDBMHJD_00139	gene	1500	ndhD1			
CFDBMHJD_00139	CDS	1500	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
CFDBMHJD_00140	gene	1989	nuoL			
CFDBMHJD_00140	CDS	1989	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
CFDBMHJD_00141	gene	312	nuoK			
CFDBMHJD_00141	CDS	312	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
CFDBMHJD_00142	gene	513				
CFDBMHJD_00142	CDS	513				hypothetical protein
CFDBMHJD_00143	gene	534	nuoI			
CFDBMHJD_00143	CDS	534	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
CFDBMHJD_00144	gene	1089	nuoH			
CFDBMHJD_00144	CDS	1089	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
CFDBMHJD_00145	gene	1563	nuoC			
CFDBMHJD_00145	CDS	1563	nuoC	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
CFDBMHJD_00146	gene	750	ndhK			
CFDBMHJD_00146	CDS	750	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
CFDBMHJD_00147	gene	351	ndhC			
CFDBMHJD_00147	CDS	351	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
CFDBMHJD_00148	gene	678				
CFDBMHJD_00148	CDS	678				hypothetical protein
CFDBMHJD_00149	gene	1182	bdhA			
CFDBMHJD_00149	CDS	1182	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
CFDBMHJD_00150	gene	117				
CFDBMHJD_00150	CDS	117				hypothetical protein
CFDBMHJD_00151	gene	480				
CFDBMHJD_00151	CDS	480				hypothetical protein
CFDBMHJD_00152	gene	639				
CFDBMHJD_00152	CDS	639				hypothetical protein
CFDBMHJD_00153	gene	1074				
CFDBMHJD_00153	CDS	1074				hypothetical protein
CFDBMHJD_00154	gene	519				
CFDBMHJD_00154	CDS	519				hypothetical protein
CFDBMHJD_00155	gene	633				
CFDBMHJD_00155	CDS	633				hypothetical protein
CFDBMHJD_00156	gene	579				
CFDBMHJD_00156	CDS	579				hypothetical protein
CFDBMHJD_00157	gene	951	rgtE			
CFDBMHJD_00157	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
CFDBMHJD_00158	gene	486				
CFDBMHJD_00158	CDS	486				hypothetical protein
CFDBMHJD_00159	gene	681				
CFDBMHJD_00159	CDS	681				hypothetical protein
CFDBMHJD_00160	gene	942	apbE			
CFDBMHJD_00160	CDS	942	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
CFDBMHJD_00161	gene	618				
CFDBMHJD_00161	CDS	618				hypothetical protein
CFDBMHJD_00162	gene	2094	prlC			
CFDBMHJD_00162	CDS	2094	prlC	3.4.24.70	COG0339	Oligopeptidase A
CFDBMHJD_00163	gene	444	tadA_1			
CFDBMHJD_00163	CDS	444	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
CFDBMHJD_00164	gene	1725				
CFDBMHJD_00164	CDS	1725				hypothetical protein
CFDBMHJD_00165	gene	498	yqgN			
CFDBMHJD_00165	CDS	498	yqgN		COG0212	putative protein YqgN
CFDBMHJD_00166	gene	291				
CFDBMHJD_00166	CDS	291				hypothetical protein
CFDBMHJD_00167	gene	1095	recF			
CFDBMHJD_00167	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
CFDBMHJD_00168	gene	762				
CFDBMHJD_00168	CDS	762				hypothetical protein
CFDBMHJD_00169	gene	477	ribH			
CFDBMHJD_00169	CDS	477	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CFDBMHJD_00170	gene	237				
CFDBMHJD_00170	CDS	237				hypothetical protein
CFDBMHJD_00171	gene	567				
CFDBMHJD_00171	CDS	567				hypothetical protein
CFDBMHJD_00172	gene	459				
CFDBMHJD_00172	CDS	459				hypothetical protein
CFDBMHJD_00173	gene	351				
CFDBMHJD_00173	CDS	351				hypothetical protein
CFDBMHJD_00174	gene	897	bamD_1			
CFDBMHJD_00174	CDS	897	bamD_1			Outer membrane protein assembly factor BamD
CFDBMHJD_00175	gene	2460				
CFDBMHJD_00175	CDS	2460				hypothetical protein
CFDBMHJD_00176	gene	2040	uvrB			
CFDBMHJD_00176	CDS	2040	uvrB		COG0556	UvrABC system protein B
CFDBMHJD_00177	gene	255				
CFDBMHJD_00177	CDS	255				hypothetical protein
CFDBMHJD_00178	gene	2334				
CFDBMHJD_00178	CDS	2334				hypothetical protein
CFDBMHJD_00179	gene	903	menA			
CFDBMHJD_00179	CDS	903	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
CFDBMHJD_00180	gene	642				
CFDBMHJD_00180	CDS	642				hypothetical protein
CFDBMHJD_00181	gene	642				
CFDBMHJD_00181	CDS	642				hypothetical protein
CFDBMHJD_00182	gene	2100				
CFDBMHJD_00182	CDS	2100				hypothetical protein
CFDBMHJD_00183	gene	144				
CFDBMHJD_00183	CDS	144				hypothetical protein
CFDBMHJD_00184	gene	3303				
CFDBMHJD_00184	CDS	3303				hypothetical protein
CFDBMHJD_00185	gene	1932				
CFDBMHJD_00185	CDS	1932				hypothetical protein
CFDBMHJD_00186	gene	1785				
CFDBMHJD_00186	CDS	1785				hypothetical protein
CFDBMHJD_00187	gene	162				
CFDBMHJD_00187	CDS	162				hypothetical protein
CFDBMHJD_00188	gene	900	rluD_1			
CFDBMHJD_00188	CDS	900	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CFDBMHJD_00189	gene	1995	tkt			
CFDBMHJD_00189	CDS	1995	tkt	2.2.1.1		Transketolase
CFDBMHJD_00190	gene	444	rpiB			
CFDBMHJD_00190	CDS	444	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
CFDBMHJD_00191	gene	300				
CFDBMHJD_00191	CDS	300			COG0776	DNA-binding protein HRL53
CFDBMHJD_00192	gene	90				
CFDBMHJD_00192	CDS	90				hypothetical protein
CFDBMHJD_00193	gene	1575	rne			
CFDBMHJD_00193	CDS	1575	rne	3.1.26.12	COG1530	Ribonuclease E
CFDBMHJD_00194	gene	444	guaD			
CFDBMHJD_00194	CDS	444	guaD	3.5.4.3	COG0590	Guanine deaminase
CFDBMHJD_00195	gene	162				
CFDBMHJD_00195	CDS	162			COG1773	Rubredoxin
CFDBMHJD_00196	gene	657	ppaX			
CFDBMHJD_00196	CDS	657	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
CFDBMHJD_00197	gene	705	ttcA			
CFDBMHJD_00197	CDS	705	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
CFDBMHJD_00198	gene	507				
CFDBMHJD_00198	CDS	507				hypothetical protein
CFDBMHJD_00199	gene	762	ydfG			
CFDBMHJD_00199	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CFDBMHJD_00200	gene	1698	glgE			
CFDBMHJD_00200	CDS	1698	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
CFDBMHJD_00201	gene	894	fabD			
CFDBMHJD_00201	CDS	894	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
CFDBMHJD_00202	gene	1011				
CFDBMHJD_00202	CDS	1011				hypothetical protein
CFDBMHJD_00203	gene	1911				
CFDBMHJD_00203	CDS	1911				hypothetical protein
CFDBMHJD_00204	gene	612	nreC			
CFDBMHJD_00204	CDS	612	nreC		COG2197	Oxygen regulatory protein NreC
CFDBMHJD_00205	gene	1050	nrdB			
CFDBMHJD_00205	CDS	1050	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CFDBMHJD_00206	gene	2520				
CFDBMHJD_00206	CDS	2520				hypothetical protein
CFDBMHJD_00207	gene	3018				
CFDBMHJD_00207	CDS	3018				hypothetical protein
CFDBMHJD_00208	gene	138				
CFDBMHJD_00208	CDS	138				hypothetical protein
CFDBMHJD_00209	gene	753				
CFDBMHJD_00209	CDS	753				hypothetical protein
CFDBMHJD_00210	gene	1146				
CFDBMHJD_00210	CDS	1146				hypothetical protein
CFDBMHJD_00211	gene	744	dpnA			
CFDBMHJD_00211	CDS	744	dpnA	2.1.1.72		Modification methylase DpnIIB
CFDBMHJD_00212	gene	813				
CFDBMHJD_00212	CDS	813				hypothetical protein
CFDBMHJD_00213	gene	126				
CFDBMHJD_00213	CDS	126				hypothetical protein
CFDBMHJD_00214	gene	2604	yoaB			
CFDBMHJD_00214	CDS	2604	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
CFDBMHJD_00215	gene	621				
CFDBMHJD_00215	CDS	621		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
CFDBMHJD_00216	gene	945	ribF			
CFDBMHJD_00216	CDS	945	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
CFDBMHJD_00217	gene	792				
CFDBMHJD_00217	CDS	792				hypothetical protein
CFDBMHJD_00218	gene	477				
CFDBMHJD_00218	CDS	477				hypothetical protein
CFDBMHJD_00219	gene	513	sigH			
CFDBMHJD_00219	CDS	513	sigH		COG1595	ECF RNA polymerase sigma factor SigH
CFDBMHJD_00220	gene	1893	speA			
CFDBMHJD_00220	CDS	1893	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
CFDBMHJD_00221	gene	528	aroK			
CFDBMHJD_00221	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase
CFDBMHJD_00222	gene	2415	topA			
CFDBMHJD_00222	CDS	2415	topA	5.6.2.1		DNA topoisomerase 1
CFDBMHJD_00223	gene	210				
CFDBMHJD_00223	CDS	210				hypothetical protein
CFDBMHJD_00224	gene	699				
CFDBMHJD_00224	CDS	699				hypothetical protein
CFDBMHJD_00225	gene	822				
CFDBMHJD_00225	CDS	822				hypothetical protein
CFDBMHJD_00226	gene	555	nudC_1			
CFDBMHJD_00226	CDS	555	nudC_1	3.6.1.22		NADH pyrophosphatase
CFDBMHJD_00227	gene	507				
CFDBMHJD_00227	CDS	507				hypothetical protein
CFDBMHJD_00228	gene	1152	resA_1			
CFDBMHJD_00228	CDS	1152	resA_1			Thiol-disulfide oxidoreductase ResA
CFDBMHJD_00229	gene	990				
CFDBMHJD_00229	CDS	990				hypothetical protein
CFDBMHJD_00230	gene	1026				
CFDBMHJD_00230	CDS	1026				hypothetical protein
CFDBMHJD_00231	gene	1089				
CFDBMHJD_00231	CDS	1089				hypothetical protein
CFDBMHJD_00232	gene	1893				
CFDBMHJD_00232	CDS	1893				hypothetical protein
CFDBMHJD_00233	gene	1143				
CFDBMHJD_00233	CDS	1143				hypothetical protein
CFDBMHJD_00234	gene	390				
CFDBMHJD_00234	CDS	390				hypothetical protein
CFDBMHJD_00235	gene	1149				
CFDBMHJD_00235	CDS	1149				hypothetical protein
CFDBMHJD_00236	gene	1812				
CFDBMHJD_00236	CDS	1812				hypothetical protein
CFDBMHJD_00237	gene	1314				
CFDBMHJD_00237	CDS	1314				hypothetical protein
CFDBMHJD_00238	gene	1329				
CFDBMHJD_00238	CDS	1329				hypothetical protein
CFDBMHJD_00239	gene	1713				
CFDBMHJD_00239	CDS	1713				hypothetical protein
CFDBMHJD_00240	gene	2187	ccsA_1			
CFDBMHJD_00240	CDS	2187	ccsA_1			Cytochrome c biogenesis protein CcsA
CFDBMHJD_00241	gene	2355	pnp			
