locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIKGEFOG_00114	gene	1365	bepA_1			
HIKGEFOG_00114	CDS	1365	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
HIKGEFOG_00115	gene	1707	glnS			
HIKGEFOG_00115	CDS	1707	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
HIKGEFOG_00116	gene	309				
HIKGEFOG_00116	CDS	309				hypothetical protein
HIKGEFOG_00117	gene	1026	mltG			
HIKGEFOG_00117	CDS	1026	mltG	4.2.2.-		Endolytic murein transglycosylase
HIKGEFOG_00118	gene	1386				
HIKGEFOG_00118	CDS	1386				hypothetical protein
HIKGEFOG_00119	gene	432				
HIKGEFOG_00119	CDS	432				hypothetical protein
HIKGEFOG_00120	gene	120				
HIKGEFOG_00120	CDS	120				hypothetical protein
HIKGEFOG_00121	gene	2040	topB			
HIKGEFOG_00121	CDS	2040	topB	5.6.2.1	COG0550	DNA topoisomerase 3
HIKGEFOG_00122	gene	738	lutA			
HIKGEFOG_00122	CDS	738	lutA		COG0247	Lactate utilization protein A
HIKGEFOG_00123	gene	1371	lutB			
HIKGEFOG_00123	CDS	1371	lutB		COG1139	Lactate utilization protein B
HIKGEFOG_00124	gene	585				
HIKGEFOG_00124	CDS	585				hypothetical protein
HIKGEFOG_00125	gene	549				
HIKGEFOG_00125	CDS	549				hypothetical protein
HIKGEFOG_00126	gene	537	sigE_1			
HIKGEFOG_00126	CDS	537	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
HIKGEFOG_00127	gene	1242				
HIKGEFOG_00127	CDS	1242				hypothetical protein
HIKGEFOG_00128	gene	1845				
HIKGEFOG_00128	CDS	1845				hypothetical protein
HIKGEFOG_00129	gene	1119	fdtB			
HIKGEFOG_00129	CDS	1119	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
HIKGEFOG_00130	gene	939				
HIKGEFOG_00130	CDS	939				hypothetical protein
HIKGEFOG_00131	gene	411	fdtA			
HIKGEFOG_00131	CDS	411	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
HIKGEFOG_00132	gene	1134	rfbB_1			
HIKGEFOG_00132	CDS	1134	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HIKGEFOG_00133	gene	630	cmk_2			
HIKGEFOG_00133	CDS	630	cmk_2	2.7.4.25		Cytidylate kinase
HIKGEFOG_00134	gene	1404	mepA			
HIKGEFOG_00134	CDS	1404	mepA			Multidrug export protein MepA
HIKGEFOG_00135	gene	1323	xseA			
HIKGEFOG_00135	CDS	1323	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HIKGEFOG_00136	gene	171	xseB			
HIKGEFOG_00136	CDS	171	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
HIKGEFOG_00137	gene	1023	ilvE			
HIKGEFOG_00137	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HIKGEFOG_00138	gene	1431	pepC			
HIKGEFOG_00138	CDS	1431	pepC	3.4.22.40	COG3579	Aminopeptidase C
HIKGEFOG_00139	gene	900	ddh			
HIKGEFOG_00139	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
HIKGEFOG_00140	gene	606	ruvA			
HIKGEFOG_00140	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HIKGEFOG_00141	gene	7554				
HIKGEFOG_00141	CDS	7554				hypothetical protein
HIKGEFOG_00142	gene	1533	pafA			
HIKGEFOG_00142	CDS	1533	pafA	3.1.3.1		Alkaline phosphatase PafA
HIKGEFOG_00143	gene	162				
HIKGEFOG_00143	CDS	162				hypothetical protein
HIKGEFOG_00144	gene	1401	algC_1			
HIKGEFOG_00144	CDS	1401	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
HIKGEFOG_00145	gene	642				
HIKGEFOG_00145	CDS	642				hypothetical protein
HIKGEFOG_00146	gene	873	carD			
HIKGEFOG_00146	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
HIKGEFOG_00147	gene	1026	carE			
HIKGEFOG_00147	CDS	1026	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
HIKGEFOG_00148	gene	1725	caiA			
HIKGEFOG_00148	CDS	1725	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
HIKGEFOG_00149	gene	147				
HIKGEFOG_00149	CDS	147				hypothetical protein
HIKGEFOG_00150	gene	273				
HIKGEFOG_00150	CDS	273				hypothetical protein
HIKGEFOG_00151	gene	165				
HIKGEFOG_00151	CDS	165				hypothetical protein
HIKGEFOG_00152	gene	1833	LIAS			
HIKGEFOG_00152	CDS	1833	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
HIKGEFOG_00153	gene	1158	pntA_1			
HIKGEFOG_00153	CDS	1158	pntA_1	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HIKGEFOG_00154	gene	315	pntA_2			
HIKGEFOG_00154	CDS	315	pntA_2	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HIKGEFOG_00155	gene	1533	pntB			
HIKGEFOG_00155	CDS	1533	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HIKGEFOG_00156	gene	1665				
HIKGEFOG_00156	CDS	1665		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
HIKGEFOG_00157	gene	1248	lolE_1			
HIKGEFOG_00157	CDS	1248	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HIKGEFOG_00158	gene	2055	htpG			
HIKGEFOG_00158	CDS	2055	htpG			Chaperone protein HtpG
HIKGEFOG_00159	gene	1455	pepD_1			
HIKGEFOG_00159	CDS	1455	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
HIKGEFOG_00160	gene	258				
HIKGEFOG_00160	CDS	258				hypothetical protein
HIKGEFOG_00161	gene	606				
HIKGEFOG_00161	CDS	606				hypothetical protein
HIKGEFOG_00162	gene	636	nth			
HIKGEFOG_00162	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
HIKGEFOG_00163	gene	711				
HIKGEFOG_00163	CDS	711				hypothetical protein
HIKGEFOG_00164	gene	648				
HIKGEFOG_00164	CDS	648				hypothetical protein
HIKGEFOG_00165	gene	2463	pheT			
HIKGEFOG_00165	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HIKGEFOG_00166	gene	726				
HIKGEFOG_00166	CDS	726			COG0217	putative transcriptional regulatory protein
HIKGEFOG_00167	gene	387				
HIKGEFOG_00167	CDS	387				hypothetical protein
HIKGEFOG_00168	gene	1782	lepA			
HIKGEFOG_00168	CDS	1782	lepA	3.6.5.-	COG0481	Elongation factor 4
HIKGEFOG_00169	gene	603				
HIKGEFOG_00169	CDS	603				hypothetical protein
HIKGEFOG_00170	gene	2187	bamA_1			
HIKGEFOG_00170	CDS	2187	bamA_1			Outer membrane protein assembly factor BamA
HIKGEFOG_00171	gene	465				
HIKGEFOG_00171	CDS	465				hypothetical protein
HIKGEFOG_00172	gene	807	yycJ			
HIKGEFOG_00172	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
HIKGEFOG_00173	gene	2136				
HIKGEFOG_00173	CDS	2136				hypothetical protein
HIKGEFOG_00174	gene	2118				
HIKGEFOG_00174	CDS	2118				hypothetical protein
HIKGEFOG_00175	gene	264	rpmB			
HIKGEFOG_00175	CDS	264	rpmB		COG0227	50S ribosomal protein L28
HIKGEFOG_00176	gene	189	rpmG2			
HIKGEFOG_00176	CDS	189	rpmG2			50S ribosomal protein L33 2
HIKGEFOG_00177	gene	159				
HIKGEFOG_00177	CDS	159				hypothetical protein
HIKGEFOG_00178	gene	957	ftsY			
HIKGEFOG_00178	CDS	957	ftsY		COG0552	Signal recognition particle receptor FtsY
HIKGEFOG_00179	gene	1317	rimO			
HIKGEFOG_00179	CDS	1317	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HIKGEFOG_00180	gene	294	hup_1			
HIKGEFOG_00180	CDS	294	hup_1			DNA-binding protein HU
HIKGEFOG_00181	gene	1374	ihfA			
HIKGEFOG_00181	CDS	1374	ihfA			Integration host factor subunit alpha
HIKGEFOG_00182	gene	996				
HIKGEFOG_00182	CDS	996				hypothetical protein
HIKGEFOG_00183	gene	870				
HIKGEFOG_00183	CDS	870				hypothetical protein
HIKGEFOG_00184	gene	1107				
HIKGEFOG_00184	CDS	1107				hypothetical protein
HIKGEFOG_00185	gene	999				
HIKGEFOG_00185	CDS	999				hypothetical protein
HIKGEFOG_00186	gene	1029				
HIKGEFOG_00186	CDS	1029				hypothetical protein
HIKGEFOG_00187	gene	693				
HIKGEFOG_00187	CDS	693				hypothetical protein
HIKGEFOG_00188	gene	2562				
HIKGEFOG_00188	CDS	2562				hypothetical protein
HIKGEFOG_00189	gene	687				
HIKGEFOG_00189	CDS	687				hypothetical protein
HIKGEFOG_00190	gene	1236	queA_1			
HIKGEFOG_00190	CDS	1236	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
HIKGEFOG_00191	gene	1941	nadE			
HIKGEFOG_00191	CDS	1941	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
HIKGEFOG_00192	gene	891				
HIKGEFOG_00192	CDS	891				hypothetical protein
HIKGEFOG_00193	gene	2676	gyrA			
HIKGEFOG_00193	CDS	2676	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HIKGEFOG_00194	gene	1170				
HIKGEFOG_00194	CDS	1170				hypothetical protein
HIKGEFOG_00195	gene	1209				
HIKGEFOG_00195	CDS	1209				hypothetical protein
HIKGEFOG_00196	gene	1254				
HIKGEFOG_00196	CDS	1254				hypothetical protein
HIKGEFOG_00197	gene	504				
HIKGEFOG_00197	CDS	504				hypothetical protein
HIKGEFOG_00198	gene	480	smpB			
HIKGEFOG_00198	CDS	480	smpB		COG0691	SsrA-binding protein
HIKGEFOG_00199	gene	405				
HIKGEFOG_00199	CDS	405				hypothetical protein
HIKGEFOG_00200	gene	855	map_1			
HIKGEFOG_00200	CDS	855	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
HIKGEFOG_00201	gene	1026	tsaD			
HIKGEFOG_00201	CDS	1026	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HIKGEFOG_00202	gene	492	pncC			
HIKGEFOG_00202	CDS	492	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
HIKGEFOG_00203	gene	1482	degQ			
HIKGEFOG_00203	CDS	1482	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
HIKGEFOG_00204	gene	1026	ansA			
HIKGEFOG_00204	CDS	1026	ansA	3.5.1.1	COG0252	L-asparaginase 1
HIKGEFOG_00205	gene	2061	btuB_1			
HIKGEFOG_00205	CDS	2061	btuB_1			Vitamin B12 transporter BtuB
HIKGEFOG_00206	gene	540				
HIKGEFOG_00206	CDS	540				hypothetical protein
HIKGEFOG_00207	gene	1986	rho			
HIKGEFOG_00207	CDS	1986	rho	3.6.4.-		Transcription termination factor Rho
HIKGEFOG_00208	gene	234				
HIKGEFOG_00208	CDS	234				hypothetical protein
HIKGEFOG_00209	gene	579				
HIKGEFOG_00209	CDS	579		2.3.1.-	COG1670	Acetyltransferase
HIKGEFOG_00210	gene	510				
HIKGEFOG_00210	CDS	510				hypothetical protein
HIKGEFOG_00211	gene	90				
HIKGEFOG_00211	CDS	90				hypothetical protein
HIKGEFOG_00212	gene	654	rbr			
HIKGEFOG_00212	CDS	654	rbr		COG1592	Rubrerythrin
HIKGEFOG_00213	gene	74				
HIKGEFOG_00213	tRNA	74				tRNA-Lys(ctt)
HIKGEFOG_00214	gene	969	msrA			
HIKGEFOG_00214	CDS	969	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
HIKGEFOG_00215	gene	1164				
HIKGEFOG_00215	CDS	1164				hypothetical protein
HIKGEFOG_00216	gene	546				
HIKGEFOG_00216	CDS	546				hypothetical protein
HIKGEFOG_00217	gene	486	ftnA			
HIKGEFOG_00217	CDS	486	ftnA	1.16.3.2		Bacterial non-heme ferritin
HIKGEFOG_00218	gene	936	arnC_1			
HIKGEFOG_00218	CDS	936	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HIKGEFOG_00219	gene	1212				
HIKGEFOG_00219	CDS	1212				hypothetical protein
HIKGEFOG_00220	gene	390				
HIKGEFOG_00220	CDS	390				hypothetical protein
HIKGEFOG_00221	gene	1038	pheS			
HIKGEFOG_00221	CDS	1038	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HIKGEFOG_00222	gene	1356				
HIKGEFOG_00222	CDS	1356				hypothetical protein
HIKGEFOG_00223	gene	852				
HIKGEFOG_00223	CDS	852				hypothetical protein
HIKGEFOG_00224	gene	1026	murB_1			
HIKGEFOG_00224	CDS	1026	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HIKGEFOG_00225	gene	774	rbn			
HIKGEFOG_00225	CDS	774	rbn	3.1.26.11		Ribonuclease BN
HIKGEFOG_00226	gene	294				
HIKGEFOG_00226	CDS	294				hypothetical protein
HIKGEFOG_00227	gene	369				
HIKGEFOG_00227	CDS	369				hypothetical protein
HIKGEFOG_00228	gene	216				
HIKGEFOG_00228	CDS	216				hypothetical protein
HIKGEFOG_00229	gene	516				
HIKGEFOG_00229	CDS	516				hypothetical protein
HIKGEFOG_00230	gene	291	yqgF			
HIKGEFOG_00230	CDS	291	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
HIKGEFOG_00231	gene	561	def			
HIKGEFOG_00231	CDS	561	def	3.5.1.88	COG0242	Peptide deformylase
HIKGEFOG_00232	gene	1965	cpoB			
HIKGEFOG_00232	CDS	1965	cpoB			Cell division coordinator CpoB
HIKGEFOG_00233	gene	588				
HIKGEFOG_00233	CDS	588				hypothetical protein
HIKGEFOG_00234	gene	456				
HIKGEFOG_00234	CDS	456				hypothetical protein
HIKGEFOG_00235	gene	564				
HIKGEFOG_00235	CDS	564				hypothetical protein
HIKGEFOG_00236	gene	564				
HIKGEFOG_00236	CDS	564				hypothetical protein
HIKGEFOG_00237	gene	405				
HIKGEFOG_00237	CDS	405				hypothetical protein
HIKGEFOG_00238	gene	1053				
HIKGEFOG_00238	CDS	1053				hypothetical protein
HIKGEFOG_00239	gene	1965	thrS			
HIKGEFOG_00239	CDS	1965	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
HIKGEFOG_00240	gene	2061	pat			
HIKGEFOG_00240	CDS	2061	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
HIKGEFOG_00241	gene	1812	ettA			
