locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHJNDFMC_00144	CDS	1011	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
EHJNDFMC_00145	gene	780	zupT			
EHJNDFMC_00145	CDS	780	zupT		COG0428	Zinc transporter ZupT
EHJNDFMC_00146	gene	873	sigA_1			
EHJNDFMC_00146	CDS	873	sigA_1		COG0568	RNA polymerase sigma factor SigA
EHJNDFMC_00147	gene	450				
EHJNDFMC_00147	CDS	450				hypothetical protein
EHJNDFMC_00148	gene	1779	rpsA			
EHJNDFMC_00148	CDS	1779	rpsA		COG0539	30S ribosomal protein S1
EHJNDFMC_00149	gene	207				
EHJNDFMC_00149	CDS	207				hypothetical protein
EHJNDFMC_00150	gene	195				
EHJNDFMC_00150	CDS	195				hypothetical protein
EHJNDFMC_00151	gene	1332	mtaB			
EHJNDFMC_00151	CDS	1332	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
EHJNDFMC_00152	gene	1020				
EHJNDFMC_00152	CDS	1020				hypothetical protein
EHJNDFMC_00153	gene	579				
EHJNDFMC_00153	CDS	579				hypothetical protein
EHJNDFMC_00154	gene	360	yjbR			
EHJNDFMC_00154	CDS	360	yjbR		COG2315	putative protein YjbR
EHJNDFMC_00155	gene	1344	glyA			
EHJNDFMC_00155	CDS	1344	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EHJNDFMC_00156	gene	1116	thiL			
EHJNDFMC_00156	CDS	1116	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
EHJNDFMC_00157	gene	660	punA			
EHJNDFMC_00157	CDS	660	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
EHJNDFMC_00158	gene	1173	lpxK			
EHJNDFMC_00158	CDS	1173	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
EHJNDFMC_00159	gene	1767	sppA			
EHJNDFMC_00159	CDS	1767	sppA	3.4.21.-	COG0616	Protease 4
EHJNDFMC_00160	gene	735				
EHJNDFMC_00160	CDS	735		1.-.-.-	COG1028	putative oxidoreductase
EHJNDFMC_00161	gene	549				
EHJNDFMC_00161	CDS	549				hypothetical protein
EHJNDFMC_00162	gene	249				
EHJNDFMC_00162	CDS	249				hypothetical protein
EHJNDFMC_00163	gene	780				
EHJNDFMC_00163	CDS	780				hypothetical protein
EHJNDFMC_00164	gene	405				
EHJNDFMC_00164	CDS	405				hypothetical protein
EHJNDFMC_00165	gene	978				
EHJNDFMC_00165	CDS	978				hypothetical protein
EHJNDFMC_00166	gene	621				
EHJNDFMC_00166	CDS	621				hypothetical protein
EHJNDFMC_00167	gene	492				
EHJNDFMC_00167	CDS	492				hypothetical protein
EHJNDFMC_00168	gene	675				
EHJNDFMC_00168	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
EHJNDFMC_00169	gene	978				
EHJNDFMC_00169	CDS	978				hypothetical protein
EHJNDFMC_00170	gene	999	dagK			
EHJNDFMC_00170	CDS	999	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
EHJNDFMC_00171	gene	102				
EHJNDFMC_00171	CDS	102				hypothetical protein
EHJNDFMC_00172	gene	1329	nupG			
EHJNDFMC_00172	CDS	1329	nupG			Nucleoside permease NupG
EHJNDFMC_00173	gene	564				
EHJNDFMC_00173	CDS	564				hypothetical protein
EHJNDFMC_00174	gene	732	rsmE			
EHJNDFMC_00174	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
EHJNDFMC_00175	gene	1341				
EHJNDFMC_00175	CDS	1341				hypothetical protein
EHJNDFMC_00176	gene	645	ytrE			
EHJNDFMC_00176	CDS	645	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
EHJNDFMC_00177	gene	1200				
EHJNDFMC_00177	CDS	1200				hypothetical protein
EHJNDFMC_00178	gene	3288				
EHJNDFMC_00178	CDS	3288				hypothetical protein
EHJNDFMC_00179	gene	339				
EHJNDFMC_00179	CDS	339				hypothetical protein
EHJNDFMC_00180	gene	591				
EHJNDFMC_00180	CDS	591				hypothetical protein
EHJNDFMC_00181	gene	564				
EHJNDFMC_00181	CDS	564				hypothetical protein
EHJNDFMC_00182	gene	687				
EHJNDFMC_00182	CDS	687				hypothetical protein
EHJNDFMC_00183	gene	543	mtcA1			
EHJNDFMC_00183	CDS	543	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
EHJNDFMC_00184	gene	495				
EHJNDFMC_00184	CDS	495				hypothetical protein
EHJNDFMC_00185	gene	699				
EHJNDFMC_00185	CDS	699				hypothetical protein
EHJNDFMC_00186	gene	1059				
EHJNDFMC_00186	CDS	1059				hypothetical protein
EHJNDFMC_00187	gene	939				
EHJNDFMC_00187	CDS	939			COG2826	IS30 family transposase IS4351
EHJNDFMC_00188	gene	726				
EHJNDFMC_00188	CDS	726			COG0217	putative transcriptional regulatory protein
EHJNDFMC_00189	gene	2463	pheT			
EHJNDFMC_00189	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
EHJNDFMC_00190	gene	648				
EHJNDFMC_00190	CDS	648				hypothetical protein
EHJNDFMC_00191	gene	711				
EHJNDFMC_00191	CDS	711				hypothetical protein
EHJNDFMC_00192	gene	636	nth			
EHJNDFMC_00192	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
EHJNDFMC_00193	gene	606				
EHJNDFMC_00193	CDS	606				hypothetical protein
EHJNDFMC_00194	gene	231				
EHJNDFMC_00194	CDS	231				hypothetical protein
EHJNDFMC_00195	gene	1455	pepD_1			
EHJNDFMC_00195	CDS	1455	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
EHJNDFMC_00196	gene	2055	htpG			
EHJNDFMC_00196	CDS	2055	htpG			Chaperone protein HtpG
EHJNDFMC_00197	gene	1248	lolE_1			
EHJNDFMC_00197	CDS	1248	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
EHJNDFMC_00198	gene	1665	lcfB			
EHJNDFMC_00198	CDS	1665	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
EHJNDFMC_00199	gene	1533	pntB			
EHJNDFMC_00199	CDS	1533	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
EHJNDFMC_00200	gene	315	pntA_1			
EHJNDFMC_00200	CDS	315	pntA_1	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
EHJNDFMC_00201	gene	1158	pntA_2			
EHJNDFMC_00201	CDS	1158	pntA_2	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
EHJNDFMC_00202	gene	1833	LIAS			
EHJNDFMC_00202	CDS	1833	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
EHJNDFMC_00203	gene	165				
EHJNDFMC_00203	CDS	165				hypothetical protein
EHJNDFMC_00204	gene	90				
EHJNDFMC_00204	CDS	90				hypothetical protein
EHJNDFMC_00205	gene	825				
EHJNDFMC_00205	CDS	825				hypothetical protein
EHJNDFMC_00206	gene	627				
EHJNDFMC_00206	CDS	627				hypothetical protein
EHJNDFMC_00207	gene	114				
EHJNDFMC_00207	CDS	114				hypothetical protein
EHJNDFMC_00208	gene	1725	caiA			
EHJNDFMC_00208	CDS	1725	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
EHJNDFMC_00209	gene	1026	carE			
EHJNDFMC_00209	CDS	1026	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
EHJNDFMC_00210	gene	873	carD			
EHJNDFMC_00210	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
EHJNDFMC_00211	gene	642				
EHJNDFMC_00211	CDS	642				hypothetical protein
EHJNDFMC_00212	gene	1401	algC_1			
EHJNDFMC_00212	CDS	1401	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
EHJNDFMC_00213	gene	1533	pafA			
EHJNDFMC_00213	CDS	1533	pafA	3.1.3.1		Alkaline phosphatase PafA
EHJNDFMC_00214	gene	7554				
EHJNDFMC_00214	CDS	7554				hypothetical protein
EHJNDFMC_00215	gene	606	ruvA			
EHJNDFMC_00215	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
EHJNDFMC_00216	gene	900	ddh			
EHJNDFMC_00216	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
EHJNDFMC_00217	gene	1431	pepC			
EHJNDFMC_00217	CDS	1431	pepC	3.4.22.40	COG3579	Aminopeptidase C
EHJNDFMC_00218	gene	1023	ilvE			
EHJNDFMC_00218	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
EHJNDFMC_00219	gene	171	xseB			
EHJNDFMC_00219	CDS	171	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EHJNDFMC_00220	gene	1323	xseA			
EHJNDFMC_00220	CDS	1323	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
EHJNDFMC_00221	gene	1404	mepA			
EHJNDFMC_00221	CDS	1404	mepA			Multidrug export protein MepA
EHJNDFMC_00222	gene	630	cmk_1			
EHJNDFMC_00222	CDS	630	cmk_1	2.7.4.25		Cytidylate kinase
EHJNDFMC_00223	gene	1134	rfbB_1			
EHJNDFMC_00223	CDS	1134	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EHJNDFMC_00224	gene	411	fdtA			
EHJNDFMC_00224	CDS	411	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
EHJNDFMC_00225	gene	939				
EHJNDFMC_00225	CDS	939				hypothetical protein
EHJNDFMC_00226	gene	1239	fdtB			
EHJNDFMC_00226	CDS	1239	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
EHJNDFMC_00227	gene	1884				
EHJNDFMC_00227	CDS	1884				hypothetical protein
EHJNDFMC_00228	gene	1242				
EHJNDFMC_00228	CDS	1242				hypothetical protein
EHJNDFMC_00229	gene	537	sigE_1			
EHJNDFMC_00229	CDS	537	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
EHJNDFMC_00230	gene	549				
EHJNDFMC_00230	CDS	549				hypothetical protein
EHJNDFMC_00231	gene	585				
EHJNDFMC_00231	CDS	585				hypothetical protein
EHJNDFMC_00232	gene	1371	lutB			
EHJNDFMC_00232	CDS	1371	lutB		COG1139	Lactate utilization protein B
EHJNDFMC_00233	gene	738	lutA			
EHJNDFMC_00233	CDS	738	lutA		COG0247	Lactate utilization protein A
EHJNDFMC_00234	gene	2040	topB			
