locus_tag	ftype	length_bp	gene	EC_number	COG	product
GHBIGHIA_00035	CDS	1029	ycjY_1		COG1073	putative protein YcjY
GHBIGHIA_00036	gene	420				
GHBIGHIA_00036	CDS	420				hypothetical protein
GHBIGHIA_00037	gene	246				
GHBIGHIA_00037	CDS	246				hypothetical protein
GHBIGHIA_00038	gene	132				
GHBIGHIA_00038	CDS	132				hypothetical protein
GHBIGHIA_00039	gene	849				
GHBIGHIA_00039	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
GHBIGHIA_00040	gene	1995				
GHBIGHIA_00040	CDS	1995				hypothetical protein
GHBIGHIA_00041	gene	714				
GHBIGHIA_00041	CDS	714				hypothetical protein
GHBIGHIA_00042	gene	984				
GHBIGHIA_00042	CDS	984			COG1073	putative protein
GHBIGHIA_00043	gene	810				
GHBIGHIA_00043	CDS	810				hypothetical protein
GHBIGHIA_00044	gene	1956				
GHBIGHIA_00044	CDS	1956				hypothetical protein
GHBIGHIA_00045	gene	1281				
GHBIGHIA_00045	CDS	1281				hypothetical protein
GHBIGHIA_00046	gene	420				
GHBIGHIA_00046	CDS	420				hypothetical protein
GHBIGHIA_00047	gene	306				
GHBIGHIA_00047	CDS	306				hypothetical protein
GHBIGHIA_00048	gene	141				
GHBIGHIA_00048	CDS	141				hypothetical protein
GHBIGHIA_00049	gene	180				
GHBIGHIA_00049	CDS	180				hypothetical protein
GHBIGHIA_00050	gene	438				
GHBIGHIA_00050	CDS	438				hypothetical protein
GHBIGHIA_00051	gene	3957	dnaG_1			
GHBIGHIA_00051	CDS	3957	dnaG_1	2.7.7.-		DNA primase
GHBIGHIA_00052	gene	483				
GHBIGHIA_00052	CDS	483				hypothetical protein
GHBIGHIA_00053	gene	528				
GHBIGHIA_00053	CDS	528				hypothetical protein
GHBIGHIA_00054	gene	351				
GHBIGHIA_00054	CDS	351				hypothetical protein
GHBIGHIA_00055	gene	993				
GHBIGHIA_00055	CDS	993				hypothetical protein
GHBIGHIA_00056	gene	2004				
GHBIGHIA_00056	CDS	2004				hypothetical protein
GHBIGHIA_00057	gene	912				
GHBIGHIA_00057	CDS	912				hypothetical protein
GHBIGHIA_00058	gene	402				
GHBIGHIA_00058	CDS	402				hypothetical protein
GHBIGHIA_00059	gene	417				
GHBIGHIA_00059	CDS	417				hypothetical protein
GHBIGHIA_00060	gene	1323				
GHBIGHIA_00060	CDS	1323				hypothetical protein
GHBIGHIA_00061	gene	333				
GHBIGHIA_00061	CDS	333				hypothetical protein
GHBIGHIA_00062	gene	648				
GHBIGHIA_00062	CDS	648				hypothetical protein
GHBIGHIA_00063	gene	1761				
GHBIGHIA_00063	CDS	1761				hypothetical protein
GHBIGHIA_00064	gene	318				
GHBIGHIA_00064	CDS	318				hypothetical protein
GHBIGHIA_00065	gene	252				
GHBIGHIA_00065	CDS	252				hypothetical protein
GHBIGHIA_00066	gene	846	ecoRIR			
GHBIGHIA_00066	CDS	846	ecoRIR	3.1.21.4		Type-2 restriction enzyme EcoRI
GHBIGHIA_00067	gene	408				
GHBIGHIA_00067	CDS	408				hypothetical protein
GHBIGHIA_00068	gene	384				
GHBIGHIA_00068	CDS	384				hypothetical protein
GHBIGHIA_00069	gene	168				
GHBIGHIA_00069	CDS	168				hypothetical protein
GHBIGHIA_00070	gene	315	trxA			
GHBIGHIA_00070	CDS	315	trxA		COG0526	Thioredoxin
GHBIGHIA_00071	gene	3711	dnaE			
GHBIGHIA_00071	CDS	3711	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
GHBIGHIA_00072	gene	687	psd			
GHBIGHIA_00072	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
GHBIGHIA_00073	gene	726				
GHBIGHIA_00073	CDS	726				hypothetical protein
GHBIGHIA_00074	gene	282				
GHBIGHIA_00074	CDS	282				hypothetical protein
GHBIGHIA_00075	gene	2409				
GHBIGHIA_00075	CDS	2409		5.1.1.1		Alanine racemase
GHBIGHIA_00076	gene	852				
GHBIGHIA_00076	CDS	852				hypothetical protein
GHBIGHIA_00077	gene	435	nudC_1			
GHBIGHIA_00077	CDS	435	nudC_1	3.6.1.22		NADH pyrophosphatase
GHBIGHIA_00078	gene	252				
GHBIGHIA_00078	CDS	252				hypothetical protein
GHBIGHIA_00079	gene	432				
GHBIGHIA_00079	CDS	432				hypothetical protein
GHBIGHIA_00080	gene	3666				
GHBIGHIA_00080	CDS	3666				hypothetical protein
GHBIGHIA_00081	gene	2100				
GHBIGHIA_00081	CDS	2100				hypothetical protein
GHBIGHIA_00082	gene	2793				
GHBIGHIA_00082	CDS	2793				hypothetical protein
GHBIGHIA_00083	gene	1164				
GHBIGHIA_00083	CDS	1164				hypothetical protein
GHBIGHIA_00084	gene	348				
GHBIGHIA_00084	CDS	348				hypothetical protein
GHBIGHIA_00085	gene	183				
GHBIGHIA_00085	CDS	183				hypothetical protein
GHBIGHIA_00086	gene	636	nfrA2			
GHBIGHIA_00086	CDS	636	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
GHBIGHIA_00087	gene	1095				
GHBIGHIA_00087	CDS	1095				hypothetical protein
GHBIGHIA_00088	gene	1092	prmC_1			
GHBIGHIA_00088	CDS	1092	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
GHBIGHIA_00089	gene	933				
GHBIGHIA_00089	CDS	933				hypothetical protein
GHBIGHIA_00090	gene	1875				
GHBIGHIA_00090	CDS	1875				hypothetical protein
GHBIGHIA_00091	gene	909				
GHBIGHIA_00091	CDS	909				hypothetical protein
GHBIGHIA_00092	gene	171				
GHBIGHIA_00092	CDS	171				hypothetical protein
GHBIGHIA_00093	gene	141				
GHBIGHIA_00093	CDS	141				hypothetical protein
GHBIGHIA_00094	gene	1443	tuaB_1			
GHBIGHIA_00094	CDS	1443	tuaB_1		COG2244	Teichuronic acid biosynthesis protein TuaB
GHBIGHIA_00095	gene	1440				
GHBIGHIA_00095	CDS	1440				hypothetical protein
GHBIGHIA_00096	gene	1638	cca			
GHBIGHIA_00096	CDS	1638	cca	2.7.7.72		CCA-adding enzyme
GHBIGHIA_00097	gene	459				
GHBIGHIA_00097	CDS	459				hypothetical protein
GHBIGHIA_00098	gene	555				
GHBIGHIA_00098	CDS	555				hypothetical protein
GHBIGHIA_00099	gene	2130	tpiA			
GHBIGHIA_00099	CDS	2130	tpiA			Triosephosphate isomerase
GHBIGHIA_00100	gene	639				
GHBIGHIA_00100	CDS	639				hypothetical protein
GHBIGHIA_00101	gene	594	folE			
GHBIGHIA_00101	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GHBIGHIA_00102	gene	615				
GHBIGHIA_00102	CDS	615				hypothetical protein
GHBIGHIA_00103	gene	105				
GHBIGHIA_00103	CDS	105				hypothetical protein
GHBIGHIA_00104	gene	1110				
GHBIGHIA_00104	CDS	1110				hypothetical protein
GHBIGHIA_00105	gene	963				
GHBIGHIA_00105	CDS	963				hypothetical protein
GHBIGHIA_00106	gene	4710				
GHBIGHIA_00106	CDS	4710				hypothetical protein
GHBIGHIA_00107	gene	1485				
GHBIGHIA_00107	CDS	1485				hypothetical protein
GHBIGHIA_00108	gene	3639				
GHBIGHIA_00108	CDS	3639				hypothetical protein
GHBIGHIA_00109	gene	261				
GHBIGHIA_00109	CDS	261				hypothetical protein
GHBIGHIA_00110	gene	363				
GHBIGHIA_00110	CDS	363				hypothetical protein
GHBIGHIA_00111	gene	477				
GHBIGHIA_00111	CDS	477				hypothetical protein
GHBIGHIA_00112	gene	144				
GHBIGHIA_00112	CDS	144				hypothetical protein
GHBIGHIA_00113	gene	792				
GHBIGHIA_00113	CDS	792				hypothetical protein
GHBIGHIA_00114	gene	945	ribF			
GHBIGHIA_00114	CDS	945	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GHBIGHIA_00115	gene	621				
GHBIGHIA_00115	CDS	621		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
GHBIGHIA_00116	gene	2604	yoaB			
GHBIGHIA_00116	CDS	2604	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
GHBIGHIA_00117	gene	123				
GHBIGHIA_00117	CDS	123				hypothetical protein
GHBIGHIA_00118	gene	3018				
GHBIGHIA_00118	CDS	3018				hypothetical protein
GHBIGHIA_00119	gene	705				
GHBIGHIA_00119	CDS	705				hypothetical protein
GHBIGHIA_00120	gene	714				
GHBIGHIA_00120	CDS	714				hypothetical protein
GHBIGHIA_00121	gene	654				
GHBIGHIA_00121	CDS	654				hypothetical protein
GHBIGHIA_00122	gene	804				
GHBIGHIA_00122	CDS	804				hypothetical protein
GHBIGHIA_00123	gene	714				
GHBIGHIA_00123	CDS	714				hypothetical protein
GHBIGHIA_00124	gene	645				
GHBIGHIA_00124	CDS	645				hypothetical protein
GHBIGHIA_00125	gene	1632				
GHBIGHIA_00125	CDS	1632				hypothetical protein
GHBIGHIA_00126	gene	666				
GHBIGHIA_00126	CDS	666				hypothetical protein
GHBIGHIA_00127	gene	2784	cobQ			
GHBIGHIA_00127	CDS	2784	cobQ			Cobyric acid synthase
GHBIGHIA_00128	gene	204				
GHBIGHIA_00128	CDS	204				hypothetical protein
GHBIGHIA_00129	gene	1809				
GHBIGHIA_00129	CDS	1809				hypothetical protein
GHBIGHIA_00130	gene	1977	mdoB			
GHBIGHIA_00130	CDS	1977	mdoB	2.7.8.20		Phosphoglycerol transferase I
GHBIGHIA_00131	gene	1791	arnT			
GHBIGHIA_00131	CDS	1791	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GHBIGHIA_00132	gene	516	dps			
GHBIGHIA_00132	CDS	516	dps	1.16.-.-	COG0783	DNA protection during starvation protein
GHBIGHIA_00133	gene	660	upp			
GHBIGHIA_00133	CDS	660	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
GHBIGHIA_00134	gene	1614	pckA			
GHBIGHIA_00134	CDS	1614	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
GHBIGHIA_00135	gene	276				
GHBIGHIA_00135	CDS	276				hypothetical protein
GHBIGHIA_00136	gene	2169	dpp5			
GHBIGHIA_00136	CDS	2169	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
GHBIGHIA_00137	gene	1902	yidC			
GHBIGHIA_00137	CDS	1902	yidC			Membrane protein insertase YidC
GHBIGHIA_00138	gene	1245				
GHBIGHIA_00138	CDS	1245				hypothetical protein
GHBIGHIA_00139	gene	384				
GHBIGHIA_00139	CDS	384				hypothetical protein
GHBIGHIA_00140	gene	1761	aspS			
GHBIGHIA_00140	CDS	1761	aspS	6.1.1.12		Aspartate--tRNA ligase
GHBIGHIA_00141	gene	1455				
GHBIGHIA_00141	CDS	1455				hypothetical protein
GHBIGHIA_00142	gene	360				
GHBIGHIA_00142	CDS	360				hypothetical protein
GHBIGHIA_00143	gene	1074				
GHBIGHIA_00143	CDS	1074				hypothetical protein
GHBIGHIA_00144	gene	831				
GHBIGHIA_00144	CDS	831				hypothetical protein
GHBIGHIA_00145	gene	780	tarI			
GHBIGHIA_00145	CDS	780	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
GHBIGHIA_00146	gene	1008	fcl_1			
GHBIGHIA_00146	CDS	1008	fcl_1	1.1.1.271		GDP-L-fucose synthase
GHBIGHIA_00147	gene	927				
GHBIGHIA_00147	CDS	927				hypothetical protein
GHBIGHIA_00148	gene	108				
GHBIGHIA_00148	CDS	108				hypothetical protein
GHBIGHIA_00149	gene	327	sppA_1			
GHBIGHIA_00149	CDS	327	sppA_1	3.4.21.-	COG0616	Protease 4
GHBIGHIA_00150	gene	999	sppA_2			
GHBIGHIA_00150	CDS	999	sppA_2	3.4.21.-	COG0616	Protease 4
GHBIGHIA_00151	gene	1173	lpxK			
GHBIGHIA_00151	CDS	1173	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
GHBIGHIA_00152	gene	660	punA			
GHBIGHIA_00152	CDS	660	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
GHBIGHIA_00153	gene	1116	thiL			
GHBIGHIA_00153	CDS	1116	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
GHBIGHIA_00154	gene	1344	glyA			
GHBIGHIA_00154	CDS	1344	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GHBIGHIA_00155	gene	360	yjbR			
GHBIGHIA_00155	CDS	360	yjbR		COG2315	putative protein YjbR
GHBIGHIA_00156	gene	504				
GHBIGHIA_00156	CDS	504				hypothetical protein
GHBIGHIA_00157	gene	1020				
GHBIGHIA_00157	CDS	1020				hypothetical protein
GHBIGHIA_00158	gene	237				
GHBIGHIA_00158	CDS	237				hypothetical protein
GHBIGHIA_00159	gene	73				
GHBIGHIA_00159	tRNA	73				tRNA-Thr(ggt)
GHBIGHIA_00160	gene	74				
GHBIGHIA_00160	tRNA	74				tRNA-Gly(tcc)
GHBIGHIA_00161	gene	84				
GHBIGHIA_00161	tRNA	84				tRNA-Tyr(gta)
GHBIGHIA_00162	gene	75				
GHBIGHIA_00162	tRNA	75				tRNA-Thr(tgt)
GHBIGHIA_00163	gene	300	hpf			
GHBIGHIA_00163	CDS	300	hpf			Ribosome hibernation promoting factor
GHBIGHIA_00164	gene	882	xerD			
GHBIGHIA_00164	CDS	882	xerD			Tyrosine recombinase XerD
GHBIGHIA_00165	gene	192				
GHBIGHIA_00165	CDS	192				hypothetical protein
GHBIGHIA_00166	gene	873	dpnA			
GHBIGHIA_00166	CDS	873	dpnA	2.1.1.72		Modification methylase DpnIIB
GHBIGHIA_00167	gene	813	mboIR			
GHBIGHIA_00167	CDS	813	mboIR	3.1.21.4		Type-2 restriction enzyme MboI
GHBIGHIA_00168	gene	888	dpnM			
GHBIGHIA_00168	CDS	888	dpnM	2.1.1.72		Modification methylase DpnIIA
GHBIGHIA_00169	gene	1830				
GHBIGHIA_00169	CDS	1830				hypothetical protein
GHBIGHIA_00170	gene	477	ispF			
GHBIGHIA_00170	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GHBIGHIA_00171	gene	1152				
GHBIGHIA_00171	CDS	1152				hypothetical protein
GHBIGHIA_00172	gene	96				
GHBIGHIA_00172	CDS	96				hypothetical protein
GHBIGHIA_00173	gene	3567				
GHBIGHIA_00173	CDS	3567				hypothetical protein
GHBIGHIA_00174	gene	618	ycgM			
GHBIGHIA_00174	CDS	618	ycgM		COG0179	putative protein YcgM
GHBIGHIA_00175	gene	999	TSFM			
GHBIGHIA_00175	CDS	999	TSFM			Elongation factor Ts, mitochondrial
GHBIGHIA_00176	gene	555				
GHBIGHIA_00176	CDS	555				hypothetical protein
GHBIGHIA_00177	gene	273				
GHBIGHIA_00177	CDS	273				hypothetical protein
GHBIGHIA_00178	gene	393				
GHBIGHIA_00178	CDS	393				hypothetical protein
GHBIGHIA_00179	gene	1251	aroA			
GHBIGHIA_00179	CDS	1251	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GHBIGHIA_00180	gene	1167				
GHBIGHIA_00180	CDS	1167				hypothetical protein
GHBIGHIA_00181	gene	471				
GHBIGHIA_00181	CDS	471				hypothetical protein
GHBIGHIA_00182	gene	99				
GHBIGHIA_00182	CDS	99				hypothetical protein
GHBIGHIA_00183	gene	861				
GHBIGHIA_00183	CDS	861				hypothetical protein
GHBIGHIA_00184	gene	816				
GHBIGHIA_00184	CDS	816				hypothetical protein
GHBIGHIA_00185	gene	348	yhcG_1			
GHBIGHIA_00185	CDS	348	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
GHBIGHIA_00186	gene	3633				
GHBIGHIA_00186	CDS	3633				hypothetical protein
GHBIGHIA_00187	gene	1188				
GHBIGHIA_00187	CDS	1188				hypothetical protein
GHBIGHIA_00188	gene	156				
GHBIGHIA_00188	CDS	156				hypothetical protein
GHBIGHIA_00189	gene	705	cobB			
GHBIGHIA_00189	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
GHBIGHIA_00190	gene	762				
GHBIGHIA_00190	CDS	762				hypothetical protein
GHBIGHIA_00191	gene	759	ppm1			
GHBIGHIA_00191	CDS	759	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
GHBIGHIA_00192	gene	2772	lptD			
GHBIGHIA_00192	CDS	2772	lptD			LPS-assembly protein LptD
GHBIGHIA_00193	gene	585				
GHBIGHIA_00193	CDS	585				hypothetical protein
GHBIGHIA_00194	gene	1776				
GHBIGHIA_00194	CDS	1776				hypothetical protein
GHBIGHIA_00195	gene	936				
GHBIGHIA_00195	CDS	936				hypothetical protein
GHBIGHIA_00196	gene	1530				
GHBIGHIA_00196	CDS	1530				hypothetical protein
GHBIGHIA_00197	gene	672				
GHBIGHIA_00197	CDS	672				hypothetical protein
GHBIGHIA_00198	gene	519				
GHBIGHIA_00198	CDS	519				hypothetical protein
GHBIGHIA_00199	gene	885				
GHBIGHIA_00199	CDS	885				hypothetical protein
GHBIGHIA_00200	gene	1008				
GHBIGHIA_00200	CDS	1008				hypothetical protein
GHBIGHIA_00201	gene	627	trmR			
GHBIGHIA_00201	CDS	627	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GHBIGHIA_00202	gene	420	aroQ1			
GHBIGHIA_00202	CDS	420	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
GHBIGHIA_00203	gene	786				
GHBIGHIA_00203	CDS	786				hypothetical protein
GHBIGHIA_00204	gene	1251				
GHBIGHIA_00204	CDS	1251				hypothetical protein
GHBIGHIA_00205	gene	375	menE_1			
GHBIGHIA_00205	CDS	375	menE_1	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
GHBIGHIA_00206	gene	363				
GHBIGHIA_00206	CDS	363				hypothetical protein
GHBIGHIA_00207	gene	498				
GHBIGHIA_00207	CDS	498			COG0716	Flavodoxin 1
GHBIGHIA_00208	gene	2214				
GHBIGHIA_00208	CDS	2214				hypothetical protein
GHBIGHIA_00209	gene	216				
GHBIGHIA_00209	CDS	216				hypothetical protein
GHBIGHIA_00210	gene	600	slyD			
GHBIGHIA_00210	CDS	600	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
GHBIGHIA_00211	gene	1092	aroC			
GHBIGHIA_00211	CDS	1092	aroC	4.2.3.5	COG0082	Chorismate synthase
GHBIGHIA_00212	gene	912	pyrD			
GHBIGHIA_00212	CDS	912	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GHBIGHIA_00213	gene	777	pyrK			
GHBIGHIA_00213	CDS	777	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GHBIGHIA_00214	gene	450				
GHBIGHIA_00214	CDS	450				hypothetical protein
GHBIGHIA_00215	gene	1893				
GHBIGHIA_00215	CDS	1893				hypothetical protein
GHBIGHIA_00216	gene	1089				
GHBIGHIA_00216	CDS	1089				hypothetical protein
GHBIGHIA_00217	gene	1026				
GHBIGHIA_00217	CDS	1026				hypothetical protein
GHBIGHIA_00218	gene	990				
GHBIGHIA_00218	CDS	990				hypothetical protein
GHBIGHIA_00219	gene	465	queF			
GHBIGHIA_00219	CDS	465	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
GHBIGHIA_00220	gene	339				
GHBIGHIA_00220	CDS	339				hypothetical protein
GHBIGHIA_00221	gene	429				
GHBIGHIA_00221	CDS	429				hypothetical protein
GHBIGHIA_00222	gene	420				
GHBIGHIA_00222	CDS	420				hypothetical protein
GHBIGHIA_00223	gene	414				
GHBIGHIA_00223	CDS	414				hypothetical protein
GHBIGHIA_00224	gene	1329	allB			
GHBIGHIA_00224	CDS	1329	allB	3.5.2.5	COG0044	Allantoinase
GHBIGHIA_00225	gene	1179				
GHBIGHIA_00225	CDS	1179				hypothetical protein
GHBIGHIA_00226	gene	1278				
GHBIGHIA_00226	CDS	1278				hypothetical protein
GHBIGHIA_00227	gene	489				
GHBIGHIA_00227	CDS	489				hypothetical protein
GHBIGHIA_00228	gene	1722				
GHBIGHIA_00228	CDS	1722				hypothetical protein
GHBIGHIA_00229	gene	717				
GHBIGHIA_00229	CDS	717		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
GHBIGHIA_00230	gene	1731	lysS			
GHBIGHIA_00230	CDS	1731	lysS	6.1.1.6		Lysine--tRNA ligase
GHBIGHIA_00231	gene	996	gpsA			
GHBIGHIA_00231	CDS	996	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GHBIGHIA_00232	gene	360				
GHBIGHIA_00232	CDS	360				hypothetical protein
GHBIGHIA_00233	gene	1038	menE_2			
GHBIGHIA_00233	CDS	1038	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
GHBIGHIA_00234	gene	108				
GHBIGHIA_00234	CDS	108				hypothetical protein
GHBIGHIA_00235	gene	621				
GHBIGHIA_00235	CDS	621				hypothetical protein
GHBIGHIA_00236	gene	618				
GHBIGHIA_00236	CDS	618				hypothetical protein
GHBIGHIA_00237	gene	723				
GHBIGHIA_00237	CDS	723				hypothetical protein
GHBIGHIA_00238	gene	891	dapA			
GHBIGHIA_00238	CDS	891	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GHBIGHIA_00239	gene	1431	purF			
GHBIGHIA_00239	CDS	1431	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GHBIGHIA_00240	gene	1539				
GHBIGHIA_00240	CDS	1539				hypothetical protein
GHBIGHIA_00241	gene	4644				
GHBIGHIA_00241	CDS	4644				hypothetical protein
GHBIGHIA_00242	gene	2373	bamA			
GHBIGHIA_00242	CDS	2373	bamA			Outer membrane protein assembly factor BamA
GHBIGHIA_00243	gene	1089				
GHBIGHIA_00243	CDS	1089				hypothetical protein
GHBIGHIA_00244	gene	894				
GHBIGHIA_00244	CDS	894				hypothetical protein
GHBIGHIA_00245	gene	273	hup			
GHBIGHIA_00245	CDS	273	hup			DNA-binding protein HU
GHBIGHIA_00246	gene	336	rbfA			
GHBIGHIA_00246	CDS	336	rbfA		COG0858	30S ribosome-binding factor
GHBIGHIA_00247	gene	1230	lolE			
GHBIGHIA_00247	CDS	1230	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GHBIGHIA_00248	gene	354				
GHBIGHIA_00248	CDS	354				hypothetical protein
GHBIGHIA_00249	gene	1938				
GHBIGHIA_00249	CDS	1938				hypothetical protein
GHBIGHIA_00250	gene	2379				
GHBIGHIA_00250	CDS	2379				hypothetical protein
GHBIGHIA_00251	gene	1365				
GHBIGHIA_00251	CDS	1365				hypothetical protein
GHBIGHIA_00252	gene	990	nadA			
GHBIGHIA_00252	CDS	990	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GHBIGHIA_00253	gene	1464	glmE			
GHBIGHIA_00253	CDS	1464	glmE	5.4.99.1		Glutamate mutase epsilon subunit
GHBIGHIA_00254	gene	1383				
GHBIGHIA_00254	CDS	1383				hypothetical protein
GHBIGHIA_00255	gene	414	glmS			
GHBIGHIA_00255	CDS	414	glmS	5.4.99.1		Glutamate mutase sigma subunit
GHBIGHIA_00256	gene	477				
GHBIGHIA_00256	CDS	477				hypothetical protein
GHBIGHIA_00257	gene	744				
GHBIGHIA_00257	CDS	744				hypothetical protein
GHBIGHIA_00258	gene	552				
GHBIGHIA_00258	CDS	552				hypothetical protein
GHBIGHIA_00259	gene	534	yhcG_2			
GHBIGHIA_00259	CDS	534	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
GHBIGHIA_00260	gene	618				
GHBIGHIA_00260	CDS	618				hypothetical protein
GHBIGHIA_00261	gene	780				
GHBIGHIA_00261	CDS	780				hypothetical protein
