locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPNBPIIH_00022	CDS	2112	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GPNBPIIH_00023	gene	507				
GPNBPIIH_00023	CDS	507				hypothetical protein
GPNBPIIH_00024	gene	1071				
GPNBPIIH_00024	CDS	1071				hypothetical protein
GPNBPIIH_00025	gene	2085				
GPNBPIIH_00025	CDS	2085				hypothetical protein
GPNBPIIH_00026	gene	2871				
GPNBPIIH_00026	CDS	2871				hypothetical protein
GPNBPIIH_00027	gene	1023				
GPNBPIIH_00027	CDS	1023				hypothetical protein
GPNBPIIH_00028	gene	606	rnhB			
GPNBPIIH_00028	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GPNBPIIH_00029	gene	279				
GPNBPIIH_00029	CDS	279				hypothetical protein
GPNBPIIH_00030	gene	3327				
GPNBPIIH_00030	CDS	3327				TonB-dependent receptor P26
GPNBPIIH_00031	gene	1566				
GPNBPIIH_00031	CDS	1566				hypothetical protein
GPNBPIIH_00032	gene	936				
GPNBPIIH_00032	CDS	936				hypothetical protein
GPNBPIIH_00033	gene	1356				
GPNBPIIH_00033	CDS	1356				hypothetical protein
GPNBPIIH_00034	gene	1179				
GPNBPIIH_00034	CDS	1179				hypothetical protein
GPNBPIIH_00035	gene	243				
GPNBPIIH_00035	CDS	243				hypothetical protein
GPNBPIIH_00036	gene	1734				
GPNBPIIH_00036	CDS	1734				hypothetical protein
GPNBPIIH_00037	gene	75				
GPNBPIIH_00037	tRNA	75				tRNA-Asn(gtt)
GPNBPIIH_00038	gene	1896				
GPNBPIIH_00038	CDS	1896				hypothetical protein
GPNBPIIH_00039	gene	747				
GPNBPIIH_00039	CDS	747				hypothetical protein
GPNBPIIH_00040	gene	753				
GPNBPIIH_00040	CDS	753				hypothetical protein
GPNBPIIH_00041	gene	378				
GPNBPIIH_00041	CDS	378				hypothetical protein
GPNBPIIH_00042	gene	726	mhqN			
GPNBPIIH_00042	CDS	726	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
GPNBPIIH_00043	gene	1419	aspA			
GPNBPIIH_00043	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
GPNBPIIH_00044	gene	639				
GPNBPIIH_00044	CDS	639				hypothetical protein
GPNBPIIH_00045	gene	786				
GPNBPIIH_00045	CDS	786				hypothetical protein
GPNBPIIH_00046	gene	1659				
GPNBPIIH_00046	CDS	1659				hypothetical protein
GPNBPIIH_00047	gene	486	resA_1			
GPNBPIIH_00047	CDS	486	resA_1			Thiol-disulfide oxidoreductase ResA
GPNBPIIH_00048	gene	693				
GPNBPIIH_00048	CDS	693				hypothetical protein
GPNBPIIH_00049	gene	75				
GPNBPIIH_00049	tRNA	75				tRNA-Met(cat)
GPNBPIIH_00050	gene	315				
GPNBPIIH_00050	CDS	315				hypothetical protein
GPNBPIIH_00051	gene	447				
GPNBPIIH_00051	CDS	447				hypothetical protein
GPNBPIIH_00052	gene	585				
GPNBPIIH_00052	CDS	585				hypothetical protein
GPNBPIIH_00053	gene	537				
GPNBPIIH_00053	CDS	537				hypothetical protein
GPNBPIIH_00054	gene	372				
GPNBPIIH_00054	CDS	372				hypothetical protein
GPNBPIIH_00055	gene	1254				
GPNBPIIH_00055	CDS	1254				hypothetical protein
GPNBPIIH_00056	gene	594				
GPNBPIIH_00056	CDS	594				hypothetical protein
GPNBPIIH_00057	gene	318				
GPNBPIIH_00057	CDS	318				hypothetical protein
GPNBPIIH_00058	gene	1284				
GPNBPIIH_00058	CDS	1284				hypothetical protein
GPNBPIIH_00059	gene	2205				
GPNBPIIH_00059	CDS	2205				hypothetical protein
GPNBPIIH_00060	gene	930				
GPNBPIIH_00060	CDS	930				hypothetical protein
GPNBPIIH_00061	gene	1248				
GPNBPIIH_00061	CDS	1248				hypothetical protein
GPNBPIIH_00062	gene	1368				
GPNBPIIH_00062	CDS	1368				hypothetical protein
GPNBPIIH_00063	gene	1317				
GPNBPIIH_00063	CDS	1317		3.4.24.-	COG0612	putative zinc protease
GPNBPIIH_00064	gene	1218	norV			
GPNBPIIH_00064	CDS	1218	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GPNBPIIH_00065	gene	1035	ruvB			
GPNBPIIH_00065	CDS	1035	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GPNBPIIH_00066	gene	1578				
GPNBPIIH_00066	CDS	1578				hypothetical protein
GPNBPIIH_00067	gene	411	ybeY			
GPNBPIIH_00067	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GPNBPIIH_00068	gene	441	coaD			
GPNBPIIH_00068	CDS	441	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GPNBPIIH_00069	gene	1971	gyrB_1			
GPNBPIIH_00069	CDS	1971	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
GPNBPIIH_00070	gene	1149	yghO			
GPNBPIIH_00070	CDS	1149	yghO			Protein YghO
GPNBPIIH_00071	gene	909				
GPNBPIIH_00071	CDS	909				hypothetical protein
GPNBPIIH_00072	gene	1413				
GPNBPIIH_00072	CDS	1413				hypothetical protein
GPNBPIIH_00073	gene	117				
GPNBPIIH_00073	CDS	117				hypothetical protein
GPNBPIIH_00074	gene	1365				
GPNBPIIH_00074	CDS	1365				hypothetical protein
GPNBPIIH_00075	gene	453				
GPNBPIIH_00075	CDS	453				hypothetical protein
GPNBPIIH_00076	gene	1128				
GPNBPIIH_00076	CDS	1128				hypothetical protein
GPNBPIIH_00077	gene	1050	dusB			
GPNBPIIH_00077	CDS	1050	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
GPNBPIIH_00078	gene	2196				
GPNBPIIH_00078	CDS	2196				hypothetical protein
GPNBPIIH_00079	gene	1518	gpmI			
GPNBPIIH_00079	CDS	1518	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GPNBPIIH_00080	gene	666	ung			
GPNBPIIH_00080	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
GPNBPIIH_00081	gene	621				
GPNBPIIH_00081	CDS	621				hypothetical protein
GPNBPIIH_00082	gene	879				
GPNBPIIH_00082	CDS	879				hypothetical protein
GPNBPIIH_00083	gene	1971	gyrB_2			
GPNBPIIH_00083	CDS	1971	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
GPNBPIIH_00084	gene	135				
GPNBPIIH_00084	CDS	135				hypothetical protein
GPNBPIIH_00085	gene	255	rpsT			
GPNBPIIH_00085	CDS	255	rpsT		COG0268	30S ribosomal protein S20
GPNBPIIH_00086	gene	75				
GPNBPIIH_00086	tRNA	75				tRNA-Glu(ttc)
GPNBPIIH_00087	gene	726	recO			
GPNBPIIH_00087	CDS	726	recO		COG1381	DNA repair protein RecO
GPNBPIIH_00088	gene	1122				
GPNBPIIH_00088	CDS	1122				hypothetical protein
GPNBPIIH_00089	gene	447	yqeY			
GPNBPIIH_00089	CDS	447	yqeY		COG1610	putative protein YqeY
GPNBPIIH_00090	gene	1320	ftsZ			
GPNBPIIH_00090	CDS	1320	ftsZ			Cell division protein FtsZ
GPNBPIIH_00091	gene	1461	ftsA			
GPNBPIIH_00091	CDS	1461	ftsA			Cell division protein FtsA
GPNBPIIH_00092	gene	1002				
GPNBPIIH_00092	CDS	1002				hypothetical protein
GPNBPIIH_00093	gene	1401	murC			
GPNBPIIH_00093	CDS	1401	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
GPNBPIIH_00094	gene	1116	murG			
GPNBPIIH_00094	CDS	1116	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GPNBPIIH_00095	gene	1287	ftsW			
GPNBPIIH_00095	CDS	1287	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GPNBPIIH_00096	gene	1344	murD			
GPNBPIIH_00096	CDS	1344	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
GPNBPIIH_00097	gene	1272	mraY			
GPNBPIIH_00097	CDS	1272	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GPNBPIIH_00098	gene	1452	murE			
GPNBPIIH_00098	CDS	1452	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GPNBPIIH_00099	gene	2148	pbpB			
GPNBPIIH_00099	CDS	2148	pbpB		COG0768	Penicillin-binding protein 2B
GPNBPIIH_00100	gene	624				
GPNBPIIH_00100	CDS	624				hypothetical protein
GPNBPIIH_00101	gene	1032	rsmH			
GPNBPIIH_00101	CDS	1032	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GPNBPIIH_00102	gene	465	mraZ			
GPNBPIIH_00102	CDS	465	mraZ			Transcriptional regulator MraZ
GPNBPIIH_00103	gene	828				
GPNBPIIH_00103	CDS	828				hypothetical protein
GPNBPIIH_00104	gene	1017				
GPNBPIIH_00104	CDS	1017				hypothetical protein
GPNBPIIH_00105	gene	102				
GPNBPIIH_00105	CDS	102				hypothetical protein
GPNBPIIH_00106	gene	438				
GPNBPIIH_00106	CDS	438				hypothetical protein
GPNBPIIH_00107	gene	420				
GPNBPIIH_00107	CDS	420				hypothetical protein
GPNBPIIH_00108	gene	261				
GPNBPIIH_00108	CDS	261				hypothetical protein
GPNBPIIH_00109	gene	279				
GPNBPIIH_00109	CDS	279				hypothetical protein
GPNBPIIH_00110	gene	174				
GPNBPIIH_00110	CDS	174				hypothetical protein
GPNBPIIH_00111	gene	1527	dgt			
GPNBPIIH_00111	CDS	1527	dgt	3.1.5.1		Deoxyguanosinetriphosphate triphosphohydrolase
GPNBPIIH_00112	gene	438	dut			
GPNBPIIH_00112	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
GPNBPIIH_00113	gene	1779	bepA_1			
GPNBPIIH_00113	CDS	1779	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GPNBPIIH_00114	gene	888				
GPNBPIIH_00114	CDS	888				hypothetical protein
GPNBPIIH_00115	gene	1650				
GPNBPIIH_00115	CDS	1650				hypothetical protein
GPNBPIIH_00116	gene	2517				
GPNBPIIH_00116	CDS	2517				hypothetical protein
GPNBPIIH_00117	gene	102				
GPNBPIIH_00117	CDS	102				hypothetical protein
GPNBPIIH_00118	gene	840				
GPNBPIIH_00118	CDS	840				hypothetical protein
GPNBPIIH_00119	gene	408				
GPNBPIIH_00119	CDS	408				hypothetical protein
GPNBPIIH_00120	gene	2034	der_1			
GPNBPIIH_00120	CDS	2034	der_1			GTPase Der
GPNBPIIH_00121	gene	1887				
GPNBPIIH_00121	CDS	1887				hypothetical protein
GPNBPIIH_00122	gene	387				
GPNBPIIH_00122	CDS	387				hypothetical protein
GPNBPIIH_00123	gene	1857	der_2			
GPNBPIIH_00123	CDS	1857	der_2			GTPase Der
GPNBPIIH_00124	gene	219				
GPNBPIIH_00124	CDS	219				hypothetical protein
GPNBPIIH_00125	gene	546				
GPNBPIIH_00125	CDS	546			COG2826	IS30 family transposase IS4351
GPNBPIIH_00126	gene	897				
GPNBPIIH_00126	CDS	897				hypothetical protein
GPNBPIIH_00127	gene	612				
GPNBPIIH_00127	CDS	612				hypothetical protein
GPNBPIIH_00128	gene	513				
GPNBPIIH_00128	CDS	513				hypothetical protein
GPNBPIIH_00129	gene	1275	purA			
GPNBPIIH_00129	CDS	1275	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GPNBPIIH_00130	gene	1362	hisS			
GPNBPIIH_00130	CDS	1362	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
GPNBPIIH_00131	gene	555	rbr3A			
GPNBPIIH_00131	CDS	555	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
GPNBPIIH_00132	gene	1176	nspC			
GPNBPIIH_00132	CDS	1176	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
GPNBPIIH_00133	gene	74				
GPNBPIIH_00133	tRNA	74				tRNA-Gly(gcc)
GPNBPIIH_00134	gene	84				
GPNBPIIH_00134	tRNA	84				tRNA-Leu(cag)
GPNBPIIH_00135	gene	84				
GPNBPIIH_00135	tRNA	84				tRNA-Leu(gag)
GPNBPIIH_00136	gene	74				
GPNBPIIH_00136	tRNA	74				tRNA-Gly(gcc)
GPNBPIIH_00137	gene	549				
GPNBPIIH_00137	CDS	549				hypothetical protein
GPNBPIIH_00138	gene	399				
GPNBPIIH_00138	CDS	399				Single-stranded DNA-binding protein
GPNBPIIH_00139	gene	1317				
GPNBPIIH_00139	CDS	1317				hypothetical protein
GPNBPIIH_00140	gene	624				
GPNBPIIH_00140	CDS	624				hypothetical protein
GPNBPIIH_00141	gene	792	rsmA			
GPNBPIIH_00141	CDS	792	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
GPNBPIIH_00142	gene	561	frr			
GPNBPIIH_00142	CDS	561	frr		COG0233	Ribosome-recycling factor
GPNBPIIH_00143	gene	933	rsgA			
GPNBPIIH_00143	CDS	933	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GPNBPIIH_00144	gene	1335				
GPNBPIIH_00144	CDS	1335				hypothetical protein
GPNBPIIH_00145	gene	816				
GPNBPIIH_00145	CDS	816				hypothetical protein
GPNBPIIH_00146	gene	918				
GPNBPIIH_00146	CDS	918				hypothetical protein
GPNBPIIH_00147	gene	2205	dap4			
GPNBPIIH_00147	CDS	2205	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
GPNBPIIH_00148	gene	471	rlmH			
GPNBPIIH_00148	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GPNBPIIH_00149	gene	399				
GPNBPIIH_00149	CDS	399				hypothetical protein
GPNBPIIH_00150	gene	1749	pgcA			
GPNBPIIH_00150	CDS	1749	pgcA	5.4.2.2		Phosphoglucomutase
GPNBPIIH_00151	gene	1524				
GPNBPIIH_00151	CDS	1524				hypothetical protein
GPNBPIIH_00152	gene	2229	relA_1			
GPNBPIIH_00152	CDS	2229	relA_1	2.7.6.5		GTP pyrophosphokinase
GPNBPIIH_00153	gene	732	truA			
GPNBPIIH_00153	CDS	732	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GPNBPIIH_00154	gene	1506	dnaC			
GPNBPIIH_00154	CDS	1506	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
GPNBPIIH_00155	gene	798	ispE			
GPNBPIIH_00155	CDS	798	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GPNBPIIH_00156	gene	819				
GPNBPIIH_00156	CDS	819				hypothetical protein
GPNBPIIH_00157	gene	546	rfbC			
GPNBPIIH_00157	CDS	546	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
GPNBPIIH_00158	gene	1059				
GPNBPIIH_00158	CDS	1059				hypothetical protein
GPNBPIIH_00159	gene	522				
GPNBPIIH_00159	CDS	522				hypothetical protein
GPNBPIIH_00160	gene	477	cdd			
GPNBPIIH_00160	CDS	477	cdd	3.5.4.5	COG0295	Cytidine deaminase
GPNBPIIH_00161	gene	1017				
GPNBPIIH_00161	CDS	1017				hypothetical protein
GPNBPIIH_00162	gene	615				
GPNBPIIH_00162	CDS	615				hypothetical protein
GPNBPIIH_00163	gene	549				
GPNBPIIH_00163	CDS	549				hypothetical protein
GPNBPIIH_00164	gene	2166	mutB			
GPNBPIIH_00164	CDS	2166	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
GPNBPIIH_00165	gene	1866	icmF			
GPNBPIIH_00165	CDS	1866	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
GPNBPIIH_00166	gene	372	flK			
GPNBPIIH_00166	CDS	372	flK	3.1.2.29	COG5496	Fluoroacetyl-CoA thioesterase
GPNBPIIH_00167	gene	630				
GPNBPIIH_00167	CDS	630				hypothetical protein
GPNBPIIH_00168	gene	801	rlmB_1			
GPNBPIIH_00168	CDS	801	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GPNBPIIH_00169	gene	792	rlmB_2			
GPNBPIIH_00169	CDS	792	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GPNBPIIH_00170	gene	375				
GPNBPIIH_00170	CDS	375				hypothetical protein
GPNBPIIH_00171	gene	1047	menC			
GPNBPIIH_00171	CDS	1047	menC	4.2.1.113		o-succinylbenzoate synthase
GPNBPIIH_00172	gene	819	menB			
GPNBPIIH_00172	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GPNBPIIH_00173	gene	333				
GPNBPIIH_00173	CDS	333				hypothetical protein
GPNBPIIH_00174	gene	303				
GPNBPIIH_00174	CDS	303				hypothetical protein
GPNBPIIH_00175	gene	1761	aspS			
GPNBPIIH_00175	CDS	1761	aspS	6.1.1.12		Aspartate--tRNA ligase
GPNBPIIH_00176	gene	384				
GPNBPIIH_00176	CDS	384				hypothetical protein
GPNBPIIH_00177	gene	1245				
GPNBPIIH_00177	CDS	1245				hypothetical protein
GPNBPIIH_00178	gene	1902	yidC			
GPNBPIIH_00178	CDS	1902	yidC			Membrane protein insertase YidC
GPNBPIIH_00179	gene	2169	dpp5			
GPNBPIIH_00179	CDS	2169	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
GPNBPIIH_00180	gene	1620				
GPNBPIIH_00180	CDS	1620				hypothetical protein
GPNBPIIH_00181	gene	3246	recB			
GPNBPIIH_00181	CDS	3246	recB	3.1.11.5		RecBCD enzyme subunit RecB
GPNBPIIH_00182	gene	2901	rexB			
GPNBPIIH_00182	CDS	2901	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
GPNBPIIH_00183	gene	111				
GPNBPIIH_00183	CDS	111				hypothetical protein
GPNBPIIH_00184	gene	1389	purD			
GPNBPIIH_00184	CDS	1389	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GPNBPIIH_00185	gene	951				
GPNBPIIH_00185	CDS	951				hypothetical protein
GPNBPIIH_00186	gene	453	yqaA			
GPNBPIIH_00186	CDS	453	yqaA		COG1238	Inner membrane protein YqaA
GPNBPIIH_00187	gene	3336				
GPNBPIIH_00187	CDS	3336				hypothetical protein
GPNBPIIH_00188	gene	552				
GPNBPIIH_00188	CDS	552		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
GPNBPIIH_00189	gene	966	queG			
GPNBPIIH_00189	CDS	966	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
GPNBPIIH_00190	gene	339				
GPNBPIIH_00190	CDS	339				hypothetical protein
GPNBPIIH_00191	gene	846	hutI_1			
GPNBPIIH_00191	CDS	846	hutI_1	3.5.2.7		Imidazolonepropionase
GPNBPIIH_00192	gene	390	hutI_2			
GPNBPIIH_00192	CDS	390	hutI_2	3.5.2.7	COG1228	Imidazolonepropionase
GPNBPIIH_00193	gene	690				
GPNBPIIH_00193	CDS	690				hypothetical protein
GPNBPIIH_00194	gene	1803	typA_1			
GPNBPIIH_00194	CDS	1803	typA_1		COG1217	GTP-binding protein TypA/BipA
GPNBPIIH_00195	gene	435	nudC_1			
GPNBPIIH_00195	CDS	435	nudC_1	3.6.1.22		NADH pyrophosphatase
GPNBPIIH_00196	gene	852				
GPNBPIIH_00196	CDS	852				hypothetical protein
GPNBPIIH_00197	gene	2409				
GPNBPIIH_00197	CDS	2409		5.1.1.1		Alanine racemase
GPNBPIIH_00198	gene	282				
GPNBPIIH_00198	CDS	282				hypothetical protein
GPNBPIIH_00199	gene	726				
GPNBPIIH_00199	CDS	726				hypothetical protein
GPNBPIIH_00200	gene	687	psd			
GPNBPIIH_00200	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
GPNBPIIH_00201	gene	3711	dnaE			
GPNBPIIH_00201	CDS	3711	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
GPNBPIIH_00202	gene	315	trxA			
GPNBPIIH_00202	CDS	315	trxA			Thioredoxin 1
GPNBPIIH_00203	gene	411	tsaE			
GPNBPIIH_00203	CDS	411	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GPNBPIIH_00204	gene	1569	cheB			
GPNBPIIH_00204	CDS	1569	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GPNBPIIH_00205	gene	3387	bamD_1			
GPNBPIIH_00205	CDS	3387	bamD_1			Outer membrane protein assembly factor BamD
GPNBPIIH_00206	gene	393				
GPNBPIIH_00206	CDS	393				hypothetical protein
GPNBPIIH_00207	gene	1251	aroA			
GPNBPIIH_00207	CDS	1251	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GPNBPIIH_00208	gene	1167				
GPNBPIIH_00208	CDS	1167				hypothetical protein
GPNBPIIH_00209	gene	471				
GPNBPIIH_00209	CDS	471				hypothetical protein
GPNBPIIH_00210	gene	99				
GPNBPIIH_00210	CDS	99				hypothetical protein
GPNBPIIH_00211	gene	840				
GPNBPIIH_00211	CDS	840				hypothetical protein
GPNBPIIH_00212	gene	852				
GPNBPIIH_00212	CDS	852				hypothetical protein
GPNBPIIH_00213	gene	74				
GPNBPIIH_00213	tRNA	74				tRNA-Pro(ggg)
GPNBPIIH_00214	gene	74				
GPNBPIIH_00214	tRNA	74				tRNA-Lys(ttt)
GPNBPIIH_00215	gene	1134				
GPNBPIIH_00215	CDS	1134				hypothetical protein
GPNBPIIH_00216	gene	600	tdk			
GPNBPIIH_00216	CDS	600	tdk	2.7.1.21	COG1435	Thymidine kinase
GPNBPIIH_00217	gene	1866				
GPNBPIIH_00217	CDS	1866				hypothetical protein
GPNBPIIH_00218	gene	1209	ribBA			
GPNBPIIH_00218	CDS	1209	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GPNBPIIH_00219	gene	831	tolQ_1			
GPNBPIIH_00219	CDS	831	tolQ_1			Tol-Pal system protein TolQ
GPNBPIIH_00220	gene	675				
GPNBPIIH_00220	CDS	675				hypothetical protein
GPNBPIIH_00221	gene	648				
GPNBPIIH_00221	CDS	648				hypothetical protein
GPNBPIIH_00222	gene	846				
GPNBPIIH_00222	CDS	846				hypothetical protein
GPNBPIIH_00223	gene	963				
GPNBPIIH_00223	CDS	963				hypothetical protein
GPNBPIIH_00224	gene	1458				
GPNBPIIH_00224	CDS	1458				hypothetical protein
GPNBPIIH_00225	gene	1950				
GPNBPIIH_00225	CDS	1950				hypothetical protein
GPNBPIIH_00226	gene	423				
GPNBPIIH_00226	CDS	423				hypothetical protein
GPNBPIIH_00227	gene	738				
GPNBPIIH_00227	CDS	738				hypothetical protein
GPNBPIIH_00228	gene	2559				
GPNBPIIH_00228	CDS	2559				hypothetical protein
GPNBPIIH_00229	gene	381	folB			
GPNBPIIH_00229	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
GPNBPIIH_00230	gene	1185				
GPNBPIIH_00230	CDS	1185				hypothetical protein
GPNBPIIH_00231	gene	903				
GPNBPIIH_00231	CDS	903				hypothetical protein
GPNBPIIH_00232	gene	1410	dnaA			
GPNBPIIH_00232	CDS	1410	dnaA			Chromosomal replication initiator protein DnaA
GPNBPIIH_00233	gene	471				
GPNBPIIH_00233	CDS	471				hypothetical protein
GPNBPIIH_00234	gene	420				
GPNBPIIH_00234	CDS	420				hypothetical protein
GPNBPIIH_00235	gene	402				
GPNBPIIH_00235	CDS	402				hypothetical protein
GPNBPIIH_00236	gene	75				
GPNBPIIH_00236	tRNA	75				tRNA-Met(cat)
GPNBPIIH_00237	gene	3183				
GPNBPIIH_00237	CDS	3183				TonB-dependent receptor P26
GPNBPIIH_00238	gene	1494				
GPNBPIIH_00238	CDS	1494				hypothetical protein
GPNBPIIH_00239	gene	714				
GPNBPIIH_00239	CDS	714				hypothetical protein
GPNBPIIH_00240	gene	519				
GPNBPIIH_00240	CDS	519				hypothetical protein
GPNBPIIH_00241	gene	1233				
GPNBPIIH_00241	CDS	1233				hypothetical protein
GPNBPIIH_00242	gene	744				
GPNBPIIH_00242	CDS	744				hypothetical protein
GPNBPIIH_00243	gene	2394				
GPNBPIIH_00243	CDS	2394				hypothetical protein
GPNBPIIH_00244	gene	1965	btuB_1			
GPNBPIIH_00244	CDS	1965	btuB_1			Vitamin B12 transporter BtuB
GPNBPIIH_00245	gene	1242				
GPNBPIIH_00245	CDS	1242				hypothetical protein
GPNBPIIH_00246	gene	2055				
GPNBPIIH_00246	CDS	2055				hypothetical protein
GPNBPIIH_00247	gene	915				
GPNBPIIH_00247	CDS	915				hypothetical protein
GPNBPIIH_00248	gene	621				
GPNBPIIH_00248	CDS	621				hypothetical protein
GPNBPIIH_00249	gene	171				
GPNBPIIH_00249	CDS	171				hypothetical protein
GPNBPIIH_00250	gene	156				
GPNBPIIH_00250	CDS	156				hypothetical protein
GPNBPIIH_00251	gene	231				
GPNBPIIH_00251	CDS	231				hypothetical protein
GPNBPIIH_00252	gene	594				
GPNBPIIH_00252	CDS	594				hypothetical protein
GPNBPIIH_00253	gene	270				
